Orthogroup	ailMel.longCDS.prots	ursArc.longCDS.prots
OG0011614	rna-XM_002917177.4	rna25508
OG0011615	rna-XM_002917188.3	rna25505
OG0011616	rna-XM_034667656.1	rna25491
OG0011617	rna-XM_002929012.4	rna25490
OG0011618	rna-XM_034666906.1	rna25489
OG0011619	rna-XM_002922047.4	rna25486
OG0011620	rna-XM_011228467.3	rna25485
OG0011621	rna-XM_011228469.3	rna25483
OG0011622	rna-XM_002922050.4	rna25481
OG0011623	rna-XM_034666921.1	rna25462
OG0011624	rna-XM_034666926.1	rna25479
OG0011625	rna-XM_034666928.1	rna25476
OG0011626	rna-XM_019802624.2	rna25458
OG0011627	rna-XM_011233643.3	rna25452
OG0011628	rna-XM_019809368.2	rna42795
OG0011629	rna-XM_034666947.1	rna42787
OG0011630	rna-XM_002928676.4	rna42782
OG0011631	rna-XM_002928681.4	rna42777
OG0011632	rna-XM_034666957.1	rna42775
OG0011633	rna-XM_034666961.1	rna42770
OG0011634	rna-XM_034666962.1	rna42769
OG0011635	rna-XM_011225055.3	rna42767
OG0011636	rna-XM_002919281.3	rna42766
OG0011637	rna-XM_019799709.2	rna42765
OG0011638	rna-XM_002919274.4	rna42763
OG0011639	rna-XM_034667657.1	rna42762
OG0011640	rna-XM_034666970.1	rna42760
OG0011641	rna-XM_034666966.1	rna42759
OG0011642	rna-XM_011225058.3	rna42757
OG0011643	rna-XM_034666974.1	rna42756
OG0011644	rna-XM_002919277.4	rna42748
OG0011645	rna-XM_034666977.1	rna42747
OG0011646	rna-XM_034666980.1	rna42745
OG0011647	rna-XM_019794534.2	rna42739
OG0011648	rna-XM_011218903.3	rna42713
OG0011649	rna-XM_034666998.1	rna42708
OG0011650	rna-XM_019794520.2	rna42706
OG0011651	rna-XM_019794517.2	rna42689
OG0011652	rna-XM_034667013.1	rna42688
OG0011653	rna-XM_002914608.4	rna42687
OG0011654	rna-XM_034667016.1	rna42684
OG0011655	rna-XM_034667017.1	rna42683
OG0011656	rna-XM_002914602.4	rna42680
OG0011657	rna-XM_034667020.1	rna42674
OG0011658	rna-XM_002914599.4	rna42670
OG0011659	rna-XM_034667030.1	rna42669
OG0011660	rna-XM_011218893.2	rna42666
OG0011661	rna-XM_002914597.4	rna42665
OG0011662	rna-XM_034667032.1	rna42664
OG0011663	rna-XM_011218891.3	rna42662
OG0011664	rna-XM_002914619.4	rna42661
OG0011665	rna-XM_011218884.3	rna42651
OG0011666	rna-XM_034667659.1	rna42646
OG0011667	rna-XM_002914593.4	rna42645
OG0011668	rna-XM_002925428.4	rna42631
OG0011669	rna-XM_034667057.1	rna42630
OG0011670	rna-XM_002925430.4	rna42627
OG0011671	rna-XM_002925432.4	rna42621
OG0011672	rna-XM_002925433.4	rna42617
OG0011673	rna-XM_019806171.2	rna42615
OG0011674	rna-XM_034667065.1	rna42614
OG0011675	rna-XM_011232612.3	rna42613
OG0011676	rna-XM_034667068.1	rna42610
OG0011677	rna-XM_002925436.4	rna42607
OG0011678	rna-XM_002925437.4	rna42606
OG0011679	rna-XM_002918187.3	rna42604
OG0011680	rna-XM_002918188.4	rna42603
OG0011681	rna-XM_034667078.1	rna42593
OG0011682	rna-XM_034667102.1	rna42574
OG0011683	rna-XM_034667103.1	rna42569
OG0011684	rna-XM_002918212.4	rna42560
OG0011685	rna-XM_002918213.2	rna54011, rna54009
OG0011686	rna-XM_019798540.2	rna42542
OG0011687	rna-XM_002918197.4	rna42539
OG0011688	rna-XM_002918199.4	rna42527
OG0011689	rna-XM_019798558.2	rna42526
OG0011690	rna-XM_019798576.2	rna42519
OG0011691	rna-XM_002918204.4	rna42516
OG0011692	rna-XM_002918214.4	rna42515
OG0011693	rna-XM_002918215.4	rna42511
OG0011694	rna-XM_011223637.3	rna42509
OG0011695	rna-XM_034667118.1	rna42505
OG0011696	rna-XM_034667122.1	rna42504
OG0011697	rna-XM_002918217.4	rna42500
OG0011698	rna-XM_034667123.1	rna42498
OG0011699	rna-XM_002918209.4	rna42494
OG0011700	rna-XM_011223635.3	rna42491
OG0011701	rna-XM_019809183.2	rna42477
OG0011702	rna-XM_002928431.4	rna42475
OG0011703	rna-XM_034667132.1	rna42474
OG0011704	rna-XM_034667133.1	rna42472
OG0011705	rna-XM_002928429.4	rna42470
OG0011706	rna-XM_002928428.4	rna42469
OG0011707	rna-XM_034667152.1	rna42467
OG0011708	rna-XM_034667665.1	rna42448
OG0011709	rna-XM_034667165.1	rna42444
OG0011710	rna-XM_034667162.1	rna42443
OG0011711	rna-XM_034667166.1	rna42438
OG0011712	rna-XM_002923385.4	rna35446
OG0011713	rna-XM_002923386.4	rna35447
OG0011714	rna-XM_034667181.1	rna35441
OG0011715	rna-XM_034667179.1	rna35438
OG0011716	rna-XM_034667175.1	rna35437
OG0011717	rna-XM_002923390.4	rna35435
OG0011718	rna-XM_019803961.2	rna35433
OG0011719	rna-XM_019803960.2	rna35431
OG0011720	rna-XM_002928088.1	rna35428
OG0011721	rna-XM_002928089.4	rna35427
OG0011722	rna-XM_034667668.1	rna35420
OG0011723	rna-XM_034667190.1	rna35396
OG0011724	rna-XM_002926656.4	rna35392
OG0011725	rna-XM_034667197.1	rna35390
OG0011726	rna-XM_002923091.4	rna35388
OG0011727	rna-XM_002923089.4	rna35376
OG0011728	rna-XM_034667669.1	rna35371
OG0011729	rna-XM_002920007.4	rna35370
OG0011730	rna-XM_019800480.2	rna35367
OG0011731	rna-XM_034667204.1	rna35366
OG0011732	rna-XM_002920009.4	rna35363
OG0011733	rna-XM_034667209.1	rna35358
OG0011734	rna-XM_034667210.1	rna35350
OG0011735	rna-XM_034667212.1	rna35343
OG0011736	rna-XM_002914181.4	rna35333
OG0011737	rna-XM_034667215.1	rna35328
OG0011738	rna-XM_002914180.4	rna35327
OG0011739	rna-XM_011218049.3	rna35324
OG0011740	rna-XM_002914187.4	rna35316
OG0011741	rna-XM_034667221.1	rna35311
OG0011742	rna-XM_002914176.4	rna35309
OG0011743	rna-XM_034667223.1	rna35308
OG0011744	rna-XM_002914175.4	rna35306
OG0011745	rna-XM_002914173.4	rna35305
OG0011746	rna-XM_002920096.4	rna35282
OG0011747	rna-XM_034667229.1	rna35277
OG0011748	rna-XM_011226050.3	rna35273
OG0011749	rna-XM_034667232.1	rna35267
OG0011750	rna-XM_034667238.1	rna35260
OG0011751	rna-XM_002920101.4	rna35255
OG0011752	rna-XM_034667248.1	rna35228
OG0011753	rna-XM_011226064.3	rna35225
OG0011754	rna-XM_011226067.3	rna35224
OG0011755	rna-XM_002920104.4	rna35221
OG0011756	rna-XM_019809444.2	rna49606
OG0011757	rna-XM_002928732.4	rna49608
OG0011758	rna-XM_034667263.1	rna49609
OG0011759	rna-XM_019809442.2	rna49610
OG0011760	rna-XM_002928735.4	rna49612
OG0011761	rna-XM_011236652.3	rna49614
OG0011762	rna-XM_002928736.4	rna49615
OG0011763	rna-XM_002928733.4	rna49617
OG0011764	rna-XM_011236655.3	rna49619
OG0011765	rna-XM_011236659.3	rna49623
OG0011766	rna-XM_002928743.4	rna49633
OG0011767	rna-XM_011236663.3	rna49636
OG0011768	rna-XM_002928746.4	rna49638
OG0011769	rna-XM_002928753.4	rna49640
OG0011770	rna-XM_034667275.1	rna49641
OG0011771	rna-XM_034667277.1	rna49642
OG0011772	rna-XM_002928754.4	rna49648
OG0011773	rna-XM_011236670.3	rna49652
OG0011774	rna-XM_034667291.1	rna49659
OG0011775	rna-XM_002928436.4	rna49662
OG0011776	rna-XM_002928437.4	rna49663
OG0011777	rna-XM_019809194.2	rna49665
OG0011778	rna-XM_034667293.1	rna49674
OG0011779	rna-XM_002928439.4	rna49675
OG0011780	rna-XM_002928440.4	rna49676
OG0011781	rna-XM_034667295.1	rna49679
OG0011782	rna-XM_011236304.3	rna49686
OG0011783	rna-XM_019792760.2	rna49691
OG0011784	rna-XM_019792762.2	rna49694
OG0011785	rna-XM_002929914.4	rna49699
OG0011786	rna-XM_034667302.1	rna49701
OG0011787	rna-XM_002930802.4	rna49714
OG0011788	rna-XM_011217660.3	rna49717
OG0011789	rna-XM_034667316.1	rna49718
OG0011790	rna-XM_002929442.4	rna49720
OG0011791	rna-XM_034667318.1	rna49726
OG0011792	rna-XM_002927274.4	rna49728
OG0011793	rna-XM_019807961.2	rna49738
OG0011794	rna-XM_034665583.1	rna49740
OG0011795	rna-XM_002927263.1	rna49747
OG0011796	rna-XM_019807956.1	rna49749
OG0011797	rna-XM_034665591.1	rna49751
OG0011798	rna-XM_002927259.4	rna49753
OG0011799	rna-XM_034667345.1	rna49770
OG0011800	rna-XM_034667682.1	rna49772
OG0011801	rna-XM_011237550.3	rna49779
OG0011802	rna-XM_034667380.1	rna49788
OG0011803	rna-XM_034667395.1	rna47097
OG0011804	rna-XM_034667683.1	rna47099
OG0011805	rna-XM_034667684.1	rna47105
OG0011806	rna-XM_034667416.1	rna47113
OG0011807	rna-XM_019807679.2	rna47119
OG0011808	rna-XM_034667424.1	rna47123
OG0011809	rna-XM_002926965.4	rna47126
OG0011810	rna-XM_011234417.3	rna47127
OG0011811	rna-XM_034667426.1	rna47128
OG0011812	rna-XM_034667685.1	rna47130
OG0011813	rna-XM_034667428.1	rna47132
OG0011814	rna-XM_034667434.1	rna47133
OG0011815	rna-XM_002926962.4	rna47135
OG0011816	rna-XM_034667437.1	rna47136
OG0011817	rna-XM_002926944.4	rna47152
OG0011818	rna-XM_034667442.1	rna47153
OG0011819	rna-XM_002926958.4	rna47157
OG0011820	rna-XM_034667454.1	rna47158
OG0011821	rna-XM_034667446.1	rna47159
OG0011822	rna-XM_034667455.1	rna47163
OG0011823	rna-XM_002926939.4	rna47170
OG0011824	rna-XM_034667451.1	rna47174
OG0011825	rna-XM_034667463.1	rna47175
OG0011826	rna-XM_034667465.1	rna47178
OG0011827	rna-XM_019807690.2	rna47181
OG0011828	rna-XM_002926933.4	rna47185
OG0011829	rna-XM_034667472.1	rna47187
OG0011830	rna-XM_034667473.1	rna47197
OG0011831	rna-XM_011236111.3	rna47199
OG0011832	rna-XM_034667481.1	rna47218
OG0011833	rna-XM_034667483.1	rna47222
OG0011834	rna-XM_034667494.1	rna47239
OG0011835	rna-XM_002928286.3	rna47241
OG0011836	rna-XM_034667501.1	rna47242
OG0011837	rna-XM_019809040.2	rna47248
OG0011838	rna-XM_011236133.3	rna47251
OG0011839	rna-XM_034667506.1	rna47252
OG0011840	rna-XM_034667509.1	rna47257
OG0011841	rna-XM_034667505.1	rna47258
OG0011842	rna-XM_011228994.3	rna47262
OG0011843	rna-XM_002922480.4	rna47266
OG0011844	rna-XM_002922520.4	rna47267
OG0011845	rna-XM_034667511.1	rna47269
OG0011846	rna-XM_034667518.1	rna47270
OG0011847	rna-XM_019803036.2	rna47274
OG0011848	rna-XM_019803028.2	rna47289, rna47291
OG0011849	rna-XM_034667523.1	rna47294
OG0011850	rna-XM_034667522.1	rna47295
OG0011851	rna-XM_011229001.3	rna47303
OG0011852	rna-XM_002922484.4	rna47305
OG0011853	rna-XM_034667525.1	rna47306
OG0011854	rna-XM_019803048.2	rna47309
OG0011855	rna-XM_019803049.2	rna47319
OG0011856	rna-XM_011229071.3	rna47333
OG0011857	rna-XM_034667533.1	rna47334
OG0011858	rna-XM_034667541.1	rna47342
OG0011859	rna-XM_019803052.2	rna47343
OG0011860	rna-XM_034667544.1	rna47347
OG0011861	rna-XM_002922489.4	rna47354
OG0011862	rna-XM_034667562.1	rna47357
OG0011863	rna-XM_002922534.4	rna47366
OG0011864	rna-XM_002922497.4	rna47368
OG0011865	rna-XM_002922498.4	rna47369
OG0011866	rna-XM_011229025.3	rna47371
OG0011867	rna-XM_034667563.1	rna47374
OG0011868	rna-XM_011229028.3	rna47378
OG0011869	rna-XM_019803068.2	rna47383
OG0011870	rna-XM_002922503.4	rna47388
OG0011871	rna-XM_034667570.1	rna47396
OG0011872	rna-XM_034667580.1	rna47402
OG0011873	rna-XM_002922506.4	rna47403
OG0011874	rna-XM_034667581.1	rna47415
OG0011875	rna-XM_034667582.1	rna47418
OG0011876	rna-XM_011216898.3	rna38544
OG0011877	rna-XM_034671004.1	rna38542
OG0011878	rna-XM_034672021.1	rna38540
OG0011879	rna-XM_002930163.4	rna38538
OG0011880	rna-XM_034671198.1	rna38535
OG0011881	rna-XM_034671288.1	rna38530
OG0011882	rna-XM_019792646.2	rna38521
OG0011883	rna-XM_034671454.1	rna38517
OG0011884	rna-XM_034671072.1	rna38516
OG0011885	rna-XM_034671073.1	rna38511
OG0011886	rna-XM_034671077.1	rna38510
OG0011887	rna-XM_034671010.1	rna38509
OG0011888	rna-XM_034671016.1	rna38506
OG0011889	rna-XM_002929826.4	rna38503
OG0011890	rna-XM_034671068.1	rna38499
OG0011891	rna-XM_034671053.1	rna38498
OG0011892	rna-XM_034671028.1	rna38488
OG0011893	rna-XM_034671161.1	rna38472
OG0011894	rna-XM_034672180.1	rna38470
OG0011895	rna-XM_034671035.1	rna38456
OG0011896	rna-XM_034671751.1	rna38453
OG0011897	rna-XM_034671752.1	rna38451
OG0011898	rna-XM_034671047.1	rna38445
OG0011899	rna-XM_034672032.1	rna38434
OG0011900	rna-XM_019805022.2	rna38432
OG0011901	rna-XM_002924388.4	rna38431
OG0011902	rna-XM_034671278.1	rna38424
OG0011903	rna-XM_002924387.4	rna38422
OG0011904	rna-XM_011231233.3	rna38420
OG0011905	rna-XM_034671197.1	rna38419
OG0011906	rna-XM_034671426.1	rna38418
OG0011907	rna-XM_034671080.1	rna38416
OG0011908	rna-XM_034671634.1	rna38412
OG0011909	rna-XM_019799859.2	rna38405
OG0011910	rna-XM_011225265.2	rna38404
OG0011911	rna-XM_034671112.1	rna38401
OG0011912	rna-XM_034671105.1	rna38400
OG0011913	rna-XM_034672034.1	rna38399
OG0011914	rna-XM_034671145.1	rna38397
OG0011915	rna-XM_002919421.4	rna38396
OG0011916	rna-XM_034671116.1	rna38390
OG0011917	rna-XM_019799857.2	rna38389
OG0011918	rna-XM_002919415.4	rna38383
OG0011919	rna-XM_034671486.1	rna38382
OG0011920	rna-XM_034671121.1	rna38378
OG0011921	rna-NM_001304916.1	rna38370
OG0011922	rna-XM_034671141.1	rna38364
OG0011923	rna-XM_034671137.1	rna38363
OG0011924	rna-XM_034671138.1	rna38360
OG0011925	rna-XM_034671134.1, rna-XM_034671135.1	rna38359
OG0011926	rna-XM_034671151.1	rna38349
OG0011927	rna-XM_034671149.1	rna38347
OG0011928	rna-XM_011230592.3	rna38346
OG0011929	rna-XM_034672037.1	rna38342
OG0011930	rna-XM_034671154.1	rna38341
OG0011931	rna-XM_011230588.3	rna38338
OG0011932	rna-XM_002923860.4	rna38336
OG0011933	rna-XM_034671156.1	rna38335
OG0011934	rna-XM_034671155.1	rna38332
OG0011935	rna-XM_034671159.1	rna38317
OG0011936	rna-XM_019799075.2	rna38314
OG0011937	rna-XM_034671177.1	rna38309
OG0011938	rna-XM_034671164.1	rna38294
OG0011939	rna-XM_034671715.1	rna38288
OG0011940	rna-XM_034671174.1	rna38280
OG0011941	rna-XM_034671176.1	rna38278
OG0011942	rna-XM_034671181.1	rna38269
OG0011943	rna-XM_034671179.1	rna38261
OG0011944	rna-XM_002918679.4	rna38257
OG0011945	rna-XM_011224241.3	rna38254
OG0011946	rna-XM_034672061.1	rna38250
OG0011948	rna-XM_002927435.4	rna38237
OG0011949	rna-XM_002927436.4	rna38236
OG0011950	rna-XM_034671190.1	rna38234
OG0011951	rna-XM_034671191.1	rna38230
OG0011952	rna-XM_034671195.1	rna38225
OG0011953	rna-XM_011229324.3	rna38224
OG0011954	rna-XM_002922746.4	rna38223
OG0011955	rna-XM_034671192.1	rna38221
OG0011956	rna-XM_002922747.4	rna38222
OG0011957	rna-XM_002922748.4	rna38220
OG0011958	rna-XM_034671572.1	rna38219
OG0011959	rna-XM_002922750.3	rna38218
OG0011960	rna-XM_034671280.1	rna38210
OG0011961	rna-XM_034671284.1	rna38208
OG0011962	rna-XM_002922754.4	rna38194
OG0011963	rna-XM_034671207.1	rna38190
OG0011964	rna-XM_002922756.4	rna38188
OG0011965	rna-XM_019803270.2	rna38187
OG0011966	rna-XM_034672064.1	rna38183
OG0011967	rna-XM_034671216.1	rna38176
OG0011968	rna-XM_034671391.1	rna38173
OG0011969	rna-XM_019803290.2	rna38170
OG0011970	rna-XM_034671220.1	rna38169
OG0011971	rna-XM_002925590.3	rna38163
OG0011972	rna-XM_002925584.4	rna38162
OG0011973	rna-XM_002925589.4	rna38161
OG0011974	rna-XM_002925588.4	rna38159
OG0011975	rna-XM_034671232.1	rna38154
OG0011976	rna-XM_034671239.1	rna38147
OG0011977	rna-XM_002921421.3	rna38145
OG0011978	rna-XM_034672074.1	rna38144
OG0011979	rna-XM_002921431.4	rna38138
OG0011980	rna-XM_019801958.2	rna38135
OG0011981	rna-XM_034672075.1	rna38126
OG0011982	rna-XM_002921418.4	rna38125
OG0011983	rna-XM_034671251.1	rna38117
OG0011984	rna-XM_002921425.3	rna38110
OG0011985	rna-XM_019801954.2	rna38109
OG0011986	rna-XM_034672015.1	rna38103
OG0011987	rna-XM_034671458.1	rna38101
OG0011988	rna-XM_002921422.4	rna38098
OG0011989	rna-XM_019804624.2	rna38094
OG0011990	rna-XM_034672083.1	rna38092
OG0011991	rna-XM_002924013.4	rna38091
OG0011992	rna-XM_002924015.4	rna38086
OG0011993	rna-XM_019804628.2	rna38076
OG0011994	rna-XM_002924019.4	rna38074
OG0011995	rna-XM_034671259.1	rna38070
OG0011996	rna-XM_034672085.1	rna38069
OG0011997	rna-XM_034671270.1	rna38063
OG0011998	rna-XM_019807625.2	rna38053
OG0011999	rna-XM_034672289.1	rna38052
OG0012000	rna-XM_002926831.2	rna38049
OG0012001	rna-XM_019808688.2	rna14356
OG0012002	rna-XM_034671299.1	rna14355
OG0012003	rna-XM_002927947.4	rna14351
OG0012004	rna-XM_011235671.3	rna14348
OG0012005	rna-XM_002927948.4	rna14347
OG0012006	rna-XM_034671292.1	rna14344
OG0012007	rna-XM_019798919.2	rna14343
OG0012008	rna-XM_002918490.4	rna14341
OG0012009	rna-XM_034672102.1	rna14338
OG0012010	rna-XM_011237404.3	rna14317
OG0012011	rna-XM_034671312.1	rna14299
OG0012012	rna-XM_002925992.4	rna14293
OG0012013	rna-XM_034672113.1	rna14291
OG0012014	rna-XM_034671756.1	rna14290
OG0012015	rna-XM_019797827.2	rna14281
OG0012016	rna-XM_034671372.1	rna14279
OG0012017	rna-XM_034671369.1	rna14278
OG0012018	rna-XM_034671373.1	rna14277
OG0012019	rna-XM_002917513.4	rna14267
OG0012020	rna-XM_002917514.4	rna14265
OG0012021	rna-XM_019797835.2	rna14260
OG0012022	rna-XM_034671378.1	rna14257
OG0012023	rna-XM_002929341.3	rna14256
OG0012024	rna-XM_002929340.3	rna14255
OG0012025	rna-XM_034671381.1	rna14254
OG0012026	rna-XM_002929337.4	rna14250
OG0012027	rna-XM_034671383.1	rna14244
OG0012028	rna-XM_011221938.3	rna14217
OG0012029	rna-XM_002916938.4	rna14215
OG0012030	rna-XM_019797185.2	rna14214
OG0012031	rna-XM_011221944.3	rna14209
OG0012032	rna-XM_002916941.4	rna14203
OG0012033	rna-XM_011231142.3	rna14199
OG0012034	rna-XM_011231140.3	rna14196
OG0012035	rna-XM_002924293.4	rna14193
OG0012036	rna-XM_011231135.3	rna14189
OG0012037	rna-XM_034671421.1	rna14184
OG0012038	rna-XM_002924290.4	rna14179
OG0012039	rna-XM_011231131.3	rna14177
OG0012040	rna-XM_002926670.4	rna14174
OG0012041	rna-XM_034671422.1	rna14169
OG0012042	rna-XM_034671442.1, rna-XM_034655669.1	rna26132
OG0012043	rna-XM_002916498.4	rna26141
OG0012044	rna-XM_002916490.4	rna26146
OG0012045	rna-XM_034671457.1	rna26147
OG0012046	rna-XM_011221343.3	rna26150
OG0012047	rna-XM_002916488.4	rna26155
OG0012048	rna-XM_002916487.4	rna26156
OG0012049	rna-XM_019808752.2	rna26162
OG0012050	rna-XM_002928000.4	rna26164
OG0012051	rna-XM_034671465.1	rna26167
OG0012052	rna-XM_002928002.4	rna26169
OG0012053	rna-XM_034671471.1	rna26170
OG0012054	rna-XM_002921201.4	rna26179
OG0012055	rna-XM_002921199.4	rna26181
OG0012056	rna-XM_019801772.2	rna26192
OG0012057	rna-XM_034671648.1	rna26209
OG0012058	rna-XM_034671495.1	rna26214
OG0012059	rna-XM_011219802.3	rna26219
OG0012060	rna-XM_011219799.3	rna26221
OG0012061	rna-XM_034671499.1	rna26234
OG0012062	rna-XM_002917710.4	rna26237
OG0012063	rna-XM_034671507.1	rna26243
OG0012064	rna-XM_002917705.4	rna26245
OG0012065	rna-XM_034671511.1	rna26246
OG0012066	rna-XM_034671522.1	rna26254
OG0012067	rna-XM_011232117.3	rna26260
OG0012068	rna-XM_034671530.1	rna26264
OG0012069	rna-XM_034671534.1	rna26266
OG0012070	rna-XM_034671541.1	rna26270
OG0012071	rna-XM_034671542.1	rna26272
OG0012072	rna-XM_034671547.1	rna26278
OG0012073	rna-XM_002913580.4	rna26280
OG0012074	rna-XM_011232252.1	rna26282
OG0012075	rna-XM_002913583.2	rna26284
OG0012076	rna-XM_011232259.2	rna26287
OG0012077	rna-XM_034672295.1	rna26288
OG0012078	rna-XM_002913584.4	rna26291
OG0012079	rna-XM_002913586.4	rna26296
OG0012080	rna-XM_011232322.3	rna26298
OG0012081	rna-XM_034671556.1	rna26301
OG0012082	rna-XM_011232362.3	rna26306
OG0012083	rna-XM_034671573.1	rna26309
OG0012084	rna-XM_002913608.4	rna26313
OG0012085	rna-XM_034671582.1	rna26338
OG0012086	rna-XM_002913595.4	rna26352
OG0012087	rna-XM_002912461.4	rna26361
OG0012088	rna-XM_002912462.4	rna26367
OG0012089	rna-XM_011218693.3	rna26369
OG0012090	rna-XM_034671598.1	rna26375
OG0012091	rna-XM_011218716.3	rna26377
OG0012092	rna-XM_002912465.4	rna26382
OG0012093	rna-XM_002912466.4	rna26383
OG0012094	rna-XM_019794414.2	rna26387
OG0012095	rna-XM_002912468.4	rna26394
OG0012096	rna-XM_034671601.1	rna26397
OG0012097	rna-XM_002912473.4	rna26413
OG0012098	rna-XM_011219128.3	rna26423
OG0012099	rna-XM_011218947.3	rna26432
OG0012100	rna-XM_002912477.4	rna26434
OG0012101	rna-XM_019794596.2	rna26435
OG0012102	rna-XM_002912479.3	rna26437
OG0012103	rna-XM_002912480.4	rna26439
OG0012104	rna-XM_034671633.1	rna26440
OG0012105	rna-XM_034671641.1	rna26448
OG0012106	rna-XM_034671644.1	rna26452
OG0012107	rna-XM_002912485.4	rna26460
OG0012108	rna-XM_011217278.3	rna26463
OG0012109	rna-XM_034670944.1	rna26464
OG0012110	rna-XM_002930148.3	rna26473
OG0012111	rna-XM_019805421.2	rna26475
OG0012112	rna-XM_034671659.1	rna26478
OG0012113	rna-XM_002924735.4	rna26483
OG0012114	rna-XM_002924734.4	rna26490
OG0012115	rna-XM_002924733.4	rna26491
OG0012116	rna-XM_002924731.4	rna26494
OG0012117	rna-XM_002924730.4	rna26496
OG0012118	rna-XM_034671668.1	rna26497
OG0012119	rna-XM_002924727.4	rna26499
OG0012120	rna-XM_011224888.3	rna26501
OG0012121	rna-XM_011224883.3	rna26504
OG0012122	rna-XM_002919159.4	rna26505
OG0012123	rna-XM_002919157.4	rna26507
OG0012124	rna-XM_019799584.1	rna26509
OG0012125	rna-XM_002919154.4	rna26512
OG0012126	rna-XM_034671681.1	rna26520
OG0012127	rna-XM_002919148.4	rna26523
OG0012128	rna-XM_002919153.4	rna26525
OG0012129	rna-XM_034671684.1	rna26526
OG0012130	rna-XM_019799586.2	rna26527
OG0012131	rna-XM_034671686.1	rna26529
OG0012132	rna-XM_002919142.4	rna26538
OG0012133	rna-XM_002928494.4	rna26540
OG0012134	rna-XM_011236368.3	rna26545
OG0012135	rna-XM_011236370.3	rna26549
OG0012136	rna-XM_019809246.2	rna26550
OG0012137	rna-XM_034671699.1	rna26553
OG0012138	rna-XM_034671979.1	rna26568
OG0012139	rna-XM_011225364.3	rna26569
OG0012140	rna-XM_002919508.4	rna26576
OG0012141	rna-XM_034670946.1	rna26580
OG0012142	rna-XM_034671716.1	rna26583
OG0012143	rna-XM_002919506.4	rna26593
OG0012144	rna-XM_002919505.4	rna26596
OG0012145	rna-XM_011225354.3	rna26597
OG0012146	rna-XM_034670947.1	rna26599
OG0012147	rna-XM_019799952.1, rna-XM_019799949.2	rna26607
OG0012148	rna-XM_019799951.1	rna53551
OG0012149	rna-XM_002929461.4	rna25437
OG0012150	rna-XM_034671729.1	rna25421
OG0012151	rna-XM_019810137.2	rna25419
OG0012152	rna-XM_019810138.1	rna25418
OG0012153	rna-XM_019792765.1	rna25416
OG0012154	rna-XM_002926718.4	rna25409
OG0012155	rna-XM_002926721.4	rna25406
OG0012156	rna-XM_011234178.3	rna25403
OG0012157	rna-XM_034671741.1	rna25396
OG0012158	rna-XM_011223494.3	rna25376
OG0012159	rna-XM_002918118.4	rna25375
