Orthogroup	ailMel.longCDS.prots	ursMar.longCDS.prots
OG0011607	rna-XM_011222271.3	rna23248
OG0011608	rna-XM_011222270.3	rna23249
OG0011609	rna-XM_034667654.1	rna23251
OG0011610	rna-XM_011222267.3	rna23253
OG0011611	rna-XM_019797433.2	rna23255
OG0011612	rna-XM_002917180.4	rna23256
OG0011613	rna-XM_034666895.1	rna23258
OG0011614	rna-XM_002917177.4	rna23260
OG0011615	rna-XM_002917188.3	rna23263
OG0011616	rna-XM_034667656.1	rna23272
OG0011617	rna-XM_002929012.4	rna23273
OG0011618	rna-XM_034666906.1	rna23276
OG0011619	rna-XM_002922047.4	rna23277
OG0011620	rna-XM_011228467.3	rna23278
OG0011621	rna-XM_011228469.3	rna23281
OG0011622	rna-XM_002922050.4	rna23284
OG0011623	rna-XM_034666921.1	rna23292
OG0011624	rna-XM_034666926.1	rna23286
OG0011625	rna-XM_034666928.1	rna23289
OG0011626	rna-XM_019802624.2	rna23293
OG0011627	rna-XM_011233643.3	rna23298
OG0011628	rna-XM_019809368.2	rna4630
OG0011629	rna-XM_034666947.1	rna4632
OG0011630	rna-XM_002928676.4	rna4636
OG0011631	rna-XM_002928681.4	rna4645
OG0011632	rna-XM_034666957.1	rna4646
OG0011633	rna-XM_034666961.1	rna4648
OG0011634	rna-XM_034666962.1	rna4649
OG0011635	rna-XM_011225055.3	rna4650
OG0011636	rna-XM_002919281.3	rna4651
OG0011637	rna-XM_019799709.2	rna4652
OG0011638	rna-XM_002919274.4	rna4653
OG0011639	rna-XM_034667657.1	rna4654
OG0011640	rna-XM_034666970.1	rna4656
OG0011641	rna-XM_034666966.1	rna4657
OG0011642	rna-XM_011225058.3	rna4658
OG0011643	rna-XM_034666974.1	rna4659
OG0011644	rna-XM_002919277.4	rna4661
OG0011645	rna-XM_034666977.1	rna4664
OG0011646	rna-XM_034666980.1	rna4665
OG0011647	rna-XM_019794534.2	rna4672
OG0011648	rna-XM_011218903.3	rna4697
OG0011649	rna-XM_034666998.1	rna4700
OG0011650	rna-XM_019794520.2	rna4701
OG0011651	rna-XM_019794517.2	rna4709
OG0011652	rna-XM_034667013.1	rna4712
OG0011653	rna-XM_002914608.4	rna4713
OG0011654	rna-XM_034667016.1	rna4715
OG0011655	rna-XM_034667017.1	rna4716
OG0011656	rna-XM_002914602.4	rna4718
OG0011657	rna-XM_034667020.1	rna4726
OG0011658	rna-XM_002914599.4	rna4727
OG0011659	rna-XM_034667030.1	rna4728
OG0011660	rna-XM_011218893.2	rna4729
OG0011661	rna-XM_002914597.4	rna4732
OG0011662	rna-XM_034667032.1	rna4733
OG0011663	rna-XM_011218891.3	rna4734
OG0011664	rna-XM_002914619.4	rna4736
OG0011665	rna-XM_011218884.3	rna4738
OG0011666	rna-XM_034667659.1	rna4745
OG0011667	rna-XM_002914593.4	rna4746
OG0011668	rna-XM_002925428.4	rna4755
OG0011669	rna-XM_034667057.1	rna4756
OG0011670	rna-XM_002925430.4	rna4757
OG0011671	rna-XM_002925432.4	rna4761
OG0011672	rna-XM_002925433.4	rna4763
OG0011673	rna-XM_019806171.2	rna4764
OG0011674	rna-XM_034667065.1	rna4765
OG0011675	rna-XM_011232612.3	rna4766
OG0011676	rna-XM_034667068.1	rna4767
OG0011677	rna-XM_002925436.4	rna4769
OG0011678	rna-XM_002925437.4	rna4771
OG0011679	rna-XM_002918187.3	rna4772
OG0011680	rna-XM_002918188.4	rna4774
OG0011681	rna-XM_034667078.1	rna4779
OG0011682	rna-XM_034667102.1	rna4786
OG0011683	rna-XM_034667103.1	rna4787
OG0011684	rna-XM_002918212.4	rna4790
OG0011686	rna-XM_019798540.2	rna4792
OG0011687	rna-XM_002918197.4	rna21313
OG0011688	rna-XM_002918199.4	rna21317
OG0011689	rna-XM_019798558.2	rna21321
OG0011690	rna-XM_019798576.2	rna21328
OG0011691	rna-XM_002918204.4	rna21332
OG0011692	rna-XM_002918214.4	rna21333
OG0011693	rna-XM_002918215.4	rna21335
OG0011694	rna-XM_011223637.3	rna21341
OG0011695	rna-XM_034667118.1	rna21344
OG0011696	rna-XM_034667122.1	rna21345
OG0011697	rna-XM_002918217.4	rna21346
OG0011698	rna-XM_034667123.1	rna21348
OG0011699	rna-XM_002918209.4	rna21355
OG0011700	rna-XM_011223635.3	rna21356
OG0011701	rna-XM_019809183.2	rna21365
OG0011702	rna-XM_002928431.4	rna21366
OG0011703	rna-XM_034667132.1	rna21369
OG0011704	rna-XM_034667133.1	rna21370
OG0011705	rna-XM_002928429.4	rna21371
OG0011706	rna-XM_002928428.4	rna21374
OG0011707	rna-XM_034667152.1	rna21375
OG0011708	rna-XM_034667665.1	rna21382
OG0011709	rna-XM_034667165.1	rna21383
OG0011710	rna-XM_034667162.1	rna21386
OG0011711	rna-XM_034667166.1	rna21389
OG0011712	rna-XM_002923385.4	rna5268
OG0011713	rna-XM_002923386.4	rna5269
OG0011714	rna-XM_034667181.1	rna5271
OG0011715	rna-XM_034667179.1	rna5276
OG0011716	rna-XM_034667175.1	rna5277
OG0011717	rna-XM_002923390.4	rna5282
OG0011718	rna-XM_019803961.2	rna5283
OG0011719	rna-XM_019803960.2	rna5286
OG0011720	rna-XM_002928088.1	rna5287
OG0011721	rna-XM_002928089.4	rna5288
OG0011722	rna-XM_034667668.1	rna5291
OG0011723	rna-XM_034667190.1	rna5295
OG0011724	rna-XM_002926656.4	rna5299
OG0011725	rna-XM_034667197.1	rna5301
OG0011726	rna-XM_002923091.4	rna5302
OG0011727	rna-XM_002923089.4	rna5306
OG0011728	rna-XM_034667669.1	rna5308
OG0011729	rna-XM_002920007.4	rna5309
OG0011730	rna-XM_019800480.2	rna5310
OG0011731	rna-XM_034667204.1	rna5313
OG0011732	rna-XM_002920009.4	rna5314
OG0011733	rna-XM_034667209.1	rna28542
OG0011734	rna-XM_034667210.1	rna5320
OG0011735	rna-XM_034667212.1	rna5326
OG0011736	rna-XM_002914181.4	rna5337
OG0011737	rna-XM_034667215.1	rna5338
OG0011738	rna-XM_002914180.4	rna5344
OG0011739	rna-XM_011218049.3	rna5347
OG0011740	rna-XM_002914187.4	rna5349
OG0011741	rna-XM_034667221.1	rna5354
OG0011742	rna-XM_002914176.4	rna5355
OG0011743	rna-XM_034667223.1	rna5356
OG0011744	rna-XM_002914175.4	rna5360
OG0011745	rna-XM_002914173.4	rna5367
OG0011746	rna-XM_002920096.4	rna5378
OG0011747	rna-XM_034667229.1	rna5384
OG0011748	rna-XM_011226050.3	rna5385
OG0011749	rna-XM_034667232.1	rna5388
OG0011750	rna-XM_034667238.1	rna5389
OG0011751	rna-XM_002920101.4	rna5398
OG0011752	rna-XM_034667248.1	rna5407
OG0011753	rna-XM_011226064.3	rna5408
OG0011754	rna-XM_011226067.3	rna5409
OG0011755	rna-XM_002920104.4	rna5410
OG0011756	rna-XM_019809444.2	rna22647
OG0011757	rna-XM_002928732.4	rna22649
OG0011758	rna-XM_034667263.1	rna22650
OG0011759	rna-XM_019809442.2	rna22651
OG0011760	rna-XM_002928735.4	rna22656
OG0011761	rna-XM_011236652.3	rna22658
OG0011762	rna-XM_002928736.4	rna22659
OG0011763	rna-XM_002928733.4	rna22661
OG0011764	rna-XM_011236655.3	rna22663
OG0011765	rna-XM_011236659.3	rna22665
OG0011766	rna-XM_002928743.4	rna22669
OG0011767	rna-XM_011236663.3	rna22670
OG0011768	rna-XM_002928746.4	rna22672
OG0011769	rna-XM_002928753.4	rna22674
OG0011770	rna-XM_034667275.1	rna22676
OG0011771	rna-XM_034667277.1	rna22677
OG0011772	rna-XM_002928754.4	rna22681
OG0011773	rna-XM_011236670.3	rna22687
OG0011774	rna-XM_034667291.1	rna22690
OG0011775	rna-XM_002928436.4	rna22691
OG0011776	rna-XM_002928437.4	rna22692
OG0011777	rna-XM_019809194.2	rna22696
OG0011778	rna-XM_034667293.1	rna22702
OG0011779	rna-XM_002928439.4	rna22703
OG0011780	rna-XM_002928440.4	rna22704
OG0011781	rna-XM_034667295.1	rna22707
OG0011782	rna-XM_011236304.3	rna22709
OG0011783	rna-XM_019792760.2	rna22714
OG0011784	rna-XM_019792762.2	rna22715
OG0011785	rna-XM_002929914.4	rna22718
OG0011786	rna-XM_034667302.1	rna22719
OG0011787	rna-XM_002930802.4	rna22725
OG0011788	rna-XM_011217660.3	rna22729
OG0011789	rna-XM_034667316.1	rna22730
OG0011790	rna-XM_002929442.4	rna22731
OG0011791	rna-XM_034667318.1	rna22738
OG0011792	rna-XM_002927274.4	rna22741
OG0011793	rna-XM_019807961.2	rna22755
OG0011794	rna-XM_034665583.1	rna22756
OG0011795	rna-XM_002927263.1	rna22766
OG0011796	rna-XM_019807956.1	rna22768
OG0011797	rna-XM_034665591.1	rna22770
OG0011798	rna-XM_002927259.4	rna22771
OG0011799	rna-XM_034667345.1	rna22793
OG0011800	rna-XM_034667682.1	rna22794
OG0011801	rna-XM_011237550.3	rna22797
OG0011802	rna-XM_034667380.1	rna22806
OG0011803	rna-XM_034667395.1	rna17932
OG0011804	rna-XM_034667683.1	rna17937
OG0011805	rna-XM_034667684.1	rna17939
OG0011806	rna-XM_034667416.1	rna17948
OG0011807	rna-XM_019807679.2	rna17954
OG0011808	rna-XM_034667424.1	rna17958
OG0011809	rna-XM_002926965.4	rna17959
OG0011810	rna-XM_011234417.3	rna17960
OG0011811	rna-XM_034667426.1	rna17961
OG0011812	rna-XM_034667685.1	rna17962
OG0011813	rna-XM_034667428.1	rna17964
OG0011814	rna-XM_034667434.1	rna17965
OG0011815	rna-XM_002926962.4	rna17966
OG0011816	rna-XM_034667437.1	rna17968
OG0011817	rna-XM_002926944.4	rna17979
OG0011818	rna-XM_034667442.1	rna17980
OG0011819	rna-XM_002926958.4	rna17982
OG0011820	rna-XM_034667454.1	rna17983
OG0011821	rna-XM_034667446.1	rna17984
OG0011822	rna-XM_034667455.1	rna17985
OG0011823	rna-XM_002926939.4	rna17987
OG0011824	rna-XM_034667451.1	rna17990
OG0011825	rna-XM_034667463.1	rna17991
OG0011826	rna-XM_034667465.1	rna17993
OG0011827	rna-XM_019807690.2	rna17996
OG0011828	rna-XM_002926933.4	rna18000
OG0011829	rna-XM_034667472.1	rna18003
OG0011830	rna-XM_034667473.1	rna18006
OG0011831	rna-XM_011236111.3	rna18007
OG0011832	rna-XM_034667481.1	rna18012
OG0011833	rna-XM_034667483.1	rna18014
OG0011834	rna-XM_034667494.1	rna18021
OG0011835	rna-XM_002928286.3	rna18023
OG0011836	rna-XM_034667501.1	rna18024
OG0011837	rna-XM_019809040.2	rna18026
OG0011838	rna-XM_011236133.3	rna18029
OG0011839	rna-XM_034667506.1	rna18031
OG0011840	rna-XM_034667509.1	rna18037
OG0011841	rna-XM_034667505.1	rna18038
OG0011842	rna-XM_011228994.3	rna18040
OG0011843	rna-XM_002922480.4	rna18043
OG0011844	rna-XM_002922520.4	rna18044
OG0011846	rna-XM_034667518.1	rna18045
OG0011847	rna-XM_019803036.2	rna18046
OG0011848	rna-XM_019803028.2	rna18048
OG0011849	rna-XM_034667523.1	rna18050
OG0011850	rna-XM_034667522.1	rna18053
OG0011851	rna-XM_011229001.3	rna18057
OG0011852	rna-XM_002922484.4	rna18058
OG0011853	rna-XM_034667525.1	rna18059
OG0011854	rna-XM_019803048.2	rna18061
OG0011855	rna-XM_019803049.2	rna18072
OG0011856	rna-XM_011229071.3	rna18077
OG0011857	rna-XM_034667533.1	rna18078
OG0011858	rna-XM_034667541.1	rna18082
OG0011859	rna-XM_019803052.2	rna18083
OG0011860	rna-XM_034667544.1	rna18089
OG0011861	rna-XM_002922489.4	rna18093
OG0011862	rna-XM_034667562.1	rna18096
OG0011863	rna-XM_002922534.4	rna18101
OG0011864	rna-XM_002922497.4	rna18102
OG0011865	rna-XM_002922498.4	rna18103
OG0011866	rna-XM_011229025.3	rna18105
OG0011867	rna-XM_034667563.1	rna18106
OG0011868	rna-XM_011229028.3	rna18109
OG0011869	rna-XM_019803068.2	rna18111
OG0011870	rna-XM_002922503.4	rna18112
OG0011871	rna-XM_034667570.1	rna18116
OG0011872	rna-XM_034667580.1	rna18122
OG0011873	rna-XM_002922506.4	rna18123
OG0011874	rna-XM_034667581.1	rna18132
OG0011875	rna-XM_034667582.1	rna18134
OG0011876	rna-XM_011216898.3	rna34789
OG0011877	rna-XM_034671004.1	rna34787
OG0011878	rna-XM_034672021.1	rna34785
OG0011879	rna-XM_002930163.4	rna34784
OG0011880	rna-XM_034671198.1	rna34783
OG0011881	rna-XM_034671288.1	rna34780
OG0011882	rna-XM_019792646.2	rna34777
OG0011883	rna-XM_034671454.1	rna34776
OG0011884	rna-XM_034671072.1	rna34775
OG0011885	rna-XM_034671073.1	rna34772
OG0011886	rna-XM_034671077.1	rna34771
OG0011887	rna-XM_034671010.1	rna34770
OG0011888	rna-XM_034671016.1	rna34765
OG0011889	rna-XM_002929826.4	rna34764
OG0011890	rna-XM_034671068.1	rna34761
OG0011891	rna-XM_034671053.1	rna34760
OG0011892	rna-XM_034671028.1	rna34757
OG0011893	rna-XM_034671161.1	rna34749
OG0011894	rna-XM_034672180.1	rna34748
OG0011895	rna-XM_034671035.1	rna34736
OG0011896	rna-XM_034671751.1	rna34733
OG0011897	rna-XM_034671752.1	rna34732
OG0011898	rna-XM_034671047.1	rna30619
OG0011899	rna-XM_034672032.1	rna30620
OG0011900	rna-XM_019805022.2	rna30621
OG0011901	rna-XM_002924388.4	rna30622
OG0011902	rna-XM_034671278.1	rna30626
OG0011903	rna-XM_002924387.4	rna30627
OG0011904	rna-XM_011231233.3	rna30629
OG0011905	rna-XM_034671197.1	rna30630
OG0011906	rna-XM_034671426.1	rna30631
OG0011907	rna-XM_034671080.1	rna30633
OG0011908	rna-XM_034671634.1	rna30634
OG0011909	rna-XM_019799859.2	rna30635
OG0011910	rna-XM_011225265.2	rna30638
OG0011911	rna-XM_034671112.1	rna30639
OG0011912	rna-XM_034671105.1	rna30642
OG0011913	rna-XM_034672034.1	rna30643
OG0011914	rna-XM_034671145.1	rna30644
OG0011915	rna-XM_002919421.4	rna30645
OG0011916	rna-XM_034671116.1	rna30648
OG0011917	rna-XM_019799857.2	rna30649
OG0011918	rna-XM_002919415.4	rna30651
OG0011919	rna-XM_034671486.1	rna16211
OG0011920	rna-XM_034671121.1	rna16210
OG0011921	rna-NM_001304916.1	rna16206
OG0011922	rna-XM_034671141.1	rna16204
OG0011923	rna-XM_034671137.1	rna16203
OG0011924	rna-XM_034671138.1	rna16202
OG0011925	rna-XM_034671134.1, rna-XM_034671135.1	rna16200
OG0011926	rna-XM_034671151.1	rna16195
OG0011927	rna-XM_034671149.1	rna16193
OG0011928	rna-XM_011230592.3	rna16192
OG0011929	rna-XM_034672037.1	rna16191
OG0011930	rna-XM_034671154.1	rna16190
OG0011931	rna-XM_011230588.3	rna16189
OG0011932	rna-XM_002923860.4	rna16187
OG0011933	rna-XM_034671156.1	rna16186
OG0011934	rna-XM_034671155.1	rna16185
OG0011935	rna-XM_034671159.1	rna16176
OG0011936	rna-XM_019799075.2	rna16172
OG0011937	rna-XM_034671177.1	rna16169
OG0011938	rna-XM_034671164.1	rna16163
OG0011939	rna-XM_034671715.1	rna16157
OG0011940	rna-XM_034671174.1	rna16151
OG0011941	rna-XM_034671176.1	rna16149
OG0011942	rna-XM_034671181.1	rna16144
OG0011943	rna-XM_034671179.1	rna16141
OG0011944	rna-XM_002918679.4	rna16138
OG0011945	rna-XM_011224241.3	rna16135
OG0011946	rna-XM_034672061.1	rna16132
OG0011947	rna-XM_002927434.4	rna16118
OG0011948	rna-XM_002927435.4	rna16117
OG0011949	rna-XM_002927436.4	rna16116
OG0011950	rna-XM_034671190.1	rna16115
OG0011951	rna-XM_034671191.1	rna16114
OG0011952	rna-XM_034671195.1	rna16109
OG0011953	rna-XM_011229324.3	rna16108
OG0011954	rna-XM_002922746.4	rna16107
OG0011955	rna-XM_034671192.1	rna16105
OG0011956	rna-XM_002922747.4	rna16106
OG0011957	rna-XM_002922748.4	rna16104
OG0011958	rna-XM_034671572.1	rna16102
OG0011959	rna-XM_002922750.3	rna16101
OG0011960	rna-XM_034671280.1	rna16097
OG0011961	rna-XM_034671284.1	rna16095
OG0011962	rna-XM_002922754.4	rna16087
OG0011963	rna-XM_034671207.1	rna16086
OG0011964	rna-XM_002922756.4	rna16085
OG0011965	rna-XM_019803270.2	rna16084
OG0011966	rna-XM_034672064.1	rna16081
OG0011967	rna-XM_034671216.1	rna16075
OG0011968	rna-XM_034671391.1	rna16074
OG0011969	rna-XM_019803290.2	rna16073
OG0011970	rna-XM_034671220.1	rna16072
OG0011971	rna-XM_002925590.3	rna16067
OG0011972	rna-XM_002925584.4	rna16063
OG0011973	rna-XM_002925589.4	rna16062
OG0011974	rna-XM_002925588.4	rna16060
OG0011975	rna-XM_034671232.1	rna16056
OG0011976	rna-XM_034671239.1	rna16052
OG0011977	rna-XM_002921421.3	rna16050
OG0011978	rna-XM_034672074.1	rna16049
OG0011979	rna-XM_002921431.4	rna16045
OG0011980	rna-XM_019801958.2	rna16041
OG0011981	rna-XM_034672075.1	rna16036
OG0011982	rna-XM_002921418.4	rna16035
OG0011983	rna-XM_034671251.1	rna16032
OG0011984	rna-XM_002921425.3	rna16028
OG0011985	rna-XM_019801954.2	rna16026
OG0011986	rna-XM_034672015.1	rna16025
OG0011987	rna-XM_034671458.1	rna16023
OG0011988	rna-XM_002921422.4	rna16020
OG0011989	rna-XM_019804624.2	rna16017
OG0011990	rna-XM_034672083.1	rna16013
OG0011991	rna-XM_002924013.4	rna16012
OG0011992	rna-XM_002924015.4	rna16010
OG0011993	rna-XM_019804628.2	rna16007
OG0011994	rna-XM_002924019.4	rna16005
OG0011995	rna-XM_034671259.1	rna16002
OG0011996	rna-XM_034672085.1	rna16001
OG0011997	rna-XM_034671270.1	rna15999
OG0011998	rna-XM_019807625.2	rna15997
OG0011999	rna-XM_034672289.1	rna15996
OG0012000	rna-XM_002926831.2	rna15991
OG0012001	rna-XM_019808688.2	rna9896
OG0012002	rna-XM_034671299.1	rna9895
OG0012003	rna-XM_002927947.4	rna9891
OG0012004	rna-XM_011235671.3	rna9890
OG0012005	rna-XM_002927948.4	rna9888
OG0012006	rna-XM_034671292.1	rna9882
OG0012007	rna-XM_019798919.2	rna9881
OG0012008	rna-XM_002918490.4	rna9879
OG0012009	rna-XM_034672102.1	rna9878
OG0012010	rna-XM_011237404.3	rna9868
OG0012011	rna-XM_034671312.1	rna9856
OG0012012	rna-XM_002925992.4	rna9852
OG0012013	rna-XM_034672113.1	rna9850
OG0012014	rna-XM_034671756.1	rna9849
OG0012015	rna-XM_019797827.2	rna9844
OG0012016	rna-XM_034671372.1	rna9842
OG0012017	rna-XM_034671369.1	rna9841
OG0012018	rna-XM_034671373.1	rna9840
OG0012019	rna-XM_002917513.4	rna9832
OG0012020	rna-XM_002917514.4	rna9831
OG0012021	rna-XM_019797835.2	rna9826
OG0012022	rna-XM_034671378.1	rna9823
OG0012023	rna-XM_002929341.3	rna9822
OG0012024	rna-XM_002929340.3	rna9821
OG0012025	rna-XM_034671381.1	rna9819
OG0012026	rna-XM_002929337.4	rna9816
OG0012027	rna-XM_034671383.1	rna9814
OG0012028	rna-XM_011221938.3	rna9799
OG0012029	rna-XM_002916938.4	rna9796
OG0012030	rna-XM_019797185.2	rna9795
OG0012031	rna-XM_011221944.3	rna9794
OG0012032	rna-XM_002916941.4	rna9790
OG0012033	rna-XM_011231142.3	rna9787
OG0012034	rna-XM_011231140.3	rna9786
OG0012035	rna-XM_002924293.4	rna9785
OG0012036	rna-XM_011231135.3	rna9784
OG0012037	rna-XM_034671421.1	rna9776
OG0012038	rna-XM_002924290.4	rna9774
OG0012039	rna-XM_011231131.3	rna9773
OG0012040	rna-XM_002926670.4	rna9771
OG0012041	rna-XM_034671422.1	rna9767
OG0012043	rna-XM_002916498.4	rna30019
OG0012044	rna-XM_002916490.4	rna30016
OG0012045	rna-XM_034671457.1	rna30014
OG0012046	rna-XM_011221343.3	rna30013
OG0012047	rna-XM_002916488.4	rna30007
OG0012048	rna-XM_002916487.4	rna30006
OG0012049	rna-XM_019808752.2	rna30002
OG0012050	rna-XM_002928000.4	rna30000
OG0012051	rna-XM_034671465.1	rna29997
OG0012052	rna-XM_002928002.4	rna29996
OG0012053	rna-XM_034671471.1	rna29990
OG0012054	rna-XM_002921201.4	rna29985
OG0012055	rna-XM_002921199.4	rna29983
OG0012056	rna-XM_019801772.2	rna29971
OG0012057	rna-XM_034671648.1	rna29959
OG0012058	rna-XM_034671495.1	rna29954
OG0012059	rna-XM_011219802.3	rna29951
OG0012060	rna-XM_011219799.3	rna29946
OG0012061	rna-XM_034671499.1	rna29938
OG0012062	rna-XM_002917710.4	rna29937
OG0012063	rna-XM_034671507.1	rna29931
OG0012064	rna-XM_002917705.4	rna29930
OG0012065	rna-XM_034671511.1	rna29926
OG0012066	rna-XM_034671522.1	rna29922
OG0012067	rna-XM_011232117.3	rna29925
OG0012068	rna-XM_034671530.1	rna29919
OG0012069	rna-XM_034671534.1	rna29917
OG0012070	rna-XM_034671541.1	rna29914
OG0012071	rna-XM_034671542.1	rna29909
OG0012072	rna-XM_034671547.1	rna29908
OG0012073	rna-XM_002913580.4	rna29906
OG0012074	rna-XM_011232252.1	rna28820
OG0012075	rna-XM_002913583.2	rna28819
OG0012076	rna-XM_011232259.2	rna28817
OG0012077	rna-XM_034672295.1	rna28816
OG0012078	rna-XM_002913584.4	rna28814
OG0012079	rna-XM_002913586.4	rna28808
OG0012080	rna-XM_011232322.3	rna28806
OG0012081	rna-XM_034671556.1	rna28804
OG0012082	rna-XM_011232362.3	rna28798
OG0012083	rna-XM_034671573.1	rna28796
OG0012084	rna-XM_002913608.4	rna28795
OG0012085	rna-XM_034671582.1	rna28775
OG0012086	rna-XM_002913595.4	rna14413
OG0012087	rna-XM_002912461.4	rna14409
OG0012088	rna-XM_002912462.4	rna14408
OG0012089	rna-XM_011218693.3	rna14403
OG0012090	rna-XM_034671598.1	rna14400
OG0012091	rna-XM_011218716.3	rna14399
OG0012092	rna-XM_002912465.4	rna14396
OG0012093	rna-XM_002912466.4	rna14393
OG0012094	rna-XM_019794414.2	rna14386
OG0012095	rna-XM_002912468.4	rna14383
OG0012096	rna-XM_034671601.1	rna14380
OG0012097	rna-XM_002912473.4	rna14375
OG0012098	rna-XM_011219128.3	rna14368
OG0012099	rna-XM_011218947.3	rna14365
OG0012100	rna-XM_002912477.4	rna14364
OG0012101	rna-XM_019794596.2	rna14362
OG0012102	rna-XM_002912479.3	rna14360
OG0012103	rna-XM_002912480.4	rna14357
OG0012104	rna-XM_034671633.1	rna14356
OG0012105	rna-XM_034671641.1	rna14351
OG0012106	rna-XM_034671644.1	rna14346
OG0012107	rna-XM_002912485.4	rna14344
OG0012108	rna-XM_011217278.3	rna14341
OG0012109	rna-XM_034670944.1	rna14340
OG0012110	rna-XM_002930148.3	rna14334
OG0012111	rna-XM_019805421.2	rna14333
OG0012112	rna-XM_034671659.1	rna14328
OG0012113	rna-XM_002924735.4	rna14326
OG0012114	rna-XM_002924734.4	rna14319
OG0012115	rna-XM_002924733.4	rna14318
OG0012116	rna-XM_002924731.4	rna14315
OG0012117	rna-XM_002924730.4	rna14314
OG0012118	rna-XM_034671668.1	rna14308
OG0012119	rna-XM_002924727.4	rna14307
OG0012120	rna-XM_011224888.3	rna14306
OG0012121	rna-XM_011224883.3	rna14303
OG0012122	rna-XM_002919159.4	rna14299
OG0012123	rna-XM_002919157.4	rna14298
OG0012124	rna-XM_019799584.1	rna14297
OG0012125	rna-XM_002919154.4	rna14295
OG0012126	rna-XM_034671681.1	rna14289
OG0012127	rna-XM_002919148.4	rna14287
OG0012128	rna-XM_002919153.4	rna14286
OG0012129	rna-XM_034671684.1	rna14285
OG0012130	rna-XM_019799586.2	rna14284
OG0012131	rna-XM_034671686.1	rna14283
OG0012132	rna-XM_002919142.4	rna14278
OG0012133	rna-XM_002928494.4	rna14276
OG0012134	rna-XM_011236368.3	rna14272
OG0012135	rna-XM_011236370.3	rna14271
OG0012136	rna-XM_019809246.2	rna14270
OG0012137	rna-XM_034671699.1	rna14266
OG0012138	rna-XM_034671979.1	rna14256
OG0012139	rna-XM_011225364.3	rna14255
OG0012140	rna-XM_002919508.4	rna14251
OG0012141	rna-XM_034670946.1	rna14248
OG0012142	rna-XM_034671716.1	rna14247
OG0012143	rna-XM_002919506.4	rna14238
OG0012144	rna-XM_002919505.4	rna14236
OG0012145	rna-XM_011225354.3	rna14235
OG0012146	rna-XM_034670947.1	rna14233
OG0012147	rna-XM_019799952.1, rna-XM_019799949.2	rna14222
OG0012148	rna-XM_019799951.1	rna35661
OG0012149	rna-XM_002929461.4	rna35715
OG0012150	rna-XM_034671729.1	rna31609
OG0012151	rna-XM_019810137.2	rna31610
OG0012152	rna-XM_019810138.1	rna31611
OG0012153	rna-XM_019792765.1	rna31613
OG0012154	rna-XM_002926718.4	rna31623
OG0012155	rna-XM_002926721.4	rna31627
OG0012156	rna-XM_011234178.3	rna31629
OG0012157	rna-XM_034671741.1	rna23627
OG0012158	rna-XM_011223494.3	rna23620
OG0012159	rna-XM_002918118.4	rna23619
OG0012160	rna-XM_011223493.3	rna23617
OG0012161	rna-XM_034672008.1	rna23616
OG0012162	rna-XM_019798444.2	rna23610
OG0012163	rna-XM_019798428.2	rna23609
OG0012164	rna-XM_002918109.4	rna23607
OG0012165	rna-XM_011223490.3	rna23606
