Orthogroup	ailMel.longCDS.prots	ursAme.longCDS.prots
OG0011970	rna-XM_034671220.1	transcript_ENSUAMT00000015940
OG0011971	rna-XM_002925590.3	transcript_ENSUAMT00000027809
OG0011972	rna-XM_002925584.4	transcript_ENSUAMT00000027810
OG0011973	rna-XM_002925589.4	transcript_ENSUAMT00000008286
OG0011974	rna-XM_002925588.4	transcript_ENSUAMT00000008289
OG0011975	rna-XM_034671232.1	transcript_ENSUAMT00000014554
OG0011976	rna-XM_034671239.1	transcript_ENSUAMT00000009602
OG0011977	rna-XM_002921421.3	transcript_ENSUAMT00000009518
OG0011978	rna-XM_034672074.1	transcript_ENSUAMT00000028435
OG0011979	rna-XM_002921431.4	transcript_ENSUAMT00000025240
OG0011980	rna-XM_019801958.2	transcript_ENSUAMT00000002851
OG0011981	rna-XM_034672075.1	transcript_ENSUAMT00000006625
OG0011982	rna-XM_002921418.4	transcript_ENSUAMT00000006640
OG0011983	rna-XM_034671251.1	transcript_ENSUAMT00000013299
OG0011984	rna-XM_002921425.3	transcript_ENSUAMT00000021212
OG0011985	rna-XM_019801954.2	transcript_ENSUAMT00000021210
OG0011986	rna-XM_034672015.1	transcript_ENSUAMT00000020785
OG0011987	rna-XM_034671458.1	transcript_ENSUAMT00000004223
OG0011988	rna-XM_002921422.4	transcript_ENSUAMT00000004216
OG0011989	rna-XM_019804624.2	transcript_ENSUAMT00000031452
OG0011990	rna-XM_034672083.1	transcript_ENSUAMT00000034384
OG0011991	rna-XM_002924013.4	transcript_ENSUAMT00000034385
OG0011992	rna-XM_002924015.4	transcript_ENSUAMT00000034400
OG0011993	rna-XM_019804628.2	transcript_ENSUAMT00000035775
OG0011994	rna-XM_002924019.4	transcript_ENSUAMT00000036148
OG0011995	rna-XM_034671259.1	transcript_ENSUAMT00000021088
OG0011996	rna-XM_034672085.1	transcript_ENSUAMT00000021969
OG0011997	rna-XM_034671270.1	transcript_ENSUAMT00000032932
OG0011998	rna-XM_019807625.2	transcript_ENSUAMT00000016320
OG0011999	rna-XM_034672289.1	transcript_ENSUAMT00000022436
OG0012000	rna-XM_002926831.2	transcript_ENSUAMT00000040147
OG0012001	rna-XM_019808688.2	transcript_ENSUAMT00000001084
OG0012002	rna-XM_034671299.1	transcript_ENSUAMT00000001015
OG0012003	rna-XM_002927947.4	transcript_ENSUAMT00000000698
OG0012004	rna-XM_011235671.3	transcript_ENSUAMT00000000880
OG0012005	rna-XM_002927948.4	transcript_ENSUAMT00000000958
OG0012006	rna-XM_034671292.1	transcript_ENSUAMT00000001000
OG0012007	rna-XM_019798919.2	transcript_ENSUAMT00000040603
OG0012008	rna-XM_002918490.4	transcript_ENSUAMT00000040067
OG0012009	rna-XM_034672102.1	transcript_ENSUAMT00000040065
OG0012010	rna-XM_011237404.3	transcript_ENSUAMT00000000254
OG0012011	rna-XM_034671312.1	transcript_ENSUAMT00000014301
OG0012012	rna-XM_002925992.4	transcript_ENSUAMT00000001470
OG0012013	rna-XM_034672113.1	transcript_ENSUAMT00000000946
OG0012014	rna-XM_034671756.1	transcript_ENSUAMT00000004794
OG0012015	rna-XM_019797827.2	transcript_ENSUAMT00000040741
OG0012016	rna-XM_034671372.1	transcript_ENSUAMT00000040742
OG0012017	rna-XM_034671369.1	transcript_ENSUAMT00000040744
OG0012018	rna-XM_034671373.1	transcript_ENSUAMT00000040746
OG0012019	rna-XM_002917513.4	transcript_ENSUAMT00000010451
OG0012020	rna-XM_002917514.4	transcript_ENSUAMT00000010441
OG0012021	rna-XM_019797835.2	transcript_ENSUAMT00000001260
OG0012022	rna-XM_034671378.1	transcript_ENSUAMT00000001767
OG0012023	rna-XM_002929341.3	transcript_ENSUAMT00000008215
OG0012024	rna-XM_002929340.3	transcript_ENSUAMT00000008225
OG0012025	rna-XM_034671381.1	transcript_ENSUAMT00000007276
OG0012026	rna-XM_002929337.4	transcript_ENSUAMT00000035853
OG0012027	rna-XM_034671383.1	transcript_ENSUAMT00000035849
OG0012028	rna-XM_011221938.3	transcript_ENSUAMT00000039830
OG0012029	rna-XM_002916938.4	transcript_ENSUAMT00000039832
OG0012030	rna-XM_019797185.2	transcript_ENSUAMT00000039835
OG0012031	rna-XM_011221944.3	transcript_ENSUAMT00000039838
OG0012032	rna-XM_002916941.4	transcript_ENSUAMT00000019076
OG0012033	rna-XM_011231142.3	transcript_ENSUAMT00000035980
OG0012034	rna-XM_011231140.3	transcript_ENSUAMT00000035979
OG0012035	rna-XM_002924293.4	transcript_ENSUAMT00000035971
OG0012036	rna-XM_011231135.3	transcript_ENSUAMT00000035969
OG0012037	rna-XM_034671421.1	transcript_ENSUAMT00000021884
OG0012038	rna-XM_002924290.4	transcript_ENSUAMT00000021876
OG0012039	rna-XM_011231131.3	transcript_ENSUAMT00000021871
OG0012040	rna-XM_002926670.4	transcript_ENSUAMT00000040143
OG0012041	rna-XM_034671422.1	transcript_ENSUAMT00000030376
OG0012042	rna-XM_034671442.1, rna-XM_034655669.1	transcript_ENSUAMT00000024702
OG0012043	rna-XM_002916498.4	transcript_ENSUAMT00000024687
OG0012044	rna-XM_002916490.4	transcript_ENSUAMT00000023942
OG0012045	rna-XM_034671457.1	transcript_ENSUAMT00000022039
OG0012046	rna-XM_011221343.3	transcript_ENSUAMT00000020331
OG0012047	rna-XM_002916488.4	transcript_ENSUAMT00000011165
OG0012048	rna-XM_002916487.4	transcript_ENSUAMT00000011174
OG0012049	rna-XM_019808752.2	transcript_ENSUAMT00000004373
OG0012050	rna-XM_002928000.4	transcript_ENSUAMT00000004351
OG0012051	rna-XM_034671465.1	transcript_ENSUAMT00000004332
OG0012052	rna-XM_002928002.4	transcript_ENSUAMT00000020378
OG0012053	rna-XM_034671471.1	transcript_ENSUAMT00000012558
OG0012054	rna-XM_002921201.4	transcript_ENSUAMT00000016557
OG0012055	rna-XM_002921199.4	transcript_ENSUAMT00000018711
OG0012056	rna-XM_019801772.2	transcript_ENSUAMT00000035025
OG0012057	rna-XM_034671648.1	transcript_ENSUAMT00000036618
OG0012058	rna-XM_034671495.1	transcript_ENSUAMT00000038615
OG0012059	rna-XM_011219802.3	transcript_ENSUAMT00000032484
OG0012060	rna-XM_011219799.3	transcript_ENSUAMT00000032472
OG0012061	rna-XM_034671499.1	transcript_ENSUAMT00000028261
OG0012062	rna-XM_002917710.4	transcript_ENSUAMT00000022722
OG0012063	rna-XM_034671507.1	transcript_ENSUAMT00000016681
OG0012064	rna-XM_002917705.4	transcript_ENSUAMT00000007245
OG0012065	rna-XM_034671511.1	transcript_ENSUAMT00000023595
OG0012066	rna-XM_034671522.1	transcript_ENSUAMT00000008902
OG0012067	rna-XM_011232117.3	transcript_ENSUAMT00000008982
OG0012068	rna-XM_034671530.1	transcript_ENSUAMT00000032967
OG0012069	rna-XM_034671534.1	transcript_ENSUAMT00000032975
OG0012070	rna-XM_034671541.1	transcript_ENSUAMT00000032978
OG0012071	rna-XM_034671542.1	transcript_ENSUAMT00000032980
OG0012072	rna-XM_034671547.1	transcript_ENSUAMT00000033054
OG0012073	rna-XM_002913580.4	transcript_ENSUAMT00000032983
OG0012074	rna-XM_011232252.1	transcript_ENSUAMT00000032982
OG0012075	rna-XM_002913583.2	transcript_ENSUAMT00000032981
OG0012076	rna-XM_011232259.2	transcript_ENSUAMT00000000110
OG0012077	rna-XM_034672295.1	transcript_ENSUAMT00000033059
OG0012078	rna-XM_002913584.4	transcript_ENSUAMT00000037749
OG0012079	rna-XM_002913586.4	transcript_ENSUAMT00000037745
OG0012080	rna-XM_011232322.3	transcript_ENSUAMT00000037744
OG0012081	rna-XM_034671556.1	transcript_ENSUAMT00000002354
OG0012082	rna-XM_011232362.3	transcript_ENSUAMT00000002364
OG0012083	rna-XM_034671573.1	transcript_ENSUAMT00000002396
OG0012084	rna-XM_002913608.4	transcript_ENSUAMT00000002401
OG0012085	rna-XM_034671582.1	transcript_ENSUAMT00000025472
OG0012086	rna-XM_002913595.4	transcript_ENSUAMT00000017725
OG0012087	rna-XM_002912461.4	transcript_ENSUAMT00000018114
OG0012088	rna-XM_002912462.4	transcript_ENSUAMT00000018101
OG0012089	rna-XM_011218693.3	transcript_ENSUAMT00000018095
OG0012090	rna-XM_034671598.1	transcript_ENSUAMT00000017976
OG0012091	rna-XM_011218716.3	transcript_ENSUAMT00000017964
OG0012092	rna-XM_002912465.4	transcript_ENSUAMT00000017949
OG0012093	rna-XM_002912466.4	transcript_ENSUAMT00000017942
OG0012094	rna-XM_019794414.2	transcript_ENSUAMT00000017935
OG0012095	rna-XM_002912468.4	transcript_ENSUAMT00000017909
OG0012096	rna-XM_034671601.1	transcript_ENSUAMT00000017870
OG0012097	rna-XM_002912473.4	transcript_ENSUAMT00000015856
OG0012098	rna-XM_011219128.3	transcript_ENSUAMT00000015884
OG0012099	rna-XM_011218947.3	transcript_ENSUAMT00000037225
OG0012100	rna-XM_002912477.4	transcript_ENSUAMT00000037222
OG0012101	rna-XM_019794596.2	transcript_ENSUAMT00000037220
OG0012102	rna-XM_002912479.3	transcript_ENSUAMT00000009106
OG0012103	rna-XM_002912480.4	transcript_ENSUAMT00000009103
OG0012104	rna-XM_034671633.1	transcript_ENSUAMT00000009102
OG0012105	rna-XM_034671641.1	transcript_ENSUAMT00000037587
OG0012106	rna-XM_034671644.1	transcript_ENSUAMT00000034857
OG0012107	rna-XM_002912485.4	transcript_ENSUAMT00000034004
OG0012108	rna-XM_011217278.3	transcript_ENSUAMT00000038933
OG0012109	rna-XM_034670944.1	transcript_ENSUAMT00000038445
OG0012110	rna-XM_002930148.3	transcript_ENSUAMT00000024548
OG0012111	rna-XM_019805421.2	transcript_ENSUAMT00000001208
OG0012112	rna-XM_034671659.1	transcript_ENSUAMT00000036421
OG0012113	rna-XM_002924735.4	transcript_ENSUAMT00000036424
OG0012114	rna-XM_002924734.4	transcript_ENSUAMT00000013636
OG0012115	rna-XM_002924733.4	transcript_ENSUAMT00000013656
OG0012116	rna-XM_002924731.4	transcript_ENSUAMT00000000552
OG0012117	rna-XM_002924730.4	transcript_ENSUAMT00000036328
OG0012118	rna-XM_034671668.1	transcript_ENSUAMT00000036326
OG0012119	rna-XM_002924727.4	transcript_ENSUAMT00000035107
OG0012120	rna-XM_011224888.3	transcript_ENSUAMT00000035111
OG0012121	rna-XM_011224883.3	transcript_ENSUAMT00000025047
OG0012122	rna-XM_002919159.4	transcript_ENSUAMT00000025050
OG0012123	rna-XM_002919157.4	transcript_ENSUAMT00000025055
OG0012124	rna-XM_019799584.1	transcript_ENSUAMT00000025058
OG0012125	rna-XM_002919154.4	transcript_ENSUAMT00000025108
OG0012126	rna-XM_034671681.1	transcript_ENSUAMT00000001641
OG0012127	rna-XM_002919148.4	transcript_ENSUAMT00000023490
OG0012128	rna-XM_002919153.4	transcript_ENSUAMT00000018221
OG0012129	rna-XM_034671684.1	transcript_ENSUAMT00000018230
OG0012130	rna-XM_019799586.2	transcript_ENSUAMT00000018232
OG0012131	rna-XM_034671686.1	transcript_ENSUAMT00000018238
OG0012132	rna-XM_002919142.4	transcript_ENSUAMT00000024862
OG0012133	rna-XM_002928494.4	transcript_ENSUAMT00000022903
OG0012134	rna-XM_011236368.3	transcript_ENSUAMT00000022872
OG0012135	rna-XM_011236370.3	transcript_ENSUAMT00000022829
OG0012136	rna-XM_019809246.2	transcript_ENSUAMT00000022827
OG0012137	rna-XM_034671699.1	transcript_ENSUAMT00000026803
OG0012138	rna-XM_034671979.1	transcript_ENSUAMT00000000840
OG0012139	rna-XM_011225364.3	transcript_ENSUAMT00000031233
OG0012140	rna-XM_002919508.4	transcript_ENSUAMT00000040150
OG0012141	rna-XM_034670946.1	transcript_ENSUAMT00000012224
OG0012142	rna-XM_034671716.1	transcript_ENSUAMT00000012230
OG0012143	rna-XM_002919506.4	transcript_ENSUAMT00000012243
OG0012144	rna-XM_002919505.4	transcript_ENSUAMT00000012286
OG0012145	rna-XM_011225354.3	transcript_ENSUAMT00000012292
OG0012146	rna-XM_034670947.1	transcript_ENSUAMT00000029088
OG0012148	rna-XM_019799951.1	transcript_ENSUAMT00000036751
OG0012149	rna-XM_002929461.4	transcript_ENSUAMT00000036519
OG0012150	rna-XM_034671729.1	transcript_ENSUAMT00000014429
OG0012151	rna-XM_019810137.2	transcript_ENSUAMT00000014440
OG0012152	rna-XM_019810138.1	transcript_ENSUAMT00000014442
OG0012153	rna-XM_019792765.1	transcript_ENSUAMT00000008109
OG0012154	rna-XM_002926718.4	transcript_ENSUAMT00000018003
OG0012155	rna-XM_002926721.4	transcript_ENSUAMT00000015478
OG0012156	rna-XM_011234178.3	transcript_ENSUAMT00000015470
OG0012157	rna-XM_034671741.1	transcript_ENSUAMT00000032005
OG0012158	rna-XM_011223494.3	transcript_ENSUAMT00000004065
OG0012159	rna-XM_002918118.4	transcript_ENSUAMT00000003354
OG0012160	rna-XM_011223493.3	transcript_ENSUAMT00000003343
OG0012161	rna-XM_034672008.1	transcript_ENSUAMT00000040166
OG0012162	rna-XM_019798444.2	transcript_ENSUAMT00000003576
OG0012163	rna-XM_019798428.2	transcript_ENSUAMT00000003568
OG0012164	rna-XM_002918109.4	transcript_ENSUAMT00000003537
OG0012165	rna-XM_011223490.3	transcript_ENSUAMT00000041219
OG0012166	rna-XM_002918106.4	transcript_ENSUAMT00000041221
OG0012167	rna-XM_011223488.2	transcript_ENSUAMT00000041224
OG0012168	rna-XM_019798440.2	transcript_ENSUAMT00000041225
OG0012169	rna-XM_034671767.1	transcript_ENSUAMT00000017174
OG0012170	rna-XM_019798431.2	transcript_ENSUAMT00000008580
OG0012171	rna-XM_034671425.1	transcript_ENSUAMT00000008246
OG0012172	rna-XM_034671824.1	transcript_ENSUAMT00000008250
OG0012173	rna-XM_019799799.2	transcript_ENSUAMT00000008252
OG0012174	rna-XM_034671788.1	transcript_ENSUAMT00000008177
OG0012175	rna-XM_002919366.4	transcript_ENSUAMT00000025856
OG0012176	rna-XM_002919365.4	transcript_ENSUAMT00000025852
OG0012177	rna-XM_034671789.1	transcript_ENSUAMT00000021118
OG0012178	rna-XM_002919369.4	transcript_ENSUAMT00000021133
OG0012179	rna-XM_034671796.1	transcript_ENSUAMT00000007298
OG0012180	rna-XM_011225230.3	transcript_ENSUAMT00000017098
OG0012181	rna-XM_002919405.4	transcript_ENSUAMT00000017159
OG0012182	rna-XM_002919406.4	transcript_ENSUAMT00000029719
OG0012183	rna-XM_002919408.4	transcript_ENSUAMT00000023697
OG0012184	rna-XM_011225242.3	transcript_ENSUAMT00000035997
OG0012185	rna-XM_019799832.2	transcript_ENSUAMT00000035998
OG0012186	rna-XM_019799841.2	transcript_ENSUAMT00000035999
OG0012187	rna-XM_002919409.4	transcript_ENSUAMT00000036001
OG0012188	rna-XM_034671832.1	transcript_ENSUAMT00000020910
OG0012189	rna-XM_002919411.4	transcript_ENSUAMT00000020912
OG0012190	rna-XM_034670951.1	transcript_ENSUAMT00000004873
OG0012191	rna-XM_019797249.2	transcript_ENSUAMT00000004864
OG0012192	rna-XM_034671850.1	transcript_ENSUAMT00000013383
OG0012193	rna-XM_011222030.3	transcript_ENSUAMT00000013291
OG0012194	rna-XM_011222033.3	transcript_ENSUAMT00000040474
OG0012195	rna-XM_034671866.1	transcript_ENSUAMT00000040471
OG0012196	rna-XM_034671855.1	transcript_ENSUAMT00000015607
OG0012197	rna-XM_002917019.4	transcript_ENSUAMT00000015546
OG0012198	rna-XM_002917011.4	transcript_ENSUAMT00000015539
OG0012199	rna-XM_002917013.3	transcript_ENSUAMT00000031270
OG0012200	rna-XM_002921756.4	transcript_ENSUAMT00000038970
OG0012201	rna-XM_011228129.2	transcript_ENSUAMT00000038969
OG0012202	rna-XM_002921441.4	transcript_ENSUAMT00000010582
OG0012203	rna-XM_034672129.1	transcript_ENSUAMT00000007976
OG0012204	rna-XM_011227719.3	transcript_ENSUAMT00000013060
OG0012205	rna-XM_019801974.2	transcript_ENSUAMT00000013056
OG0012206	rna-XM_034671893.1	transcript_ENSUAMT00000013052
OG0012207	rna-XM_034671911.1	transcript_ENSUAMT00000030849
OG0012208	rna-XM_002928910.4	transcript_ENSUAMT00000021685
OG0012209	rna-XM_011236856.3	transcript_ENSUAMT00000023454
OG0012210	rna-XM_034671914.1	transcript_ENSUAMT00000010053
OG0012211	rna-XM_034671927.1	transcript_ENSUAMT00000006124
OG0012212	rna-XM_019805885.2	transcript_ENSUAMT00000000107
OG0012213	rna-XM_002925169.4	transcript_ENSUAMT00000000083
OG0012214	rna-XM_034671932.1	transcript_ENSUAMT00000034662
OG0012215	rna-XM_019805882.2	transcript_ENSUAMT00000034619
OG0012216	rna-XM_034671951.1	transcript_ENSUAMT00000009995
OG0012217	rna-XM_034671949.1	transcript_ENSUAMT00000009997
OG0012218	rna-XM_019808903.2	transcript_ENSUAMT00000021603
OG0012219	rna-XM_011233005.3	transcript_ENSUAMT00000036144
OG0012220	rna-XM_002925771.4	transcript_ENSUAMT00000036154
OG0012221	rna-XM_019806473.2	transcript_ENSUAMT00000036152
OG0012222	rna-XM_034671972.1	transcript_ENSUAMT00000023604
OG0012223	rna-XM_002929010.4	transcript_ENSUAMT00000003738
OG0012224	rna-XM_034671980.1	transcript_ENSUAMT00000032424
OG0012225	rna-XM_034671988.1	transcript_ENSUAMT00000034817
OG0012226	rna-XM_002924299.4	transcript_ENSUAMT00000041560
OG0012227	rna-XM_034670958.1	transcript_ENSUAMT00000023347
OG0012228	rna-XM_019805204.2	transcript_ENSUAMT00000023353
OG0012229	rna-XM_019805205.2	transcript_ENSUAMT00000012510
OG0012230	rna-XM_034671995.1	transcript_ENSUAMT00000026254
OG0012231	rna-XM_002924543.3	transcript_ENSUAMT00000011679
OG0012232	rna-XM_034671999.1	transcript_ENSUAMT00000034460
OG0012233	rna-XM_034672000.1	transcript_ENSUAMT00000021392
OG0012234	rna-XM_002929966.4	transcript_ENSUAMT00000005434
OG0012235	rna-XM_034670959.1	transcript_ENSUAMT00000015185
OG0012236	rna-XM_019809985.2	transcript_ENSUAMT00000014465
OG0012237	rna-XM_034670962.1	transcript_ENSUAMT00000030171
OG0012238	rna-XM_034672284.1	transcript_ENSUAMT00000032849
OG0012239	rna-XM_034670963.1	transcript_ENSUAMT00000024118
OG0012240	rna-XM_011221191.3	transcript_ENSUAMT00000033158
OG0012241	rna-XM_034672039.1	transcript_ENSUAMT00000025626
OG0012242	rna-XM_002929725.4	transcript_ENSUAMT00000025622
OG0012243	rna-XM_034672059.1	transcript_ENSUAMT00000025619
OG0012244	rna-XM_034672058.1	transcript_ENSUAMT00000035987
OG0012245	rna-XM_019796442.2	transcript_ENSUAMT00000035986
OG0012246	rna-XM_002916255.4	transcript_ENSUAMT00000035983
OG0012247	rna-XM_034670964.1	transcript_ENSUAMT00000035982
OG0012248	rna-XM_002916252.4	transcript_ENSUAMT00000035981
OG0012249	rna-XM_034670965.1	transcript_ENSUAMT00000025009
OG0012250	rna-XM_034672069.1	transcript_ENSUAMT00000025536
OG0012251	rna-XM_034672077.1	transcript_ENSUAMT00000003985
OG0012252	rna-XM_034672090.1	transcript_ENSUAMT00000018245
OG0012253	rna-XM_019796429.2	transcript_ENSUAMT00000040392
OG0012254	rna-XM_034672096.1	transcript_ENSUAMT00000026688
OG0012255	rna-XM_019796428.2	transcript_ENSUAMT00000026690
OG0012256	rna-XM_034670969.1	transcript_ENSUAMT00000008010
OG0012257	rna-XM_034672120.1	transcript_ENSUAMT00000000759
OG0012258	rna-XM_034672122.1	transcript_ENSUAMT00000011160
OG0012259	rna-XM_011229965.3	transcript_ENSUAMT00000017793
OG0012260	rna-XM_034672130.1	transcript_ENSUAMT00000017798
OG0012261	rna-XM_011229968.3	transcript_ENSUAMT00000017799
OG0012262	rna-XM_034672133.1	transcript_ENSUAMT00000017806
OG0012263	rna-XM_011229967.3	transcript_ENSUAMT00000017808
OG0012264	rna-XM_002923292.4	transcript_ENSUAMT00000017814
OG0012265	rna-XM_034670975.1	transcript_ENSUAMT00000011715
OG0012266	rna-XM_034672138.1	transcript_ENSUAMT00000031341
OG0012267	rna-XM_034670977.1	transcript_ENSUAMT00000028795
OG0012268	rna-XM_002924150.4	transcript_ENSUAMT00000032753
OG0012269	rna-XM_034672152.1	transcript_ENSUAMT00000033706
OG0012270	rna-XM_034672159.1	transcript_ENSUAMT00000033708
OG0012271	rna-XM_002926275.4	transcript_ENSUAMT00000033710
OG0012272	rna-XM_034672166.1	transcript_ENSUAMT00000033713
OG0012273	rna-XM_002926274.4	transcript_ENSUAMT00000033715
OG0012274	rna-XM_002926273.4	transcript_ENSUAMT00000033716
OG0012275	rna-XM_034670980.1	transcript_ENSUAMT00000020267
OG0012276	rna-XM_019796775.2	transcript_ENSUAMT00000019741
OG0012277	rna-XM_034670981.1	transcript_ENSUAMT00000016407
OG0012278	rna-XM_019796749.2	transcript_ENSUAMT00000016423
OG0012279	rna-XM_034672172.1	transcript_ENSUAMT00000016430
OG0012280	rna-XM_034672177.1	transcript_ENSUAMT00000016459
OG0012281	rna-XM_034672179.1	transcript_ENSUAMT00000016471
OG0012282	rna-XM_034672184.1	transcript_ENSUAMT00000029531
OG0012283	rna-XM_034672186.1	transcript_ENSUAMT00000029523
OG0012284	rna-XM_034672192.1	transcript_ENSUAMT00000029146
OG0012285	rna-XM_034672191.1	transcript_ENSUAMT00000029094
OG0012286	rna-XM_034672193.1	transcript_ENSUAMT00000023150
OG0012287	rna-XM_002916550.4	transcript_ENSUAMT00000023159
OG0012288	rna-XM_019796759.2	transcript_ENSUAMT00000017545
OG0012289	rna-XM_034672203.1	transcript_ENSUAMT00000017534
OG0012290	rna-XM_034672206.1	transcript_ENSUAMT00000026908
OG0012291	rna-XM_002916543.4	transcript_ENSUAMT00000011619
OG0012292	rna-XM_019796745.2	transcript_ENSUAMT00000004801
OG0012293	rna-XM_034672208.1	transcript_ENSUAMT00000013896
OG0012294	rna-XM_011221473.3	transcript_ENSUAMT00000013894
OG0012295	rna-XM_002916542.4	transcript_ENSUAMT00000013890
OG0012296	rna-XM_034672216.1	transcript_ENSUAMT00000004353
OG0012297	rna-XM_034672215.1	transcript_ENSUAMT00000004179
OG0012298	rna-XM_019796753.2	transcript_ENSUAMT00000004227
OG0012299	rna-XM_034672213.1	transcript_ENSUAMT00000012045
OG0012300	rna-XM_034672229.1	transcript_ENSUAMT00000018255
OG0012301	rna-XM_034672230.1	transcript_ENSUAMT00000018258
OG0012302	rna-XM_011231305.3	transcript_ENSUAMT00000018264
OG0012303	rna-XM_034672233.1	transcript_ENSUAMT00000018280
OG0012304	rna-XM_019805067.2	transcript_ENSUAMT00000030736
OG0012305	rna-XM_011231303.3	transcript_ENSUAMT00000030771
OG0012306	rna-XM_034670990.1	transcript_ENSUAMT00000001841
OG0012307	rna-XM_034672254.1	transcript_ENSUAMT00000001524
OG0012308	rna-XM_034672249.1	transcript_ENSUAMT00000001357
OG0012309	rna-XM_011231283.3	transcript_ENSUAMT00000022419
OG0012310	rna-XM_002924407.4	transcript_ENSUAMT00000022468
