Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots
OG0011136	rna-XM_034665633.1	ENST00000263468.12
OG0011137	rna-XM_034665635.1	ENST00000434758.6
OG0011138	rna-XM_034665636.1	ENST00000615667.4
OG0011139	rna-XM_034665644.1	ENST00000398136.6
OG0011140	rna-XM_002922012.2	ENST00000260228.2
OG0011141	rna-XM_002922022.4	ENST00000260229.4
OG0011142	rna-XM_002922025.4	ENST00000571244.2
OG0011143	rna-XM_002922016.4	ENST00000340273.4
OG0011144	rna-XM_002922017.4	ENST00000260247.9
OG0011145	rna-XM_034665650.1	ENST00000398093.7
OG0011146	rna-XM_034665654.1	ENST00000393158.6
OG0011147	rna-XM_034665662.1	ENST00000613512.4
OG0011148	rna-XM_019802889.2	ENST00000301919.8
OG0011149	rna-XM_011228836.3	ENST00000526793.5
OG0011150	rna-XM_002922345.4	ENST00000278618.8
OG0011151	rna-XM_002928982.4	ENST00000282251.9
OG0011152	rna-XM_034665687.1	ENST00000417449.6
OG0011153	rna-XM_034665616.1	ENST00000525815.5
OG0011154	rna-XM_034665617.1	ENST00000393094.6
OG0011155	rna-XM_034665694.1	ENST00000265838.8
OG0011156	rna-XM_002929159.4	ENST00000278612.8
OG0011157	rna-XM_019809835.2	ENST00000278616.8
OG0011158	rna-XM_034665706.1	ENST00000323468.9
OG0011159	rna-XM_019797682.2	ENST00000265843.8
OG0011160	rna-XM_034665709.1	ENST00000322536.7
OG0011161	rna-XM_019797681.2	ENST00000327419.6
OG0011162	rna-XM_034665712.1	ENST00000528673.5
OG0011163	rna-XM_034665620.1	ENST00000260270.2
OG0011164	rna-XM_034665721.1	ENST00000260283.8
OG0011165	rna-XM_019801644.2	ENST00000280325.5
OG0011166	rna-XM_034665723.1	ENST00000638573.1
OG0011167	rna-XM_002921100.4	ENST00000393067.7
OG0011168	rna-XM_002921105.3	ENST00000356018.6
OG0011169	rna-XM_034667705.1	ENST00000332814.6
OG0011170	rna-XM_011227332.3	ENST00000375615.7
OG0011171	rna-XM_002921099.4	ENST00000304987.3
OG0011172	rna-XM_011227329.3	ENST00000260257.8
OG0011173	rna-XM_034665744.1	ENST00000529270.1
OG0011174	rna-NM_001304874.1	ENST00000526180.5
OG0011175	rna-XM_002921094.4	ENST00000278601.5
OG0011176	rna-XM_034665747.1	ENST00000440460.6
OG0011177	rna-XM_019801654.2	ENST00000280346.10
OG0011178	rna-XM_019801655.2	ENST00000532211.5
OG0011179	rna-XM_019801653.2	ENST00000393047.7
OG0011180	rna-XM_019801651.2	ENST00000541231.1
OG0011181	rna-XM_034665578.1	ENST00000280357.11
OG0011182	rna-XM_034665751.1	ENST00000357685.9
OG0011183	rna-XM_034665621.1	ENST00000338832.3
OG0011184	rna-XM_034665773.1	ENST00000494714.5
OG0011185	rna-XM_002928410.4	ENST00000538967.5
OG0011186	rna-XM_034665791.1	ENST00000299882.9
OG0011187	rna-XM_002928413.4	ENST00000453129.2
OG0011188	rna-XM_034665792.1	ENST00000003302.8
OG0011189	rna-XM_019809146.2	ENST00000260191.6
OG0011190	rna-XM_002926619.4	ENST00000535401.5
OG0011191	rna-XM_034665802.1	ENST00000325636.8
OG0011192	rna-XM_034665809.1	ENST00000260210.4
OG0011193	rna-XM_011225344.3	ENST00000227665.8
OG0011194	rna-XM_002919502.3	ENST00000357780.4
OG0011195	rna-XM_002919494.4	ENST00000375345.3
OG0011196	rna-XM_034665813.1	ENST00000375320.5
OG0011197	rna-XM_034665815.1	ENST00000445177.5
OG0011198	rna-XM_002919492.4	ENST00000527958.5
OG0011199	rna-XM_034665826.1	ENST00000278951.11
OG0011200	rna-XM_002919490.4	ENST00000392951.8
OG0011201	rna-XM_034665827.1	ENST00000320934.7
OG0011202	rna-XM_002919500.4	ENST00000300650.8
OG0011203	rna-XM_002919485.4	ENST00000313005.10
OG0011204	rna-XM_034665834.1	ENST00000278935.7
OG0011205	rna-XM_034665858.1	ENST00000445164.6
OG0011206	rna-XM_011237504.3	ENST00000227752.7
OG0011207	rna-XM_034665625.1	ENST00000618855.4
OG0011208	rna-XM_002927880.4	ENST00000324727.8
OG0011209	rna-XM_002927879.4	ENST00000278947.5
OG0011210	rna-XM_034665871.1	ENST00000356289.9
OG0011211	rna-XM_011235577.3	ENST00000278949.8
OG0011212	rna-XM_011235580.3	ENST00000278937.6
OG0011213	rna-XM_011235576.3	ENST00000361763.8
OG0011214	rna-XM_002927885.4	ENST00000300692.8
OG0011215	rna-XM_034665873.1	ENST00000532917.1
OG0011216	rna-XM_002927875.4	ENST00000431736.6
OG0011217	rna-XM_034665877.1	ENST00000534358.5
OG0011218	rna-XM_034665626.1	ENST00000302783.8
OG0011219	rna-XM_034665879.1	ENST00000533102.5
OG0011220	rna-XM_034665892.1	ENST00000361417.6
OG0011221	rna-XM_034665912.1	ENST00000620157.4
OG0011222	rna-XM_002929603.4	ENST00000292174.4
OG0011223	rna-XM_034665914.1	ENST00000334801.7
OG0011224	rna-XM_034665921.1	ENST00000317011.7
OG0011225	rna-XM_034665923.1	ENST00000264031.2
OG0011226	rna-XM_011237645.3	ENST00000334418.5
OG0011227	rna-XM_002929598.4	ENST00000533058.5
OG0011228	rna-XM_034665928.1	ENST00000357590.9
OG0011229	rna-XM_011237642.3	ENST00000617285.4
OG0011230	rna-XM_002929594.4	ENST00000621676.4
OG0011231	rna-XM_002929592.4	ENST00000278715.7
OG0011232	rna-XM_002929590.4	ENST00000409993.6
OG0011233	rna-XM_002929588.4	ENST00000350777.6
OG0011234	rna-XM_034665957.1	ENST00000409265.8
OG0011235	rna-XM_034665962.1	ENST00000531114.5
OG0011236	rna-XM_034665964.1	ENST00000264033.5
OG0011237	rna-XM_034665966.1	ENST00000264036.5
OG0011238	rna-XM_002914071.4	ENST00000311413.4
OG0011239	rna-XM_034665969.1	ENST00000260187.6
OG0011240	rna-XM_019793142.2	ENST00000524970.5
OG0011241	rna-XM_011216734.2	ENST00000264025.7
OG0011242	rna-XM_019793178.2	ENST00000341846.9
OG0011243	rna-XM_019793190.2	ENST00000260264.8
OG0011244	rna-XM_034665983.1	ENST00000314475.6
OG0011245	rna-XM_011216814.3	ENST00000397843.6
OG0011246	rna-XM_034665989.1	ENST00000392793.5
OG0011247	rna-XM_002914078.4	ENST00000264027.8
OG0011248	rna-XM_034665628.1	ENST00000260197.11
OG0011249	rna-XM_034665992.1	ENST00000284273.5
OG0011250	rna-XM_011216893.3	ENST00000227348.8
OG0011251	rna-XM_034665997.1	ENST00000227349.6
OG0011252	rna-XM_002914081.4	ENST00000343035.2
OG0011253	rna-XM_034665648.1	ENST00000448775.3
OG0011254	rna-XM_034666000.1	ENST00000635736.1
OG0011255	rna-XM_019793289.2	ENST00000392770.6
OG0011256	rna-XM_034666007.1	ENST00000336139.8
OG0011257	rna-XM_019793394.1	ENST00000327930.2
OG0011258	rna-XM_002928217.4	ENST00000321355.3
OG0011259	rna-XM_019808980.1	ENST00000375026.6
OG0011260	rna-XM_002928194.3	ENST00000307033.2
OG0011261	rna-XM_002928215.2	ENST00000321252.2
OG0011263	rna-XM_002928213.2	ENST00000307002.3
OG0011264	rna-XM_034666009.1	ENST00000456829.6
OG0011265	rna-XM_002928191.1	ENST00000318666.6
OG0011266	rna-XM_019804619.1	ENST00000284287.4
OG0011267	rna-XM_002923981.4	ENST00000284288.2
OG0011268	rna-XM_002923982.4	ENST00000441174.7
OG0011269	rna-XM_002923983.4	ENST00000227135.6
OG0011270	rna-XM_034666024.1	ENST00000326621.9
OG0011271	rna-XM_019804603.2	ENST00000374979.7
OG0011272	rna-XM_034667715.1	ENST00000397801.5
OG0011273	rna-XM_002924001.4	ENST00000306534.7
OG0011274	rna-XM_002924002.4	ENST00000298251.4
OG0011275	rna-XM_034666039.1	ENST00000528724.5
OG0011276	rna-XM_034666040.1	ENST00000298282.13
OG0011277	rna-XM_011230759.3	ENST00000278919.7
OG0011278	rna-XM_034666043.1	ENST00000278903.10
OG0011279	rna-XM_002923994.4	ENST00000392708.8
OG0011280	rna-XM_011230763.3	ENST00000427383.6
OG0011281	rna-XM_019804620.2	ENST00000533904.5
OG0011282	rna-XM_011233872.3	ENST00000358524.7
OG0011283	rna-XM_034665719.1	ENST00000445202.1
OG0011284	rna-XM_019807192.2	ENST00000530811.5
OG0011285	rna-XM_034666049.1	ENST00000392693.7
OG0011286	rna-XM_002926455.4	ENST00000298317.8
OG0011287	rna-XM_019807190.2	ENST00000533050.5
OG0011288	rna-XM_002926453.4	ENST00000332118.10
OG0011289	rna-XM_002926452.4	ENST00000263578.9
OG0011290	rna-XM_034666061.1	ENST00000392678.7
OG0011291	rna-XM_002926450.4	ENST00000263579.4
OG0011292	rna-XM_034666054.1	ENST00000356132.8
OG0011293	rna-XM_034666066.1	ENST00000525144.6
OG0011294	rna-XM_034666068.1	ENST00000392668.8
OG0011295	rna-XM_034667716.1	ENST00000392664.2
OG0011296	rna-XM_034666075.1	ENST00000310343.13
OG0011297	rna-XM_002912690.3	ENST00000281437.5
OG0011298	rna-XM_034666080.1	ENST00000281441.7
OG0011299	rna-XM_034666078.1	ENST00000524794.5
OG0011300	rna-XM_002912687.4	ENST00000358825.9
OG0011301	rna-XM_034666089.1	ENST00000527478.5
OG0011302	rna-XM_034665811.1	ENST00000257359.6
OG0011303	rna-XM_002912683.4	ENST00000299164.3
OG0011304	rna-XM_002912682.4	ENST00000265909.8
OG0011305	rna-XM_011221880.2	ENST00000299140.7
OG0011306	rna-XM_034666103.1	ENST00000533871.6
OG0011307	rna-XM_019797131.2	ENST00000299106.8
OG0011308	rna-XM_011221874.3	ENST00000534548.6
OG0011309	rna-XM_034666108.1	ENST00000281187.9
OG0011310	rna-XM_034666113.1	ENST00000392595.6
OG0011311	rna-XM_002916882.4	ENST00000281182.8
OG0011312	rna-XM_002929920.4	ENST00000325455.9
OG0011313	rna-XM_034666127.1	ENST00000298815.12
OG0011314	rna-XM_002925708.4	ENST00000332349.4
OG0011315	rna-XM_011232935.3	ENST00000278520.9
OG0011316	rna-XM_002925710.4	ENST00000524717.5
OG0011317	rna-XM_002925712.4	ENST00000325542.9
OG0011318	rna-XM_034666137.1	ENST00000536441.6
OG0011319	rna-XM_034666138.1	ENST00000278505.4
OG0011320	rna-XM_034666143.1	ENST00000279839.7
OG0011321	rna-XM_034666149.1	ENST00000299001.10
OG0011322	rna-XM_002929794.4	ENST00000544612.5
OG0011323	rna-XM_011237896.3	ENST00000407439.7
OG0011324	rna-XM_002930414.3	ENST00000328458.5
OG0011325	rna-XM_002930412.4	ENST00000227638.7
OG0011326	rna-XM_034666163.1	ENST00000409977.1
OG0011327	rna-XM_011237594.3	ENST00000331239.8
OG0011328	rna-XM_034666161.1	ENST00000323981.6
OG0011329	rna-XM_034666155.1	ENST00000325212.10
OG0011330	rna-XM_034667588.1	ENST00000298050.7
OG0011331	rna-XM_011236472.3	ENST00000326402.8
OG0011332	rna-XM_034667590.1	ENST00000320585.10
OG0011333	rna-XM_002927842.4	ENST00000263317.8
OG0011334	rna-XM_034665602.1	ENST00000263321.5
OG0011335	rna-XM_002925012.4	ENST00000227266.9
OG0011336	rna-XM_034666174.1	ENST00000243662.10
OG0011337	rna-XM_034666175.1	ENST00000305494.5
OG0011338	rna-XM_002925180.4	ENST00000531380.1
OG0011339	rna-XM_034666178.1	ENST00000280258.5
OG0011340	rna-XM_034667718.1	ENST00000445632.6
OG0011341	rna-XM_002917306.4	ENST00000278483.7
OG0011342	rna-XM_011222465.3	ENST00000351625.10
OG0011343	rna-XM_019797592.2	ENST00000393346.7
OG0011344	rna-XM_019797590.2	ENST00000280245.8
OG0011345	rna-XM_034666181.1	ENST00000634661.1
OG0011346	rna-XM_034666201.1	ENST00000316398.4
OG0011347	rna-XM_034666210.1	ENST00000525639.1
OG0011348	rna-XM_019797577.2	ENST00000304511.6
OG0011349	rna-XM_002917297.4	ENST00000358867.10
OG0011350	rna-XM_034666239.1	ENST00000529689.5
OG0011351	rna-XM_034667595.1	ENST00000533342.5
OG0011352	rna-XM_019806111.2	ENST00000298281.8
OG0011353	rna-XM_034666247.1	ENST00000612684.4
OG0011354	rna-XM_034666250.1	ENST00000533655.5
OG0011355	rna-XM_019806115.2	ENST00000393399.6
OG0011356	rna-XM_002916276.4	ENST00000281038.9
OG0011357	rna-XM_034666267.1	ENST00000529308.5
OG0011358	rna-XM_011221077.3	ENST00000340067.3
OG0011359	rna-XM_002916275.4	ENST00000299626.9
OG0011360	rna-XM_019796445.2	ENST00000353172.5
OG0011361	rna-XM_011221072.3	ENST00000534064.5
OG0011362	rna-XM_034666285.1	ENST00000308488.10
OG0011363	rna-XM_034667597.1	ENST00000525428.5
OG0011364	rna-XM_034666287.1	ENST00000313578.3
OG0011365	rna-XM_019809757.2	ENST00000376217.6
OG0011366	rna-XM_011237778.3	ENST00000456580.6
OG0011367	rna-XM_034666295.1	ENST00000612930.1
OG0011368	rna-XM_034666303.1	ENST00000260061.9
OG0011369	rna-XM_011219820.3	ENST00000524767.5
OG0011370	rna-XM_034666310.1	ENST00000321844.6
OG0011371	rna-XM_034666311.1	ENST00000322563.7
OG0011372	rna-XM_034666314.1	ENST00000356136.7
OG0011373	rna-XM_019795361.2	ENST00000228027.11
OG0011374	rna-XM_002915297.4	ENST00000198801.9
OG0011375	rna-XM_002915298.4	ENST00000533603.5
OG0011376	rna-XM_019795362.2	ENST00000529721.5
OG0011377	rna-XM_034666325.1	ENST00000289575.9
OG0011378	rna-XM_011219838.3	ENST00000294064.8
OG0011379	rna-XM_019795374.2	ENST00000340360.10
OG0011380	rna-XM_034667599.1	ENST00000299563.4
OG0011381	rna-XM_019795379.2	ENST00000263671.9
OG0011382	rna-XM_019795380.2	ENST00000263681.6
OG0011383	rna-XM_011219846.3	ENST00000310128.8
OG0011384	rna-XM_034667600.1	ENST00000427714.2
OG0011385	rna-XM_002915310.4	ENST00000398427.6
OG0011386	rna-XM_011219850.3	ENST00000334126.11
OG0011387	rna-XM_002915313.4	ENST00000339764.5
OG0011388	rna-XM_002915314.4	ENST00000544909.5
OG0011389	rna-XM_002915315.4	ENST00000541455.1
OG0011390	rna-XM_002915316.4	ENST00000310614.11
OG0011391	rna-XM_002915319.4	ENST00000354190.9
OG0011392	rna-XM_034666368.1	ENST00000064778.8
OG0011393	rna-XM_034666362.1	ENST00000064780.6
OG0011394	rna-XM_011219887.3	ENST00000263674.3
OG0011395	rna-XM_019795404.2	ENST00000540342.5
OG0011396	rna-XM_034666383.1	ENST00000393597.6
OG0011397	rna-XM_034667601.1	ENST00000329421.7
OG0011398	rna-XM_019807893.2	ENST00000321297.9
OG0011399	rna-XM_034666399.1	ENST00000543304.5
OG0011400	rna-XM_034666384.1	ENST00000393609.7
OG0011401	rna-XM_034666389.1	ENST00000334456.9
OG0011402	rna-XM_019807892.2	ENST00000535990.5
OG0011403	rna-XM_002927147.4	ENST00000298229.6
OG0011404	rna-XM_011235737.3	ENST00000543050.5
OG0011405	rna-XM_002927983.4	ENST00000278671.9
OG0011406	rna-XM_034666409.1	ENST00000393695.7
OG0011407	rna-XM_034666431.1	ENST00000497194.6
OG0011408	rna-XM_034666418.1	ENST00000361756.7
OG0011409	rna-XM_034667602.1	ENST00000528511.6
OG0011410	rna-XM_034666422.1	ENST00000250693.1
OG0011411	rna-XM_019808729.2	ENST00000397068.7
OG0011412	rna-XM_034666416.1	ENST00000250699.2
OG0011413	rna-XM_011235753.3	ENST00000359171.8
OG0011414	rna-XM_002927989.4	ENST00000464906.6
OG0011415	rna-XM_002927990.4	ENST00000351018.4
OG0011416	rna-XM_019809285.2	ENST00000254436.7
OG0011417	rna-XM_002928586.4	ENST00000300747.9
OG0011418	rna-XM_002928587.2	ENST00000357605.2
OG0011419	rna-XM_002928588.4	ENST00000396952.5
OG0011420	rna-XM_019809282.2	ENST00000396950.3
OG0011421	rna-XM_002926081.2	ENST00000328611.4
OG0011422	rna-XM_002926078.1	ENST00000380211.1
OG0011423	rna-XM_002926074.4	ENST00000311659.4
OG0011424	rna-XM_002926073.4	ENST00000380184.1
OG0011426	rna-XM_002926096.2	ENST00000345043.2
OG0011427	rna-XM_011233425.3	ENST00000380097.7
OG0011429	rna-XM_034665605.1, rna-XM_002925000.2	ENST00000332249.4
OG0011430	rna-XM_002924984.2	ENST00000530810.1
OG0011431	rna-XM_019805667.2	ENST00000311352.2
OG0011432	rna-XM_002924983.4	ENST00000316375.2
OG0011433	rna-XM_011232011.3	ENST00000265978.8
OG0011434	rna-XM_002924995.2	ENST00000379936.2
OG0011435	rna-XM_002924980.4	ENST00000525462.1
OG0011436	rna-XM_002924979.4	ENST00000530979.1
OG0011437	rna-XM_002924978.4	ENST00000342245.8
OG0011438	rna-XM_019805688.2	ENST00000265983.7
OG0011439	rna-XM_002924974.4	ENST00000525074.5
OG0011440	rna-XM_034666483.1	ENST00000614314.4
OG0011441	rna-XM_034666486.1	ENST00000254579.10
OG0011442	rna-XM_002924971.4	ENST00000254605.10
OG0011443	rna-XM_002924970.4	ENST00000537806.5
OG0011444	rna-XM_034666489.1	ENST00000299424.8
OG0011445	rna-XM_002924968.4	ENST00000299441.4
OG0011446	rna-XM_034666492.1	ENST00000288937.6
OG0011447	rna-XM_002931221.2	ENST00000332601.4
OG0011448	rna-XM_034666493.1	ENST00000278319.9
OG0011449	rna-XM_034666500.1	ENST00000278314.4
OG0011450	rna-XM_002916181.4	ENST00000530135.5
OG0011451	rna-XM_034666506.1	ENST00000299492.8
OG0011452	rna-XM_019796341.2	ENST00000299498.10
OG0011453	rna-XM_034666514.1	ENST00000533663.5
OG0011454	rna-XM_002916171.4	ENST00000309737.10
OG0011455	rna-XM_002916156.4	ENST00000447869.5
OG0011456	rna-XM_019796334.2	ENST00000402157.6
OG0011457	rna-XM_034666523.1	ENST00000534127.5
OG0011458	rna-XM_034666527.1	ENST00000309377.8
OG0011459	rna-XM_034667624.1	ENST00000326053.9
OG0011460	rna-XM_002916151.4	ENST00000531618.1
OG0011461	rna-XM_002916150.4	ENST00000534025.5
OG0011462	rna-XM_034666530.1	ENST00000309166.7
OG0011463	rna-XM_034666532.1	ENST00000309263.7
OG0011464	rna-XM_034666540.1	ENST00000299596.8
OG0011465	rna-XM_019796326.2	ENST00000396602.6
OG0011466	rna-XM_034666544.1	ENST00000450114.6
OG0011467	rna-XM_034666545.1	ENST00000318950.10
OG0011468	rna-XM_002916145.4	ENST00000278175.9
OG0011469	rna-XM_002916144.4	ENST00000265981.6
OG0011470	rna-XM_002916143.4	ENST00000256178.7
OG0011471	rna-XM_034666560.1	ENST00000423302.6
OG0011472	rna-XM_019802943.2	ENST00000284476.7
OG0011473	rna-XM_034666574.1	ENST00000540964.5
OG0011474	rna-XM_002922392.4	ENST00000343846.7
OG0011475	rna-XM_034667626.1	ENST00000366875.4
OG0011476	rna-XM_034666589.1	ENST00000343537.11
OG0011477	rna-XM_002922400.4	ENST00000366862.9
OG0011478	rna-XM_011228917.3	ENST00000281701.10
OG0011479	rna-XM_002922396.4	ENST00000465271.5
OG0011480	rna-XM_034666594.1	ENST00000414423.6
OG0011481	rna-XM_011235842.3	ENST00000272163.8
OG0011482	rna-XM_034667631.1	ENST00000635051.1
OG0011483	rna-XM_002926699.4	ENST00000304786.11
OG0011484	rna-XM_034666600.1	ENST00000272167.9
OG0011485	rna-XM_002926696.4	ENST00000272091.7
OG0011486	rna-XM_002926704.4	ENST00000366812.5
OG0011487	rna-XM_034666605.1	ENST00000366808.5
OG0011488	rna-XM_034666607.1	ENST00000366794.9
OG0011489	rna-XM_034666610.1	ENST00000272117.7
OG0011490	rna-XM_034667635.1	ENST00000366782.5
OG0011491	rna-XM_034666615.1	ENST00000366779.5
OG0011492	rna-XM_034666616.1	ENST00000366508.5
OG0011493	rna-XM_002923916.4	ENST00000366510.3
OG0011494	rna-XM_002923917.4	ENST00000366513.8
OG0011495	rna-XM_002923918.4	ENST00000366514.4
OG0011496	rna-XM_034666622.1	ENST00000490107.5
OG0011497	rna-XM_034666625.1	ENST00000366522.6
OG0011498	rna-XM_034666630.1	ENST00000302550.15
OG0011499	rna-XM_034666631.1	ENST00000308105.4
OG0011500	rna-XM_034666632.1	ENST00000358704.4
OG0011501	rna-XM_034666634.1	ENST00000366541.7
OG0011502	rna-XM_034667639.1	ENST00000319653.13
OG0011503	rna-XM_034667641.1	ENST00000271417.7
OG0011504	rna-XM_019808056.2	ENST00000367872.8
OG0011505	rna-XM_034667642.1	ENST00000367868.3
OG0011506	rna-XM_011234924.3	ENST00000361200.6
OG0011507	rna-XM_034666673.1	ENST00000367866.6
OG0011508	rna-XM_034666681.1	ENST00000370509.4
OG0011509	rna-XM_011235923.3	ENST00000367854.7
OG0011510	rna-XM_011235931.3	ENST00000359523.6
OG0011511	rna-XM_002928107.4	ENST00000367846.8
OG0011512	rna-XM_034666687.1	ENST00000367840.3
OG0011513	rna-XM_034666688.1	ENST00000537209.5
OG0011514	rna-XM_002930787.4	ENST00000367833.6
OG0011515	rna-XM_019793590.2	ENST00000271375.6
OG0011516	rna-XM_034666692.1	ENST00000367821.7
OG0011517	rna-XM_034666699.1	ENST00000367806.7
OG0011518	rna-XM_002918570.4	ENST00000236137.9
OG0011519	rna-XM_034666705.1	ENST00000367796.3
OG0011520	rna-XM_034666706.1	ENST00000263686.10
OG0011521	rna-XM_034667644.1	ENST00000236147.4
OG0011522	rna-XM_011224100.3	ENST00000303469.6
OG0011523	rna-XM_011224097.3	ENST00000359326.8
OG0011524	rna-XM_034666713.1	ENST00000367770.5
OG0011525	rna-XM_002918565.4	ENST00000361580.6
OG0011526	rna-XM_002918564.2	ENST00000439373.2
OG0011527	rna-XM_002918576.4	ENST00000367763.7
OG0011528	rna-XM_002918563.4	ENST00000239461.10
OG0011529	rna-XM_019809211.2	ENST00000209929.9
OG0011530	rna-XM_019809209.1	ENST00000617670.5
OG0011531	rna-XM_002928449.4	ENST00000367749.3
OG0011532	rna-XM_019809198.2	ENST00000367742.7
OG0011533	rna-XM_034652853.1, rna-XM_002928447.3	ENST00000037502.10
OG0011534	rna-XM_034666731.1	ENST00000236192.11
OG0011535	rna-XM_034666733.1	ENST00000361735.3
OG0011536	rna-XM_034667646.1	ENST00000367727.8
OG0011537	rna-XM_034666744.1	ENST00000344529.4
OG0011538	rna-XM_034666743.1	ENST00000367723.8
OG0011539	rna-XM_034666749.1	ENST00000404377.3
OG0011540	rna-XM_002916947.4	ENST00000281834.3
OG0011541	rna-XM_034666750.1	ENST00000367714.3
OG0011542	rna-XM_002916958.4	ENST00000333279.2
OG0011543	rna-XM_011221956.3	ENST00000417563.2
OG0011544	rna-XM_002916949.4	ENST00000209884.4
OG0011545	rna-XM_019797190.2	ENST00000356198.6
OG0011546	rna-XM_034666752.1	ENST00000361951.4
OG0011547	rna-XM_019797197.2	ENST00000427304.5
OG0011548	rna-XM_011221966.3	ENST00000367698.3
OG0011549	rna-XM_002916953.4	ENST00000258349.8
OG0011550	rna-XM_034667704.1	ENST00000367685.3
OG0011551	rna-XM_002928042.4	ENST00000476371.1
OG0011552	rna-XM_034667647.1	ENST00000239462.8
OG0011553	rna-XM_019801271.2	ENST00000367669.7
OG0011554	rna-XM_019801273.2	ENST00000367662.4
OG0011555	rna-XM_034666762.1	ENST00000308284.10
OG0011556	rna-XM_011220939.3	ENST00000367649.7
OG0011557	rna-XM_011220945.3	ENST00000234816.6
OG0011558	rna-XM_034666779.1	ENST00000263733.4
OG0011559	rna-XM_034667649.1	ENST00000367627.7
OG0011560	rna-XM_011220952.3	ENST00000502732.5
OG0011561	rna-XM_034666780.1	ENST00000367619.7
OG0011562	rna-XM_034666782.1	ENST00000367618.7
OG0011563	rna-XM_034667650.1	ENST00000367615.8
OG0011564	rna-XM_019796366.2	ENST00000341785.4
OG0011565	rna-XM_011231846.3	ENST00000367466.3
OG0011566	rna-XM_011231845.1	ENST00000391997.2
OG0011567	rna-XM_011231842.3	ENST00000287859.10
OG0011568	rna-XM_034666793.1	ENST00000445192.6
OG0011569	rna-XM_019801378.2	ENST00000367501.7
OG0011570	rna-XM_011227015.3	ENST00000367506.9
OG0011571	rna-XM_034666802.1	ENST00000367510.7
OG0011572	rna-XM_019801374.2	ENST00000318130.12
OG0011573	rna-XM_002920847.4	ENST00000235307.6
OG0011574	rna-XM_002929121.4	ENST00000361641.5
OG0011575	rna-XM_002923872.3	ENST00000308641.5
