Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots	ursAme.longCDS.prots	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0012191	rna-XM_019797249.2	ENST00000273861.4	transcript_ENSUAMT00000004864	rna25243	rna23552
OG0012192	rna-XM_034671850.1	ENST00000381501.7	transcript_ENSUAMT00000013383	rna25239	rna23549
OG0012193	rna-XM_011222030.3	ENST00000264316.8	transcript_ENSUAMT00000013291	rna25236	rna23544
OG0012194	rna-XM_011222033.3	ENST00000295461.9	transcript_ENSUAMT00000040474	rna25234	rna23541
OG0012195	rna-XM_034671866.1	ENST00000329043.7	transcript_ENSUAMT00000040471	rna25231	rna23538
OG0012196	rna-XM_034671855.1	ENST00000273857.8	transcript_ENSUAMT00000015607	rna25227	rna23537
OG0012197	rna-XM_002917019.4	ENST00000273859.7	transcript_ENSUAMT00000015546	rna25225	rna23535
OG0012198	rna-XM_002917011.4	ENST00000381571.5	transcript_ENSUAMT00000015539	rna25224	rna23534
OG0012199	rna-XM_002917013.3	ENST00000264318.3	transcript_ENSUAMT00000031270	rna25208	rna23531
OG0012200	rna-XM_002921756.4	ENST00000281543.5	transcript_ENSUAMT00000038970	rna25200	rna23523
OG0012201	rna-XM_011228129.2	ENST00000332990.5	transcript_ENSUAMT00000038969	rna25197	rna23522
OG0012202	rna-XM_002921441.4	ENST00000399770.2	transcript_ENSUAMT00000010582	rna25191	rna23520
OG0012203	rna-XM_034672129.1	ENST00000319234.4	transcript_ENSUAMT00000007976	rna25179	rna23515
OG0012204	rna-XM_011227719.3	ENST00000264451.11	transcript_ENSUAMT00000013060	rna25177	rna23513
OG0012205	rna-XM_019801974.2	ENST00000504986.5	transcript_ENSUAMT00000013056	rna25176	rna23512
OG0012206	rna-XM_034671893.1	ENST00000503057.5	transcript_ENSUAMT00000013052	rna25160	rna23509
OG0012207	rna-XM_034671911.1	ENST00000381793.6	transcript_ENSUAMT00000030849	rna25148	rna23502
OG0012208	rna-XM_002928910.4	ENST00000310169.2	transcript_ENSUAMT00000021685	rna25146	rna23501
OG0012209	rna-XM_011236856.3	ENST00000505618.5	transcript_ENSUAMT00000023454	rna25143	rna23500
OG0012210	rna-XM_034671914.1	ENST00000261435.10	transcript_ENSUAMT00000010053	rna25133	rna23498
OG0012211	rna-XM_034671927.1	ENST00000261427.9	transcript_ENSUAMT00000006124	rna25129	rna23494
OG0012212	rna-XM_019805885.2	ENST00000295958.9	transcript_ENSUAMT00000000107	rna25125	rna23492
OG0012213	rna-XM_002925169.4	ENST00000640888.1	transcript_ENSUAMT00000000083	rna25122	rna23489
OG0012214	rna-XM_034671932.1	ENST00000257408.4	transcript_ENSUAMT00000034662	rna25120	rna23487
OG0012215	rna-XM_019805882.2	ENST00000399820.7	transcript_ENSUAMT00000034619	rna25116	rna23484
OG0012216	rna-XM_034671951.1	ENST00000381938.3	transcript_ENSUAMT00000009995	rna25107	rna23478
OG0012217	rna-XM_034671949.1	ENST00000358869.4	transcript_ENSUAMT00000009997	rna25101	rna23474
OG0012218	rna-XM_019808903.2	ENST00000261438.9	transcript_ENSUAMT00000021603	rna25094	rna23463
OG0012219	rna-XM_011233005.3	ENST00000261439.8	transcript_ENSUAMT00000036144	rna25079	rna23450
OG0012220	rna-XM_002925771.4	ENST00000314117.8	transcript_ENSUAMT00000036154	rna25074	rna23445
OG0012221	rna-XM_019806473.2	ENST00000381980.8	transcript_ENSUAMT00000036152	rna25071	rna23443
OG0012222	rna-XM_034671972.1	ENST00000309447.5	transcript_ENSUAMT00000023604	rna25069	rna23442
OG0012223	rna-XM_002929010.4	ENST00000303965.8	transcript_ENSUAMT00000003738	rna25050	rna23438
OG0012224	rna-XM_034671980.1	ENST00000543491.2	transcript_ENSUAMT00000032424	rna25037	rna5582
OG0012225	rna-XM_034671988.1	ENST00000465503.5	transcript_ENSUAMT00000034817	rna32079	rna5581
OG0012226	rna-XM_002924299.4	ENST00000264866.8	transcript_ENSUAMT00000041560	rna32075	rna5576
OG0012227	rna-XM_034670958.1	ENST00000295589.3	transcript_ENSUAMT00000023347	rna32073	rna5575
OG0012228	rna-XM_019805204.2	ENST00000342295.5	transcript_ENSUAMT00000023353	rna32069	rna5573
OG0012229	rna-XM_019805205.2	ENST00000614775.4	transcript_ENSUAMT00000012510	rna32059	rna5567
OG0012230	rna-XM_034671995.1	ENST00000399878.7	transcript_ENSUAMT00000026254	rna32055	rna5563
OG0012231	rna-XM_002924543.3	ENST00000382051.7	transcript_ENSUAMT00000011679	rna32053	rna5562
OG0012232	rna-XM_034671999.1	ENST00000510092.5	transcript_ENSUAMT00000034460	rna32049	rna5556
OG0012233	rna-XM_034672000.1	ENST00000302874.8	transcript_ENSUAMT00000021392	rna32046	rna5555
OG0012234	rna-XM_002929966.4	ENST00000382103.6	transcript_ENSUAMT00000005434	rna32039	rna5550
OG0012235	rna-XM_034670959.1	ENST00000382114.8	transcript_ENSUAMT00000015185	rna32038	rna5549
OG0012236	rna-XM_019809985.2	ENST00000635206.1	transcript_ENSUAMT00000014465	rna32037	rna5548
OG0012237	rna-XM_034670962.1	ENST00000264867.6	transcript_ENSUAMT00000030171	rna32028	rna5546
OG0012238	rna-XM_034672284.1	ENST00000508166.5	transcript_ENSUAMT00000032849	rna32024	rna5545
OG0012239	rna-XM_034670963.1	ENST00000334304.9	transcript_ENSUAMT00000024118	rna32020	rna5544
OG0012240	rna-XM_011221191.3	ENST00000471979.6	transcript_ENSUAMT00000033158	rna32012	rna5541
OG0012241	rna-XM_034672039.1	ENST00000635767.1	transcript_ENSUAMT00000025626	rna31994	rna5533
OG0012242	rna-XM_002929725.4	ENST00000251496.6	transcript_ENSUAMT00000025622	rna31990	rna5530
OG0012243	rna-XM_034672059.1	ENST00000382247.5	transcript_ENSUAMT00000025619	rna31989	rna5528
OG0012244	rna-XM_034672058.1	ENST00000265018.3	transcript_ENSUAMT00000035987	rna31988	rna5527
OG0012245	rna-XM_019796442.2	ENST00000503945.2	transcript_ENSUAMT00000035986	rna31987	rna5526
OG0012246	rna-XM_002916255.4	ENST00000226299.8	transcript_ENSUAMT00000035983	rna31986	rna5525
OG0012247	rna-XM_034670964.1	ENST00000511148.2	transcript_ENSUAMT00000035982	rna31984	rna5522
OG0012248	rna-XM_002916252.4	ENST00000281243.9	transcript_ENSUAMT00000035981	rna31983	rna5521
OG0012249	rna-XM_034670965.1	ENST00000405303.6	transcript_ENSUAMT00000025009	rna31970	rna5511
OG0012250	rna-XM_034672069.1	ENST00000447510.6	transcript_ENSUAMT00000025536	rna31964	rna5509
OG0012251	rna-XM_034672077.1	ENST00000382333.1	transcript_ENSUAMT00000003985	rna31955	rna5501
OG0012252	rna-XM_034672090.1	ENST00000382346.7	transcript_ENSUAMT00000018245	rna31950	rna5494
OG0012253	rna-XM_019796429.2	ENST00000341285.7	transcript_ENSUAMT00000040392	rna31934	rna5490
OG0012254	rna-XM_034672096.1	ENST00000424120.5	transcript_ENSUAMT00000026688	rna31928	rna5487
OG0012255	rna-XM_019796428.2	ENST00000295297.4	transcript_ENSUAMT00000026690	rna31922	rna5478
OG0012256	rna-XM_034670969.1	ENST00000040738.9	transcript_ENSUAMT00000008010	rna31901	rna5468
OG0012257	rna-XM_034672120.1	ENST00000002596.5	transcript_ENSUAMT00000000759	rna31895	rna5463
OG0012258	rna-XM_034672122.1	ENST00000264784.7	transcript_ENSUAMT00000011160	rna31887	rna5456
OG0012259	rna-XM_011229965.3	ENST00000304374.3	transcript_ENSUAMT00000017793	rna31883	rna5450
OG0012260	rna-XM_034672130.1	ENST00000296358.4	transcript_ENSUAMT00000017798	rna31882	rna5449
OG0012261	rna-XM_011229968.3	ENST00000382753.4	transcript_ENSUAMT00000017799	rna31881	rna5448
OG0012262	rna-XM_034672133.1	ENST00000337872.8	transcript_ENSUAMT00000017806	rna31877	rna5446
OG0012263	rna-XM_011229967.3	ENST00000421177.6	transcript_ENSUAMT00000017808	rna31875	rna5445
OG0012264	rna-XM_002923292.4	ENST00000306200.6	transcript_ENSUAMT00000017814	rna31872	rna5443
OG0012265	rna-XM_034670975.1	ENST00000307746.8	transcript_ENSUAMT00000011715	rna31868	rna5438
OG0012266	rna-XM_034672138.1	ENST00000344408.9	transcript_ENSUAMT00000031341	rna31865	rna5436
OG0012267	rna-XM_034670977.1	ENST00000264956.10	transcript_ENSUAMT00000028795	rna31859	rna5435
OG0012268	rna-XM_002924150.4	ENST00000503569.5	transcript_ENSUAMT00000032753	rna31846	rna5429
OG0012269	rna-XM_034672152.1	ENST00000320776.4	transcript_ENSUAMT00000033706	rna48075	rna2950
OG0012270	rna-XM_034672159.1	ENST00000425103.5	transcript_ENSUAMT00000033708	rna48076	rna2949
OG0012271	rna-XM_002926275.4	ENST00000448507.5	transcript_ENSUAMT00000033710	rna48083	rna2947
OG0012272	rna-XM_034672166.1	ENST00000310085.5	transcript_ENSUAMT00000033713	rna48088	rna2946
OG0012273	rna-XM_002926274.4	ENST00000310074.7	transcript_ENSUAMT00000033715	rna48089	rna2945
OG0012274	rna-XM_002926273.4	ENST00000264954.4	transcript_ENSUAMT00000033716	rna48090	rna2944
OG0012275	rna-XM_034670980.1	ENST00000507866.6	transcript_ENSUAMT00000020267	rna48091	rna2942
OG0012276	rna-XM_019796775.2	ENST00000545242.5	transcript_ENSUAMT00000019741	rna48110	rna2938
OG0012277	rna-XM_034670981.1	ENST00000245105.7	transcript_ENSUAMT00000016407	rna48115	rna2931
OG0012278	rna-XM_019796749.2	ENST00000307358.6	transcript_ENSUAMT00000016423	rna48120	rna2930
OG0012279	rna-XM_034672172.1	ENST00000356406.9	transcript_ENSUAMT00000016430	rna48125	rna2928
OG0012280	rna-XM_034672177.1	ENST00000389737.4	transcript_ENSUAMT00000016459	rna48127	rna2927
OG0012281	rna-XM_034672179.1	ENST00000360986.8	transcript_ENSUAMT00000016471	rna48133	rna2926
OG0012282	rna-XM_034672184.1	ENST00000340083.5	transcript_ENSUAMT00000029531	rna48145	rna2922
OG0012283	rna-XM_034672186.1	ENST00000511533.1	transcript_ENSUAMT00000029523	rna48146	rna2921
OG0012284	rna-XM_034672192.1	ENST00000510580.1	transcript_ENSUAMT00000029146	rna48148	rna2918
OG0012285	rna-XM_034672191.1	ENST00000355072.9	transcript_ENSUAMT00000029094	rna48149	rna2917
OG0012286	rna-XM_034672193.1	ENST00000416614.6	transcript_ENSUAMT00000023150	rna48165	rna2907
OG0012287	rna-XM_002916550.4	ENST00000514800.5	transcript_ENSUAMT00000023159	rna48171	rna2906
OG0012288	rna-XM_019796759.2	ENST00000264758.11	transcript_ENSUAMT00000017545	rna48174	rna2905
OG0012289	rna-XM_034672203.1	ENST00000503393.6	transcript_ENSUAMT00000017534	rna48182	rna2903
OG0012290	rna-XM_034672206.1	ENST00000315423.11	transcript_ENSUAMT00000026908	rna48183	rna2901
OG0012291	rna-XM_002916543.4	ENST00000314289.12	transcript_ENSUAMT00000011619	rna48188	rna2897
OG0012292	rna-XM_019796745.2	ENST00000635017.1	transcript_ENSUAMT00000004801	rna48189	rna2896
OG0012293	rna-XM_034672208.1	ENST00000290974.6	transcript_ENSUAMT00000013896	rna48190	rna2895
OG0012294	rna-XM_011221473.3	ENST00000337190.6	transcript_ENSUAMT00000013894	rna48194	rna2894
OG0012295	rna-XM_002916542.4	ENST00000243706.8	transcript_ENSUAMT00000013890	rna48195	rna2893
OG0012296	rna-XM_034672216.1	ENST00000423729.2	transcript_ENSUAMT00000004353	rna48198	rna2891
OG0012297	rna-XM_034672215.1	ENST00000382882.7	transcript_ENSUAMT00000004179	rna48201	rna2887
OG0012298	rna-XM_019796753.2	ENST00000508803.5	transcript_ENSUAMT00000004227	rna48202	rna2886
OG0012299	rna-XM_034672213.1	ENST00000302787.2	transcript_ENSUAMT00000012045	rna48204	rna2885
OG0012300	rna-XM_034672229.1	ENST00000313288.8	transcript_ENSUAMT00000018255	rna48215	rna2883
OG0012301	rna-XM_034672230.1	ENST00000382936.7	transcript_ENSUAMT00000018258	rna48216	rna2882
OG0012302	rna-XM_011231305.3	ENST00000318386.8	transcript_ENSUAMT00000018264	rna48217	rna2881
OG0012303	rna-XM_034672233.1	ENST00000308132.10	transcript_ENSUAMT00000018280	rna48230	rna2869
OG0012304	rna-XM_019805067.2	ENST00000511216.5	transcript_ENSUAMT00000030736	rna48237	rna2868
OG0012305	rna-XM_011231303.3	ENST00000247933.8	transcript_ENSUAMT00000030771	rna48255	rna32378
OG0012306	rna-XM_034670990.1	ENST00000273814.7	transcript_ENSUAMT00000001841	rna48268	rna2857
OG0012307	rna-XM_034672254.1	ENST00000264771.8	transcript_ENSUAMT00000001524	rna48272	rna2856
OG0012308	rna-XM_034672249.1	ENST00000314167.8	transcript_ENSUAMT00000001357	rna48275	rna2854
OG0012309	rna-XM_011231283.3	ENST00000362003.9	transcript_ENSUAMT00000022419	rna48285	rna2851
OG0012310	rna-XM_002924407.4	ENST00000404286.6	transcript_ENSUAMT00000022468	rna48299	rna2844
OG0012311	rna-XM_011231299.3	ENST00000400159.6	transcript_ENSUAMT00000022471	rna48301	rna2842
OG0012312	rna-XM_002924421.4	ENST00000304312.4	transcript_ENSUAMT00000017638	rna48302	rna2841
OG0012313	rna-XM_034653115.1	ENST00000217420.1	transcript_ENSUAMT00000013499	rna19068	rna19854
OG0012314	rna-XM_034651376.1	ENST00000316218.11	transcript_ENSUAMT00000010346	rna1047	rna31031
OG0012315	rna-XM_034653114.1	ENST00000085068.7	transcript_ENSUAMT00000029016	rna50921	rna32786
OG0012316	rna-XM_034647763.1, rna-XM_034650508.1	ENST00000280187.11		rna24867	rna31825
OG0012317	rna-XM_034663830.1	ENST00000399933.7	transcript_ENSUAMT00000023339	rna22572	rna10349
OG0012318	rna-XM_011217254.3	ENST00000381434.7	transcript_ENSUAMT00000002457	rna22567	rna10343
OG0012319	rna-XM_002929062.3	ENST00000344545.6	transcript_ENSUAMT00000019207	rna22565	rna10341
OG0012320	rna-XM_002929061.4	ENST00000276893.9	transcript_ENSUAMT00000019053	rna22563	rna10340
OG0012321	rna-XM_034663849.1	ENST00000321612.7	transcript_ENSUAMT00000005411	rna22562	rna10339
OG0012322	rna-XM_002925544.4	ENST00000358227.4	transcript_ENSUAMT00000005708	rna22553	rna10333
OG0012323	rna-XM_002924663.4	ENST00000319264.3	transcript_ENSUAMT00000038475	rna22536	rna10330
OG0012324	rna-XM_034663890.1	ENST00000546205.5	transcript_ENSUAMT00000003007	rna22525	rna10327
OG0012325	rna-XM_002915940.4	ENST00000380916.8	transcript_ENSUAMT00000033089	rna22510	rna10313
OG0012326	rna-XM_034663909.1	ENST00000380911.3	transcript_ENSUAMT00000033091	rna22509	rna10312
OG0012327	rna-XM_002915932.4	ENST00000422223.6	transcript_ENSUAMT00000022416	rna22506	rna10311
OG0012328	rna-XM_019796083.2	ENST00000512701.6	transcript_ENSUAMT00000023100	rna22502	rna10308
OG0012329	rna-XM_034663932.1	ENST00000380821.7	transcript_ENSUAMT00000017556	rna22501	rna10307
OG0012330	rna-XM_002915934.4	ENST00000380738.8	transcript_ENSUAMT00000017669	rna22499	rna10304
OG0012331	rna-XM_034663934.1	ENST00000380701.7	transcript_ENSUAMT00000031017	rna22492	rna10303
OG0012332	rna-XM_034663940.1	ENST00000380672.8	transcript_ENSUAMT00000004930	rna22480	rna10295
OG0012333	rna-XM_034663953.1	ENST00000380647.7	transcript_ENSUAMT00000029635	rna22475	rna10291
OG0012334	rna-XM_034665552.1	ENST00000380502.7	transcript_ENSUAMT00000002213	rna22462	rna10281
OG0012335	rna-XM_002918525.4	ENST00000340967.2	transcript_ENSUAMT00000030843	rna22448	rna10275
OG0012336	rna-XM_034663970.1	ENST00000380338.8	transcript_ENSUAMT00000016696	rna22438	rna10271
OG0012337	rna-XM_034663973.1	ENST00000380249.5	transcript_ENSUAMT00000012709	rna22434	rna10270
OG0012338	rna-XM_034663974.1	ENST00000495827.2	transcript_ENSUAMT00000012913	rna22431	rna10268
OG0012339	rna-XM_011221884.3	ENST00000448696.4	transcript_ENSUAMT00000019859	rna22419	rna16309
OG0012340	rna-XM_002916889.4	ENST00000276925.6	transcript_ENSUAMT00000000754	rna22411	rna32340
OG0012341	rna-XM_034663700.1	ENST00000325870.2	transcript_ENSUAMT00000012491	rna22407	rna16318
OG0012342	rna-XM_034663827.1	ENST00000543880.6	transcript_ENSUAMT00000001704	rna22387	rna16322
OG0012343	rna-XM_002929089.4	ENST00000333916.7	transcript_ENSUAMT00000006283	rna22376	rna16325
OG0012344	rna-XM_002929090.4	ENST00000397292.7	transcript_ENSUAMT00000006990	rna22375	rna16326
OG0012345	rna-XM_034665556.1	ENST00000433700.5	transcript_ENSUAMT00000020068	rna22372	rna16327
OG0012346	rna-XM_002925947.4	ENST00000380036.8	transcript_ENSUAMT00000019597	rna22369	rna16330
OG0012347	rna-XM_002925949.4	ENST00000276943.2	transcript_ENSUAMT00000041443	rna22365	rna16338
OG0012348	rna-XM_034663995.1	ENST00000379992.6	transcript_ENSUAMT00000007329	rna22346	rna16355
OG0012349	rna-XM_002928266.4	ENST00000379883.2	transcript_ENSUAMT00000029981	rna22330	rna16359
OG0012350	rna-XM_002928268.4	ENST00000379847.7	transcript_ENSUAMT00000029985	rna22327	rna16364
OG0012351	rna-XM_034663701.1	ENST00000342743.5	transcript_ENSUAMT00000025549	rna22325	rna16365
OG0012352	rna-XM_034664008.1	ENST00000379819.5	transcript_ENSUAMT00000004594	rna22321	rna16372
OG0012353	rna-XM_002926173.4	ENST00000397149.3	transcript_ENSUAMT00000037569	rna22314	rna16375
OG0012354	rna-XM_034664017.1	ENST00000379731.4	transcript_ENSUAMT00000037567	rna22313	rna16376
OG0012355	rna-XM_019806852.2	ENST00000379725.5	transcript_ENSUAMT00000037561	rna22297	rna16377
OG0012356	rna-XM_034665557.1	ENST00000634734.1	transcript_ENSUAMT00000037559	rna22295	rna16379
OG0012357	rna-XM_002926171.4	ENST00000223500.8	transcript_ENSUAMT00000037557	rna22294	rna16380
OG0012358	rna-XM_019806844.2	ENST00000379540.7	transcript_ENSUAMT00000037545	rna22292	rna16382
OG0012359	rna-XM_034664023.1	ENST00000297991.4	transcript_ENSUAMT00000037504	rna22285	rna16388
OG0012360	rna-XM_011233518.3	ENST00000297990.8	transcript_ENSUAMT00000037493	rna22283	rna16389
OG0012361	rna-XM_034664024.1	ENST00000379238.5	transcript_ENSUAMT00000027502	rna22274	rna16393
OG0012362	rna-XM_002929240.4	ENST00000361264.8	transcript_ENSUAMT00000034827	rna22273	rna16397
OG0012363	rna-XM_002929239.4	ENST00000625521.2	transcript_ENSUAMT00000007729	rna22271	rna16398
OG0012364	rna-XM_002929717.4	ENST00000618590.1	transcript_ENSUAMT00000007171	rna22269	rna16400
OG0012365	rna-XM_002929716.4	ENST00000297625.7	transcript_ENSUAMT00000007175	rna22261	rna16402
OG0012366	rna-XM_002929713.4	ENST00000445726.5	transcript_ENSUAMT00000007218	rna22257	rna16407
OG0012367	rna-XM_034664039.1	ENST00000614641.4	transcript_ENSUAMT00000024968	rna22254	rna16413
OG0012368	rna-XM_011237785.2	ENST00000399775.2	transcript_ENSUAMT00000024971	rna22253	rna16414
OG0012369	rna-XM_034664044.1	ENST00000351266.8	transcript_ENSUAMT00000024974	rna22248	rna16415
OG0012370	rna-XM_002929711.4	ENST00000378959.8	transcript_ENSUAMT00000024975	rna22247	rna16417
OG0012371	rna-NM_001304931.1	ENST00000259632.11	transcript_ENSUAMT00000024978	rna22246	rna16418
OG0012372	rna-XM_034663702.1	ENST00000378909.2	transcript_ENSUAMT00000024983	rna22244	rna16419
OG0012373	rna-XM_002930522.4	ENST00000277010.8	transcript_ENSUAMT00000024989	rna22243	rna16420
OG0012374	rna-XM_034664056.1	ENST00000378842.7	transcript_ENSUAMT00000024995	rna22241	rna16421
OG0012375	rna-XM_002930523.4	ENST00000259631.4	transcript_ENSUAMT00000024999	rna22239	rna16425
OG0012376	rna-XM_002930527.4	ENST00000378800.3	transcript_ENSUAMT00000025002	rna22236	rna16427
OG0012377	rna-XM_002930524.4	ENST00000259607.6	transcript_ENSUAMT00000025003	rna22235	rna16428
OG0012378	rna-XM_002930496.4	ENST00000242315.3	transcript_ENSUAMT00000035364	rna22230	rna16432
OG0012379	rna-XM_034664060.1	ENST00000453597.7	transcript_ENSUAMT00000035367	rna22228	rna16434
OG0012380	rna-XM_034665559.1	ENST00000312292.5	transcript_ENSUAMT00000035368	rna22226	rna16435
OG0012381	rna-XM_034664061.1	ENST00000378643.7	transcript_ENSUAMT00000035373	rna22224	rna16438
OG0012382	rna-XM_019809874.2	ENST00000378617.3	transcript_ENSUAMT00000035379	rna22220	rna16439
OG0012383	rna-XM_002929189.4	ENST00000356493.9	transcript_ENSUAMT00000035382	rna22217	rna16444
OG0012384	rna-XM_034664074.1	ENST00000603301.5	transcript_ENSUAMT00000035384	rna22210	rna16445
OG0012385	rna-XM_011224530.3	ENST00000361226.7	transcript_ENSUAMT00000036805	rna22200	rna16452
OG0012386	rna-XM_034664090.1	ENST00000399742.6	transcript_ENSUAMT00000036811	rna22194	rna16455
OG0012387	rna-XM_034664084.1	ENST00000620767.4	transcript_ENSUAMT00000036814	rna22191	rna16456
OG0012388	rna-XM_034664087.1	ENST00000396757.5	transcript_ENSUAMT00000036840	rna22189	rna16457
OG0012389	rna-XM_002918897.4	ENST00000618781.1	transcript_ENSUAMT00000036852	rna22188	rna16458
OG0012390	rna-XM_034664093.1	ENST00000426546.6	transcript_ENSUAMT00000036859	rna22187	rna16459
OG0012391	rna-XM_002918898.4	ENST00000378387.3	transcript_ENSUAMT00000036861	rna22183	rna16461
OG0012392	rna-XM_034664091.1	ENST00000378357.8	transcript_ENSUAMT00000036863	rna22182	rna16462
OG0012393	rna-XM_002918882.4	ENST00000353704.2	transcript_ENSUAMT00000039429	rna22174	rna16469
OG0012394	rna-XM_034664096.1	ENST00000378103.7	transcript_ENSUAMT00000039430	rna22173	rna16470
OG0012395	rna-XM_011224540.3	ENST00000378078.4	transcript_ENSUAMT00000039431	rna22170	rna16471
OG0012396	rna-XM_019799318.2	ENST00000436428.2	transcript_ENSUAMT00000039433	rna22169	rna16474
OG0012397	rna-XM_034664102.1	ENST00000259667.5	transcript_ENSUAMT00000013733	rna22159	rna16482
OG0012398	rna-XM_019799327.2	ENST00000423537.6	transcript_ENSUAMT00000013745	rna22156	rna16483
OG0012399	rna-XM_019799324.2	ENST00000377991.8	transcript_ENSUAMT00000013747	rna22152	rna16487
OG0012400	rna-XM_011224553.3	ENST00000377981.3	transcript_ENSUAMT00000013751	rna22148	rna16489
OG0012401	rna-XM_011224554.3	ENST00000354323.2	transcript_ENSUAMT00000013753	rna22147	rna16490
OG0012402	rna-XM_034664107.1	ENST00000377966.3	transcript_ENSUAMT00000038590	rna22139	rna30660
OG0012403	rna-XM_002918888.4	ENST00000335119.3	transcript_ENSUAMT00000038602	rna22135	rna30663
