Orthogroup	ursAme.longCDS.prots	ailMel.longCDS.prots
OG0011287	transcript_ENSUAMT00000007074	rna-XM_019807190.2
OG0011288	transcript_ENSUAMT00000007076	rna-XM_002926453.4
OG0011289	transcript_ENSUAMT00000007078	rna-XM_002926452.4
OG0011290	transcript_ENSUAMT00000007079	rna-XM_034666061.1
OG0011291	transcript_ENSUAMT00000007082	rna-XM_002926450.4
OG0011292	transcript_ENSUAMT00000007089	rna-XM_034666054.1
OG0011293	transcript_ENSUAMT00000007151	rna-XM_034666066.1
OG0011294	transcript_ENSUAMT00000021190	rna-XM_034666068.1
OG0011295	transcript_ENSUAMT00000021201	rna-XM_034667716.1
OG0011296	transcript_ENSUAMT00000021209	rna-XM_034666075.1
OG0011297	transcript_ENSUAMT00000035850	rna-XM_002912690.3
OG0011298	transcript_ENSUAMT00000038897	rna-XM_034666080.1
OG0011299	transcript_ENSUAMT00000038947	rna-XM_034666078.1
OG0011300	transcript_ENSUAMT00000026945	rna-XM_002912687.4
OG0011301	transcript_ENSUAMT00000019814	rna-XM_034666089.1
OG0011302	transcript_ENSUAMT00000009013	rna-XM_034665811.1
OG0011303	transcript_ENSUAMT00000009016	rna-XM_002912683.4
OG0011304	transcript_ENSUAMT00000022047	rna-XM_002912682.4
OG0011305	transcript_ENSUAMT00000014380	rna-XM_011221880.2
OG0011306	transcript_ENSUAMT00000035429	rna-XM_034666103.1
OG0011307	transcript_ENSUAMT00000035408	rna-XM_019797131.2
OG0011308	transcript_ENSUAMT00000035398	rna-XM_011221874.3
OG0011309	transcript_ENSUAMT00000035192	rna-XM_034666108.1
OG0011310	transcript_ENSUAMT00000035190	rna-XM_034666113.1
OG0011311	transcript_ENSUAMT00000035187	rna-XM_002916882.4
OG0011312	transcript_ENSUAMT00000000939	rna-XM_002929920.4
OG0011313	transcript_ENSUAMT00000020999	rna-XM_034666127.1
OG0011314	transcript_ENSUAMT00000040544	rna-XM_002925708.4
OG0011315	transcript_ENSUAMT00000040546	rna-XM_011232935.3
OG0011316	transcript_ENSUAMT00000004059	rna-XM_002925710.4
OG0011317	transcript_ENSUAMT00000020404	rna-XM_002925712.4
OG0011318	transcript_ENSUAMT00000023059	rna-XM_034666137.1
OG0011319	transcript_ENSUAMT00000010635	rna-XM_034666138.1
OG0011320	transcript_ENSUAMT00000038077	rna-XM_034666143.1
OG0011321	transcript_ENSUAMT00000030560	rna-XM_034666149.1
OG0011322	transcript_ENSUAMT00000024294	rna-XM_002929794.4
OG0011323	transcript_ENSUAMT00000024290	rna-XM_011237896.3
OG0011324	transcript_ENSUAMT00000002041	rna-XM_002930414.3
OG0011325	transcript_ENSUAMT00000004288	rna-XM_002930412.4
OG0011326	transcript_ENSUAMT00000039334	rna-XM_034666163.1
OG0011327	transcript_ENSUAMT00000039409	rna-XM_011237594.3
OG0011328	transcript_ENSUAMT00000039410	rna-XM_034666161.1
OG0011329	transcript_ENSUAMT00000000273	rna-XM_034666155.1
OG0011330	transcript_ENSUAMT00000000477	rna-XM_034667588.1
OG0011331	transcript_ENSUAMT00000026607	rna-XM_011236472.3
OG0011332	transcript_ENSUAMT00000018271	rna-XM_034667590.1
OG0011333	transcript_ENSUAMT00000000457	rna-XM_002927842.4
OG0011334	transcript_ENSUAMT00000018181	rna-XM_034665602.1
OG0011335	transcript_ENSUAMT00000010355	rna-XM_002925012.4
OG0011336	transcript_ENSUAMT00000010372	rna-XM_034666174.1
OG0011337	transcript_ENSUAMT00000024741	rna-XM_034666175.1
OG0011338	transcript_ENSUAMT00000012206	rna-XM_002925180.4
OG0011339	transcript_ENSUAMT00000012209	rna-XM_034666178.1
OG0011340	transcript_ENSUAMT00000013068	rna-XM_034667718.1
OG0011341	transcript_ENSUAMT00000038176	rna-XM_002917306.4
OG0011342	transcript_ENSUAMT00000038175	rna-XM_011222465.3
OG0011343	transcript_ENSUAMT00000025740	rna-XM_019797592.2
OG0011344	transcript_ENSUAMT00000020866	rna-XM_019797590.2
OG0011345	transcript_ENSUAMT00000018326	rna-XM_034666181.1
OG0011346	transcript_ENSUAMT00000018336	rna-XM_034666201.1
OG0011347	transcript_ENSUAMT00000018339	rna-XM_034666210.1
OG0011348	transcript_ENSUAMT00000018341	rna-XM_019797577.2
OG0011349	transcript_ENSUAMT00000018345	rna-XM_002917297.4
OG0011350	transcript_ENSUAMT00000037082	rna-XM_034666239.1
OG0011351	transcript_ENSUAMT00000037079	rna-XM_034667595.1
OG0011352	transcript_ENSUAMT00000012860	rna-XM_019806111.2
OG0011353	transcript_ENSUAMT00000012835	rna-XM_034666247.1
OG0011354	transcript_ENSUAMT00000012832	rna-XM_034666250.1
OG0011355	transcript_ENSUAMT00000020503	rna-XM_019806115.2
OG0011356	transcript_ENSUAMT00000014666	rna-XM_002916276.4
OG0011357	transcript_ENSUAMT00000001821	rna-XM_034666267.1
OG0011358	transcript_ENSUAMT00000032758	rna-XM_011221077.3
OG0011359	transcript_ENSUAMT00000034357	rna-XM_002916275.4
OG0011360	transcript_ENSUAMT00000015893	rna-XM_019796445.2
OG0011361	transcript_ENSUAMT00000012411	rna-XM_011221072.3
OG0011362	transcript_ENSUAMT00000002356	rna-XM_034666285.1
OG0011363	transcript_ENSUAMT00000002366	rna-XM_034667597.1
OG0011364	transcript_ENSUAMT00000002375	rna-XM_034666287.1
OG0011365	transcript_ENSUAMT00000007994	rna-XM_019809757.2
OG0011366	transcript_ENSUAMT00000023016	rna-XM_011237778.3
OG0011367	transcript_ENSUAMT00000000449	rna-XM_034666295.1
OG0011368	transcript_ENSUAMT00000000332	rna-XM_034666303.1
OG0011369	transcript_ENSUAMT00000000319	rna-XM_011219820.3
OG0011370	transcript_ENSUAMT00000002691	rna-XM_034666310.1
OG0011371	transcript_ENSUAMT00000002681	rna-XM_034666311.1
OG0011372	transcript_ENSUAMT00000014996	rna-XM_034666314.1
OG0011373	transcript_ENSUAMT00000014987	rna-XM_019795361.2
OG0011374	transcript_ENSUAMT00000021648	rna-XM_002915297.4
OG0011375	transcript_ENSUAMT00000005454	rna-XM_002915298.4
OG0011376	transcript_ENSUAMT00000031139	rna-XM_019795362.2
OG0011377	transcript_ENSUAMT00000026367	rna-XM_034666325.1
OG0011378	transcript_ENSUAMT00000018178	rna-XM_011219838.3
OG0011379	transcript_ENSUAMT00000018166	rna-XM_019795374.2
OG0011380	transcript_ENSUAMT00000018159	rna-XM_034667599.1
OG0011381	transcript_ENSUAMT00000012395	rna-XM_019795379.2
OG0011382	transcript_ENSUAMT00000012380	rna-XM_019795380.2
OG0011383	transcript_ENSUAMT00000006183	rna-XM_011219846.3
OG0011384	transcript_ENSUAMT00000003733	rna-XM_034667600.1
OG0011385	transcript_ENSUAMT00000003917	rna-XM_002915310.4
OG0011386	transcript_ENSUAMT00000025160	rna-XM_011219850.3
OG0011387	transcript_ENSUAMT00000025171	rna-XM_002915313.4
OG0011388	transcript_ENSUAMT00000025174	rna-XM_002915314.4
OG0011389	transcript_ENSUAMT00000004196	rna-XM_002915315.4
OG0011390	transcript_ENSUAMT00000025181	rna-XM_002915316.4
OG0011391	transcript_ENSUAMT00000034650	rna-XM_002915319.4
OG0011392	transcript_ENSUAMT00000008376	rna-XM_034666368.1
OG0011393	transcript_ENSUAMT00000008374	rna-XM_034666362.1
OG0011394	transcript_ENSUAMT00000008365	rna-XM_011219887.3
OG0011395	transcript_ENSUAMT00000016569	rna-XM_019795404.2
OG0011396	transcript_ENSUAMT00000007585	rna-XM_034666383.1
OG0011397	transcript_ENSUAMT00000020117	rna-XM_034667601.1
OG0011398	transcript_ENSUAMT00000040997	rna-XM_019807893.2
OG0011399	transcript_ENSUAMT00000041001	rna-XM_034666399.1
OG0011400	transcript_ENSUAMT00000041005	rna-XM_034666384.1
OG0011401	transcript_ENSUAMT00000041062	rna-XM_034666389.1
OG0011402	transcript_ENSUAMT00000034272	rna-XM_019807892.2
OG0011403	transcript_ENSUAMT00000040440	rna-XM_002927147.4
OG0011404	transcript_ENSUAMT00000040173	rna-XM_011235737.3
OG0011405	transcript_ENSUAMT00000040164	rna-XM_002927983.4
OG0011406	transcript_ENSUAMT00000040139	rna-XM_034666409.1
OG0011407	transcript_ENSUAMT00000040132	rna-XM_034666431.1
OG0011408	transcript_ENSUAMT00000040130	rna-XM_034666418.1
OG0011409	transcript_ENSUAMT00000040128	rna-XM_034667602.1
OG0011410	transcript_ENSUAMT00000040125	rna-XM_034666422.1
OG0011411	transcript_ENSUAMT00000040127	rna-XM_019808729.2
OG0011412	transcript_ENSUAMT00000040124	rna-XM_034666416.1
OG0011413	transcript_ENSUAMT00000040103	rna-XM_011235753.3
OG0011414	transcript_ENSUAMT00000017194	rna-XM_002927989.4
OG0011415	transcript_ENSUAMT00000017193	rna-XM_002927990.4
OG0011416	transcript_ENSUAMT00000000271	rna-XM_019809285.2
OG0011417	transcript_ENSUAMT00000026627	rna-XM_002928586.4
OG0011418	transcript_ENSUAMT00000040148	rna-XM_002928587.2
OG0011419	transcript_ENSUAMT00000040146	rna-XM_002928588.4
OG0011420	transcript_ENSUAMT00000001923	rna-XM_019809282.2
OG0011421	transcript_ENSUAMT00000037533	rna-XM_002926081.2
OG0011422	transcript_ENSUAMT00000000411	rna-XM_002926078.1
OG0011423	transcript_ENSUAMT00000002295	rna-XM_002926074.4
OG0011424	transcript_ENSUAMT00000002309	rna-XM_002926073.4
OG0011425	transcript_ENSUAMT00000007486, transcript_ENSUAMT00000002330	rna-XM_034667614.1
OG0011426	transcript_ENSUAMT00000016679	rna-XM_002926096.2
OG0011427	transcript_ENSUAMT00000013914	rna-XM_011233425.3
OG0011428	transcript_ENSUAMT00000000512, transcript_ENSUAMT00000004245	rna-XM_002931186.2
OG0011429	transcript_ENSUAMT00000024462	rna-XM_034665605.1, rna-XM_002925000.2
OG0011430	transcript_ENSUAMT00000034878	rna-XM_002924984.2
OG0011431	transcript_ENSUAMT00000034879	rna-XM_019805667.2
OG0011432	transcript_ENSUAMT00000034880	rna-XM_002924983.4
OG0011433	transcript_ENSUAMT00000034883	rna-XM_011232011.3
OG0011434	transcript_ENSUAMT00000034905	rna-XM_002924995.2
OG0011435	transcript_ENSUAMT00000034908	rna-XM_002924980.4
OG0011436	transcript_ENSUAMT00000034910	rna-XM_002924979.4
OG0011437	transcript_ENSUAMT00000034911	rna-XM_002924978.4
OG0011438	transcript_ENSUAMT00000036577	rna-XM_019805688.2
OG0011439	transcript_ENSUAMT00000036579	rna-XM_002924974.4
OG0011440	transcript_ENSUAMT00000036580	rna-XM_034666483.1
OG0011441	transcript_ENSUAMT00000037672	rna-XM_034666486.1
OG0011442	transcript_ENSUAMT00000037665	rna-XM_002924971.4
OG0011443	transcript_ENSUAMT00000037662	rna-XM_002924970.4
OG0011444	transcript_ENSUAMT00000037661	rna-XM_034666489.1
OG0011445	transcript_ENSUAMT00000037639	rna-XM_002924968.4
OG0011446	transcript_ENSUAMT00000037503	rna-XM_034666492.1
OG0011447	transcript_ENSUAMT00000005330	rna-XM_002931221.2
OG0011448	transcript_ENSUAMT00000030342	rna-XM_034666493.1
OG0011449	transcript_ENSUAMT00000030337	rna-XM_034666500.1
OG0011450	transcript_ENSUAMT00000009532	rna-XM_002916181.4
OG0011451	transcript_ENSUAMT00000009553	rna-XM_034666506.1
OG0011452	transcript_ENSUAMT00000009556	rna-XM_019796341.2
OG0011453	transcript_ENSUAMT00000009566	rna-XM_034666514.1
OG0011454	transcript_ENSUAMT00000004090	rna-XM_002916171.4
OG0011455	transcript_ENSUAMT00000038042	rna-XM_002916156.4
OG0011456	transcript_ENSUAMT00000038057	rna-XM_019796334.2
OG0011457	transcript_ENSUAMT00000014816	rna-XM_034666523.1
OG0011458	transcript_ENSUAMT00000014827	rna-XM_034666527.1
OG0011459	transcript_ENSUAMT00000014830	rna-XM_034667624.1
OG0011460	transcript_ENSUAMT00000014831	rna-XM_002916151.4
OG0011461	transcript_ENSUAMT00000014833	rna-XM_002916150.4
OG0011462	transcript_ENSUAMT00000014837	rna-XM_034666530.1
OG0011463	transcript_ENSUAMT00000001548	rna-XM_034666532.1
OG0011464	transcript_ENSUAMT00000001634	rna-XM_034666540.1
OG0011465	transcript_ENSUAMT00000009530	rna-XM_019796326.2
OG0011466	transcript_ENSUAMT00000009545	rna-XM_034666544.1
OG0011467	transcript_ENSUAMT00000009548	rna-XM_034666545.1
OG0011468	transcript_ENSUAMT00000030734	rna-XM_002916145.4
OG0011469	transcript_ENSUAMT00000030725	rna-XM_002916144.4
OG0011470	transcript_ENSUAMT00000030723	rna-XM_002916143.4
OG0011471	transcript_ENSUAMT00000030719	rna-XM_034666560.1
OG0011472	transcript_ENSUAMT00000031058	rna-XM_019802943.2
OG0011473	transcript_ENSUAMT00000031059	rna-XM_034666574.1
OG0011474	transcript_ENSUAMT00000031061	rna-XM_002922392.4
OG0011475	transcript_ENSUAMT00000031062	rna-XM_034667626.1
OG0011476	transcript_ENSUAMT00000011922	rna-XM_034666589.1
OG0011477	transcript_ENSUAMT00000035484	rna-XM_002922400.4
OG0011478	transcript_ENSUAMT00000035488	rna-XM_011228917.3
OG0011479	transcript_ENSUAMT00000035495	rna-XM_002922396.4
OG0011480	transcript_ENSUAMT00000035500	rna-XM_034666594.1
OG0011481	transcript_ENSUAMT00000029766	rna-XM_011235842.3
OG0011482	transcript_ENSUAMT00000029679	rna-XM_034667631.1
OG0011483	transcript_ENSUAMT00000029505	rna-XM_002926699.4
OG0011484	transcript_ENSUAMT00000041800	rna-XM_034666600.1
OG0011485	transcript_ENSUAMT00000041810	rna-XM_002926696.4
OG0011486	transcript_ENSUAMT00000028294	rna-XM_002926704.4
OG0011487	transcript_ENSUAMT00000028284	rna-XM_034666605.1
OG0011488	transcript_ENSUAMT00000020297	rna-XM_034666607.1
OG0011489	transcript_ENSUAMT00000020281	rna-XM_034666610.1
OG0011490	transcript_ENSUAMT00000041126	rna-XM_034667635.1
OG0011491	transcript_ENSUAMT00000041125	rna-XM_034666615.1
OG0011492	transcript_ENSUAMT00000013093	rna-XM_034666616.1
OG0011493	transcript_ENSUAMT00000013048	rna-XM_002923916.4
OG0011494	transcript_ENSUAMT00000012843	rna-XM_002923917.4
OG0011495	transcript_ENSUAMT00000012831	rna-XM_002923918.4
OG0011496	transcript_ENSUAMT00000019541	rna-XM_034666622.1
OG0011497	transcript_ENSUAMT00000024853	rna-XM_034666625.1
OG0011498	transcript_ENSUAMT00000032555	rna-XM_034666630.1
OG0011499	transcript_ENSUAMT00000015387	rna-XM_034666631.1
OG0011500	transcript_ENSUAMT00000040694	rna-XM_034666632.1
OG0011501	transcript_ENSUAMT00000013117	rna-XM_034666634.1
OG0011503	transcript_ENSUAMT00000026278	rna-XM_034667641.1
OG0011504	transcript_ENSUAMT00000026279	rna-XM_019808056.2
OG0011505	transcript_ENSUAMT00000026282	rna-XM_034667642.1
OG0011506	transcript_ENSUAMT00000026285	rna-XM_011234924.3
OG0011507	transcript_ENSUAMT00000026293	rna-XM_034666673.1
OG0011508	transcript_ENSUAMT00000039228	rna-XM_034666681.1
OG0011509	transcript_ENSUAMT00000024762	rna-XM_011235923.3
OG0011510	transcript_ENSUAMT00000024764	rna-XM_011235931.3
OG0011511	transcript_ENSUAMT00000010717	rna-XM_002928107.4
OG0011512	transcript_ENSUAMT00000010819	rna-XM_034666687.1
OG0011513	transcript_ENSUAMT00000010824	rna-XM_034666688.1
OG0011514	transcript_ENSUAMT00000038142	rna-XM_002930787.4
OG0011515	transcript_ENSUAMT00000036524	rna-XM_019793590.2
OG0011516	transcript_ENSUAMT00000010710	rna-XM_034666692.1
OG0011517	transcript_ENSUAMT00000022132	rna-XM_034666699.1
OG0011518	transcript_ENSUAMT00000000178	rna-XM_002918570.4
OG0011519	transcript_ENSUAMT00000026005	rna-XM_034666705.1
OG0011520	transcript_ENSUAMT00000025996	rna-XM_034666706.1
OG0011521	transcript_ENSUAMT00000025836	rna-XM_034667644.1
OG0011522	transcript_ENSUAMT00000003678	rna-XM_011224100.3
OG0011523	transcript_ENSUAMT00000003667	rna-XM_011224097.3
OG0011524	transcript_ENSUAMT00000003620	rna-XM_034666713.1
OG0011525	transcript_ENSUAMT00000027344	rna-XM_002918565.4
OG0011526	transcript_ENSUAMT00000001289	rna-XM_002918564.2
OG0011527	transcript_ENSUAMT00000032373	rna-XM_002918576.4
OG0011528	transcript_ENSUAMT00000032354	rna-XM_002918563.4
OG0011529	transcript_ENSUAMT00000032838	rna-XM_019809211.2
OG0011530	transcript_ENSUAMT00000032839	rna-XM_019809209.1
OG0011531	transcript_ENSUAMT00000032840	rna-XM_002928449.4
OG0011532	transcript_ENSUAMT00000033065	rna-XM_019809198.2
OG0011534	transcript_ENSUAMT00000017692	rna-XM_034666731.1
OG0011535	transcript_ENSUAMT00000003607	rna-XM_034666733.1
OG0011536	transcript_ENSUAMT00000013815	rna-XM_034667646.1
OG0011537	transcript_ENSUAMT00000013816	rna-XM_034666744.1
OG0011538	transcript_ENSUAMT00000026156	rna-XM_034666743.1
OG0011539	transcript_ENSUAMT00000018100	rna-XM_034666749.1
OG0011540	transcript_ENSUAMT00000018091	rna-XM_002916947.4
OG0011541	transcript_ENSUAMT00000032545	rna-XM_034666750.1
OG0011542	transcript_ENSUAMT00000027934	rna-XM_002916958.4
OG0011543	transcript_ENSUAMT00000027936	rna-XM_011221956.3
OG0011544	transcript_ENSUAMT00000027939	rna-XM_002916949.4
OG0011545	transcript_ENSUAMT00000027940	rna-XM_019797190.2
OG0011546	transcript_ENSUAMT00000027943	rna-XM_034666752.1
OG0011547	transcript_ENSUAMT00000027957	rna-XM_019797197.2
OG0011548	transcript_ENSUAMT00000027960	rna-XM_011221966.3
OG0011549	transcript_ENSUAMT00000027998	rna-XM_002916953.4
OG0011550	transcript_ENSUAMT00000026808	rna-XM_034667704.1
OG0011551	transcript_ENSUAMT00000027225	rna-XM_002928042.4
OG0011552	transcript_ENSUAMT00000024417	rna-XM_034667647.1
OG0011553	transcript_ENSUAMT00000031365	rna-XM_019801271.2
OG0011554	transcript_ENSUAMT00000020714	rna-XM_019801273.2
OG0011555	transcript_ENSUAMT00000014134	rna-XM_034666762.1
OG0011556	transcript_ENSUAMT00000037868	rna-XM_011220939.3
OG0011557	transcript_ENSUAMT00000024151	rna-XM_011220945.3
OG0011558	transcript_ENSUAMT00000006494	rna-XM_034666779.1
OG0011559	transcript_ENSUAMT00000006487	rna-XM_034667649.1
OG0011560	transcript_ENSUAMT00000006461	rna-XM_011220952.3
OG0011561	transcript_ENSUAMT00000027183	rna-XM_034666780.1
OG0011562	transcript_ENSUAMT00000027158	rna-XM_034666782.1
OG0011563	transcript_ENSUAMT00000002252	rna-XM_034667650.1
OG0011564	transcript_ENSUAMT00000031471	rna-XM_019796366.2
OG0011565	transcript_ENSUAMT00000013687	rna-XM_011231846.3
OG0011566	transcript_ENSUAMT00000021632	rna-XM_011231845.1
OG0011567	transcript_ENSUAMT00000021633	rna-XM_011231842.3
OG0011568	transcript_ENSUAMT00000008814	rna-XM_034666793.1
OG0011569	transcript_ENSUAMT00000030247	rna-XM_019801378.2
OG0011570	transcript_ENSUAMT00000030235	rna-XM_011227015.3
OG0011571	transcript_ENSUAMT00000030233	rna-XM_034666802.1
OG0011572	transcript_ENSUAMT00000030229	rna-XM_019801374.2
OG0011573	transcript_ENSUAMT00000015311	rna-XM_002920847.4
OG0011574	transcript_ENSUAMT00000013495	rna-XM_002929121.4
OG0011575	transcript_ENSUAMT00000006512	rna-XM_002923872.3
OG0011576	transcript_ENSUAMT00000006766	rna-XM_002923876.4
OG0011577	transcript_ENSUAMT00000024835	rna-XM_002923881.4
OG0011578	transcript_ENSUAMT00000024839	rna-XM_034666809.1
OG0011579	transcript_ENSUAMT00000027686	rna-XM_034666810.1
OG0011580	transcript_ENSUAMT00000027983	rna-XM_019804482.2
OG0011581	transcript_ENSUAMT00000016244	rna-XM_011230607.3
OG0011582	transcript_ENSUAMT00000017864	rna-XM_034666816.1
OG0011583	transcript_ENSUAMT00000039894	rna-XM_034666821.1
OG0011584	transcript_ENSUAMT00000039895	rna-XM_034666834.1
OG0011585	transcript_ENSUAMT00000039896	rna-XM_002919378.4
OG0011586	transcript_ENSUAMT00000019493	rna-XM_034666840.1
OG0011587	transcript_ENSUAMT00000037796	rna-XM_002919375.4
OG0011588	transcript_ENSUAMT00000037650	rna-XM_002920801.4
OG0011589	transcript_ENSUAMT00000037652	rna-XM_034666846.1
OG0011590	transcript_ENSUAMT00000032161	rna-XM_002920794.4
OG0011591	transcript_ENSUAMT00000012221	rna-XM_002920795.4
OG0011592	transcript_ENSUAMT00000023757	rna-XM_011226962.2
OG0011593	transcript_ENSUAMT00000028720	rna-XM_002920797.4
OG0011594	transcript_ENSUAMT00000006417	rna-XM_011226952.3
OG0011595	transcript_ENSUAMT00000026202	rna-XM_002929577.4
OG0011596	transcript_ENSUAMT00000009409	rna-XM_034666853.1
OG0011597	transcript_ENSUAMT00000013007	rna-XM_034666854.1
OG0011598	transcript_ENSUAMT00000012887	rna-XM_034666856.1
OG0011599	transcript_ENSUAMT00000002505	rna-XM_019801525.2
OG0011600	transcript_ENSUAMT00000018412	rna-XM_034666858.1
OG0011601	transcript_ENSUAMT00000011788	rna-XM_002917186.4
OG0011602	transcript_ENSUAMT00000011785	rna-XM_034666875.1
OG0011603	transcript_ENSUAMT00000031784	rna-XM_019797436.2
OG0011604	transcript_ENSUAMT00000031841	rna-XM_011222280.3
OG0011605	transcript_ENSUAMT00000003855	rna-XM_002917184.4
OG0011606	transcript_ENSUAMT00000003866	rna-XM_034666886.1
OG0011607	transcript_ENSUAMT00000003872	rna-XM_011222271.3
OG0011608	transcript_ENSUAMT00000003877	rna-XM_011222270.3
OG0011609	transcript_ENSUAMT00000022956	rna-XM_034667654.1
OG0011610	transcript_ENSUAMT00000022945	rna-XM_011222267.3
OG0011611	transcript_ENSUAMT00000031911	rna-XM_019797433.2
OG0011612	transcript_ENSUAMT00000015982	rna-XM_002917180.4
OG0011613	transcript_ENSUAMT00000010080	rna-XM_034666895.1
OG0011614	transcript_ENSUAMT00000010110	rna-XM_002917177.4
OG0011615	transcript_ENSUAMT00000010115	rna-XM_002917188.3
OG0011616	transcript_ENSUAMT00000030970	rna-XM_034667656.1
OG0011617	transcript_ENSUAMT00000030977	rna-XM_002929012.4
OG0011618	transcript_ENSUAMT00000030991	rna-XM_034666906.1
OG0011619	transcript_ENSUAMT00000023458	rna-XM_002922047.4
OG0011620	transcript_ENSUAMT00000023463	rna-XM_011228467.3
OG0011621	transcript_ENSUAMT00000023466	rna-XM_011228469.3
OG0011622	transcript_ENSUAMT00000023476	rna-XM_002922050.4
OG0011623	transcript_ENSUAMT00000023482	rna-XM_034666921.1
OG0011624	transcript_ENSUAMT00000023478	rna-XM_034666926.1
OG0011625	transcript_ENSUAMT00000023479	rna-XM_034666928.1
OG0011626	transcript_ENSUAMT00000023487	rna-XM_019802624.2
OG0011627	transcript_ENSUAMT00000021413	rna-XM_011233643.3
