Orthogroup	ursAme.longCDS.prots	ursMar.longCDS.prots
OG0015182	transcript_ENSUAMT00000026785	rna14472
OG0015208	transcript_ENSUAMT00000013759	rna27590
OG0015209	transcript_ENSUAMT00000016543	rna27571
OG0015214	transcript_ENSUAMT00000038036	rna27527
OG0015221	transcript_ENSUAMT00000032733	rna9927
OG0015224	transcript_ENSUAMT00000006939	rna32878
OG0015227	transcript_ENSUAMT00000030801	rna3115
OG0015247	transcript_ENSUAMT00000033322	rna10105
OG0015254	transcript_ENSUAMT00000012165	rna28948
OG0015267	transcript_ENSUAMT00000001631	rna17665
OG0015277	transcript_ENSUAMT00000025980	rna594
OG0015287	transcript_ENSUAMT00000030423	rna690
OG0015290	transcript_ENSUAMT00000022951	rna710
OG0015292	transcript_ENSUAMT00000025992	rna8015
OG0015335	transcript_ENSUAMT00000040817	rna20840
OG0015348	transcript_ENSUAMT00000010654	rna36089
OG0015360	transcript_ENSUAMT00000038301	rna12570
OG0015382	transcript_ENSUAMT00000035762	rna34447
OG0015384	transcript_ENSUAMT00000001346	rna34460
OG0015386	transcript_ENSUAMT00000005010	rna34487
OG0015394	transcript_ENSUAMT00000026637	rna30997
OG0015400	transcript_ENSUAMT00000021789	rna34875
OG0015403	transcript_ENSUAMT00000004968	rna29070
OG0015407	transcript_ENSUAMT00000009475	rna26377
OG0015411	transcript_ENSUAMT00000037336	rna26254
OG0015419	transcript_ENSUAMT00000009617	rna26145
OG0015435	transcript_ENSUAMT00000027114	rna19463
OG0015437	transcript_ENSUAMT00000029742	rna34593
OG0015445	transcript_ENSUAMT00000028140	rna21761
OG0015451	transcript_ENSUAMT00000000208	rna21912
OG0015455	transcript_ENSUAMT00000031386	rna22004
OG0015457	transcript_ENSUAMT00000028345	rna22130
OG0015459	transcript_ENSUAMT00000014542	rna22183
OG0015462	transcript_ENSUAMT00000036609	rna22290
OG0015465	transcript_ENSUAMT00000012759	rna22399
OG0015468	transcript_ENSUAMT00000009823	rna22558
OG0015488	transcript_ENSUAMT00000038373	rna35767
OG0015503	transcript_ENSUAMT00000022386	rna2033
OG0015511	transcript_ENSUAMT00000011977	rna28705
OG0015518	transcript_ENSUAMT00000022765	rna19157
OG0015521	transcript_ENSUAMT00000031154	rna19110
OG0015523	transcript_ENSUAMT00000015062	rna19093
OG0015526	transcript_ENSUAMT00000029207	rna1213
OG0015530	transcript_ENSUAMT00000037680	rna1261
OG0015535	transcript_ENSUAMT00000016069	rna1426
OG0015536	transcript_ENSUAMT00000040243	rna2806
OG0015539	transcript_ENSUAMT00000037778	rna5664
OG0015545	transcript_ENSUAMT00000013149	rna16591
OG0015554	transcript_ENSUAMT00000006309	rna16761
OG0015556	transcript_ENSUAMT00000006302	rna16769
OG0015557	transcript_ENSUAMT00000013526	rna16770
OG0015564	transcript_ENSUAMT00000027169	rna832
OG0015572	transcript_ENSUAMT00000037941	rna955
OG0015579	transcript_ENSUAMT00000034290	rna14658
OG0015582	transcript_ENSUAMT00000009973	rna14725
OG0015588	transcript_ENSUAMT00000019178	rna14879
OG0015589	transcript_ENSUAMT00000014597	rna14915
OG0015596	transcript_ENSUAMT00000030607	rna15046
OG0015600	transcript_ENSUAMT00000024097	rna15135
OG0015606	transcript_ENSUAMT00000029039	rna21263
OG0015607	transcript_ENSUAMT00000010823	rna21277
OG0015613	transcript_ENSUAMT00000025729	rna19731
OG0015614	transcript_ENSUAMT00000031279	rna19732
OG0015615	transcript_ENSUAMT00000025179	rna19781
OG0015621	transcript_ENSUAMT00000034054	rna25492
OG0015627	transcript_ENSUAMT00000029003	rna25611
OG0015636	transcript_ENSUAMT00000018349	rna29895
OG0015640	transcript_ENSUAMT00000020935	rna8116
OG0015649	transcript_ENSUAMT00000003761	rna35163
OG0015650	transcript_ENSUAMT00000021279	rna8258
OG0015652	transcript_ENSUAMT00000040413	rna5738
OG0015660	transcript_ENSUAMT00000039856	rna17120
OG0015665	transcript_ENSUAMT00000007349	rna32999
OG0015675	transcript_ENSUAMT00000006079	rna18993
OG0015679	transcript_ENSUAMT00000039933	rna14167
OG0015685	transcript_ENSUAMT00000008456	rna35451
OG0015693	transcript_ENSUAMT00000039762	rna26940
OG0015701	transcript_ENSUAMT00000031313	rna27196
OG0015703	transcript_ENSUAMT00000008284	rna35083
OG0015714	transcript_ENSUAMT00000000497	rna6765
OG0015722	transcript_ENSUAMT00000026409	rna22988
OG0015723	transcript_ENSUAMT00000019378	rna15244
OG0015724	transcript_ENSUAMT00000019363	rna15245
OG0015726	transcript_ENSUAMT00000004969	rna15260
OG0015728	transcript_ENSUAMT00000003114	rna15292
OG0015729	transcript_ENSUAMT00000005553	rna15303
OG0015730	transcript_ENSUAMT00000005556	rna15306
OG0015732	transcript_ENSUAMT00000019497	rna15322
OG0015735	transcript_ENSUAMT00000036845	rna15359
OG0015736	transcript_ENSUAMT00000006260	rna15420
OG0015737	transcript_ENSUAMT00000020878	rna15417
OG0015738	transcript_ENSUAMT00000003665	rna15419
OG0015743	transcript_ENSUAMT00000025308	rna30280
OG0015744	transcript_ENSUAMT00000025333	rna30293
OG0015748	transcript_ENSUAMT00000006261	rna31888
OG0015749	transcript_ENSUAMT00000008848	rna31894
OG0015752	transcript_ENSUAMT00000001636	rna31989
OG0015757	transcript_ENSUAMT00000013571	rna32125
OG0015773	transcript_ENSUAMT00000034299	rna20065
OG0015774	transcript_ENSUAMT00000034291	rna20081
OG0015776	transcript_ENSUAMT00000000221	rna20133
OG0015777	transcript_ENSUAMT00000017207	rna20151
OG0015778	transcript_ENSUAMT00000012308	rna20169
OG0015779	transcript_ENSUAMT00000007292	rna20183
OG0015781	transcript_ENSUAMT00000041490	rna20211
OG0015785	transcript_ENSUAMT00000022961	rna20252
OG0015792	transcript_ENSUAMT00000012702	rna20374
OG0015796	transcript_ENSUAMT00000035082	rna4897
OG0015798	transcript_ENSUAMT00000035129	rna4868
OG0015808	transcript_ENSUAMT00000024577	rna18493
OG0015811	transcript_ENSUAMT00000007358	rna18447
OG0015814	transcript_ENSUAMT00000032592	rna17090
OG0015833	transcript_ENSUAMT00000025676	rna28891
OG0015837	transcript_ENSUAMT00000006103	rna11918
OG0015842	transcript_ENSUAMT00000023018	rna11854
OG0015846	transcript_ENSUAMT00000024393	rna11806
OG0015847	transcript_ENSUAMT00000024395	rna11805
OG0015873	transcript_ENSUAMT00000019162	rna10404
OG0015874	transcript_ENSUAMT00000019158	rna35654
OG0015875	transcript_ENSUAMT00000019109	rna35649
OG0015876	transcript_ENSUAMT00000001626	rna35642
OG0015881	transcript_ENSUAMT00000011339	rna8512
OG0015893	transcript_ENSUAMT00000040160	rna30101
OG0015894	transcript_ENSUAMT00000005673	rna30069
OG0015895	transcript_ENSUAMT00000021756	rna30058
OG0015896	transcript_ENSUAMT00000021758	rna30057
OG0015897	transcript_ENSUAMT00000015972	rna33777
OG0015898	transcript_ENSUAMT00000020355	rna33790
OG0015899	transcript_ENSUAMT00000001276	rna32626
OG0015900	transcript_ENSUAMT00000001121	rna32607
OG0015901	transcript_ENSUAMT00000001114	rna32606
OG0015902	transcript_ENSUAMT00000002327	rna32598
OG0015903	transcript_ENSUAMT00000022611	rna32573
OG0015904	transcript_ENSUAMT00000022608	rna32570
OG0015905	transcript_ENSUAMT00000022612	rna32569
OG0015909	transcript_ENSUAMT00000032105	rna1585
OG0015914	transcript_ENSUAMT00000024305	rna1886
OG0015916	transcript_ENSUAMT00000037096	rna1903
OG0015921	transcript_ENSUAMT00000036530	rna23187
OG0015927	transcript_ENSUAMT00000018290	rna4633
OG0015933	transcript_ENSUAMT00000029248	rna4744
OG0015934	transcript_ENSUAMT00000015238	rna4752
OG0015935	transcript_ENSUAMT00000007263	rna4781
OG0015938	transcript_ENSUAMT00000001179	rna5350
OG0015945	transcript_ENSUAMT00000039059	rna22749
OG0015948	transcript_ENSUAMT00000017252	rna22796
OG0015954	transcript_ENSUAMT00000025497	rna34782
OG0015966	transcript_ENSUAMT00000027394	rna16093
OG0015970	transcript_ENSUAMT00000006612	rna16038
OG0015978	transcript_ENSUAMT00000041467	rna29987
OG0015980	transcript_ENSUAMT00000032977	rna29916
OG0015983	transcript_ENSUAMT00000017953	rna14397
OG0015994	transcript_ENSUAMT00000014447	rna31612
OG0015995	transcript_ENSUAMT00000008103	rna31614
OG0015998	transcript_ENSUAMT00000018079	rna31620
OG0016000	transcript_ENSUAMT00000034552	rna23528
OG0016005	transcript_ENSUAMT00000034497	rna5561
OG0016013	transcript_ENSUAMT00000032761	rna5430
OG0016016	transcript_ENSUAMT00000030746	rna2864
OG0016020	transcript_ENSUAMT00000024297	rna35670, rna35723
OG0016031	transcript_ENSUAMT00000007178	rna16403
OG0016034	transcript_ENSUAMT00000013750	rna16488
OG0016035	transcript_ENSUAMT00000006345	rna30689
OG0016036	transcript_ENSUAMT00000006411	rna30709
OG0016039	transcript_ENSUAMT00000030226	rna30763
OG0016045	transcript_ENSUAMT00000024478	rna30875
OG0016049	transcript_ENSUAMT00000003952	rna20656
OG0016050	transcript_ENSUAMT00000003974	rna20653
OG0016052	transcript_ENSUAMT00000006569	rna20625
OG0016053	transcript_ENSUAMT00000006564	rna20626
OG0016054	transcript_ENSUAMT00000038129	rna20623
OG0016055	transcript_ENSUAMT00000038127	rna20621
OG0016057	transcript_ENSUAMT00000037372	rna20585
OG0016061	transcript_ENSUAMT00000001612	rna26634
OG0016073	transcript_ENSUAMT00000033112	rna29647
OG0016078	transcript_ENSUAMT00000022339	rna6513
OG0016082	transcript_ENSUAMT00000026325	rna4555
OG0016085	transcript_ENSUAMT00000008538	rna4495
OG0016086	transcript_ENSUAMT00000008541	rna4483
OG0016093	transcript_ENSUAMT00000009177	rna31762
OG0016096	transcript_ENSUAMT00000017343	rna1578
OG0016109	transcript_ENSUAMT00000016020	rna31798
OG0016110	transcript_ENSUAMT00000003317	rna31819
OG0016115	transcript_ENSUAMT00000036745	rna6442
OG0016132	transcript_ENSUAMT00000037290	rna33247
OG0016134	transcript_ENSUAMT00000041319	rna24011
OG0016138	transcript_ENSUAMT00000017540	rna23945
OG0016142	transcript_ENSUAMT00000039618	rna23847
OG0016147	transcript_ENSUAMT00000035232	rna24148
OG0016149	transcript_ENSUAMT00000023407	rna24172
OG0016154	transcript_ENSUAMT00000018430	rna29272
OG0016168	transcript_ENSUAMT00000026866	rna27725
OG0016179	transcript_ENSUAMT00000022269	rna2956
OG0016181	transcript_ENSUAMT00000012806	rna2980
OG0016199	transcript_ENSUAMT00000019783	rna6024
OG0016200	transcript_ENSUAMT00000000169	rna6032
OG0016202	transcript_ENSUAMT00000033014	rna4379
OG0016205	transcript_ENSUAMT00000016125	rna6134
OG0016221	transcript_ENSUAMT00000039948	rna28404
OG0016226	transcript_ENSUAMT00000040892	rna30412
OG0016229	transcript_ENSUAMT00000025697	rna18906
OG0016230	transcript_ENSUAMT00000026730	rna18899
OG0016231	transcript_ENSUAMT00000026727	gene13929
OG0016232	transcript_ENSUAMT00000016368	gene13920
OG0016233	transcript_ENSUAMT00000028824	rna18875
OG0016236	transcript_ENSUAMT00000031632	rna18856
OG0016239	transcript_ENSUAMT00000032942	rna8827
OG0016245	transcript_ENSUAMT00000012138	rna35746
OG0016246	transcript_ENSUAMT00000012136	rna35747
OG0016247	transcript_ENSUAMT00000022438	rna35787
OG0016250	transcript_ENSUAMT00000038436	rna32498
OG0016258	transcript_ENSUAMT00000025031	rna12427
OG0016265	transcript_ENSUAMT00000017264	rna12338
OG0016276	transcript_ENSUAMT00000008183	rna12043
OG0016279	transcript_ENSUAMT00000005714	rna11994
OG0016297	transcript_ENSUAMT00000034085	rna13383
OG0016299	transcript_ENSUAMT00000036078	rna13449
OG0016300	transcript_ENSUAMT00000031822	rna13459
OG0016302	transcript_ENSUAMT00000003170	rna13486
OG0016310	transcript_ENSUAMT00000009706	rna27896
OG0016322	transcript_ENSUAMT00000020479	rna3588
OG0016330	transcript_ENSUAMT00000036477	rna7812
OG0016332	transcript_ENSUAMT00000012915	rna28292
OG0016347	transcript_ENSUAMT00000022133	rna25130
OG0016351	transcript_ENSUAMT00000018955	rna25116
OG0016352	transcript_ENSUAMT00000002420	rna25098
OG0016355	transcript_ENSUAMT00000038880	rna17840
OG0016356	transcript_ENSUAMT00000034178	rna17908
OG0016358	transcript_ENSUAMT00000022628	rna22616
OG0016359	transcript_ENSUAMT00000007117, transcript_ENSUAMT00000008988	rna2712
OG0016363	transcript_ENSUAMT00000017033	rna16179
OG0016364	transcript_ENSUAMT00000040368	rna35125
OG0016365	transcript_ENSUAMT00000004732	rna21073
OG0016366	transcript_ENSUAMT00000027883	rna20963
OG0016367	transcript_ENSUAMT00000040006	rna11384
OG0016369	transcript_ENSUAMT00000040274	rna17004
OG0016370	transcript_ENSUAMT00000014665	rna22697
OG0016372	transcript_ENSUAMT00000009333	rna22436
OG0016373	transcript_ENSUAMT00000009643	rna22409
OG0016374	transcript_ENSUAMT00000036718	rna22135
OG0016375	transcript_ENSUAMT00000041649	rna26114
OG0016376	transcript_ENSUAMT00000030015	rna26061
OG0016377	transcript_ENSUAMT00000039786	rna25357
OG0016379	transcript_ENSUAMT00000003732	rna2987
OG0016380	transcript_ENSUAMT00000022480	rna2836
OG0016381	transcript_ENSUAMT00000024823	rna14277
OG0016382	transcript_ENSUAMT00000019697	rna31681
OG0016383	transcript_ENSUAMT00000014060	rna31661
OG0016384	transcript_ENSUAMT00000007392	rna12139
OG0016385	transcript_ENSUAMT00000029499	rna32457
OG0016386	transcript_ENSUAMT00000038682	rna12301
OG0016387	transcript_ENSUAMT00000017541	rna32497
OG0016388	transcript_ENSUAMT00000028596	rna32502
OG0016389	transcript_ENSUAMT00000030529	rna34587
OG0016390	transcript_ENSUAMT00000039438	rna14555
OG0016391	transcript_ENSUAMT00000006458	rna14513
OG0016392	transcript_ENSUAMT00000040920	rna12705
OG0016393	transcript_ENSUAMT00000003578	rna4338
OG0016394	transcript_ENSUAMT00000011187	rna8761
OG0016395	transcript_ENSUAMT00000040930	rna30407
OG0016397	transcript_ENSUAMT00000038816	rna18815
OG0016398	transcript_ENSUAMT00000023502	rna28762
OG0016400	transcript_ENSUAMT00000009190	rna36101
OG0016401	transcript_ENSUAMT00000027493	rna20459
OG0016402	transcript_ENSUAMT00000021085	rna17594
OG0016404	transcript_ENSUAMT00000000786	rna31995
OG0016405	transcript_ENSUAMT00000026497	rna10626
OG0016406	transcript_ENSUAMT00000039630	rna10459
OG0016407	transcript_ENSUAMT00000012780	rna8428
OG0016408	transcript_ENSUAMT00000018214	rna19030
OG0016409	transcript_ENSUAMT00000033534	rna35434
OG0016410	transcript_ENSUAMT00000018331	rna27018
OG0016411	transcript_ENSUAMT00000031550	rna34715
OG0016412	transcript_ENSUAMT00000002005	rna3575
OG0016414	transcript_ENSUAMT00000020590	rna35671
OG0016415	transcript_ENSUAMT00000005177, transcript_ENSUAMT00000015750	rna32299
OG0016416	transcript_ENSUAMT00000023277, transcript_ENSUAMT00000003603	gene24359
OG0016417	transcript_ENSUAMT00000035632	rna33597
OG0016418	transcript_ENSUAMT00000034122	rna1574
OG0016419	transcript_ENSUAMT00000017619	rna1460
OG0016420	transcript_ENSUAMT00000016274	rna2212
OG0016422	transcript_ENSUAMT00000025484	rna8028
OG0016423	transcript_ENSUAMT00000005750	rna7898
OG0016424	transcript_ENSUAMT00000017833	rna18209
OG0016425	transcript_ENSUAMT00000017270, transcript_ENSUAMT00000006177	rna18392
OG0016426	transcript_ENSUAMT00000006543	rna18738
OG0016427	transcript_ENSUAMT00000021998	rna25037
OG0016428	transcript_ENSUAMT00000005976	rna8070
OG0016429	transcript_ENSUAMT00000006307	rna16765
OG0016430	transcript_ENSUAMT00000017214	rna950
OG0016431	transcript_ENSUAMT00000035873	rna23360
OG0016432	transcript_ENSUAMT00000018036	rna14687
OG0016433	transcript_ENSUAMT00000009810	rna14711
OG0016434	transcript_ENSUAMT00000016762	rna1308
OG0016435	transcript_ENSUAMT00000004767	rna5660
OG0016436	transcript_ENSUAMT00000039652	rna30940
OG0016437	transcript_ENSUAMT00000039650	rna30936
OG0016441	transcript_ENSUAMT00000011515	rna4152
OG0016443	transcript_ENSUAMT00000034060	rna25495
OG0016444	transcript_ENSUAMT00000008413	rna24057
OG0016445	transcript_ENSUAMT00000007751	rna33173
OG0016446	transcript_ENSUAMT00000016253	rna28081
OG0016447	transcript_ENSUAMT00000034462	rna25270
OG0016448	transcript_ENSUAMT00000008453	rna25236
OG0016452	transcript_ENSUAMT00000023286, transcript_ENSUAMT00000039328	rna13937
OG0016457	transcript_ENSUAMT00000000707, transcript_ENSUAMT00000003871, transcript_ENSUAMT00000002656	rna30565
OG0016458	transcript_ENSUAMT00000015983, transcript_ENSUAMT00000019188, transcript_ENSUAMT00000037811	rna14130
OG0016460	transcript_ENSUAMT00000020948	rna33283, rna33284
OG0016461	transcript_ENSUAMT00000020534	rna35165, rna35177
OG0016504	transcript_ENSUAMT00000020275	rna29242
OG0016537	transcript_ENSUAMT00000018632	rna17845
OG0016544	transcript_ENSUAMT00000025018	rna22623
OG0016562	transcript_ENSUAMT00000017074	rna35028
OG0016643	transcript_ENSUAMT00000015584	rna22207
OG0016660	transcript_ENSUAMT00000021442	rna24289
OG0016661	transcript_ENSUAMT00000000653	rna2817
OG0016687	transcript_ENSUAMT00000000671	rna25561
OG0016690	transcript_ENSUAMT00000035389	rna29893
OG0016705	transcript_ENSUAMT00000002009	rna34924
OG0016718	transcript_ENSUAMT00000033758	rna27062
OG0016780	transcript_ENSUAMT00000004267	rna14225
OG0016783	transcript_ENSUAMT00000005041	rna2649
OG0016793	transcript_ENSUAMT00000003962	rna20655
OG0016837	transcript_ENSUAMT00000022372	rna2037
OG0016846	transcript_ENSUAMT00000000238	rna12377
OG0016877	transcript_ENSUAMT00000015587	rna22218
OG0016879	transcript_ENSUAMT00000002347	rna26331
OG0016889	transcript_ENSUAMT00000022457	rna12685
OG0016892	transcript_ENSUAMT00000012306	rna20172
OG0016894	transcript_ENSUAMT00000017743	gene13909
OG0016899	transcript_ENSUAMT00000021647	rna30829
OG0016903	transcript_ENSUAMT00000030165	rna21474
OG0016913	transcript_ENSUAMT00000032021	rna24386
OG0016925	transcript_ENSUAMT00000039001	rna4049
OG0016936	transcript_ENSUAMT00000004289	rna25240
OG0016938	transcript_ENSUAMT00000041840	rna8943
OG0016943	transcript_ENSUAMT00000033525	rna21390
OG0016945	transcript_ENSUAMT00000006909	rna33781
OG0016950	transcript_ENSUAMT00000041352	rna6426
OG0016953	transcript_ENSUAMT00000000267	rna11149
OG0016958	transcript_ENSUAMT00000002516	rna18707
OG0016959	transcript_ENSUAMT00000036314	rna12860
OG0016965	transcript_ENSUAMT00000040925	rna235, rna5534
OG0016966	transcript_ENSUAMT00000036493, transcript_ENSUAMT00000003159	rna12841
OG0016970	transcript_ENSUAMT00000034163	rna25555
OG0016976	transcript_ENSUAMT00000004818, transcript_ENSUAMT00000003110	rna5961
OG0016978	transcript_ENSUAMT00000036966	rna23140
OG0016979	transcript_ENSUAMT00000013908	rna32580
OG0016980	transcript_ENSUAMT00000004209	rna18986
OG0016983	transcript_ENSUAMT00000023453	rna20674
OG0016987	transcript_ENSUAMT00000038672	rna581
OG0016988	transcript_ENSUAMT00000014052	rna31822
OG0016992	transcript_ENSUAMT00000025889	rna12999
OG0016993	transcript_ENSUAMT00000002518	rna28996
OG0016994	transcript_ENSUAMT00000002644	rna33452
OG0016995	transcript_ENSUAMT00000000979	rna19519
OG0016997	transcript_ENSUAMT00000019256	rna34023
OG0016998	transcript_ENSUAMT00000026410	rna22989
OG0017001	transcript_ENSUAMT00000019472	rna8979
OG0017003	transcript_ENSUAMT00000033902	rna13531
OG0017007	transcript_ENSUAMT00000005156	rna34201
OG0017010	transcript_ENSUAMT00000028405	rna36072
OG0017012	transcript_ENSUAMT00000030692	rna14000
OG0017013	transcript_ENSUAMT00000013449	rna27204
OG0017014	transcript_ENSUAMT00000021696	rna31304
OG0017015	transcript_ENSUAMT00000007832, transcript_ENSUAMT00000035254	rna25632
OG0017016	transcript_ENSUAMT00000038146	rna448
OG0017017	transcript_ENSUAMT00000029306	rna15921
OG0017018	transcript_ENSUAMT00000015541	rna15507
OG0017019	transcript_ENSUAMT00000010811	rna19928
OG0017020	transcript_ENSUAMT00000016427	rna36064
OG0017021	transcript_ENSUAMT00000037231	rna14366
OG0017022	transcript_ENSUAMT00000040613	rna12732
OG0017023	transcript_ENSUAMT00000001087	rna22791
OG0017024	transcript_ENSUAMT00000010181	rna12535
OG0017025	transcript_ENSUAMT00000029453	rna2968
OG0017027	transcript_ENSUAMT00000036592	rna32237
OG0017471	transcript_ENSUAMT00000023034	rna32222
OG0017473	transcript_ENSUAMT00000002412	rna17490
OG0017476	transcript_ENSUAMT00000027278	rna7634
