Orthogroup	ursAme.longCDS.prots	ursArc.longCDS.prots
OG0013106	transcript_ENSUAMT00000003495	rna18
OG0013107	transcript_ENSUAMT00000003500	rna19
OG0013108	transcript_ENSUAMT00000003541	rna22
OG0013109	transcript_ENSUAMT00000003569	rna23
OG0013110	transcript_ENSUAMT00000028838	rna24
OG0013111	transcript_ENSUAMT00000028839	rna26
OG0013112	transcript_ENSUAMT00000006429	rna62
OG0013113	transcript_ENSUAMT00000038193	rna70
OG0013114	transcript_ENSUAMT00000038810	rna75
OG0013115	transcript_ENSUAMT00000038820	rna77
OG0013116	transcript_ENSUAMT00000035858	rna96
OG0013117	transcript_ENSUAMT00000035908	rna103
OG0013118	transcript_ENSUAMT00000035914	rna107
OG0013119	transcript_ENSUAMT00000006039	rna118
OG0013120	transcript_ENSUAMT00000023887	rna131
OG0013121	transcript_ENSUAMT00000020010	rna135
OG0013122	transcript_ENSUAMT00000039239	rna136
OG0013123	transcript_ENSUAMT00000039240	rna137
OG0013124	transcript_ENSUAMT00000039275	rna139
OG0013125	transcript_ENSUAMT00000014402	rna157
OG0013126	transcript_ENSUAMT00000000923	rna167
OG0013127	transcript_ENSUAMT00000000969	rna169
OG0013128	transcript_ENSUAMT00000037019	rna178
OG0013129	transcript_ENSUAMT00000021492	rna181
OG0013130	transcript_ENSUAMT00000037295	rna189
OG0013131	transcript_ENSUAMT00000028789	rna190
OG0013132	transcript_ENSUAMT00000028782	rna193
OG0013133	transcript_ENSUAMT00000028702	rna198
OG0013134	transcript_ENSUAMT00000027143	rna200
OG0013135	transcript_ENSUAMT00000039182	rna201
OG0013136	transcript_ENSUAMT00000039216	rna211
OG0013137	transcript_ENSUAMT00000040334	rna212
OG0013138	transcript_ENSUAMT00000029774	rna214
OG0013139	transcript_ENSUAMT00000030349	rna216
OG0013140	transcript_ENSUAMT00000011268	rna217
OG0013141	transcript_ENSUAMT00000009655	rna221
OG0013142	transcript_ENSUAMT00000009657	rna223
OG0013143	transcript_ENSUAMT00000009756	rna230
OG0013144	transcript_ENSUAMT00000033335	rna233
OG0013145	transcript_ENSUAMT00000026074	rna241
OG0013146	transcript_ENSUAMT00000002552	rna247
OG0013147	transcript_ENSUAMT00000027519	rna253
OG0013148	transcript_ENSUAMT00000008409	rna276
OG0013149	transcript_ENSUAMT00000008405	rna278
OG0013150	transcript_ENSUAMT00000026133	rna280
OG0013151	transcript_ENSUAMT00000026132	rna281
OG0013152	transcript_ENSUAMT00000026126	rna282
OG0013153	transcript_ENSUAMT00000026106	rna283
OG0013154	transcript_ENSUAMT00000005244	rna299
OG0013155	transcript_ENSUAMT00000021041	rna326
OG0013156	transcript_ENSUAMT00000041317	rna329
OG0013157	transcript_ENSUAMT00000041621	rna338
OG0013158	transcript_ENSUAMT00000041622	rna339
OG0013159	transcript_ENSUAMT00000021258	rna347
OG0013160	transcript_ENSUAMT00000021256	rna353
OG0013161	transcript_ENSUAMT00000021245	rna354
OG0013162	transcript_ENSUAMT00000021169	rna359
OG0013163	transcript_ENSUAMT00000021261	rna361
OG0013164	transcript_ENSUAMT00000021264	rna362
OG0013165	transcript_ENSUAMT00000021269	rna364
OG0013166	transcript_ENSUAMT00000021270	rna367
OG0013167	transcript_ENSUAMT00000036316	rna377
OG0013168	transcript_ENSUAMT00000029735	rna378
OG0013169	transcript_ENSUAMT00000029356	rna379
OG0013170	transcript_ENSUAMT00000026473	rna382
OG0013171	transcript_ENSUAMT00000017197	rna391
OG0013172	transcript_ENSUAMT00000017220	rna393
OG0013173	transcript_ENSUAMT00000039955	rna394
OG0013174	transcript_ENSUAMT00000012173	rna398
OG0013175	transcript_ENSUAMT00000012167	rna400
OG0013176	transcript_ENSUAMT00000020003	rna403
OG0013177	transcript_ENSUAMT00000017117	rna406
OG0013178	transcript_ENSUAMT00000016841	rna407
OG0013179	transcript_ENSUAMT00000016839	rna408
OG0013180	transcript_ENSUAMT00000003623	rna421
OG0013181	transcript_ENSUAMT00000028411	rna429
OG0013182	transcript_ENSUAMT00000020898	rna432
OG0013183	transcript_ENSUAMT00000013022	rna433
OG0013184	transcript_ENSUAMT00000013015	rna434
OG0013185	transcript_ENSUAMT00000011939	rna442
OG0013186	transcript_ENSUAMT00000004984	rna453
OG0013187	transcript_ENSUAMT00000004990	rna457
OG0013188	transcript_ENSUAMT00000018037	rna461
OG0013189	transcript_ENSUAMT00000003155	rna474
OG0013190	transcript_ENSUAMT00000004995	rna475
OG0013191	transcript_ENSUAMT00000007883	rna476
OG0013192	transcript_ENSUAMT00000007917	rna483
OG0013193	transcript_ENSUAMT00000007920	rna489
OG0013194	transcript_ENSUAMT00000007923	rna493
OG0013195	transcript_ENSUAMT00000007936	rna496
OG0013196	transcript_ENSUAMT00000010740	rna502
OG0013197	transcript_ENSUAMT00000040145	rna507
OG0013198	transcript_ENSUAMT00000037052	rna511
OG0013199	transcript_ENSUAMT00000037050	rna518
OG0013200	transcript_ENSUAMT00000037049	rna521
OG0013201	transcript_ENSUAMT00000030700	rna534
OG0013202	transcript_ENSUAMT00000022825	rna542
OG0013203	transcript_ENSUAMT00000039619	rna550
OG0013204	transcript_ENSUAMT00000039617	rna552
OG0013205	transcript_ENSUAMT00000019572	rna568
OG0013206	transcript_ENSUAMT00000000392	rna572
OG0013207	transcript_ENSUAMT00000034319	rna582
OG0013208	transcript_ENSUAMT00000000036	rna586
OG0013209	transcript_ENSUAMT00000000222	rna587
OG0013210	transcript_ENSUAMT00000019108	rna588
OG0013211	transcript_ENSUAMT00000019110	rna589
OG0013212	transcript_ENSUAMT00000019116	rna592
OG0013213	transcript_ENSUAMT00000019117	rna593
OG0013214	transcript_ENSUAMT00000019118	rna594
OG0013215	transcript_ENSUAMT00000037933	rna600
OG0013216	transcript_ENSUAMT00000037934	rna602
OG0013217	transcript_ENSUAMT00000005786	rna616
OG0013218	transcript_ENSUAMT00000005823	rna617
OG0013219	transcript_ENSUAMT00000005844	rna621
OG0013220	transcript_ENSUAMT00000004263	rna623
OG0013221	transcript_ENSUAMT00000031539	rna639
OG0013222	transcript_ENSUAMT00000031537	rna640
OG0013223	transcript_ENSUAMT00000016731	rna649
OG0013224	transcript_ENSUAMT00000016716	rna657
OG0013225	transcript_ENSUAMT00000031486	rna666
OG0013226	transcript_ENSUAMT00000031485	rna670
OG0013227	transcript_ENSUAMT00000035228	rna677
OG0013228	transcript_ENSUAMT00000036624	rna680
OG0013229	transcript_ENSUAMT00000036625	rna682
OG0013230	transcript_ENSUAMT00000020307	rna687
OG0013231	transcript_ENSUAMT00000014006	rna688
OG0013232	transcript_ENSUAMT00000007118	rna689
OG0013233	transcript_ENSUAMT00000030330	rna701
OG0013234	transcript_ENSUAMT00000024677	rna710
OG0013235	transcript_ENSUAMT00000024680	rna716
OG0013236	transcript_ENSUAMT00000039366	rna719
OG0013237	transcript_ENSUAMT00000039374	rna721
OG0013238	transcript_ENSUAMT00000039376	rna723
OG0013239	transcript_ENSUAMT00000011807	rna724
OG0013240	transcript_ENSUAMT00000011800	rna727
OG0013241	transcript_ENSUAMT00000041844	rna728
OG0013242	transcript_ENSUAMT00000016559	rna741
OG0013243	transcript_ENSUAMT00000012309	rna743
OG0013244	transcript_ENSUAMT00000033749	rna754
OG0013245	transcript_ENSUAMT00000022573	rna756
OG0013246	transcript_ENSUAMT00000030712	rna772
OG0013247	transcript_ENSUAMT00000000855	rna775
OG0013248	transcript_ENSUAMT00000038386	rna776
OG0013249	transcript_ENSUAMT00000018234	rna778
OG0013250	transcript_ENSUAMT00000018936	rna779
OG0013251	transcript_ENSUAMT00000014207	rna794
OG0013253	transcript_ENSUAMT00000024207	rna805
OG0013254	transcript_ENSUAMT00000000407	rna812
OG0013255	transcript_ENSUAMT00000000401	rna822
OG0013256	transcript_ENSUAMT00000000396	rna823
OG0013257	transcript_ENSUAMT00000001713	rna824
OG0013258	transcript_ENSUAMT00000037892	rna825
OG0013259	transcript_ENSUAMT00000037891	rna827
OG0013260	transcript_ENSUAMT00000018432	rna835
OG0013261	transcript_ENSUAMT00000018437	rna838
OG0013262	transcript_ENSUAMT00000006665	rna844
OG0013263	transcript_ENSUAMT00000006667	rna849
OG0013264	transcript_ENSUAMT00000016742	rna854
OG0013265	transcript_ENSUAMT00000012632	rna863
OG0013266	transcript_ENSUAMT00000012622	rna867
OG0013267	transcript_ENSUAMT00000012614	rna873
OG0013268	transcript_ENSUAMT00000038162	rna878
OG0013269	transcript_ENSUAMT00000038756	rna879
OG0013270	transcript_ENSUAMT00000038758	rna880
OG0013271	transcript_ENSUAMT00000038759	rna883
OG0013272	transcript_ENSUAMT00000038761	rna884
OG0013273	transcript_ENSUAMT00000012769	rna886
OG0013274	transcript_ENSUAMT00000026328	rna890
OG0013275	transcript_ENSUAMT00000026337	rna895
OG0013276	transcript_ENSUAMT00000026341	rna898
OG0013277	transcript_ENSUAMT00000006427	rna902
OG0013278	transcript_ENSUAMT00000006421	rna906
OG0013279	transcript_ENSUAMT00000006416	rna907
OG0013280	transcript_ENSUAMT00000027689	rna931
OG0013281	transcript_ENSUAMT00000003619	rna938
OG0013282	transcript_ENSUAMT00000037938	rna941
OG0013283	transcript_ENSUAMT00000037942	rna944
OG0013284	transcript_ENSUAMT00000037943	rna947
OG0013285	transcript_ENSUAMT00000037944	rna949
OG0013286	transcript_ENSUAMT00000013608	rna951
OG0013287	transcript_ENSUAMT00000013605	rna955
OG0013288	transcript_ENSUAMT00000013602	rna960
OG0013289	transcript_ENSUAMT00000013601	rna965
OG0013290	transcript_ENSUAMT00000013595	rna967
OG0013291	transcript_ENSUAMT00000013594	rna968
OG0013292	transcript_ENSUAMT00000013589	rna969
OG0013293	transcript_ENSUAMT00000005053	rna981
OG0013294	transcript_ENSUAMT00000005043	rna983
OG0013295	transcript_ENSUAMT00000006816	rna992
OG0013296	transcript_ENSUAMT00000006800	rna993
OG0013297	transcript_ENSUAMT00000006794	rna994
OG0013298	transcript_ENSUAMT00000006793	rna995
OG0013299	transcript_ENSUAMT00000019168	rna1000
OG0013300	transcript_ENSUAMT00000019999	rna1001
OG0013301	transcript_ENSUAMT00000022830	rna1005
OG0013302	transcript_ENSUAMT00000023594	rna1009
OG0013303	transcript_ENSUAMT00000014661	rna1011
OG0013304	transcript_ENSUAMT00000014659	rna1015
OG0013305	transcript_ENSUAMT00000039991	rna1017
OG0013306	transcript_ENSUAMT00000039992	rna1020
OG0013307	transcript_ENSUAMT00000039995	rna1023
OG0013308	transcript_ENSUAMT00000040003	rna1030
OG0013309	transcript_ENSUAMT00000027330	rna1031
OG0013310	transcript_ENSUAMT00000032867	rna1037
OG0013311	transcript_ENSUAMT00000032872	rna1038
OG0013312	transcript_ENSUAMT00000024479	rna1044
OG0013313	transcript_ENSUAMT00000031812	rna1058
OG0013314	transcript_ENSUAMT00000041360	rna1065
OG0013315	transcript_ENSUAMT00000000456	rna1089
OG0013316	transcript_ENSUAMT00000032016	rna1090
OG0013317	transcript_ENSUAMT00000040025	rna1095
OG0013318	transcript_ENSUAMT00000008543	rna1103
OG0013319	transcript_ENSUAMT00000024798	rna1110
OG0013320	transcript_ENSUAMT00000025351	rna1112
OG0013321	transcript_ENSUAMT00000031593	rna1116
OG0013322	transcript_ENSUAMT00000031591	rna1121
OG0013323	transcript_ENSUAMT00000031590	rna1130
OG0013324	transcript_ENSUAMT00000031458	rna1131
OG0013325	transcript_ENSUAMT00000023857	rna1132
OG0013326	transcript_ENSUAMT00000023365	rna1140
OG0013327	transcript_ENSUAMT00000041792	rna1146
OG0013328	transcript_ENSUAMT00000041790	rna1153
OG0013329	transcript_ENSUAMT00000041779	rna1161
OG0013330	transcript_ENSUAMT00000041778	rna1162
OG0013331	transcript_ENSUAMT00000041777	rna1163
OG0013332	transcript_ENSUAMT00000018517	rna1170
OG0013333	transcript_ENSUAMT00000011089	rna1175
OG0013334	transcript_ENSUAMT00000032199	rna1178
OG0013335	transcript_ENSUAMT00000016336	rna1179
OG0013336	transcript_ENSUAMT00000035089	rna1181
OG0013337	transcript_ENSUAMT00000021823	rna1182
OG0013338	transcript_ENSUAMT00000021813	rna1189
OG0013339	transcript_ENSUAMT00000034691	rna1193
OG0013340	transcript_ENSUAMT00000034695	rna1201
OG0013341	transcript_ENSUAMT00000034696	rna1210
OG0013342	transcript_ENSUAMT00000039066	rna45671
OG0013343	transcript_ENSUAMT00000039077	rna45674
OG0013344	transcript_ENSUAMT00000039086	rna45677
OG0013345	transcript_ENSUAMT00000039088	rna45680
OG0013346	transcript_ENSUAMT00000039092	rna45681
OG0013347	transcript_ENSUAMT00000030781	rna45682
OG0013348	transcript_ENSUAMT00000030779	rna45684
OG0013349	transcript_ENSUAMT00000030777	rna45686
OG0013350	transcript_ENSUAMT00000030765	rna45691
OG0013351	transcript_ENSUAMT00000020591	rna45718
OG0013352	transcript_ENSUAMT00000017479	rna1219
OG0013353	transcript_ENSUAMT00000017476	rna1223
OG0013354	transcript_ENSUAMT00000017455	rna1231
OG0013355	transcript_ENSUAMT00000017454	rna1233
OG0013356	transcript_ENSUAMT00000017448	rna1236
OG0013357	transcript_ENSUAMT00000017346	rna1243
OG0013358	transcript_ENSUAMT00000015239	rna1248
OG0013359	transcript_ENSUAMT00000015235	rna1249
OG0013360	transcript_ENSUAMT00000040122	rna1263
OG0013361	transcript_ENSUAMT00000008248	rna1268
OG0013362	transcript_ENSUAMT00000012439	rna1269
OG0013363	transcript_ENSUAMT00000016322	rna1272
OG0013364	transcript_ENSUAMT00000016330	rna1275
OG0013365	transcript_ENSUAMT00000016334	rna1276
OG0013366	transcript_ENSUAMT00000014099	rna1277
OG0013367	transcript_ENSUAMT00000016354	rna1278
OG0013368	transcript_ENSUAMT00000016722	rna1279
OG0013369	transcript_ENSUAMT00000016724	rna1280
OG0013370	transcript_ENSUAMT00000016727	rna1281
OG0013371	transcript_ENSUAMT00000008579	rna1282
OG0013372	transcript_ENSUAMT00000008723	rna1284
OG0013373	transcript_ENSUAMT00000005437	rna1288
OG0013374	transcript_ENSUAMT00000016210	rna1313
OG0013375	transcript_ENSUAMT00000016216	rna1321
OG0013376	transcript_ENSUAMT00000020385	rna1323
OG0013377	transcript_ENSUAMT00000027693	rna1329
OG0013378	transcript_ENSUAMT00000022580	rna1341
OG0013379	transcript_ENSUAMT00000022593	rna1353
OG0013380	transcript_ENSUAMT00000022302	rna1363
OG0013381	transcript_ENSUAMT00000022298	rna1364
OG0013382	transcript_ENSUAMT00000022294	rna1365
OG0013383	transcript_ENSUAMT00000022289	rna1367
OG0013384	transcript_ENSUAMT00000000342	rna1370
OG0013385	transcript_ENSUAMT00000000348	rna1372
OG0013386	transcript_ENSUAMT00000000762	rna1380
OG0013387	transcript_ENSUAMT00000002767	rna1389
OG0013388	transcript_ENSUAMT00000012658	rna1396
OG0013389	transcript_ENSUAMT00000012655	rna1399
OG0013390	transcript_ENSUAMT00000014109	rna1404
OG0013391	transcript_ENSUAMT00000018272	rna1405
OG0013392	transcript_ENSUAMT00000018294	rna1407
OG0013393	transcript_ENSUAMT00000020465	rna1411
OG0013394	transcript_ENSUAMT00000005870	rna1418
OG0013395	transcript_ENSUAMT00000005841	rna1420
OG0013396	transcript_ENSUAMT00000005840	rna1422
OG0013397	transcript_ENSUAMT00000004484	rna1428
OG0013398	transcript_ENSUAMT00000004470	rna1429
OG0013399	transcript_ENSUAMT00000002333	rna1436
OG0013400	transcript_ENSUAMT00000001837	rna1440
OG0013401	transcript_ENSUAMT00000001789	rna1443
OG0013402	transcript_ENSUAMT00000007684	rna1444
OG0013403	transcript_ENSUAMT00000007667	rna1449
OG0013404	transcript_ENSUAMT00000014300	rna1461
OG0013405	transcript_ENSUAMT00000040667	rna1462
OG0013406	transcript_ENSUAMT00000040663	rna1472
OG0013407	transcript_ENSUAMT00000023705	rna1487
OG0013408	transcript_ENSUAMT00000012073	rna1493
OG0013409	transcript_ENSUAMT00000012024	rna1495
OG0013410	transcript_ENSUAMT00000026186	rna1508
OG0013411	transcript_ENSUAMT00000009009	rna1510
OG0013412	transcript_ENSUAMT00000009010	rna1514
OG0013413	transcript_ENSUAMT00000034457	rna1517
OG0013414	transcript_ENSUAMT00000034593	rna1518
OG0013415	transcript_ENSUAMT00000018614	rna1521
OG0013416	transcript_ENSUAMT00000012466	rna1525
OG0013417	transcript_ENSUAMT00000010180	rna1527
OG0013418	transcript_ENSUAMT00000010256	rna1537
OG0013419	transcript_ENSUAMT00000010261	rna1541
OG0013420	transcript_ENSUAMT00000010266	rna1543
OG0013421	transcript_ENSUAMT00000022086	rna1568
OG0013422	transcript_ENSUAMT00000024407	rna1569
OG0013423	transcript_ENSUAMT00000026457	rna1573
OG0013424	transcript_ENSUAMT00000026456	rna1575
OG0013425	transcript_ENSUAMT00000026479	rna1576
OG0013426	transcript_ENSUAMT00000024846	rna1581
OG0013427	transcript_ENSUAMT00000037735	rna1608
OG0013428	transcript_ENSUAMT00000037736	rna1611
OG0013429	transcript_ENSUAMT00000037740	rna1614
OG0013430	transcript_ENSUAMT00000017647	rna1618
OG0013431	transcript_ENSUAMT00000021396	rna1619
OG0013432	transcript_ENSUAMT00000021393	rna1621
OG0013433	transcript_ENSUAMT00000036013	rna1624
OG0013434	transcript_ENSUAMT00000036024	rna1630
OG0013435	transcript_ENSUAMT00000023320	rna1631
OG0013436	transcript_ENSUAMT00000023318	rna1632
OG0013437	transcript_ENSUAMT00000027654	rna1634
OG0013438	transcript_ENSUAMT00000027661	rna1637
OG0013439	transcript_ENSUAMT00000027663	rna1641
OG0013440	transcript_ENSUAMT00000027668	rna1644
OG0013441	transcript_ENSUAMT00000011074	rna1645
OG0013442	transcript_ENSUAMT00000041168	rna1661
OG0013443	transcript_ENSUAMT00000024432	rna1671
OG0013444	transcript_ENSUAMT00000024428	rna1672
OG0013445	transcript_ENSUAMT00000031173	rna1676
OG0013446	transcript_ENSUAMT00000039237	rna12166
OG0013447	transcript_ENSUAMT00000000142	rna12164
OG0013448	transcript_ENSUAMT00000022271	rna12148
OG0013449	transcript_ENSUAMT00000012840	rna12137
OG0013450	transcript_ENSUAMT00000012901	rna12117
OG0013451	transcript_ENSUAMT00000029467	rna12116
OG0013452	transcript_ENSUAMT00000040712	rna12110
OG0013453	transcript_ENSUAMT00000040677	rna12108
OG0013454	transcript_ENSUAMT00000012814	rna12098
OG0013455	transcript_ENSUAMT00000015386	rna12085
OG0013456	transcript_ENSUAMT00000038670	rna12079
OG0013457	transcript_ENSUAMT00000038673	rna12080
OG0013458	transcript_ENSUAMT00000038675	rna12077
OG0013459	transcript_ENSUAMT00000011190	rna12057
OG0013460	transcript_ENSUAMT00000011189	rna12068
OG0013461	transcript_ENSUAMT00000032432	rna12048
OG0013462	transcript_ENSUAMT00000032431	rna12044
OG0013463	transcript_ENSUAMT00000025756	rna12041
OG0013464	transcript_ENSUAMT00000021856	rna12036
OG0013465	transcript_ENSUAMT00000021849	rna12034
OG0013466	transcript_ENSUAMT00000021844	rna12030
OG0013467	transcript_ENSUAMT00000024194	rna12009
OG0013468	transcript_ENSUAMT00000025420	rna12004
OG0013469	transcript_ENSUAMT00000026739	rna11991
OG0013470	transcript_ENSUAMT00000029210	rna11978
OG0013471	transcript_ENSUAMT00000013443	rna11975
OG0013472	transcript_ENSUAMT00000013426	rna11972
OG0013473	transcript_ENSUAMT00000013423	rna11971
OG0013474	transcript_ENSUAMT00000025223	rna11968
OG0013476	transcript_ENSUAMT00000039737	rna11962
OG0013477	transcript_ENSUAMT00000039738	rna11961
OG0013478	transcript_ENSUAMT00000039740	rna11960
OG0013479	transcript_ENSUAMT00000009948	rna11957
OG0013480	transcript_ENSUAMT00000005985	rna1795
OG0013481	transcript_ENSUAMT00000005989	rna1794
OG0013482	transcript_ENSUAMT00000005996	rna1788
OG0013483	transcript_ENSUAMT00000020027	rna1778
OG0013484	transcript_ENSUAMT00000020015	rna1776
OG0013485	transcript_ENSUAMT00000019901	rna1771
OG0013486	transcript_ENSUAMT00000018355	rna1757
OG0013487	transcript_ENSUAMT00000018360	rna1756
OG0013488	transcript_ENSUAMT00000018367	rna1751
OG0013489	transcript_ENSUAMT00000025176, transcript_ENSUAMT00000018372	rna1750
OG0013490	transcript_ENSUAMT00000018374	rna1749
OG0013491	transcript_ENSUAMT00000031308	rna1748
OG0013492	transcript_ENSUAMT00000031267	rna1747
OG0013493	transcript_ENSUAMT00000011595	rna1737
OG0013494	transcript_ENSUAMT00000021034	rna1733
OG0013495	transcript_ENSUAMT00000021028	rna1732
OG0013496	transcript_ENSUAMT00000021020	rna1731
OG0013497	transcript_ENSUAMT00000010203	rna1727
OG0013498	transcript_ENSUAMT00000017907	rna1726
OG0013499	transcript_ENSUAMT00000008111	rna1723
OG0013500	transcript_ENSUAMT00000008737	rna1719
OG0013501	transcript_ENSUAMT00000008740	rna1711
OG0013502	transcript_ENSUAMT00000013401	rna1709
OG0013503	transcript_ENSUAMT00000013411	rna1707
OG0013504	transcript_ENSUAMT00000013437	rna1701
OG0013506	transcript_ENSUAMT00000023217	rna1692
