Orthogroup	ursAme.longCDS.prots	homSap.longCDS.prots
OG0014294	transcript_ENSUAMT00000018333	ENST00000302005.2
OG0014295	transcript_ENSUAMT00000033249	ENST00000296684.9
OG0014296	transcript_ENSUAMT00000033248	ENST00000256759.7
OG0014297	transcript_ENSUAMT00000039333	ENST00000396954.7
OG0014298	transcript_ENSUAMT00000039322	ENST00000296585.9
OG0014299	transcript_ENSUAMT00000003154	ENST00000282588.6
OG0014300	transcript_ENSUAMT00000025935	ENST00000505697.6
OG0014301	transcript_ENSUAMT00000025938	ENST00000303221.9
OG0014302	transcript_ENSUAMT00000009366	ENST00000507110.5
OG0014303	transcript_ENSUAMT00000009350	ENST00000264664.4
OG0014304	transcript_ENSUAMT00000017054	ENST00000264663.9
OG0014305	transcript_ENSUAMT00000016905	ENST00000306846.7
OG0014306	transcript_ENSUAMT00000011970	ENST00000306862.6
OG0014307	transcript_ENSUAMT00000011974	ENST00000500337.6
OG0014308	transcript_ENSUAMT00000011976	ENST00000489442.5
OG0014309	transcript_ENSUAMT00000011981	ENST00000325110.10
OG0014310	transcript_ENSUAMT00000011982	ENST00000326035.6
OG0014311	transcript_ENSUAMT00000027513	ENST00000509156.5
OG0014312	transcript_ENSUAMT00000016662	ENST00000514985.5
OG0014313	transcript_ENSUAMT00000016669	ENST00000361970.9
OG0014314	transcript_ENSUAMT00000001356	ENST00000620156.4
OG0014315	transcript_ENSUAMT00000001068	ENST00000281623.7
OG0014316	transcript_ENSUAMT00000001030	ENST00000381647.6
OG0014317	transcript_ENSUAMT00000033905	ENST00000377801.7
OG0014318	transcript_ENSUAMT00000026446	ENST00000337836.9
OG0014319	transcript_ENSUAMT00000026465	ENST00000399564.4
OG0014320	transcript_ENSUAMT00000026470	ENST00000313164.9
OG0014321	transcript_ENSUAMT00000036628	ENST00000254691.9
OG0014322	transcript_ENSUAMT00000036629	ENST00000274242.9
OG0014323	transcript_ENSUAMT00000011269	ENST00000337702.4
OG0014324	transcript_ENSUAMT00000011271	ENST00000302472.3
OG0014325	transcript_ENSUAMT00000017029	ENST00000320816.10
OG0014326	transcript_ENSUAMT00000034539	ENST00000512982.2
OG0014327	transcript_ENSUAMT00000034806	ENST00000296782.9
OG0014328	transcript_ENSUAMT00000034861	ENST00000274276.7
OG0014329	transcript_ENSUAMT00000027347	ENST00000263409.8
OG0014330	transcript_ENSUAMT00000027230	ENST00000354891.7
OG0014331	transcript_ENSUAMT00000024437	ENST00000427982.5
OG0014332	transcript_ENSUAMT00000024500	ENST00000265107.8
OG0014333	transcript_ENSUAMT00000003805	ENST00000231498.7
OG0014334	transcript_ENSUAMT00000003898	ENST00000508244.5
OG0014335	transcript_ENSUAMT00000020992	ENST00000282516.12
OG0014336	transcript_ENSUAMT00000029011	ENST00000502994.5
OG0014337	transcript_ENSUAMT00000029007	ENST00000381937.8
OG0014338	transcript_ENSUAMT00000029004	ENST00000546211.5
OG0014339	transcript_ENSUAMT00000005405	ENST00000397367.6
OG0014340	transcript_ENSUAMT00000032565	ENST00000231420.10
OG0014341	transcript_ENSUAMT00000032550	ENST00000382021.2
OG0014342	transcript_ENSUAMT00000032549	ENST00000336767.5
OG0014343	transcript_ENSUAMT00000032546	ENST00000505624.5
OG0014344	transcript_ENSUAMT00000007255	ENST00000515799.5
OG0014345	transcript_ENSUAMT00000003091	ENST00000382085.7
OG0014346	transcript_ENSUAMT00000018502	ENST00000296589.8
OG0014347	transcript_ENSUAMT00000000170	ENST00000265074.12
OG0014348	transcript_ENSUAMT00000000162	ENST00000506237.5
OG0014349	transcript_ENSUAMT00000000151	ENST00000265069.12
OG0014350	transcript_ENSUAMT00000000109	ENST00000382142.7
OG0014351	transcript_ENSUAMT00000024471	ENST00000265070.6
OG0014352	transcript_ENSUAMT00000024521	ENST00000438447.1
OG0014353	transcript_ENSUAMT00000036918	ENST00000325366.13
OG0014354	transcript_ENSUAMT00000036916	ENST00000511367.6
OG0014355	transcript_ENSUAMT00000035242	ENST00000274203.13
OG0014356	transcript_ENSUAMT00000035155	ENST00000306320.9
OG0014357	transcript_ENSUAMT00000035152	ENST00000308683.2
OG0014358	transcript_ENSUAMT00000030856	ENST00000504595.1
OG0014359	transcript_ENSUAMT00000018366	ENST00000284268.6
OG0014360	transcript_ENSUAMT00000018362	ENST00000284274.4
OG0014361	transcript_ENSUAMT00000018358	ENST00000274217.3
OG0014362	transcript_ENSUAMT00000041547	ENST00000304623.12
OG0014363	transcript_ENSUAMT00000012506	ENST00000503804.5
OG0014364	transcript_ENSUAMT00000013234	ENST00000274140.9
OG0014365	transcript_ENSUAMT00000034655	ENST00000511437.5
OG0014366	transcript_ENSUAMT00000002139	ENST00000382492.3
OG0014367	transcript_ENSUAMT00000014229	ENST00000264668.6
OG0014368	transcript_ENSUAMT00000014226	ENST00000264669.9
OG0014369	transcript_ENSUAMT00000036053	ENST00000230859.7
OG0014370	transcript_ENSUAMT00000036059	ENST00000274192.6
OG0014371	transcript_ENSUAMT00000036339	ENST00000264670.10
OG0014372	transcript_ENSUAMT00000014066	ENST00000255764.3
OG0014373	transcript_ENSUAMT00000024304	ENST00000302006.3
OG0014374	transcript_ENSUAMT00000037638	ENST00000382611.10
OG0014375	transcript_ENSUAMT00000029757	ENST00000613726.4
OG0014376	transcript_ENSUAMT00000019700	ENST00000475622.5
OG0014377	transcript_ENSUAMT00000019713	ENST00000320895.9
OG0014378	transcript_ENSUAMT00000019719	ENST00000310581.9
OG0014379	transcript_ENSUAMT00000019722	ENST00000324642.3
OG0014380	transcript_ENSUAMT00000019751	ENST00000304460.10
OG0014381	transcript_ENSUAMT00000021308	ENST00000166345.7
OG0014382	transcript_ENSUAMT00000021291	ENST00000467963.5
OG0014383	transcript_ENSUAMT00000025243	ENST00000264935.5
OG0014384	transcript_ENSUAMT00000032214	ENST00000264938.7
OG0014385	transcript_ENSUAMT00000032160	ENST00000512944.5
OG0014386	transcript_ENSUAMT00000032157	ENST00000316418.9
OG0014387	transcript_ENSUAMT00000032155	ENST00000264933.8
OG0014388	transcript_ENSUAMT00000032153	ENST00000264932.10
OG0014389	transcript_ENSUAMT00000032152	ENST00000296824.3
OG0014390	transcript_ENSUAMT00000032151	ENST00000328278.3
OG0014391	transcript_ENSUAMT00000032149	ENST00000637938.1
OG0014392	transcript_ENSUAMT00000014536	ENST00000331427.8
OG0014393	transcript_ENSUAMT00000006497	ENST00000397962.8
OG0014394	transcript_ENSUAMT00000023368	ENST00000612396.4
OG0014395	transcript_ENSUAMT00000020695	ENST00000358220.5
OG0014396	transcript_ENSUAMT00000020699	ENST00000381312.5
OG0014397	transcript_ENSUAMT00000025184	ENST00000380989.6
OG0014398	transcript_ENSUAMT00000009675	ENST00000298375.11
OG0014399	transcript_ENSUAMT00000009687	ENST00000380433.4
OG0014400	transcript_ENSUAMT00000009697	ENST00000355029.8
OG0014401	transcript_ENSUAMT00000009725	ENST00000357700.10
OG0014402	transcript_ENSUAMT00000009742	ENST00000328090.9
OG0014403	transcript_ENSUAMT00000009754	ENST00000380094.9
OG0014404	transcript_ENSUAMT00000009766	ENST00000379999.6
OG0014405	transcript_ENSUAMT00000009779	ENST00000397248.6
OG0014406	transcript_ENSUAMT00000009782	ENST00000379959.7
OG0014407	transcript_ENSUAMT00000013145	ENST00000379888.8
OG0014408	transcript_ENSUAMT00000036205	ENST00000361972.8
OG0014409	transcript_ENSUAMT00000036203	ENST00000397146.6
OG0014410	transcript_ENSUAMT00000015751	ENST00000358415.8
OG0014411	transcript_ENSUAMT00000026999	ENST00000344293.5
OG0014412	transcript_ENSUAMT00000032221	ENST00000379328.7
OG0014413	transcript_ENSUAMT00000001454	ENST00000379215.8
OG0014414	transcript_ENSUAMT00000034222	ENST00000277570.9
OG0014415	transcript_ENSUAMT00000034370	ENST00000356352.6
OG0014416	transcript_ENSUAMT00000034407	ENST00000263035.8
OG0014417	transcript_ENSUAMT00000020659	ENST00000378825.4
OG0014418	transcript_ENSUAMT00000020669	ENST00000263036.9
OG0014419	transcript_ENSUAMT00000020683	ENST00000484800.6
OG0014420	transcript_ENSUAMT00000003100	ENST00000378681.7
OG0014421	transcript_ENSUAMT00000013334	ENST00000341083.7
OG0014422	transcript_ENSUAMT00000002207	ENST00000357447.6
OG0014423	transcript_ENSUAMT00000040426	ENST00000181796.6
OG0014424	transcript_ENSUAMT00000004565	ENST00000465530.1
OG0014425	transcript_ENSUAMT00000004529	ENST00000378372.7
OG0014426	transcript_ENSUAMT00000003246	ENST00000407572.5
OG0014427	transcript_ENSUAMT00000003259	ENST00000356189.5
OG0014428	transcript_ENSUAMT00000003264	ENST00000378203.5
OG0014429	transcript_ENSUAMT00000003410	ENST00000378116.8
OG0014430	transcript_ENSUAMT00000013094	ENST00000378076.3
OG0014431	transcript_ENSUAMT00000004501	ENST00000277632.7
OG0014432	transcript_ENSUAMT00000004997	ENST00000535784.6
OG0014433	transcript_ENSUAMT00000005001	ENST00000298943.3
OG0014434	transcript_ENSUAMT00000010150	ENST00000377921.7
OG0014435	transcript_ENSUAMT00000002148	ENST00000377833.8
OG0014436	transcript_ENSUAMT00000040230	ENST00000377799.7
OG0014437	transcript_ENSUAMT00000040239	ENST00000377602.4
OG0014438	transcript_ENSUAMT00000027601	ENST00000569591.2
OG0014439	transcript_ENSUAMT00000006004	ENST00000324631.11
OG0014440	transcript_ENSUAMT00000021059	ENST00000377304.6
OG0014441	transcript_ENSUAMT00000021054	ENST00000377275.3
OG0014442	transcript_ENSUAMT00000002696	ENST00000454679.6
OG0014443	transcript_ENSUAMT00000001231	ENST00000377252.4
OG0014444	transcript_ENSUAMT00000000315	ENST00000631589.1
OG0014445	transcript_ENSUAMT00000031602	ENST00000376836.7
OG0014446	transcript_ENSUAMT00000031567	ENST00000376624.7
OG0014447	transcript_ENSUAMT00000036989	ENST00000298032.9
OG0014448	transcript_ENSUAMT00000036987	ENST00000376510.7
OG0014449	transcript_ENSUAMT00000038529	ENST00000376454.7
OG0014450	transcript_ENSUAMT00000010523	ENST00000396432.6
OG0014451	transcript_ENSUAMT00000012674	ENST00000331161.8
OG0014452	transcript_ENSUAMT00000012668	ENST00000524413.5
OG0014453	transcript_ENSUAMT00000000677	ENST00000376236.8
OG0014454	transcript_ENSUAMT00000013211	ENST00000375888.5
OG0014455	transcript_ENSUAMT00000013222	ENST00000375940.8
OG0014456	transcript_ENSUAMT00000007208	ENST00000438700.7
OG0014457	transcript_ENSUAMT00000018721	ENST00000423465.1
OG0014458	transcript_ENSUAMT00000024668	ENST00000305242.9
OG0014459	transcript_ENSUAMT00000038259	ENST00000337532.9
OG0014460	transcript_ENSUAMT00000024325	ENST00000354911.8
OG0014461	transcript_ENSUAMT00000024291	ENST00000375533.5
OG0014462	transcript_ENSUAMT00000010735	ENST00000263056.5
OG0014463	transcript_ENSUAMT00000015671	ENST00000263063.8
OG0014464	transcript_ENSUAMT00000001733	ENST00000375377.1
OG0014465	transcript_ENSUAMT00000010877	ENST00000355867.8
OG0014466	transcript_ENSUAMT00000015780	ENST00000361310.7
OG0014467	transcript_ENSUAMT00000002474	ENST00000361642.9
OG0014468	transcript_ENSUAMT00000024285	ENST00000344936.6
OG0014469	transcript_ENSUAMT00000011198	ENST00000263062.8
OG0014470	transcript_ENSUAMT00000017277	ENST00000265371.8
OG0014471	transcript_ENSUAMT00000030082	ENST00000374789.7
OG0014472	transcript_ENSUAMT00000032557	ENST00000421317.4
OG0014473	transcript_ENSUAMT00000006146	ENST00000429130.7
OG0014474	transcript_ENSUAMT00000001580	ENST00000321660.1
OG0014475	transcript_ENSUAMT00000021366	ENST00000614691.1
OG0014476	transcript_ENSUAMT00000021358	ENST00000555728.5
OG0014477	transcript_ENSUAMT00000020698	ENST00000257895.9
OG0014478	transcript_ENSUAMT00000020694	ENST00000257868.9
OG0014479	transcript_ENSUAMT00000021367	ENST00000552080.1
OG0014481	transcript_ENSUAMT00000020481	ENST00000322569.8
OG0014482	transcript_ENSUAMT00000020482	ENST00000408946.6
OG0014483	transcript_ENSUAMT00000020660	ENST00000331886.9
OG0014484	transcript_ENSUAMT00000020666	ENST00000449260.6
OG0014485	transcript_ENSUAMT00000020678	ENST00000356124.8
OG0014486	transcript_ENSUAMT00000020687	ENST00000262032.9
OG0014487	transcript_ENSUAMT00000015156	ENST00000267101.7
OG0014488	transcript_ENSUAMT00000014641	ENST00000257940.6
OG0014489	transcript_ENSUAMT00000014624	ENST00000267113.4
OG0014490	transcript_ENSUAMT00000014617	ENST00000553066.5
OG0014491	transcript_ENSUAMT00000005859	ENST00000345093.8
OG0014492	transcript_ENSUAMT00000039966	ENST00000267023.8
OG0014493	transcript_ENSUAMT00000039965	ENST00000454355.6
OG0014494	transcript_ENSUAMT00000039817	ENST00000267116.7
OG0014495	transcript_ENSUAMT00000039190	ENST00000308197.9
OG0014496	transcript_ENSUAMT00000039163	ENST00000425394.6
OG0014497	transcript_ENSUAMT00000038864	ENST00000228534.5
OG0014498	transcript_ENSUAMT00000038863	ENST00000314128.8
OG0014499	transcript_ENSUAMT00000038862	ENST00000398189.3
OG0014500	transcript_ENSUAMT00000038861	ENST00000553532.5
OG0014501	transcript_ENSUAMT00000031430	ENST00000338146.6
OG0014502	transcript_ENSUAMT00000031177	ENST00000262031.9
OG0014503	transcript_ENSUAMT00000031392	ENST00000551812.5
OG0014504	transcript_ENSUAMT00000031420	ENST00000338193.10
OG0014505	transcript_ENSUAMT00000015138	ENST00000293502.1
OG0014506	transcript_ENSUAMT00000015148	ENST00000300098.2
OG0014507	transcript_ENSUAMT00000015151	ENST00000300101.2
OG0014508	transcript_ENSUAMT00000015154	ENST00000357616.7
OG0014509	transcript_ENSUAMT00000030592	ENST00000300128.8
OG0014510	transcript_ENSUAMT00000030589	ENST00000300131.7
OG0014511	transcript_ENSUAMT00000030585	ENST00000300134.7
OG0014512	transcript_ENSUAMT00000030201	ENST00000328923.7
OG0014513	transcript_ENSUAMT00000030198	ENST00000332782.6
OG0014514	transcript_ENSUAMT00000027549	ENST00000309668.2
OG0014515	transcript_ENSUAMT00000027552	ENST00000266646.2
OG0014516	transcript_ENSUAMT00000027555	ENST00000228682.6
OG0014517	transcript_ENSUAMT00000027596	ENST00000393797.6
OG0014518	transcript_ENSUAMT00000027633	ENST00000262027.9
OG0014519	transcript_ENSUAMT00000037523	ENST00000551116.5
OG0014520	transcript_ENSUAMT00000037522	ENST00000355673.7
OG0014521	transcript_ENSUAMT00000037255	ENST00000540759.6
OG0014522	transcript_ENSUAMT00000037254	ENST00000551632.1
OG0014523	transcript_ENSUAMT00000037251	ENST00000333972.11
OG0014524	transcript_ENSUAMT00000037244	ENST00000320442.8
OG0014525	transcript_ENSUAMT00000037234	ENST00000341156.8
OG0014526	transcript_ENSUAMT00000016222	ENST00000315970.11
OG0014527	transcript_ENSUAMT00000018508	ENST00000547588.5
OG0014528	transcript_ENSUAMT00000018507	ENST00000257910.7
OG0014529	transcript_ENSUAMT00000018504	ENST00000257904.10
OG0014530	transcript_ENSUAMT00000018498	ENST00000228606.8
OG0014531	transcript_ENSUAMT00000018495	ENST00000324871.11
OG0014532	transcript_ENSUAMT00000018483	ENST00000323833.12
OG0014533	transcript_ENSUAMT00000018395	ENST00000398073.6
OG0014534	transcript_ENSUAMT00000018393	ENST00000300145.3
OG0014535	transcript_ENSUAMT00000037717	ENST00000320743.7
OG0014536	transcript_ENSUAMT00000020546	ENST00000552432.5
OG0014537	transcript_ENSUAMT00000005627	ENST00000393630.7
OG0014538	transcript_ENSUAMT00000040118	ENST00000299178.3
OG0014539	transcript_ENSUAMT00000020251	ENST00000261234.10
OG0014540	transcript_ENSUAMT00000026768	ENST00000311915.12
OG0014541	transcript_ENSUAMT00000020573	ENST00000331710.9
OG0014542	transcript_ENSUAMT00000031707	ENST00000637125.1
OG0014543	transcript_ENSUAMT00000031700	ENST00000543646.5
OG0014544	transcript_ENSUAMT00000031696	ENST00000539867.5
OG0014545	transcript_ENSUAMT00000005496	ENST00000286574.8
OG0014546	transcript_ENSUAMT00000005470	ENST00000308330.2
OG0014547	transcript_ENSUAMT00000004775	ENST00000355192.7
OG0014548	transcript_ENSUAMT00000028705	ENST00000536545.5, ENST00000620307.4
OG0014549	transcript_ENSUAMT00000036902	ENST00000266604.6
OG0014550	transcript_ENSUAMT00000037920	ENST00000261233.8
OG0014551	transcript_ENSUAMT00000037912	ENST00000247815.8
OG0014552	transcript_ENSUAMT00000011009	ENST00000229134.4
OG0014553	transcript_ENSUAMT00000027400	ENST00000538666.5
OG0014554	transcript_ENSUAMT00000027606	ENST00000303145.11
OG0014555	transcript_ENSUAMT00000026849	ENST00000229179.8
OG0014556	transcript_ENSUAMT00000026628	ENST00000398004.3
OG0014557	transcript_ENSUAMT00000026623	ENST00000551568.5
OG0014558	transcript_ENSUAMT00000034131	ENST00000266679.8
OG0014559	transcript_ENSUAMT00000038743	ENST00000549921.5
OG0014560	transcript_ENSUAMT00000038745	ENST00000299300.10
OG0014561	transcript_ENSUAMT00000038746	ENST00000361484.4
OG0014562	transcript_ENSUAMT00000038750	ENST00000330891.9
OG0014563	transcript_ENSUAMT00000013859	ENST00000552032.6
OG0014564	transcript_ENSUAMT00000023846	ENST00000229195.7
OG0014565	transcript_ENSUAMT00000020434	ENST00000334414.10
OG0014566	transcript_ENSUAMT00000020459	ENST00000283228.6
OG0014567	transcript_ENSUAMT00000015491	ENST00000393330.6
OG0014568	transcript_ENSUAMT00000002512	ENST00000266674.9
OG0014569	transcript_ENSUAMT00000002307	ENST00000378743.7
OG0014570	transcript_ENSUAMT00000002194	ENST00000266673.9
OG0014571	transcript_ENSUAMT00000002204	ENST00000261263.4
OG0014572	transcript_ENSUAMT00000002218	ENST00000550746.5
OG0014573	transcript_ENSUAMT00000016152	ENST00000261180.8
OG0014574	transcript_ENSUAMT00000018098	ENST00000519948.3
OG0014575	transcript_ENSUAMT00000014150	ENST00000409445.7
OG0014576	transcript_ENSUAMT00000014156	ENST00000378695.8
OG0014577	transcript_ENSUAMT00000014165	ENST00000550916.5
OG0014578	transcript_ENSUAMT00000023088	ENST00000266659.7
OG0014579	transcript_ENSUAMT00000023073	ENST00000229214.8
OG0014580	transcript_ENSUAMT00000026036	ENST00000619060.1
OG0014581	transcript_ENSUAMT00000026034	ENST00000393262.3
OG0014582	transcript_ENSUAMT00000026029	ENST00000261183.7
OG0014583	transcript_ENSUAMT00000003140	ENST00000426126.6
OG0014584	transcript_ENSUAMT00000041133	ENST00000322886.11
OG0014585	transcript_ENSUAMT00000008783	ENST00000328827.8
OG0014586	transcript_ENSUAMT00000007160	ENST00000261207.9
OG0014587	transcript_ENSUAMT00000014611	ENST00000616559.4
OG0014588	transcript_ENSUAMT00000024402	ENST00000228641.3
OG0014589	transcript_ENSUAMT00000024399	ENST00000228644.3
OG0014590	transcript_ENSUAMT00000003340	ENST00000548058.5
OG0014591	transcript_ENSUAMT00000012645	ENST00000256151.7
OG0014592	transcript_ENSUAMT00000009562	ENST00000248306.7
OG0014593	transcript_ENSUAMT00000005066	ENST00000321196.7
OG0014594	transcript_ENSUAMT00000004070	ENST00000532498.6
OG0014595	transcript_ENSUAMT00000035012	ENST00000361228.4
OG0014596	transcript_ENSUAMT00000035011	ENST00000256010.6
OG0014597	transcript_ENSUAMT00000035010	ENST00000611864.4
OG0014598	transcript_ENSUAMT00000024449	ENST00000298699.6
OG0014599	transcript_ENSUAMT00000024455	ENST00000356891.3
OG0014600	transcript_ENSUAMT00000024634	ENST00000309041.11
OG0014601	transcript_ENSUAMT00000024644	ENST00000266712.10
OG0014602	transcript_ENSUAMT00000033510	ENST00000228280.9
OG0014603	transcript_ENSUAMT00000009090	ENST00000313546.7
OG0014605	transcript_ENSUAMT00000021765	ENST00000358859.3
OG0014606	transcript_ENSUAMT00000001036	ENST00000261172.7
OG0014607	transcript_ENSUAMT00000016526	ENST00000322349.12
OG0014608	transcript_ENSUAMT00000037131	ENST00000340600.6
OG0014609	transcript_ENSUAMT00000037128	ENST00000332896.7
OG0014610	transcript_ENSUAMT00000025357	ENST00000258526.8
OG0014611	transcript_ENSUAMT00000001499	ENST00000397809.9
OG0014612	transcript_ENSUAMT00000015705	ENST00000261226.8
OG0014613	transcript_ENSUAMT00000033917	ENST00000327772.6
OG0014614	transcript_ENSUAMT00000034356	ENST00000333003.9
OG0014615	transcript_ENSUAMT00000009971	ENST00000343958.8
OG0014616	transcript_ENSUAMT00000009962	ENST00000436874.5
OG0014617	transcript_ENSUAMT00000010187	ENST00000323666.9
OG0014618	transcript_ENSUAMT00000011127	ENST00000343702.8
OG0014619	transcript_ENSUAMT00000011124	ENST00000344280.7
OG0014620	transcript_ENSUAMT00000011113	ENST00000266736.6
