Orthogroup	ursMar.longCDS.prots	ursArc.longCDS.prots
OG0015087	rna17809	rna42217
OG0015088	rna17814	rna42194
OG0015089	rna17825	rna42176
OG0015091	rna17860	rna42107
OG0015092	rna17868	rna30493
OG0015093	rna17872	rna30499
OG0015095	rna17890	rna30539
OG0015096	rna17893	rna30545
OG0015097	rna17895	rna30555
OG0015099	rna17900	rna30561
OG0015104	rna31630	rna30653
OG0015106	rna136	rna30790
OG0015107	rna118	rna30829
OG0015108	rna113	rna30838
OG0015109	rna106	rna30847
OG0015110	rna25459	rna51830
OG0015111	rna33720	rna47981
OG0015112	rna35402	rna48012
OG0015113	rna35379	rna48035
OG0015114	rna35375	rna48042
OG0015115	rna25330	rna49527
OG0015117	rna27378	rna42041
OG0015119	rna22627	rna42083
OG0015120	rna22629	rna42090
OG0015121	rna23830	rna45648
OG0015122	rna18776	rna50566
OG0015123	rna18758	rna40550
OG0015124	rna32288	rna40560
OG0015125	rna32275	rna40570
OG0015126	rna32258	rna40618
OG0015127	rna29715	rna40662
OG0015128	rna23733	rna39022
OG0015129	rna23749	rna39044
OG0015130	rna23753	rna39048
OG0015131	rna23755, rna23754	rna39049
OG0015132	rna23756	rna39050
OG0015133	rna23758	rna39052
OG0015134	rna33458	rna53354
OG0015136	rna23647	rna41632
OG0015138	rna10763	rna41682
OG0015140	rna10776	rna49870
OG0015145	rna32211	rna51653
OG0015146	rna6660	rna51599
OG0015148	rna6678	rna52334
OG0015151	rna34582	rna53135
OG0015152	rna34580	rna53137
OG0015154	rna34607	rna52062
OG0015155	rna34659	rna52111
OG0015156	rna34693	rna52151
OG0015157	rna34698	rna52159
OG0015158	rna14146	rna27983
OG0015159	rna14077	rna28060
OG0015160	rna13921	rna28214
OG0015161	rna13920	rna28218
OG0015162	rna30560	rna28637
OG0015164	rna13653	rna28592
OG0015165	rna13672	rna28569
OG0015166	rna13674	rna28567
OG0015167	rna13692	rna28538
OG0015168	rna13727	rna28491
OG0015169	rna13738	rna28482
OG0015170	rna13772	rna28425
OG0015173	rna13823	rna28353
OG0015174	rna13824	rna28349
OG0015177	rna35018	rna44596
OG0015180	rna34969	rna44654
OG0015184	rna31403	rna40207
OG0015185	rna31415	rna40195
OG0015186	rna31437	rna40152
OG0015188	rna31496	rna40067
OG0015189	rna31537	rna40006
OG0015191	rna28656	rna36817
OG0015193	rna28546	rna36661
OG0015194	rna28526	rna36640
OG0015195	rna32368	rna36571
OG0015196	rna24384	rna41837
OG0015197	rna24401	rna41872
OG0015198	rna24429	rna41902
OG0015199	rna24434	rna41907
OG0015202	rna24195	rna37237
OG0015203	rna24203	rna37248
OG0015204	rna24210	rna37257
OG0015205	rna24211	rna37258
OG0015208	rna27590	rna37226
OG0015209	rna27571	rna37210
OG0015210	rna27562	rna37201
OG0015211	rna27561	rna37199
OG0015212	rna27538	rna37167
OG0015213	rna27532	rna37163
OG0015214	rna27527	rna37157
OG0015217	rna27504	rna37118
OG0015219	rna5167	rna14705
OG0015220	rna21555	rna14459
OG0015221	rna9927	rna14399
OG0015224	rna32878	rna23747
OG0015225	rna33783	rna36096
OG0015226	rna3076	rna11945
OG0015227	rna3115	rna11893
OG0015228	rna3130	rna11877
OG0015229	rna3168	rna11818
OG0015231	rna3179	rna11804
OG0015233	rna3270	rna11663
OG0015234	rna3282	rna11639
OG0015235	rna3293	rna11623
OG0015236	rna3336	rna11565
OG0015237	rna3396	rna11464
OG0015238	rna3416	rna11449
OG0015239	rna3453	rna11393
OG0015240	rna3459	rna11382
OG0015241	rna3506	rna11309
OG0015242	rna3540	rna11270
OG0015243	rna27872	rna51784
OG0015244	rna27876	rna51789
OG0015245	rna10042	rna19758
OG0015246	rna10098	rna19700
OG0015247	rna10105	rna19687
OG0015248	rna10005	rna19814
OG0015249	rna10001	rna19818
OG0015250	rna9981	rna19851
OG0015251	rna9971	rna19869
OG0015252	rna9960	rna19887
OG0015253	rna17251	rna19911
OG0015254	rna28948	rna47917
OG0015255	rna17271	rna19975
OG0015256	rna17339	rna20065
OG0015257	rna17345	rna20084
OG0015260	rna17372	rna20114
OG0015261	rna17405	rna20152
OG0015263	rna17523	rna20330
OG0015264	rna17551	rna20374
OG0015265	rna17599	rna43593
OG0015266	rna17643	rna43653
OG0015267	rna17665	rna43680
OG0015268	rna17677	rna43697
OG0015269	rna17696	rna43706
OG0015270	rna17731	rna43760
OG0015271	rna232	rna7772
OG0015273	rna352	rna7962
OG0015275	rna499	rna8212
OG0015276	rna529	rna8263
OG0015277	rna594	rna8382
OG0015282	rna638	rna8454
OG0015284	rna646	rna8475
OG0015285	rna657	rna8505
OG0015286	rna33060	rna51437
OG0015287	rna690	rna8578
OG0015288	rna694	rna8586
OG0015290	rna710	rna8611
OG0015293	rna7975	rna27380
OG0015296	rna7936	rna27313
OG0015297	rna7929	rna27293
OG0015298	rna7891	rna27235
OG0015299	rna7841	rna27166
OG0015300	rna7690	rna27145
OG0015301	rna7688	rna27135
OG0015302	rna7680	rna27131
OG0015304	rna7667	rna27108
OG0015305	rna7640	rna27065
OG0015307	rna7582	rna26991
OG0015308	rna7579	rna26988
OG0015309	rna28979	rna26930
OG0015311	rna29387	rna34347
OG0015312	rna29410	rna34314
OG0015313	rna29429	rna34293
OG0015315	rna9327	rna10325
OG0015316	rna9354	rna10286
OG0015317	rna9370	rna10269
OG0015318	rna9387	rna10244
OG0015319	rna9394	rna10231
OG0015320	rna9465	rna10090
OG0015321	rna9513	rna10020
OG0015322	rna9554	rna9980
OG0015323	rna9600	rna9925
OG0015324	rna9601	rna9924
OG0015325	rna9639	rna9875
OG0015326	rna9670	rna9822
OG0015327	rna9686	rna9797
OG0015328	rna9689	rna9795
OG0015330	rna9762	rna9655
OG0015331	rna36197	rna9646
OG0015332	rna36215	rna9635
OG0015333	rna36234	rna9610
OG0015336	rna20844	rna51823
OG0015341	rna36154	rna51366
OG0015342	rna36153	rna51362
OG0015343	rna36133	rna51320
OG0015344	rna25572	rna51313
OG0015345	rna36125	rna51305
OG0015346	rna36108	rna51274
OG0015347	rna36096	rna51256
OG0015352	rna12708	rna23602
OG0015353	rna12706	rna23599
OG0015354	rna12694	rna23575
OG0015355	rna12684	rna23563
OG0015357	rna12622	rna23481
OG0015358	rna12593	rna23449
OG0015359	rna12572	rna23411
OG0015360	rna12570	rna23409
OG0015363	rna12519	rna23331
OG0015364	rna12516	rna23313
OG0015365	rna12515	rna23311
OG0015366	rna4335	rna23230
OG0015367	rna4336	rna23228
OG0015368	rna4340	rna23212
OG0015369	rna4372	rna23163
OG0015370	rna4384	rna23128
OG0015371	rna4400	rna23103
OG0015373	rna34253	rna42805
OG0015383	rna34456	rna43195
OG0015384	rna34460	rna43207
OG0015385	rna34478	rna43231
OG0015386	rna34487	rna43245
OG0015391	rna21039, rna28000	rna43372
OG0015392	rna28015	rna43383
OG0015393	rna28034	rna43395
OG0015394	rna30997	rna43410
OG0015396	rna30930	rna43536
OG0015397	rna34899	rna50428
OG0015398	rna34896	rna50431
OG0015399	rna34883	rna50449
OG0015400	rna34875	rna25590
OG0015402	rna34826	rna50529
OG0015403	rna29070	rna15701
OG0015405	rna26395	rna15857
OG0015406	rna26393	rna15858
OG0015407	rna26377	rna15891
OG0015408	rna26338	rna15945
OG0015409	rna26276	rna16009
OG0015410	rna26267	rna16014
OG0015411	rna26254	rna16031
OG0015412	rna26232	rna16086
OG0015413	rna26210	rna16107
OG0015414	rna26202	rna16117
OG0015415	rna26178	rna16165
OG0015416	rna26155	rna16195
OG0015418	rna26148	rna16208
OG0015419	rna26145	rna16216
OG0015420	rna26101	rna16269
OG0015421	rna26080	rna16302
OG0015423	rna25384	rna16545
OG0015425	rna25401	rna16605
OG0015426	rna25402	rna16607
OG0015427	rna25413	rna16622
OG0015428	rna25435	rna16660
OG0015430	rna19599	rna16758
OG0015431	rna19524	rna16857
OG0015432	rna19488	rna16898
OG0015433	rna19469	rna16933
OG0015437	rna34593	rna53122
OG0015438	rna20911	rna5007
OG0015439	rna20923	rna4984
OG0015440	rna21570	rna4983
OG0015441	rna21573	rna4979
OG0015442	rna21597	rna4948
OG0015443	rna21598	rna4938
OG0015445	rna21761	rna4674
OG0015446	rna21788	rna4638
OG0015447	rna21818	rna4602
OG0015448	rna21837	rna4563
OG0015449	rna21858	rna4529
OG0015450	rna21865	rna4517
OG0015451	rna21912	rna4444
OG0015452	rna21914	rna4406
OG0015454	rna21972	rna4329
OG0015455	rna22004	rna4278
OG0015457	rna22130	rna4077
OG0015458	rna22139	rna4069
OG0015459	rna22183	rna4025
OG0015460	rna22202	rna3989
OG0015461	rna22284	rna3898
OG0015462	rna22290	rna3890
OG0015463	rna22344	rna3802
OG0015464	rna22355	rna3777
OG0015465	rna22399	rna3721
OG0015468	rna22558	rna3497
OG0015469	rna22597	rna3451
OG0015471	rna73	rna3313
OG0015472	rna33068, rna32869	rna23755
OG0015473	rna26930	rna17462
OG0015474	gene27078	gene30687
OG0015475	gene27079	gene30688
OG0015476	gene27080	gene30689
OG0015477	gene27081	gene30690
OG0015478	gene27082	gene30691
OG0015479	gene27083	gene30692
OG0015480	gene27084	gene30693
OG0015481	gene27085	gene30694
OG0015482	gene27086	gene30695
OG0015483	gene27087	gene30696
OG0015484	gene27088	gene30697
OG0015488	rna35767	rna23838
OG0015491	rna12862	rna6794
OG0015492	rna2621	rna42262
OG0015493	rna2641	rna42244
OG0015494	rna2526	rna42398
OG0015495	rna2519	rna42408
OG0015496	rna2375	rna38002
OG0015498	rna2294	rna37862
OG0015499	rna2207	rna37735
OG0015500	rna2143	rna33235
OG0015502	rna2050	rna33125
OG0015503	rna2033	rna33096
OG0015505	rna2015	rna33071
OG0015508	rna1962	rna32988
OG0015512	rna19070	rna50313
OG0015517	rna19173	rna48526
OG0015518	rna19157	rna48508
OG0015519	rna19156	rna48507, rna54101
OG0015520	rna19140	rna48484
OG0015521	rna19110	rna50231
OG0015523	rna19093	rna50276
OG0015524	rna1119	rna10491
OG0015525	rna1171	rna10559
OG0015526	rna1213	rna10633
OG0015527	rna1238	rna10673
OG0015528	rna1242	rna10679
OG0015529	rna1244	rna10682
OG0015531	rna1295	rna10767
OG0015532	rna1328	rna10804
OG0015533	rna1332	rna10809
OG0015534	rna1409	rna10921
OG0015535	rna1426	rna10941
OG0015536	rna2806	rna11016
OG0015537	rna2788	rna11055
OG0015538	rna5605	rna11112
OG0015539	rna5664	rna11192
OG0015542	rna16561	rna35980
OG0015543	rna16564	rna35972
OG0015545	rna16591	rna35934
OG0015546	rna16602	rna35917
OG0015547	rna16605	rna35911
OG0015548	rna16612	rna35899
OG0015550	rna16667	rna35806
OG0015551	rna16702	rna35758
OG0015552	rna16705	rna35754
OG0015554	rna16761	rna35681
OG0015555	rna16764	rna35680
OG0015556	rna16769	rna35674
OG0015557	rna16770	rna35673
OG0015558	rna16782	rna35654
OG0015559	rna16871	rna35519
OG0015560	rna16916	rna35454
OG0015561	rna33899	rna30467
OG0015566	rna842	rna30339
OG0015570	rna874	rna30294
OG0015572	rna955	rna30192
OG0015576	rna14591	rna29887
OG0015577	rna14608	rna29863
OG0015579	rna14658	rna29758
OG0015581	rna14709	rna29650
OG0015582	rna14725	rna29633
OG0015583	rna14731	rna29627
OG0015584	rna14771	rna29558
OG0015585	rna14842	rna29459
OG0015588	rna14879	rna29413
OG0015589	rna14915	rna46329
OG0015590	rna14954	rna46283
OG0015591	rna14987	rna46237
OG0015593	rna15010	rna46210
OG0015594	rna15015	rna46200
OG0015595	rna15045	rna46143
OG0015596	rna15046	rna46142
OG0015597	rna15075	rna46100
OG0015600	rna15135	rna45998
OG0015605	rna8348	rna19492
OG0015606	rna21263	rna19465
OG0015607	rna21277	rna19449
OG0015608	rna21278	rna19448
OG0015610	rna21309	rna19412
OG0015611	rna19648	rna19397
OG0015612	rna19666	rna19365
OG0015613	rna19731	rna19266
OG0015614	rna19732	rna19265
OG0015615	rna19781	rna19197
OG0015617	rna19855	rna19066
OG0015618	rna19876	rna19037
OG0015620	rna25484	rna18834
OG0015621	rna25492	rna18826
OG0015624	rna25557	rna18737
OG0015627	rna25611	rna18675
OG0015630	rna25740	rna18474
OG0015631	rna25748	rna18460
OG0015632	rna33011	rna18448
OG0015633	rna33029	rna18428
OG0015636	rna29895	rna49798
OG0015638	rna8034	rna39121
OG0015640	rna8116	rna39284
OG0015644	rna8140	rna39328
OG0015645	rna8144	rna39334
OG0015648	rna8246	rna39504
OG0015649	rna35163	rna51011
OG0015650	rna8258	rna39526
OG0015651	rna5748	rna39608
OG0015652	rna5738	rna39626
OG0015653	rna11540	rna37427
OG0015655	rna11563	rna37467
OG0015661	rna17138	rna36971
OG0015662	rna34930	rna36935
OG0015665	rna32999	rna52989
OG0015667	rna27238	rna18338
OG0015668	rna35551	rna18145
OG0015669	rna19055	rna18063
OG0015670	rna19034	rna18035
OG0015671	rna19026	rna18028
OG0015672	rna19025	rna18027
OG0015673	rna19021	rna18023
OG0015674	rna18995	rna17995
OG0015675	rna18993	rna17993
OG0015676	rna29791	rna17911
OG0015677	rna29803	rna17899
OG0015678	rna29829	rna17877
OG0015679	rna14167	rna17807
OG0015680	rna14181	rna17780
OG0015681	rna14185	rna17775
OG0015682	rna14201	rna17746
OG0015683	rna14218	rna17728
OG0015684	rna35440	rna17693
OG0015685	rna35451	rna17683
OG0015686	rna35455	rna17682
OG0015687	rna35472	rna17654
OG0015688	rna26831	rna17618
OG0015689	rna26839	rna17599
OG0015690	rna26849	rna17584
OG0015691	rna26851	rna17572
OG0015692	rna26924	rna17468
OG0015693	rna26940	rna17450
OG0015698	rna27123	rna17178
OG0015700	rna27165	rna17116
OG0015701	rna27196	rna17075
OG0015702	rna27205	rna17063
OG0015705	rna35097	rna49100
OG0015706	rna35108	rna49120
OG0015707	rna31875	rna49552
OG0015708	rna31879	rna49546
OG0015711	rna6820	rna29352
OG0015712	rna6818	rna29348
OG0015713	rna6808	rna29336
OG0015714	rna6765	rna29295
OG0015715	rna6753	rna29276
OG0015717	rna6704	rna29218
OG0015719	rna23123	rna29148
OG0015721	rna23020	rna28985
OG0015722	rna22988	rna49283
OG0015723	rna15244	rna49339
OG0015724	rna15245	rna49340
OG0015725	rna15253	rna49349
OG0015726	rna15260	rna49354
OG0015727	rna15284	rna49370
OG0015728	rna15292	rna49379
OG0015729	rna15303	rna49384
OG0015730	rna15306	rna49385
OG0015731	rna15307	rna49386
OG0015732	rna15322	rna49399
OG0015733	rna15335	rna49412
OG0015735	rna15359	rna49443
OG0015736	rna15420	rna53179
OG0015737	rna15417	rna53171
OG0015738	rna15419	rna53178
OG0015740	rna9266	rna53323
OG0015741	rna9279, rna9274	rna53331
OG0015742	rna30266	rna50175
OG0015743	rna30280	rna50149
OG0015746	rna30307	rna50112
OG0015747	rna30311	rna50103
OG0015748	rna31888	rna45507
OG0015751	rna31978	rna45354
OG0015752	rna31989	rna45334
OG0015753	rna32006	rna45303
OG0015757	rna32125	rna45112
OG0015763	rna21471	rna44959
OG0015766	rna21414	rna53026
OG0015768	rna21406	rna53012
OG0015773	rna20065	rna34176
OG0015774	rna20081	rna34160
OG0015776	rna20133	rna34084
OG0015777	rna20151	rna34058
OG0015779	rna20183	rna34003
OG0015780	rna20199	rna33990
OG0015781	rna20211	rna33977
OG0015782	rna20230	rna33951
OG0015783	rna20239	rna33932
OG0015784	rna20246	rna33923
OG0015785	rna20252	rna33916
OG0015789	rna20319	rna33811
OG0015790	rna20322	rna33804
OG0015791	rna20343	rna33758
OG0015792	rna20374	rna33728
OG0015794	rna4942	rna33611
OG0015795	rna4914	rna33577
OG0015796	rna4897	rna33561
OG0015798	rna4868	rna33527
OG0015799	rna4862	rna33521
OG0015800	rna4817	rna33450
OG0015801	rna4803	rna33426
OG0015802	rna18721	rna33331
OG0015803	rna18654	rna38549, rna38553
OG0015804	rna18623	rna38602
OG0015808	rna18493	rna38786
OG0015809	rna18457	rna38836
OG0015811	rna18447	rna38858
OG0015812	rna18358	rna47797
OG0015813	rna18338	rna54317
OG0015814	rna17090	rna49043
OG0015815	rna18281	rna47682
OG0015816	rna18266	rna47654
OG0015820	rna18241	rna47591
OG0015821	rna18220	rna47561
OG0015822	rna18216	rna47552
OG0015823	rna18208	rna47530
OG0015825	rna18199	rna47511
OG0015826	rna746	rna28948
OG0015827	rna749	rna28944
OG0015828	rna27460	rna28875
OG0015829	rna27435	rna28844
OG0015830	rna27401	rna28769
OG0015831	rna27385	rna28752
OG0015832	rna28904	rna28745
OG0015833	rna28891	rna28728
OG0015834	rna28876	rna28706
OG0015836	rna11920	rna20410
OG0015837	rna11918	rna20414
OG0015838	rna11914	rna20422
OG0015839	rna11902	rna20447
OG0015840	rna11882	rna20468
OG0015842	rna11854	rna20518
OG0015843	rna11846	rna20533
OG0015844	rna11837	rna20543
OG0015845	rna11830	rna20551
OG0015846	rna11806	rna20577
OG0015847	rna11805	rna20578
OG0015848	rna11781	rna20639
OG0015849	rna11762	rna20665
OG0015850	rna16258	rna20795
OG0015851	rna16256	rna20801
OG0015852	rna16224	rna20857
OG0015853	rna16213	rna20878
OG0015854	rna8756	rna20890
OG0015855	rna8736	rna20919
OG0015856	rna8710	rna20954
OG0015857	rna8651	rna21024
OG0015858	rna8650	rna21025
OG0015859	rna8641	rna50380
OG0015860	rna8615	rna50354
OG0015863	rna10694	rna21774
OG0015864	rna10688	rna21761
OG0015865	rna10687	rna21748
OG0015867	rna10674	rna21727
OG0015869	rna10614	rna21624
OG0015871	rna10487	rna21452
OG0015873	rna10404	rna21366
OG0015874	rna35654	rna21365
OG0015875	rna35649	rna21358
OG0015876	rna35642	rna21354
OG0015877	rna8367	rna21334
OG0015878	rna8374	rna21326
OG0015880	rna8424	rna21276
OG0015881	rna8512	rna21146
OG0015882	rna8574	rna21062
OG0015884	rna8555	rna21084
OG0015885	rna8544	rna21096
OG0015887	rna30210	rna36375
OG0015889	rna30188	rna36340
OG0015893	rna30101	rna36210
OG0015894	rna30069	rna36169
OG0015895	rna30058	rna36160
OG0015896	rna30057	rna36159
OG0015897	rna33777	rna36101
OG0015898	rna33790	rna36089
OG0015899	rna32626	rna52238
OG0015900	rna32607	rna52222
OG0015901	rna32606	rna52221
OG0015902	rna32598	rna52216
OG0015903	rna32573	rna52191
OG0015904	rna32570	rna52190
OG0015905	rna32569	rna52189
OG0015906	rna35861	rna48396
OG0015908	rna1629	rna26099
OG0015910	rna1739	rna25956
OG0015911	rna1756	rna25941
OG0015912	rna1780	rna25912
OG0015913	rna1804	rna25878
OG0015914	rna1886	rna25754
OG0015915	rna1889	rna25752
OG0015916	rna1903	rna25732
OG0015917	rna1924	rna25697
OG0015918	rna1933	rna25678
OG0015919	rna23161	rna25638
OG0015920	rna23172	rna25623
OG0015921	rna23187	rna25605
OG0015923	rna23213	rna25565
OG0015925	rna23265	rna25504
OG0015926	rna23266	rna25500
OG0015927	rna4633	rna42786
OG0015928	rna4647	rna42773
OG0015929	rna4673	rna42736
OG0015930	rna4683	rna42728
OG0015931	rna4699	rna42711
OG0015932	rna4705	rna42697
OG0015933	rna4744	rna42647
OG0015934	rna4752	rna42634
OG0015936	rna21362	rna42482
OG0015937	rna5290	rna35422
OG0015938	rna5350	rna35315
OG0015939	rna5352	rna35313
OG0015940	rna5374	rna35292
OG0015941	rna5399	rna35254
OG0015943	rna5411	rna35220
OG0015945	rna22749	rna49735
OG0015946	rna22769	rna49750
OG0015947	rna22776	rna49757
OG0015948	rna22796	rna49776
OG0015949	rna22798	rna49780
OG0015950	rna17969	rna47137
OG0015953	rna18011	rna47213
OG0015954	rna34782	rna38534
OG0015955	rna34773	rna38513
OG0015958	rna34753	rna38481
OG0015960	rna34729	rna38450
OG0015963	rna16180	rna38321
OG0015964	rna16167	rna38307
OG0015965	rna16094	rna38207
OG0015966	rna16093	rna38205
OG0015967	rna16091	rna38199
OG0015968	rna16059	rna38158
OG0015969	rna16040	rna38133
OG0015970	rna16038	rna38130
OG0015972	rna16034	rna38120
OG0015973	rna15998	rna38054
OG0015974	rna9867	rna14316
OG0015975	rna9812	rna14236
OG0015977	rna29989	rna26175
OG0015978	rna29987	rna26177
OG0015979	rna29970	rna26196
OG0015980	rna29916	rna26268
OG0015981	rna28794	rna26317
OG0015982	rna14410	rna26359
OG0015983	rna14397	rna26380
OG0015984	rna14376	rna26412
OG0015985	rna14355	rna26443
OG0015986	rna14350	rna26451
OG0015987	rna14345	rna26457
OG0015988	rna14312	rna26493
OG0015989	rna14305	rna26502
OG0015990	rna14231	rna26600
OG0015991	rna14226	rna26605
OG0015992	rna14224	rna26606
OG0015993	rna35710	rna25443
OG0015994	rna31612	rna25417
OG0015995	rna31614	rna25415
OG0015996	rna31618	rna25414
OG0015997	rna31619	rna25413
OG0015998	rna31620	rna25412
OG0015999	rna23594	rna25324
OG0016000	rna23528	rna25207
OG0016001	rna23514	rna25178
OG0016002	rna23503	rna25150
OG0016003	rna23464	rna25096
OG0016004	rna23441	rna25068
OG0016005	rna5561	rna32052
OG0016007	rna5515	rna31974
OG0016008	rna5498	rna31952
OG0016010	rna5462	rna31893
OG0016013	rna5430	rna31848
OG0016014	rna2892	rna48196
OG0016015	rna2890	rna48199
OG0016016	rna2864	rna48248
OG0016017	rna2862	rna48249
OG0016022	rna10351	rna22574
OG0016023	rna10338	rna22556
OG0016024	rna10266	rna22429
OG0016025	rna10267, rna10265	rna22428
OG0016027	rna16329	rna22373
OG0016028	rna16335	rna22366
OG0016029	rna16339	rna22356
OG0016030	rna16399	rna22270
OG0016033	rna16481	rna22160
OG0016034	rna16488	rna22149
OG0016036	rna30709	rna22082
OG0016038	rna30743	rna22030
OG0016039	rna30763	rna22002
OG0016040	rna30776	rna21981
OG0016041	rna30794	rna21954
OG0016042	rna30796	rna21948
OG0016043	rna30826	rna21908
OG0016044	rna30835	rna21887
OG0016045	rna30875	rna31141
OG0016046	rna30904	rna31172
OG0016047	rna20695	rna31234
OG0016048	rna20679	rna31249
OG0016049	rna20656	rna31285
OG0016050	rna20653	rna31287
OG0016051	rna20643	rna31307
OG0016052	rna20625	rna31325
