Orthogroup	ursMar.longCDS.prots	ailMel.longCDS.prots
OG0010943	rna27418	rna-XM_002917043.4
OG0010944	rna27417	rna-XM_034670908.1
OG0010945	rna27414	rna-XM_034670910.1
OG0010946	rna27410	rna-XM_019806211.2
OG0010947	rna27409	rna-XM_034670916.1
OG0010948	rna27408	rna-XM_034670765.1
OG0010949	rna27406	rna-XM_034670917.1
OG0010950	rna27403	rna-XM_034670922.1
OG0010951	rna27402	rna-XM_034670920.1
OG0010952	rna27393	rna-XM_034668932.1
OG0010953	rna27391	rna-XM_034668939.1
OG0010954	rna27389	rna-XM_034668947.1
OG0010955	rna27380	rna-XM_034668951.1
OG0010956	rna28903	rna-XM_019797635.2
OG0010957	rna28895	rna-XM_011222515.3
OG0010958	rna28890	rna-XM_002925652.4
OG0010959	rna28889	rna-XM_002925651.4
OG0010960	rna28888	rna-XM_034668967.1
OG0010961	rna28887	rna-XM_019806379.2
OG0010962	rna28885	rna-XM_034668964.1
OG0010963	rna28883	rna-XM_034670770.1
OG0010964	rna28882	rna-XM_034670771.1
OG0010965	rna28880	rna-XM_002925647.3
OG0010966	rna28878	rna-XM_019806375.2
OG0010967	rna28877	rna-XM_034668968.1
OG0010968	rna28871	rna-XM_034668975.1
OG0010969	rna28870	rna-XM_034668985.1
OG0010970	rna28865	rna-XM_002927553.4
OG0010971	rna28864	rna-XM_002929845.4
OG0010972	rna28863	rna-XM_002929846.4
OG0010973	rna28862	rna-XM_011237950.3
OG0010974	rna28861	rna-XM_034668992.1
OG0010975	rna28858	rna-XM_034668996.1
OG0010976	rna28841	rna-XM_034669003.1
OG0010977	rna28837	rna-XM_034669612.1
OG0010978	rna28836	rna-XM_002917163.4
OG0010979	rna28822	rna-XM_034669007.1
OG0010980	rna11938	rna-XM_019804726.2
OG0010981	rna11930	rna-XM_002924095.4
OG0010982	rna11923	rna-XM_002924099.1
OG0010983	rna11922	rna-XM_019804727.2
OG0010984	rna11921	rna-XM_034670773.1
OG0010985	rna11917	rna-XM_034669038.1
OG0010986	rna11916	rna-XM_034669043.1
OG0010987	rna11915	rna-XM_002918496.4
OG0010988	rna11909	rna-XM_002918500.4
OG0010989	rna11911	rna-XM_002918497.4
OG0010990	rna11904	rna-XM_011224012.3
OG0010991	rna11900	rna-XM_002919683.4
OG0010992	rna11889	rna-XM_034669065.1
OG0010993	rna11886	rna-XM_002919688.4
OG0010994	rna11884	rna-XM_034669079.1
OG0010995	rna11880	rna-XM_011219604.3
OG0010996	rna11871	rna-XM_034669089.1
OG0010997	rna11869	rna-XM_002915135.4
OG0010998	rna11867	rna-XM_002915134.4
OG0010999	rna11866	rna-XM_034669096.1
OG0011000	rna11864	rna-XM_034669097.1
OG0011001	rna11863	rna-XM_002915131.4
OG0011002	rna11860	rna-XM_034669104.1
OG0011003	rna11857	rna-XM_002927506.4
OG0011004	rna11855	rna-XM_002927509.1
OG0011005	rna11852	rna-XM_011235092.3
OG0011006	rna11847	rna-XM_034669124.1
OG0011007	rna11845	rna-XM_002923340.4
OG0011008	rna11841	rna-XM_034669131.1
OG0011009	rna11832	rna-XM_034669138.1
OG0011010	rna34959	rna-XM_034670780.1
OG0011011	rna11828	rna-XM_019803561.2
OG0011012	rna11827	rna-XM_002923020.4
OG0011013	rna11826	rna-XM_034669156.1
OG0011014	rna11816	rna-XM_034670781.1
OG0011015	rna11814	rna-XM_034669157.1
OG0011016	rna11807	rna-XM_002923033.4
OG0011017	rna11804	rna-XM_011229645.3
OG0011018	rna11803	rna-XM_019803559.2
OG0011019	rna11798	rna-XM_002923026.4
OG0011020	rna11829	rna-XM_034669165.1
OG0011021	rna11793	rna-XM_034669171.1
OG0011022	rna11792	rna-XM_002922288.4
OG0011023	rna11791	rna-XM_002922289.4
OG0011024	rna11788	rna-XM_002915073.4
OG0011025	rna11786	rna-XM_002915075.4
OG0011026	rna11785	rna-XM_002915076.4
OG0011027	rna11784	rna-XM_019795062.2
OG0011028	rna11779	rna-XM_034669182.1
OG0011029	rna11777	rna-XM_002915082.4
OG0011030	rna11774	rna-XM_019795065.2
OG0011031	rna11772	rna-XM_034669189.1
OG0011032	rna11771	rna-XM_034669191.1
OG0011033	rna11770	rna-XM_019795071.2
OG0011034	rna11769	rna-XM_034669195.1
OG0011035	rna11767	rna-XM_002915085.4
OG0011036	rna11763	rna-XM_011219537.3
OG0011037	rna11760	rna-XM_034670783.1
OG0011038	rna11759	rna-XM_034669198.1
OG0011039	rna11758	rna-XM_034670785.1
OG0011040	rna11756	rna-XM_034669199.1
OG0011041	rna11755	rna-XM_034669203.1
OG0011042	rna11750	rna-XM_011220928.3
OG0011043	rna11749	rna-XM_002912639.4
OG0011044	rna11748	rna-XM_034670787.1
OG0011045	rna11746	rna-XM_002912638.4
OG0011046	rna16307	rna-XM_002912637.4
OG0011047	rna16306	rna-XM_034669516.1
OG0011048	rna16305	rna-XM_002912635.4
OG0011049	rna16304	rna-XM_034669210.1
OG0011050	rna16302	rna-XM_002912632.4
OG0011051	rna16299	rna-XM_019796178.2
OG0011052	rna16298	rna-XM_002912648.4
OG0011053	rna16297	rna-XM_002912630.4
OG0011054	rna16296	rna-XM_034670788.1
OG0011055	rna16289	rna-XM_019796136.2
OG0011056	rna16288	rna-XM_034669231.1
OG0011057	rna16285	rna-XM_002912626.4
OG0011058	rna16279	rna-XM_034669252.1
OG0011059	rna16274	rna-XM_034669255.1
OG0011060	rna16273	rna-XM_034669259.1
OG0011061	rna16272	rna-XM_002922791.4
OG0011062	rna16268	rna-XM_011229361.3
OG0011063	rna16267	rna-XM_034669608.1
OG0011064	rna16259	rna-XM_034669262.1
OG0011065	rna16257	rna-XM_034669272.1
OG0011066	rna16255	rna-XM_002920512.4
OG0011067	rna16254	rna-XM_011226581.3
OG0011068	rna16253	rna-XM_019801022.2
OG0011069	rna16251	rna-XM_011226576.3
OG0011070	rna16247	rna-XM_011226579.3
OG0011071	rna16246	rna-XM_002920516.4
OG0011072	rna16245	rna-XM_019801017.2
OG0011073	rna16240	rna-XM_034669291.1
OG0011074	rna16238	rna-XM_002927423.4
OG0011075	rna16235	rna-XM_034669298.1
OG0011076	rna16234	rna-XM_011226281.3
OG0011077	rna16232	rna-XM_002920270.4
OG0011078	rna16227	rna-XM_002920269.4
OG0011079	rna16217	rna-XM_034669311.1
OG0011080	rna16214	rna-XM_034669320.1
OG0011081	rna16212	rna-XM_011226270.3
OG0011082	rna8766	rna-XM_002928628.4
OG0011083	rna8764	rna-XM_002928627.4
OG0011084	rna8759	rna-XM_034669349.1
OG0011085	rna8755	rna-XM_011236187.3
OG0011086	rna8753	rna-XM_034669365.1
OG0011087	rna8747	rna-XM_002927152.4
OG0011088	rna8745	rna-XM_002927153.4
OG0011089	rna8746	rna-XM_002927150.4
OG0011090	rna8744	rna-XM_002927151.2
OG0011091	rna8733	rna-XM_034669376.1
OG0011092	rna8732	rna-XM_011219568.3
OG0011093	rna8728	rna-XM_019795111.2
OG0011094	rna8726	rna-XM_002915115.4
OG0011095	rna8724	rna-XM_034669391.1
OG0011096	rna8723	rna-XM_034670793.1
OG0011097	rna8722	rna-XM_002915114.4
OG0011098	rna8720	rna-XM_034669395.1
OG0011099	rna8714	rna-XM_034670794.1
OG0011100	rna8712	rna-XM_002915111.4
OG0011101	rna8698	rna-XM_011232492.3
OG0011102	rna8696	rna-XM_034669406.1
OG0011103	rna8693	rna-XM_011232489.3
OG0011104	rna8690	rna-XM_034669404.1
OG0011105	rna8689	rna-XM_019806069.2
OG0011106	rna8688	rna-XM_019806070.2
OG0011107	rna8684	rna-XM_034670796.1
OG0011108	rna8682	rna-XM_034669413.1
OG0011109	rna8681	rna-XM_034669420.1
OG0011110	rna8670	rna-XM_002923978.4
OG0011111	rna8669	rna-XM_034669426.1, rna-XM_034670797.1
OG0011112	rna8668	rna-XM_034669427.1
OG0011113	rna8667	rna-XM_034670799.1
OG0011114	rna8665	rna-XM_034669799.1
OG0011115	rna8653	rna-XM_002918698.4
OG0011116	rna8652	rna-XM_034669444.1
OG0011117	rna8632	rna-XM_034669482.1
OG0011118	rna8630	rna-XM_034669483.1
OG0011119	rna8603	rna-XM_034669490.1
OG0011120	rna8602	rna-XM_011232295.3
OG0011121	rna8601	rna-XM_002925219.4
OG0011122	rna8600	rna-XM_034669491.1
OG0011123	rna8598	rna-XM_011232307.3
OG0011124	rna8593	rna-XM_034669499.1
OG0011125	rna8590	rna-XM_034669513.1
OG0011127	rna20705	rna-XM_034653485.1
OG0011128	rna24058	rna-XM_034653228.1
OG0011129	rna31783	rna-XM_034652412.1
OG0011130	rna8836	rna-XM_034653125.1
OG0011131	rna18766	rna-XM_034653573.1
OG0011132	rna18764	rna-XM_034653576.1
OG0011133	rna18763	rna-XM_034653577.1
OG0011134	rna29496	rna-XM_034652962.1, rna-XM_034663795.1
OG0011135	rna10748	rna-XM_011228438.3
OG0011136	rna10747	rna-XM_034665633.1
OG0011137	rna10745	rna-XM_034665635.1
OG0011138	rna10743	rna-XM_034665636.1
OG0011139	rna10739	rna-XM_034665644.1
OG0011140	rna10737	rna-XM_002922012.2
OG0011141	rna10736	rna-XM_002922022.4
OG0011142	rna10729	rna-XM_002922025.4
OG0011143	rna10728	rna-XM_002922016.4
OG0011144	rna10727	rna-XM_002922017.4
OG0011145	rna10721	rna-XM_034665650.1
OG0011146	rna10719	rna-XM_034665654.1
OG0011147	rna10717	rna-XM_034665662.1
OG0011148	rna10706	rna-XM_019802889.2
OG0011149	rna10702	rna-XM_011228836.3
OG0011150	rna10695	rna-XM_002922345.4
OG0011151	rna10692	rna-XM_002928982.4
OG0011152	rna10689	rna-XM_034665687.1
OG0011153	rna10685	rna-XM_034665616.1
OG0011154	rna10680	rna-XM_034665617.1
OG0011155	rna10679	rna-XM_034665694.1
OG0011156	rna10677	rna-XM_002929159.4
OG0011157	rna10676	rna-XM_019809835.2
OG0011158	rna10673	rna-XM_034665706.1
OG0011159	rna10672	rna-XM_019797682.2
OG0011160	rna10671	rna-XM_034665709.1
OG0011161	rna10670	rna-XM_019797681.2
OG0011162	rna10669	rna-XM_034665712.1
OG0011163	rna10665	rna-XM_034665620.1
OG0011164	rna10664	rna-XM_034665721.1
OG0011165	rna10663	rna-XM_019801644.2
OG0011166	rna10660	rna-XM_034665723.1
OG0011167	rna10658	rna-XM_002921100.4
OG0011168	rna10657	rna-XM_002921105.3
OG0011169	rna10656	rna-XM_034667705.1
OG0011170	rna10655	rna-XM_011227332.3
OG0011171	rna10654	rna-XM_002921099.4
OG0011172	rna10650	rna-XM_011227329.3
OG0011173	rna10649	rna-XM_034665744.1
OG0011174	rna10646	rna-NM_001304874.1
OG0011175	rna10643	rna-XM_002921094.4
OG0011176	rna10638	rna-XM_034665747.1
OG0011177	rna10637	rna-XM_019801654.2
OG0011178	rna10634	rna-XM_019801655.2
OG0011179	rna10632	rna-XM_019801653.2
OG0011180	rna10631	rna-XM_019801651.2
OG0011181	rna10627	rna-XM_034665578.1
OG0011182	rna10623	rna-XM_034665751.1
OG0011183	rna10621	rna-XM_034665621.1
OG0011184	rna10615	rna-XM_034665773.1
OG0011185	rna10612	rna-XM_002928410.4
OG0011186	rna10609	rna-XM_034665791.1
OG0011187	rna10607	rna-XM_002928413.4
OG0011188	rna10606	rna-XM_034665792.1
OG0011189	rna10602	rna-XM_019809146.2
OG0011190	rna10597	rna-XM_002926619.4
OG0011191	rna10596	rna-XM_034665802.1
OG0011192	rna10584	rna-XM_034665809.1
OG0011193	rna10581	rna-XM_011225344.3
OG0011194	rna10580	rna-XM_002919502.3
OG0011195	rna10578	rna-XM_002919494.4
OG0011196	rna10577	rna-XM_034665813.1
OG0011197	rna10576	rna-XM_034665815.1
OG0011198	rna10575	rna-XM_002919492.4
OG0011199	rna10574	rna-XM_034665826.1
OG0011200	rna10573	rna-XM_002919490.4
OG0011201	rna10571	rna-XM_034665827.1
OG0011202	rna10570	rna-XM_002919500.4
OG0011203	rna10567	rna-XM_002919485.4
OG0011204	rna10563	rna-XM_034665834.1
OG0011205	rna10557	rna-XM_034665858.1
OG0011206	rna10556	rna-XM_011237504.3
OG0011207	rna10555	rna-XM_034665625.1
OG0011208	rna10554	rna-XM_002927880.4
OG0011209	rna10553	rna-XM_002927879.4
OG0011210	rna10550	rna-XM_034665871.1
OG0011211	rna10549	rna-XM_011235577.3
OG0011212	rna10547	rna-XM_011235580.3
OG0011213	rna10546	rna-XM_011235576.3
OG0011214	rna10545	rna-XM_002927885.4
OG0011215	rna10544	rna-XM_034665873.1
OG0011216	rna10542	rna-XM_002927875.4
OG0011217	rna10537	rna-XM_034665877.1
OG0011218	rna10536	rna-XM_034665626.1
OG0011219	rna10535	rna-XM_034665879.1
OG0011220	rna10529	rna-XM_034665892.1
OG0011221	rna10523	rna-XM_034665912.1
OG0011222	rna10522	rna-XM_002929603.4
OG0011223	rna10521	rna-XM_034665914.1
OG0011224	rna10511	rna-XM_034665921.1
OG0011225	rna10512	rna-XM_034665923.1
OG0011226	rna10510	rna-XM_011237645.3
OG0011227	rna10508	rna-XM_002929598.4
OG0011228	rna10506	rna-XM_034665928.1
OG0011229	rna10503	rna-XM_011237642.3
OG0011230	rna10502	rna-XM_002929594.4
OG0011231	rna10499	rna-XM_002929592.4
OG0011232	rna10496	rna-XM_002929590.4
OG0011233	rna10494	rna-XM_002929588.4
OG0011234	rna10491	rna-XM_034665957.1
OG0011235	rna10490	rna-XM_034665962.1
OG0011236	rna10486	rna-XM_034665964.1
OG0011237	rna10484	rna-XM_034665966.1
OG0011238	rna10483	rna-XM_002914071.4
OG0011239	rna10480	rna-XM_034665969.1
OG0011240	rna10477	rna-XM_019793142.2
OG0011241	rna10474	rna-XM_011216734.2
OG0011242	rna10467	rna-XM_019793178.2
OG0011243	rna10466	rna-XM_019793190.2
OG0011244	rna10465	rna-XM_034665983.1
OG0011245	rna10464	rna-XM_011216814.3
OG0011246	rna10458	rna-XM_034665989.1
OG0011247	rna10457	rna-XM_002914078.4
OG0011248	rna10451	rna-XM_034665628.1
OG0011249	rna10442	rna-XM_034665992.1
OG0011250	rna10438	rna-XM_011216893.3
OG0011251	rna10437	rna-XM_034665997.1
OG0011252	rna10435	rna-XM_002914081.4
OG0011253	rna10432	rna-XM_034665648.1
OG0011254	rna10427	rna-XM_034666000.1
OG0011255	rna10424	rna-XM_019793289.2
OG0011256	rna10423	rna-XM_034666007.1
OG0011257	rna10422	rna-XM_019793394.1
OG0011258	rna10417	rna-XM_002928217.4
OG0011259	rna10416	rna-XM_019808980.1
OG0011260	rna10415	rna-XM_002928194.3
OG0011261	rna10414	rna-XM_002928215.2
OG0011262	rna8364, rna10413	rna-XM_002930000.4
OG0011263	rna10411	rna-XM_002928213.2
OG0011264	rna35653	rna-XM_034666009.1
OG0011265	rna35648	rna-XM_002928191.1
OG0011266	rna8371	rna-XM_019804619.1
OG0011267	rna8372	rna-XM_002923981.4
OG0011268	rna8373	rna-XM_002923982.4
OG0011269	rna8375	rna-XM_002923983.4
OG0011270	rna8378	rna-XM_034666024.1
OG0011271	rna8380	rna-XM_019804603.2
OG0011272	rna8383	rna-XM_034667715.1
OG0011273	rna8384	rna-XM_002924001.4
OG0011274	rna8386	rna-XM_002924002.4
OG0011275	rna8392	rna-XM_034666039.1
OG0011276	rna8395	rna-XM_034666040.1
OG0011277	rna8397	rna-XM_011230759.3
OG0011278	rna8398	rna-XM_034666043.1
OG0011279	rna8401	rna-XM_002923994.4
OG0011280	rna8403	rna-XM_011230763.3
OG0011281	rna8408	rna-XM_019804620.2
OG0011282	rna8425	rna-XM_011233872.3
OG0011283	rna8426	rna-XM_034665719.1
OG0011284	rna8430	rna-XM_019807192.2
OG0011285	rna8433	rna-XM_034666049.1
OG0011286	rna8443	rna-XM_002926455.4
OG0011287	rna8444	rna-XM_019807190.2
OG0011288	rna8448	rna-XM_002926453.4
OG0011289	rna8449	rna-XM_002926452.4
OG0011290	rna8452	rna-XM_034666061.1
OG0011291	rna8454	rna-XM_002926450.4
OG0011292	rna8462	rna-XM_034666054.1
OG0011293	rna8465	rna-XM_034666066.1
OG0011294	rna8469	rna-XM_034666068.1
OG0011295	rna8473	rna-XM_034667716.1
OG0011296	rna8475	rna-XM_034666075.1
OG0011297	rna8476	rna-XM_002912690.3
OG0011298	rna8478	rna-XM_034666080.1
OG0011299	rna8479	rna-XM_034666078.1
OG0011300	rna8480	rna-XM_002912687.4
OG0011301	rna8485	rna-XM_034666089.1
OG0011302	rna8487	rna-XM_034665811.1
OG0011303	rna8488	rna-XM_002912683.4
OG0011304	rna8490	rna-XM_002912682.4
OG0011305	rna8498	rna-XM_011221880.2
OG0011306	rna8499	rna-XM_034666103.1
OG0011307	rna8500	rna-XM_019797131.2
OG0011308	rna8501	rna-XM_011221874.3
OG0011309	rna8503	rna-XM_034666108.1
OG0011310	rna8510	rna-XM_034666113.1
OG0011311	rna8511	rna-XM_002916882.4
OG0011312	rna8588	rna-XM_002929920.4
OG0011313	rna8587	rna-XM_034666127.1
OG0011314	rna8585	rna-XM_002925708.4
OG0011315	rna8579	rna-XM_011232935.3
OG0011316	rna8578	rna-XM_002925710.4
OG0011317	rna8575	rna-XM_002925712.4
OG0011318	rna8571	rna-XM_034666137.1
OG0011319	rna8570	rna-XM_034666138.1
OG0011320	rna8559	rna-XM_034666143.1
OG0011321	rna8556	rna-XM_034666149.1
OG0011322	rna8553	rna-XM_002929794.4
OG0011323	rna8549	rna-XM_011237896.3
OG0011324	rna8546	rna-XM_002930414.3
OG0011325	rna8545	rna-XM_002930412.4
OG0011326	rna8543	rna-XM_034666163.1
OG0011327	rna8540	rna-XM_011237594.3
OG0011328	rna8536	rna-XM_034666161.1
OG0011329	rna8534	rna-XM_034666155.1
OG0011330	rna8525	rna-XM_034667588.1
OG0011331	rna8524	rna-XM_011236472.3
OG0011332	rna8519	rna-XM_034667590.1
OG0011333	rna26825	rna-XM_002927842.4
OG0011334	rna26823	rna-XM_034665602.1
OG0011335	rna26816	rna-XM_002925012.4
OG0011336	rna26815	rna-XM_034666174.1
OG0011337	rna26813	rna-XM_034666175.1
OG0011338	rna26812	rna-XM_002925180.4
OG0011339	rna26809	rna-XM_034666178.1
OG0011340	rna26802	rna-XM_034667718.1
OG0011341	rna26801	rna-XM_002917306.4
OG0011342	rna26800	rna-XM_011222465.3
OG0011343	rna26789	rna-XM_019797592.2
OG0011344	rna26778	rna-XM_019797590.2
OG0011345	rna26767	rna-XM_034666181.1
OG0011346	rna26764	rna-XM_034666201.1
OG0011347	rna26763	rna-XM_034666210.1
OG0011348	rna26762	rna-XM_019797577.2
OG0011349	rna26760	rna-XM_002917297.4
OG0011350	rna26752	rna-XM_034666239.1
OG0011351	rna26747	rna-XM_034667595.1
OG0011352	rna26745	rna-XM_019806111.2
OG0011353	rna26736	rna-XM_034666247.1
OG0011354	rna26735	rna-XM_034666250.1
OG0011355	rna26734	rna-XM_019806115.2
OG0011356	rna30245	rna-XM_002916276.4
OG0011357	rna30238	rna-XM_034666267.1
OG0011358	rna30237	rna-XM_011221077.3
OG0011359	rna30233	rna-XM_002916275.4
OG0011360	rna30230	rna-XM_019796445.2
OG0011361	rna30229	rna-XM_011221072.3
OG0011362	rna30227	rna-XM_034666285.1
OG0011363	rna30226	rna-XM_034667597.1
OG0011364	rna30225	rna-XM_034666287.1
OG0011365	rna30215	rna-XM_019809757.2
OG0011366	rna30213	rna-XM_011237778.3
OG0011367	rna30209	rna-XM_034666295.1
OG0011368	rna30207	rna-XM_034666303.1
OG0011369	rna30202	rna-XM_011219820.3
OG0011370	rna30200	rna-XM_034666310.1
OG0011371	rna30196	rna-XM_034666311.1
OG0011372	rna30194	rna-XM_034666314.1
OG0011373	rna30193	rna-XM_019795361.2
OG0011374	rna30191	rna-XM_002915297.4
OG0011375	rna30190	rna-XM_002915298.4
OG0011376	rna30189	rna-XM_019795362.2
OG0011377	rna30182	rna-XM_034666325.1
OG0011378	rna30177	rna-XM_011219838.3
OG0011379	rna30175	rna-XM_019795374.2
OG0011380	rna30174	rna-XM_034667599.1
OG0011381	rna30173	rna-XM_019795379.2
OG0011382	rna30170	rna-XM_019795380.2
OG0011383	rna30165	rna-XM_011219846.3
OG0011384	rna30163	rna-XM_034667600.1
OG0011385	rna30162	rna-XM_002915310.4
OG0011386	rna30160	rna-XM_011219850.3
OG0011387	rna30152	rna-XM_002915313.4
OG0011388	rna30150	rna-XM_002915314.4
OG0011389	rna30147	rna-XM_002915315.4
OG0011390	rna30146	rna-XM_002915316.4
OG0011391	rna30140	rna-XM_002915319.4
OG0011392	rna30137	rna-XM_034666368.1
OG0011393	rna30136	rna-XM_034666362.1
OG0011394	rna30135	rna-XM_011219887.3
OG0011395	rna30133	rna-XM_019795404.2
OG0011396	rna30131	rna-XM_034666383.1
OG0011397	rna15675	rna-XM_034667601.1
OG0011398	rna30124	rna-XM_019807893.2
OG0011399	rna30122	rna-XM_034666399.1
OG0011400	rna30120	rna-XM_034666384.1
OG0011401	rna30119	rna-XM_034666389.1
OG0011402	rna30118	rna-XM_019807892.2
OG0011403	rna30115	rna-XM_002927147.4
OG0011404	rna30103	rna-XM_011235737.3
OG0011405	rna30102	rna-XM_002927983.4
OG0011406	rna30098	rna-XM_034666409.1
OG0011407	rna30097	rna-XM_034666431.1
OG0011408	rna30095	rna-XM_034666418.1
OG0011409	rna30094	rna-XM_034667602.1
OG0011410	rna30092	rna-XM_034666422.1
OG0011411	rna30093	rna-XM_019808729.2
OG0011412	rna30091	rna-XM_034666416.1
OG0011413	rna30086	rna-XM_011235753.3
OG0011414	rna30085	rna-XM_002927989.4
OG0011415	rna30073	rna-XM_002927990.4
OG0011416	rna30059	rna-XM_019809285.2
OG0011417	rna30049	rna-XM_002928586.4
OG0011418	rna30048	rna-XM_002928587.2
OG0011419	rna30047	rna-XM_002928588.4
OG0011420	rna33727	rna-XM_019809282.2
OG0011421	rna32616	rna-XM_002926081.2
OG0011422	rna32609	rna-XM_002926078.1
OG0011423	rna32600	rna-XM_002926074.4
OG0011424	rna32599	rna-XM_002926073.4
OG0011425	rna32597	rna-XM_034667614.1
OG0011426	rna32590	rna-XM_002926096.2
OG0011427	rna32589	rna-XM_011233425.3
OG0011428	rna32544	rna-XM_002931186.2
OG0011429	rna34058	rna-XM_034665605.1, rna-XM_002925000.2
OG0011430	rna34053	rna-XM_002924984.2
OG0011431	rna34052	rna-XM_019805667.2
OG0011432	rna34051	rna-XM_002924983.4
OG0011433	rna34050	rna-XM_011232011.3
OG0011434	rna34049	rna-XM_002924995.2
OG0011435	rna34048	rna-XM_002924980.4
OG0011436	rna34046	rna-XM_002924979.4
OG0011437	rna34045	rna-XM_002924978.4
OG0011438	rna34041	rna-XM_019805688.2
OG0011439	rna34039	rna-XM_002924974.4
OG0011440	rna34038	rna-XM_034666483.1
OG0011441	rna34035	rna-XM_034666486.1
OG0011442	rna34033	rna-XM_002924971.4
OG0011443	rna34032	rna-XM_002924970.4
OG0011444	rna34031	rna-XM_034666489.1
OG0011445	rna34029	rna-XM_002924968.4
OG0011446	rna34028	rna-XM_034666492.1
OG0011447	rna34020	rna-XM_002931221.2
OG0011448	rna35884	rna-XM_034666493.1
OG0011449	rna35883	rna-XM_034666500.1
OG0011450	rna35879	rna-XM_002916181.4
OG0011451	rna35873	rna-XM_034666506.1
OG0011452	rna35871	rna-XM_019796341.2
OG0011453	rna35870	rna-XM_034666514.1
OG0011454	rna35856	rna-XM_002916171.4
OG0011455	rna35852	rna-XM_002916156.4
OG0011456	rna35851	rna-XM_019796334.2
OG0011457	rna35849	rna-XM_034666523.1
OG0011458	rna35848	rna-XM_034666527.1
OG0011459	rna35846	rna-XM_034667624.1
OG0011460	rna35845	rna-XM_002916151.4
OG0011461	rna35843	rna-XM_002916150.4
OG0011462	rna35842	rna-XM_034666530.1
OG0011463	rna35841	rna-XM_034666532.1
OG0011464	rna35838	rna-XM_034666540.1
OG0011465	rna35832	rna-XM_019796326.2
OG0011466	rna35828	rna-XM_034666544.1
OG0011467	rna35825	rna-XM_034666545.1
OG0011468	rna35822	rna-XM_002916145.4
OG0011469	rna35806	rna-XM_002916144.4
OG0011470	rna35805	rna-XM_002916143.4
OG0011471	rna35800	rna-XM_034666560.1
OG0011472	rna1728	rna-XM_019802943.2
OG0011473	rna1719	rna-XM_034666574.1
OG0011474	rna1718	rna-XM_002922392.4
OG0011475	rna1717	rna-XM_034667626.1
OG0011476	rna1713	rna-XM_034666589.1
OG0011477	rna1711	rna-XM_002922400.4
OG0011478	rna1709	rna-XM_011228917.3
OG0011479	rna1706	rna-XM_002922396.4
OG0011480	rna1705	rna-XM_034666594.1
OG0011481	rna1700	rna-XM_011235842.3
OG0011482	rna1698	rna-XM_034667631.1
OG0011483	rna1696	rna-XM_002926699.4
OG0011484	rna1695	rna-XM_034666600.1
OG0011485	rna1690	rna-XM_002926696.4
OG0011486	rna1683	rna-XM_002926704.4
OG0011487	rna1679	rna-XM_034666605.1
OG0011488	rna1678	rna-XM_034666607.1
OG0011489	rna1674	rna-XM_034666610.1
OG0011490	rna1669	rna-XM_034667635.1
OG0011491	rna1666	rna-XM_034666615.1
OG0011492	rna1656	rna-XM_034666616.1
OG0011493	rna1653	rna-XM_002923916.4
OG0011494	rna1652	rna-XM_002923917.4
