Orthogroup	ursMar.longCDS.prots	ursAme.longCDS.prots
OG0011185	rna10612	transcript_ENSUAMT00000025721
OG0011186	rna10609	transcript_ENSUAMT00000025716
OG0011187	rna10607	transcript_ENSUAMT00000025709
OG0011188	rna10606	transcript_ENSUAMT00000025680
OG0011189	rna10602	transcript_ENSUAMT00000023644
OG0011190	rna10597	transcript_ENSUAMT00000024202
OG0011191	rna10596	transcript_ENSUAMT00000027284
OG0011192	rna10584	transcript_ENSUAMT00000028550
OG0011193	rna10581	transcript_ENSUAMT00000028547
OG0011194	rna10580	transcript_ENSUAMT00000028545
OG0011195	rna10578	transcript_ENSUAMT00000028543
OG0011196	rna10577	transcript_ENSUAMT00000028541
OG0011197	rna10576	transcript_ENSUAMT00000028539
OG0011198	rna10575	transcript_ENSUAMT00000005728
OG0011199	rna10574	transcript_ENSUAMT00000005741
OG0011200	rna10573	transcript_ENSUAMT00000005749
OG0011201	rna10571	transcript_ENSUAMT00000005754
OG0011202	rna10570	transcript_ENSUAMT00000005759
OG0011203	rna10567	transcript_ENSUAMT00000005765
OG0011204	rna10563	transcript_ENSUAMT00000005886
OG0011205	rna10557	transcript_ENSUAMT00000004514
OG0011206	rna10556	transcript_ENSUAMT00000004508
OG0011207	rna10555	transcript_ENSUAMT00000004493
OG0011208	rna10554	transcript_ENSUAMT00000004476
OG0011209	rna10553	transcript_ENSUAMT00000004472
OG0011210	rna10550	transcript_ENSUAMT00000004467
OG0011211	rna10549	transcript_ENSUAMT00000004464
OG0011212	rna10547	transcript_ENSUAMT00000004458
OG0011213	rna10546	transcript_ENSUAMT00000004450
OG0011214	rna10545	transcript_ENSUAMT00000004337
OG0011215	rna10544	transcript_ENSUAMT00000004326
OG0011216	rna10542	transcript_ENSUAMT00000004307
OG0011217	rna10537	transcript_ENSUAMT00000011021
OG0011218	rna10536	transcript_ENSUAMT00000011031
OG0011219	rna10535	transcript_ENSUAMT00000011033
OG0011220	rna10529	transcript_ENSUAMT00000011067
OG0011221	rna10523	transcript_ENSUAMT00000040773
OG0011222	rna10522	transcript_ENSUAMT00000040772
OG0011223	rna10521	transcript_ENSUAMT00000040771
OG0011224	rna10511	transcript_ENSUAMT00000040768
OG0011225	rna10512	transcript_ENSUAMT00000040769
OG0011226	rna10510	transcript_ENSUAMT00000040766
OG0011227	rna10508	transcript_ENSUAMT00000040764
OG0011228	rna10506	transcript_ENSUAMT00000040763
OG0011229	rna10503	transcript_ENSUAMT00000040762
OG0011230	rna10502	transcript_ENSUAMT00000020450
OG0011231	rna10499	transcript_ENSUAMT00000020460
OG0011232	rna10496	transcript_ENSUAMT00000020466
OG0011233	rna10494	transcript_ENSUAMT00000020473
OG0011234	rna10491	transcript_ENSUAMT00000020475
OG0011235	rna10490	transcript_ENSUAMT00000020476
OG0011236	rna10486	transcript_ENSUAMT00000019996
OG0011237	rna10484	transcript_ENSUAMT00000020040
OG0011238	rna10483	transcript_ENSUAMT00000020042
OG0011239	rna10480	transcript_ENSUAMT00000020348
OG0011240	rna10477	transcript_ENSUAMT00000020384
OG0011241	rna10474	transcript_ENSUAMT00000022786
OG0011242	rna10467	transcript_ENSUAMT00000022714
OG0011243	rna10466	transcript_ENSUAMT00000037115
OG0011244	rna10465	transcript_ENSUAMT00000037114
OG0011245	rna10464	transcript_ENSUAMT00000036250
OG0011246	rna10458	transcript_ENSUAMT00000017200
OG0011247	rna10457	transcript_ENSUAMT00000038371
OG0011248	rna10451	transcript_ENSUAMT00000038865
OG0011249	rna10442	transcript_ENSUAMT00000031840
OG0011250	rna10438	transcript_ENSUAMT00000031837
OG0011251	rna10437	transcript_ENSUAMT00000031835
OG0011252	rna10435	transcript_ENSUAMT00000031834
OG0011253	rna10432	transcript_ENSUAMT00000031826
OG0011254	rna10427	transcript_ENSUAMT00000033565
OG0011255	rna10424	transcript_ENSUAMT00000033563
OG0011256	rna10423	transcript_ENSUAMT00000033562
OG0011257	rna10422	transcript_ENSUAMT00000033561
OG0011258	rna10417	transcript_ENSUAMT00000027997
OG0011259	rna10416	transcript_ENSUAMT00000027996
OG0011260	rna10415	transcript_ENSUAMT00000027995
OG0011261	rna10414	transcript_ENSUAMT00000027992
OG0011263	rna10411	transcript_ENSUAMT00000027994
OG0011264	rna35653	transcript_ENSUAMT00000019156
OG0011265	rna35648	transcript_ENSUAMT00000019107
OG0011266	rna8371	transcript_ENSUAMT00000024256
OG0011267	rna8372	transcript_ENSUAMT00000024248
OG0011268	rna8373	transcript_ENSUAMT00000024244
OG0011269	rna8375	transcript_ENSUAMT00000036598
OG0011270	rna8378	transcript_ENSUAMT00000031463
OG0011271	rna8380	transcript_ENSUAMT00000001403
OG0011272	rna8383	transcript_ENSUAMT00000003428
OG0011273	rna8384	transcript_ENSUAMT00000003245
OG0011274	rna8386	transcript_ENSUAMT00000025322
OG0011275	rna8392	transcript_ENSUAMT00000025658
OG0011276	rna8395	transcript_ENSUAMT00000008220
OG0011277	rna8397	transcript_ENSUAMT00000008085
OG0011278	rna8398	transcript_ENSUAMT00000008101
OG0011279	rna8401	transcript_ENSUAMT00000008159
OG0011280	rna8403	transcript_ENSUAMT00000008203
OG0011281	rna8408	transcript_ENSUAMT00000008209
OG0011282	rna8425	transcript_ENSUAMT00000014991
OG0011283	rna8426	transcript_ENSUAMT00000020838
OG0011284	rna8430	transcript_ENSUAMT00000012783
OG0011285	rna8433	transcript_ENSUAMT00000013780
OG0011286	rna8443	transcript_ENSUAMT00000007069
OG0011287	rna8444	transcript_ENSUAMT00000007074
OG0011288	rna8448	transcript_ENSUAMT00000007076
OG0011289	rna8449	transcript_ENSUAMT00000007078
OG0011290	rna8452	transcript_ENSUAMT00000007079
OG0011291	rna8454	transcript_ENSUAMT00000007082
OG0011292	rna8462	transcript_ENSUAMT00000007089
OG0011293	rna8465	transcript_ENSUAMT00000007151
OG0011294	rna8469	transcript_ENSUAMT00000021190
OG0011295	rna8473	transcript_ENSUAMT00000021201
OG0011296	rna8475	transcript_ENSUAMT00000021209
OG0011297	rna8476	transcript_ENSUAMT00000035850
OG0011298	rna8478	transcript_ENSUAMT00000038897
OG0011299	rna8479	transcript_ENSUAMT00000038947
OG0011300	rna8480	transcript_ENSUAMT00000026945
OG0011301	rna8485	transcript_ENSUAMT00000019814
OG0011302	rna8487	transcript_ENSUAMT00000009013
OG0011303	rna8488	transcript_ENSUAMT00000009016
OG0011304	rna8490	transcript_ENSUAMT00000022047
OG0011305	rna8498	transcript_ENSUAMT00000014380
OG0011306	rna8499	transcript_ENSUAMT00000035429
OG0011307	rna8500	transcript_ENSUAMT00000035408
OG0011308	rna8501	transcript_ENSUAMT00000035398
OG0011309	rna8503	transcript_ENSUAMT00000035192
OG0011310	rna8510	transcript_ENSUAMT00000035190
OG0011311	rna8511	transcript_ENSUAMT00000035187
OG0011312	rna8588	transcript_ENSUAMT00000000939
OG0011313	rna8587	transcript_ENSUAMT00000020999
OG0011314	rna8585	transcript_ENSUAMT00000040544
OG0011315	rna8579	transcript_ENSUAMT00000040546
OG0011316	rna8578	transcript_ENSUAMT00000004059
OG0011317	rna8575	transcript_ENSUAMT00000020404
OG0011318	rna8571	transcript_ENSUAMT00000023059
OG0011319	rna8570	transcript_ENSUAMT00000010635
OG0011320	rna8559	transcript_ENSUAMT00000038077
OG0011321	rna8556	transcript_ENSUAMT00000030560
OG0011322	rna8553	transcript_ENSUAMT00000024294
OG0011323	rna8549	transcript_ENSUAMT00000024290
OG0011324	rna8546	transcript_ENSUAMT00000002041
OG0011325	rna8545	transcript_ENSUAMT00000004288
OG0011326	rna8543	transcript_ENSUAMT00000039334
OG0011327	rna8540	transcript_ENSUAMT00000039409
OG0011328	rna8536	transcript_ENSUAMT00000039410
OG0011329	rna8534	transcript_ENSUAMT00000000273
OG0011330	rna8525	transcript_ENSUAMT00000000477
OG0011331	rna8524	transcript_ENSUAMT00000026607
OG0011332	rna8519	transcript_ENSUAMT00000018271
OG0011333	rna26825	transcript_ENSUAMT00000000457
OG0011334	rna26823	transcript_ENSUAMT00000018181
OG0011335	rna26816	transcript_ENSUAMT00000010355
OG0011336	rna26815	transcript_ENSUAMT00000010372
OG0011337	rna26813	transcript_ENSUAMT00000024741
OG0011338	rna26812	transcript_ENSUAMT00000012206
OG0011339	rna26809	transcript_ENSUAMT00000012209
OG0011340	rna26802	transcript_ENSUAMT00000013068
OG0011341	rna26801	transcript_ENSUAMT00000038176
OG0011342	rna26800	transcript_ENSUAMT00000038175
OG0011343	rna26789	transcript_ENSUAMT00000025740
OG0011344	rna26778	transcript_ENSUAMT00000020866
OG0011345	rna26767	transcript_ENSUAMT00000018326
OG0011346	rna26764	transcript_ENSUAMT00000018336
OG0011347	rna26763	transcript_ENSUAMT00000018339
OG0011348	rna26762	transcript_ENSUAMT00000018341
OG0011349	rna26760	transcript_ENSUAMT00000018345
OG0011350	rna26752	transcript_ENSUAMT00000037082
OG0011351	rna26747	transcript_ENSUAMT00000037079
OG0011352	rna26745	transcript_ENSUAMT00000012860
OG0011353	rna26736	transcript_ENSUAMT00000012835
OG0011354	rna26735	transcript_ENSUAMT00000012832
OG0011355	rna26734	transcript_ENSUAMT00000020503
OG0011356	rna30245	transcript_ENSUAMT00000014666
OG0011357	rna30238	transcript_ENSUAMT00000001821
OG0011358	rna30237	transcript_ENSUAMT00000032758
OG0011359	rna30233	transcript_ENSUAMT00000034357
OG0011360	rna30230	transcript_ENSUAMT00000015893
OG0011361	rna30229	transcript_ENSUAMT00000012411
OG0011362	rna30227	transcript_ENSUAMT00000002356
OG0011363	rna30226	transcript_ENSUAMT00000002366
OG0011364	rna30225	transcript_ENSUAMT00000002375
OG0011365	rna30215	transcript_ENSUAMT00000007994
OG0011366	rna30213	transcript_ENSUAMT00000023016
OG0011367	rna30209	transcript_ENSUAMT00000000449
OG0011368	rna30207	transcript_ENSUAMT00000000332
OG0011369	rna30202	transcript_ENSUAMT00000000319
OG0011370	rna30200	transcript_ENSUAMT00000002691
OG0011371	rna30196	transcript_ENSUAMT00000002681
OG0011372	rna30194	transcript_ENSUAMT00000014996
OG0011373	rna30193	transcript_ENSUAMT00000014987
OG0011374	rna30191	transcript_ENSUAMT00000021648
OG0011375	rna30190	transcript_ENSUAMT00000005454
OG0011376	rna30189	transcript_ENSUAMT00000031139
OG0011377	rna30182	transcript_ENSUAMT00000026367
OG0011378	rna30177	transcript_ENSUAMT00000018178
OG0011379	rna30175	transcript_ENSUAMT00000018166
OG0011380	rna30174	transcript_ENSUAMT00000018159
OG0011381	rna30173	transcript_ENSUAMT00000012395
OG0011382	rna30170	transcript_ENSUAMT00000012380
OG0011383	rna30165	transcript_ENSUAMT00000006183
OG0011384	rna30163	transcript_ENSUAMT00000003733
OG0011385	rna30162	transcript_ENSUAMT00000003917
OG0011386	rna30160	transcript_ENSUAMT00000025160
OG0011387	rna30152	transcript_ENSUAMT00000025171
OG0011388	rna30150	transcript_ENSUAMT00000025174
OG0011389	rna30147	transcript_ENSUAMT00000004196
OG0011390	rna30146	transcript_ENSUAMT00000025181
OG0011391	rna30140	transcript_ENSUAMT00000034650
OG0011392	rna30137	transcript_ENSUAMT00000008376
OG0011393	rna30136	transcript_ENSUAMT00000008374
OG0011394	rna30135	transcript_ENSUAMT00000008365
OG0011395	rna30133	transcript_ENSUAMT00000016569
OG0011396	rna30131	transcript_ENSUAMT00000007585
OG0011397	rna15675	transcript_ENSUAMT00000020117
OG0011398	rna30124	transcript_ENSUAMT00000040997
OG0011399	rna30122	transcript_ENSUAMT00000041001
OG0011400	rna30120	transcript_ENSUAMT00000041005
OG0011401	rna30119	transcript_ENSUAMT00000041062
OG0011402	rna30118	transcript_ENSUAMT00000034272
OG0011403	rna30115	transcript_ENSUAMT00000040440
OG0011404	rna30103	transcript_ENSUAMT00000040173
OG0011405	rna30102	transcript_ENSUAMT00000040164
OG0011406	rna30098	transcript_ENSUAMT00000040139
OG0011407	rna30097	transcript_ENSUAMT00000040132
OG0011408	rna30095	transcript_ENSUAMT00000040130
OG0011409	rna30094	transcript_ENSUAMT00000040128
OG0011410	rna30092	transcript_ENSUAMT00000040125
OG0011411	rna30093	transcript_ENSUAMT00000040127
OG0011412	rna30091	transcript_ENSUAMT00000040124
OG0011413	rna30086	transcript_ENSUAMT00000040103
OG0011414	rna30085	transcript_ENSUAMT00000017194
OG0011415	rna30073	transcript_ENSUAMT00000017193
OG0011416	rna30059	transcript_ENSUAMT00000000271
OG0011417	rna30049	transcript_ENSUAMT00000026627
OG0011418	rna30048	transcript_ENSUAMT00000040148
OG0011419	rna30047	transcript_ENSUAMT00000040146
OG0011420	rna33727	transcript_ENSUAMT00000001923
OG0011421	rna32616	transcript_ENSUAMT00000037533
OG0011422	rna32609	transcript_ENSUAMT00000000411
OG0011423	rna32600	transcript_ENSUAMT00000002295
OG0011424	rna32599	transcript_ENSUAMT00000002309
OG0011425	rna32597	transcript_ENSUAMT00000007486, transcript_ENSUAMT00000002330
OG0011426	rna32590	transcript_ENSUAMT00000016679
OG0011427	rna32589	transcript_ENSUAMT00000013914
OG0011428	rna32544	transcript_ENSUAMT00000000512, transcript_ENSUAMT00000004245
OG0011429	rna34058	transcript_ENSUAMT00000024462
OG0011430	rna34053	transcript_ENSUAMT00000034878
OG0011431	rna34052	transcript_ENSUAMT00000034879
OG0011432	rna34051	transcript_ENSUAMT00000034880
OG0011433	rna34050	transcript_ENSUAMT00000034883
OG0011434	rna34049	transcript_ENSUAMT00000034905
OG0011435	rna34048	transcript_ENSUAMT00000034908
OG0011436	rna34046	transcript_ENSUAMT00000034910
OG0011437	rna34045	transcript_ENSUAMT00000034911
OG0011438	rna34041	transcript_ENSUAMT00000036577
OG0011439	rna34039	transcript_ENSUAMT00000036579
OG0011440	rna34038	transcript_ENSUAMT00000036580
OG0011441	rna34035	transcript_ENSUAMT00000037672
OG0011442	rna34033	transcript_ENSUAMT00000037665
OG0011443	rna34032	transcript_ENSUAMT00000037662
OG0011444	rna34031	transcript_ENSUAMT00000037661
OG0011445	rna34029	transcript_ENSUAMT00000037639
OG0011446	rna34028	transcript_ENSUAMT00000037503
OG0011447	rna34020	transcript_ENSUAMT00000005330
OG0011448	rna35884	transcript_ENSUAMT00000030342
OG0011449	rna35883	transcript_ENSUAMT00000030337
OG0011450	rna35879	transcript_ENSUAMT00000009532
OG0011451	rna35873	transcript_ENSUAMT00000009553
OG0011452	rna35871	transcript_ENSUAMT00000009556
OG0011453	rna35870	transcript_ENSUAMT00000009566
OG0011454	rna35856	transcript_ENSUAMT00000004090
OG0011455	rna35852	transcript_ENSUAMT00000038042
OG0011456	rna35851	transcript_ENSUAMT00000038057
OG0011457	rna35849	transcript_ENSUAMT00000014816
OG0011458	rna35848	transcript_ENSUAMT00000014827
OG0011459	rna35846	transcript_ENSUAMT00000014830
OG0011460	rna35845	transcript_ENSUAMT00000014831
OG0011461	rna35843	transcript_ENSUAMT00000014833
OG0011462	rna35842	transcript_ENSUAMT00000014837
OG0011463	rna35841	transcript_ENSUAMT00000001548
OG0011464	rna35838	transcript_ENSUAMT00000001634
OG0011465	rna35832	transcript_ENSUAMT00000009530
OG0011466	rna35828	transcript_ENSUAMT00000009545
OG0011467	rna35825	transcript_ENSUAMT00000009548
OG0011468	rna35822	transcript_ENSUAMT00000030734
OG0011469	rna35806	transcript_ENSUAMT00000030725
OG0011470	rna35805	transcript_ENSUAMT00000030723
OG0011471	rna35800	transcript_ENSUAMT00000030719
OG0011472	rna1728	transcript_ENSUAMT00000031058
OG0011473	rna1719	transcript_ENSUAMT00000031059
OG0011474	rna1718	transcript_ENSUAMT00000031061
OG0011475	rna1717	transcript_ENSUAMT00000031062
OG0011476	rna1713	transcript_ENSUAMT00000011922
OG0011477	rna1711	transcript_ENSUAMT00000035484
OG0011478	rna1709	transcript_ENSUAMT00000035488
OG0011479	rna1706	transcript_ENSUAMT00000035495
OG0011480	rna1705	transcript_ENSUAMT00000035500
OG0011481	rna1700	transcript_ENSUAMT00000029766
OG0011482	rna1698	transcript_ENSUAMT00000029679
OG0011483	rna1696	transcript_ENSUAMT00000029505
OG0011484	rna1695	transcript_ENSUAMT00000041800
OG0011485	rna1690	transcript_ENSUAMT00000041810
OG0011486	rna1683	transcript_ENSUAMT00000028294
OG0011487	rna1679	transcript_ENSUAMT00000028284
OG0011488	rna1678	transcript_ENSUAMT00000020297
OG0011489	rna1674	transcript_ENSUAMT00000020281
OG0011490	rna1669	transcript_ENSUAMT00000041126
OG0011491	rna1666	transcript_ENSUAMT00000041125
OG0011492	rna1656	transcript_ENSUAMT00000013093
OG0011493	rna1653	transcript_ENSUAMT00000013048
OG0011494	rna1652	transcript_ENSUAMT00000012843
OG0011495	rna1651	transcript_ENSUAMT00000012831
OG0011496	rna1648	transcript_ENSUAMT00000019541
OG0011497	rna1646	transcript_ENSUAMT00000024853
OG0011498	rna1636	transcript_ENSUAMT00000032555
OG0011499	rna1627	transcript_ENSUAMT00000015387
OG0011500	rna1626	transcript_ENSUAMT00000040694
OG0011501	rna1614	transcript_ENSUAMT00000013117
OG0011503	rna1731	transcript_ENSUAMT00000026278
OG0011504	rna1732	transcript_ENSUAMT00000026279
OG0011505	rna1733	transcript_ENSUAMT00000026282
OG0011506	rna1734	transcript_ENSUAMT00000026285
OG0011507	rna1737	transcript_ENSUAMT00000026293
OG0011508	rna1741	transcript_ENSUAMT00000039228
OG0011509	rna1743	transcript_ENSUAMT00000024762
OG0011510	rna1747	transcript_ENSUAMT00000024764
OG0011511	rna1757	transcript_ENSUAMT00000010717
OG0011512	rna1758	transcript_ENSUAMT00000010819
OG0011513	rna1760	transcript_ENSUAMT00000010824
OG0011514	rna1764	transcript_ENSUAMT00000038142
OG0011515	rna1765	transcript_ENSUAMT00000036524
OG0011516	rna1768	transcript_ENSUAMT00000010710
OG0011517	rna1782	transcript_ENSUAMT00000022132
OG0011518	rna1783	transcript_ENSUAMT00000000178
OG0011519	rna1784	transcript_ENSUAMT00000026005
OG0011520	rna1786	transcript_ENSUAMT00000025996
OG0011521	rna1789	transcript_ENSUAMT00000025836
OG0011522	rna1792	transcript_ENSUAMT00000003678
OG0011523	rna1794	transcript_ENSUAMT00000003667
OG0011524	rna1795	transcript_ENSUAMT00000003620
OG0011525	rna1798	transcript_ENSUAMT00000027344
OG0011526	rna1799	transcript_ENSUAMT00000001289
OG0011527	rna1801	transcript_ENSUAMT00000032373
OG0011528	rna1802	transcript_ENSUAMT00000032354
OG0011529	rna1807	transcript_ENSUAMT00000032838
OG0011530	rna1812	transcript_ENSUAMT00000032839
OG0011531	rna1816	transcript_ENSUAMT00000032840
OG0011532	rna1825	transcript_ENSUAMT00000033065
OG0011534	rna1829	transcript_ENSUAMT00000017692
OG0011535	rna1837	transcript_ENSUAMT00000003607
OG0011536	rna1844	transcript_ENSUAMT00000013815
OG0011537	rna1843	transcript_ENSUAMT00000013816
OG0011538	rna1848	transcript_ENSUAMT00000026156
OG0011539	rna1853	transcript_ENSUAMT00000018100
OG0011540	rna1854	transcript_ENSUAMT00000018091
OG0011541	rna1857	transcript_ENSUAMT00000032545
OG0011542	rna1858	transcript_ENSUAMT00000027934
OG0011543	rna1859	transcript_ENSUAMT00000027936
OG0011544	rna1861	transcript_ENSUAMT00000027939
OG0011545	rna1862	transcript_ENSUAMT00000027940
OG0011546	rna1864	transcript_ENSUAMT00000027943
OG0011547	rna1868	transcript_ENSUAMT00000027957
OG0011548	rna1869	transcript_ENSUAMT00000027960
OG0011549	rna1875	transcript_ENSUAMT00000027998
OG0011550	rna1879	transcript_ENSUAMT00000026808
OG0011551	rna1883	transcript_ENSUAMT00000027225
OG0011552	rna1885	transcript_ENSUAMT00000024417
OG0011553	rna1893	transcript_ENSUAMT00000031365
OG0011554	rna1896	transcript_ENSUAMT00000020714
OG0011555	rna1902	transcript_ENSUAMT00000014134
OG0011556	rna1906	transcript_ENSUAMT00000037868
OG0011557	rna1911	transcript_ENSUAMT00000024151
OG0011558	rna1913	transcript_ENSUAMT00000006494
OG0011559	rna1917	transcript_ENSUAMT00000006487
OG0011560	rna1918	transcript_ENSUAMT00000006461
OG0011561	rna1919	transcript_ENSUAMT00000027183
OG0011562	rna1922	transcript_ENSUAMT00000027158
OG0011563	rna1923	transcript_ENSUAMT00000002252
OG0011564	rna1925	transcript_ENSUAMT00000031471
OG0011565	rna1927	transcript_ENSUAMT00000013687
OG0011566	rna1930	transcript_ENSUAMT00000021632
OG0011567	rna1931	transcript_ENSUAMT00000021633
OG0011568	rna1934	transcript_ENSUAMT00000008814
OG0011569	rna1944	transcript_ENSUAMT00000030247
OG0011570	rna1946	transcript_ENSUAMT00000030235
OG0011571	rna1947	transcript_ENSUAMT00000030233
OG0011572	rna1953	transcript_ENSUAMT00000030229
OG0011573	rna1956	transcript_ENSUAMT00000015311
OG0011574	rna23158	transcript_ENSUAMT00000013495
OG0011575	rna23162	transcript_ENSUAMT00000006512
