Orthogroup	ursArc.longCDS.prots	ursAme.longCDS.prots
OG0014340	rna22803	transcript_ENSUAMT00000032565
OG0014341	rna22801	transcript_ENSUAMT00000032550
OG0014342	rna22800	transcript_ENSUAMT00000032549
OG0014343	rna22796	transcript_ENSUAMT00000032546
OG0014344	rna22792	transcript_ENSUAMT00000007255
OG0014345	rna22783	transcript_ENSUAMT00000003091
OG0014346	rna22781	transcript_ENSUAMT00000018502
OG0014347	rna22773	transcript_ENSUAMT00000000170
OG0014348	rna22771	transcript_ENSUAMT00000000162
OG0014349	rna22769	transcript_ENSUAMT00000000151
OG0014350	rna22767	transcript_ENSUAMT00000000109
OG0014351	rna22765	transcript_ENSUAMT00000024471
OG0014352	rna22760	transcript_ENSUAMT00000024521
OG0014353	rna22753	transcript_ENSUAMT00000036918
OG0014354	rna22745	transcript_ENSUAMT00000036916
OG0014355	rna22726	transcript_ENSUAMT00000035242
OG0014356	rna22724	transcript_ENSUAMT00000035155
OG0014357	rna22722	transcript_ENSUAMT00000035152
OG0014358	rna22720	transcript_ENSUAMT00000030856
OG0014359	rna22719	transcript_ENSUAMT00000018366
OG0014360	rna22717	transcript_ENSUAMT00000018362
OG0014361	rna22713	transcript_ENSUAMT00000018358
OG0014362	rna22699	transcript_ENSUAMT00000041547
OG0014363	rna22688	transcript_ENSUAMT00000012506
OG0014364	rna22685	transcript_ENSUAMT00000013234
OG0014365	rna22680	transcript_ENSUAMT00000034655
OG0014366	rna22677	transcript_ENSUAMT00000002139
OG0014367	rna22663	transcript_ENSUAMT00000014229
OG0014368	rna22661	transcript_ENSUAMT00000014226
OG0014369	rna22657	transcript_ENSUAMT00000036053
OG0014370	rna22655	transcript_ENSUAMT00000036059
OG0014371	rna22654	transcript_ENSUAMT00000036339
OG0014372	rna22645	transcript_ENSUAMT00000014066
OG0014373	rna22634	transcript_ENSUAMT00000024304
OG0014374	rna22630	transcript_ENSUAMT00000037638
OG0014375	rna22629	transcript_ENSUAMT00000029757
OG0014376	rna22624	transcript_ENSUAMT00000019700
OG0014377	rna22621	transcript_ENSUAMT00000019713
OG0014378	rna22617	transcript_ENSUAMT00000019719
OG0014379	rna22615	transcript_ENSUAMT00000019722
OG0014380	rna22614	transcript_ENSUAMT00000019751
OG0014381	rna22605	transcript_ENSUAMT00000021308
OG0014382	rna22603	transcript_ENSUAMT00000021291
OG0014383	rna22595	transcript_ENSUAMT00000025243
OG0014384	rna22593	transcript_ENSUAMT00000032214
OG0014385	rna22592	transcript_ENSUAMT00000032160
OG0014386	rna22591	transcript_ENSUAMT00000032157
OG0014387	rna22590	transcript_ENSUAMT00000032155
OG0014388	rna22588	transcript_ENSUAMT00000032153
OG0014389	rna22586	transcript_ENSUAMT00000032152
OG0014390	rna22585	transcript_ENSUAMT00000032151
OG0014391	rna22580	transcript_ENSUAMT00000032149
OG0014392	rna46345	transcript_ENSUAMT00000014536
OG0014393	rna40339	transcript_ENSUAMT00000006497
OG0014394	rna40354	transcript_ENSUAMT00000023368
OG0014395	rna40360	transcript_ENSUAMT00000020695
OG0014396	rna40363	transcript_ENSUAMT00000020699
OG0014397	rna40369	transcript_ENSUAMT00000025184
OG0014398	rna40383	transcript_ENSUAMT00000009675
OG0014399	rna40386	transcript_ENSUAMT00000009687
OG0014400	rna40388	transcript_ENSUAMT00000009697
OG0014401	rna40394	transcript_ENSUAMT00000009725
OG0014402	rna40397	transcript_ENSUAMT00000009742
OG0014403	rna40406	transcript_ENSUAMT00000009754
OG0014404	rna40408	transcript_ENSUAMT00000009766
OG0014405	rna40409	transcript_ENSUAMT00000009779
OG0014406	rna40412	transcript_ENSUAMT00000009782
OG0014407	rna40415	transcript_ENSUAMT00000013145
OG0014408	rna40432	transcript_ENSUAMT00000036205
OG0014409	rna40443	transcript_ENSUAMT00000036203
OG0014410	rna40444	transcript_ENSUAMT00000015751
OG0014411	rna40450	transcript_ENSUAMT00000026999
OG0014412	rna40451	transcript_ENSUAMT00000032221
OG0014413	rna40479	transcript_ENSUAMT00000001454
OG0014414	rna40483	transcript_ENSUAMT00000034222
OG0014415	rna40485	transcript_ENSUAMT00000034370
OG0014416	rna40487	transcript_ENSUAMT00000034407
OG0014417	rna40502	transcript_ENSUAMT00000020659
OG0014418	rna40510	transcript_ENSUAMT00000020669
OG0014419	rna40513	transcript_ENSUAMT00000020683
OG0014420	rna40515	transcript_ENSUAMT00000003100
OG0014421	rna40878	transcript_ENSUAMT00000013334
OG0014422	rna40872	transcript_ENSUAMT00000002207
OG0014423	rna40865	transcript_ENSUAMT00000040426
OG0014424	rna40864	transcript_ENSUAMT00000004565
OG0014425	rna40863	transcript_ENSUAMT00000004529
OG0014426	rna40854	transcript_ENSUAMT00000003246
OG0014427	rna40853	transcript_ENSUAMT00000003259
OG0014428	rna40849	transcript_ENSUAMT00000003264
OG0014429	rna40840	transcript_ENSUAMT00000003410
OG0014430	rna40837	transcript_ENSUAMT00000013094
OG0014431	rna40834	transcript_ENSUAMT00000004501
OG0014432	rna40820	transcript_ENSUAMT00000004997
OG0014433	rna40819	transcript_ENSUAMT00000005001
OG0014434	rna40816	transcript_ENSUAMT00000010150
OG0014435	rna40815	transcript_ENSUAMT00000002148
OG0014436	rna40809	transcript_ENSUAMT00000040230
OG0014437	rna40803	transcript_ENSUAMT00000040239
OG0014438	rna40795	transcript_ENSUAMT00000027601
OG0014439	rna40789	transcript_ENSUAMT00000006004
OG0014440	rna40781	transcript_ENSUAMT00000021059
OG0014441	rna40778	transcript_ENSUAMT00000021054
OG0014442	rna40775	transcript_ENSUAMT00000002696
OG0014443	rna40772	transcript_ENSUAMT00000001231
OG0014444	rna40753	transcript_ENSUAMT00000000315
OG0014445	rna40748	transcript_ENSUAMT00000031602
OG0014446	rna40744	transcript_ENSUAMT00000031567
OG0014447	rna40725	transcript_ENSUAMT00000036989
OG0014448	rna40724	transcript_ENSUAMT00000036987
OG0014449	rna40718	transcript_ENSUAMT00000038529
OG0014450	rna40713	transcript_ENSUAMT00000010523
OG0014451	rna40710	transcript_ENSUAMT00000012674
OG0014452	rna40708	transcript_ENSUAMT00000012668
OG0014453	rna52899	transcript_ENSUAMT00000000677
OG0014454	rna52923	transcript_ENSUAMT00000013211
OG0014455	rna52925	transcript_ENSUAMT00000013222
OG0014456	rna45630	transcript_ENSUAMT00000007208
OG0014457	rna45628	transcript_ENSUAMT00000018721
OG0014458	rna45625	transcript_ENSUAMT00000024668
OG0014459	rna45619	transcript_ENSUAMT00000038259
OG0014460	rna45613	transcript_ENSUAMT00000024325
OG0014461	rna45606	transcript_ENSUAMT00000024291
OG0014462	rna45597	transcript_ENSUAMT00000010735
OG0014463	rna45596	transcript_ENSUAMT00000015671
OG0014464	rna45592	transcript_ENSUAMT00000001733
OG0014465	rna45587	transcript_ENSUAMT00000010877
OG0014466	rna45580	transcript_ENSUAMT00000015780
OG0014467	rna45579	transcript_ENSUAMT00000002474
OG0014468	rna45574	transcript_ENSUAMT00000024285
OG0014469	rna45567	transcript_ENSUAMT00000011198
OG0014470	rna45560	transcript_ENSUAMT00000017277
OG0014471	rna45543	transcript_ENSUAMT00000030082
OG0014472	rna45532	transcript_ENSUAMT00000032557
OG0014473	rna45513	transcript_ENSUAMT00000006146
OG0014474	rna45509	transcript_ENSUAMT00000001580
OG0014475	rna15677	transcript_ENSUAMT00000021366
OG0014476	rna15673	transcript_ENSUAMT00000021358
OG0014477	rna15671	transcript_ENSUAMT00000020698
OG0014478	rna15669	transcript_ENSUAMT00000020694
OG0014479	rna15668	transcript_ENSUAMT00000021367
OG0014481	rna15663	transcript_ENSUAMT00000020481
OG0014482	rna15660	transcript_ENSUAMT00000020482
OG0014483	rna15656	transcript_ENSUAMT00000020660
OG0014484	rna15653	transcript_ENSUAMT00000020666
OG0014485	rna15648	transcript_ENSUAMT00000020678
OG0014486	rna15645	transcript_ENSUAMT00000020687
OG0014487	rna15639	transcript_ENSUAMT00000015156
OG0014488	rna15636	transcript_ENSUAMT00000014641
OG0014489	rna15635	transcript_ENSUAMT00000014624
OG0014490	rna15633	transcript_ENSUAMT00000014617
OG0014491	rna15621	transcript_ENSUAMT00000005859
OG0014492	rna15620	transcript_ENSUAMT00000039966
OG0014493	rna15618	transcript_ENSUAMT00000039965
OG0014494	rna15617	transcript_ENSUAMT00000039817
OG0014495	rna15615	transcript_ENSUAMT00000039190
OG0014496	rna15603	transcript_ENSUAMT00000039163
OG0014497	rna15600	transcript_ENSUAMT00000038864
OG0014498	rna15598	transcript_ENSUAMT00000038863
OG0014499	rna15597	transcript_ENSUAMT00000038862
OG0014500	rna15596	transcript_ENSUAMT00000038861
OG0014501	rna15594	transcript_ENSUAMT00000031430
OG0014502	rna15591	transcript_ENSUAMT00000031177
OG0014503	rna15582	transcript_ENSUAMT00000031392
OG0014504	rna15573	transcript_ENSUAMT00000031420
OG0014505	rna15567	transcript_ENSUAMT00000015138
OG0014506	rna15558	transcript_ENSUAMT00000015148
OG0014507	rna15557	transcript_ENSUAMT00000015151
OG0014508	rna15556	transcript_ENSUAMT00000015154
OG0014509	rna15554	transcript_ENSUAMT00000030592
OG0014510	rna15553	transcript_ENSUAMT00000030589
OG0014511	rna15550	transcript_ENSUAMT00000030585
OG0014512	rna15546	transcript_ENSUAMT00000030201
OG0014513	rna15543	transcript_ENSUAMT00000030198
OG0014514	rna15526	transcript_ENSUAMT00000027549
OG0014515	rna15525	transcript_ENSUAMT00000027552
OG0014516	rna15524	transcript_ENSUAMT00000027555
OG0014517	rna15520	transcript_ENSUAMT00000027596
OG0014518	rna15519	transcript_ENSUAMT00000027633
OG0014519	rna15518	transcript_ENSUAMT00000037523
OG0014520	rna15515	transcript_ENSUAMT00000037522
OG0014521	rna15509	transcript_ENSUAMT00000037255
OG0014522	rna15505	transcript_ENSUAMT00000037254
OG0014523	rna15500	transcript_ENSUAMT00000037251
OG0014524	rna15496	transcript_ENSUAMT00000037244
OG0014525	rna15494	transcript_ENSUAMT00000037234
OG0014526	rna15493	transcript_ENSUAMT00000016222
OG0014527	rna15488	transcript_ENSUAMT00000018508
OG0014528	rna15485	transcript_ENSUAMT00000018507
OG0014529	rna15484	transcript_ENSUAMT00000018504
OG0014530	rna15482	transcript_ENSUAMT00000018498
OG0014531	rna15481	transcript_ENSUAMT00000018495
OG0014532	rna15477	transcript_ENSUAMT00000018483
OG0014533	rna15474	transcript_ENSUAMT00000018395
OG0014534	rna15470	transcript_ENSUAMT00000018393
OG0014535	rna15466	transcript_ENSUAMT00000037717
OG0014536	rna15463	transcript_ENSUAMT00000020546
OG0014537	rna15453	transcript_ENSUAMT00000005627
OG0014538	rna15450	transcript_ENSUAMT00000040118
OG0014539	rna15448	transcript_ENSUAMT00000020251
OG0014540	rna15440	transcript_ENSUAMT00000026768
OG0014541	rna15435	transcript_ENSUAMT00000020573
OG0014542	rna15434	transcript_ENSUAMT00000031707
OG0014543	rna15433	transcript_ENSUAMT00000031700
OG0014544	rna15429	transcript_ENSUAMT00000031696
OG0014545	rna15427	transcript_ENSUAMT00000005496
OG0014546	rna15426	transcript_ENSUAMT00000005470
OG0014547	rna15420	transcript_ENSUAMT00000004775
OG0014548	rna15415	transcript_ENSUAMT00000028705
OG0014549	rna15410	transcript_ENSUAMT00000036902
OG0014550	rna15408	transcript_ENSUAMT00000037920
OG0014551	rna15404	transcript_ENSUAMT00000037912
OG0014552	rna15395	transcript_ENSUAMT00000011009
OG0014553	rna15394	transcript_ENSUAMT00000027400
OG0014554	rna15391	transcript_ENSUAMT00000027606
OG0014555	rna15384	transcript_ENSUAMT00000026849
OG0014556	rna15383	transcript_ENSUAMT00000026628
OG0014557	rna15373	transcript_ENSUAMT00000026623
OG0014558	rna15369	transcript_ENSUAMT00000034131
OG0014559	rna15357	transcript_ENSUAMT00000038743
OG0014560	rna15356	transcript_ENSUAMT00000038745
OG0014561	rna15355	transcript_ENSUAMT00000038746
OG0014562	rna15354	transcript_ENSUAMT00000038750
OG0014563	rna15343	transcript_ENSUAMT00000013859
OG0014564	rna15337	transcript_ENSUAMT00000023846
OG0014565	rna15330	transcript_ENSUAMT00000020434
OG0014566	rna15327	transcript_ENSUAMT00000020459
OG0014567	rna15324	transcript_ENSUAMT00000015491
OG0014568	rna15323	transcript_ENSUAMT00000002512
OG0014569	rna15322	transcript_ENSUAMT00000002307
OG0014570	rna15320	transcript_ENSUAMT00000002194
OG0014571	rna15319	transcript_ENSUAMT00000002204
OG0014572	rna15314	transcript_ENSUAMT00000002218
OG0014573	rna15311	transcript_ENSUAMT00000016152
OG0014574	rna15309	transcript_ENSUAMT00000018098
OG0014575	rna15307	transcript_ENSUAMT00000014150
OG0014576	rna15306	transcript_ENSUAMT00000014156
OG0014577	rna15305	transcript_ENSUAMT00000014165
OG0014578	rna15302	transcript_ENSUAMT00000023088
OG0014579	rna15301	transcript_ENSUAMT00000023073
OG0014580	rna15300	transcript_ENSUAMT00000026036
OG0014581	rna15290	transcript_ENSUAMT00000026034
OG0014582	rna15281	transcript_ENSUAMT00000026029
OG0014583	rna15275	transcript_ENSUAMT00000003140
OG0014584	rna15268	transcript_ENSUAMT00000041133
OG0014585	rna15256	transcript_ENSUAMT00000008783
OG0014586	rna15250	transcript_ENSUAMT00000007160
OG0014587	rna15244	transcript_ENSUAMT00000014611
OG0014588	rna15243	transcript_ENSUAMT00000024402
OG0014589	rna15242	transcript_ENSUAMT00000024399
OG0014590	rna15240	transcript_ENSUAMT00000003340
OG0014591	rna15236	transcript_ENSUAMT00000012645
OG0014592	rna15232	transcript_ENSUAMT00000009562
OG0014593	rna15222	transcript_ENSUAMT00000005066
OG0014594	rna15214	transcript_ENSUAMT00000004070
OG0014595	rna15210	transcript_ENSUAMT00000035012
OG0014596	rna15209	transcript_ENSUAMT00000035011
OG0014597	rna15202	transcript_ENSUAMT00000035010
OG0014598	rna15200	transcript_ENSUAMT00000024449
OG0014599	rna15198	transcript_ENSUAMT00000024455
OG0014600	rna15197	transcript_ENSUAMT00000024634
OG0014601	rna15192	transcript_ENSUAMT00000024644
OG0014602	rna15187	transcript_ENSUAMT00000033510
OG0014603	rna15176	transcript_ENSUAMT00000009090
OG0014605	rna15165	transcript_ENSUAMT00000021765
OG0014606	rna15164	transcript_ENSUAMT00000001036
OG0014607	rna15142	transcript_ENSUAMT00000016526
OG0014608	rna15130	transcript_ENSUAMT00000037131
OG0014609	rna15129	transcript_ENSUAMT00000037128
OG0014610	rna15125	transcript_ENSUAMT00000025357
OG0014611	rna15124	transcript_ENSUAMT00000001499
OG0014612	rna15121	transcript_ENSUAMT00000015705
OG0014613	rna15101	transcript_ENSUAMT00000033917
OG0014614	rna15099	transcript_ENSUAMT00000034356
OG0014615	rna15097	transcript_ENSUAMT00000009971
OG0014616	rna15094	transcript_ENSUAMT00000009962
OG0014617	rna15080	transcript_ENSUAMT00000010187
OG0014618	rna15075	transcript_ENSUAMT00000011127
OG0014619	rna15073	transcript_ENSUAMT00000011124
OG0014620	rna15071	transcript_ENSUAMT00000011113
OG0014621	rna15069	transcript_ENSUAMT00000011034
OG0014622	rna15068	transcript_ENSUAMT00000010875
OG0014623	rna15063	transcript_ENSUAMT00000010872
OG0014624	rna15055	transcript_ENSUAMT00000015438
OG0014625	rna15042	transcript_ENSUAMT00000006267
OG0014626	rna15033	transcript_ENSUAMT00000006166
OG0014627	rna15031	transcript_ENSUAMT00000028286
OG0014628	rna15028	transcript_ENSUAMT00000028155
OG0014629	rna15030	transcript_ENSUAMT00000016454
OG0014630	rna15027	transcript_ENSUAMT00000000802
OG0014631	rna15020	transcript_ENSUAMT00000040559
OG0014632	rna15018	transcript_ENSUAMT00000040562
OG0014633	rna15014	transcript_ENSUAMT00000040564
OG0014634	rna15012	transcript_ENSUAMT00000005502
OG0014635	rna15009	transcript_ENSUAMT00000023373
OG0014636	rna15007	transcript_ENSUAMT00000023379
OG0014637	rna15005	transcript_ENSUAMT00000023384
OG0014638	rna15004	transcript_ENSUAMT00000035811
OG0014639	rna15002	transcript_ENSUAMT00000035821
OG0014640	rna15000	transcript_ENSUAMT00000035830
OG0014641	rna14997	transcript_ENSUAMT00000016323
OG0014642	rna14993	transcript_ENSUAMT00000028226
OG0014643	rna14991	transcript_ENSUAMT00000028228
OG0014644	rna14988	transcript_ENSUAMT00000010685
OG0014645	rna14987	transcript_ENSUAMT00000010688
OG0014646	rna14986	transcript_ENSUAMT00000004933
OG0014647	rna14983	transcript_ENSUAMT00000023614
OG0014648	rna14976	transcript_ENSUAMT00000023631
OG0014649	rna14975	transcript_ENSUAMT00000011353
OG0014650	rna14974	transcript_ENSUAMT00000007342
OG0014651	rna14964	transcript_ENSUAMT00000012910
OG0014652	rna14963	transcript_ENSUAMT00000038484
OG0014653	rna14959	transcript_ENSUAMT00000038488
OG0014654	rna14958	transcript_ENSUAMT00000038491
OG0014655	rna14953	transcript_ENSUAMT00000038492
OG0014656	rna14946	transcript_ENSUAMT00000004765
OG0014657	rna14944	transcript_ENSUAMT00000006432
OG0014658	rna14942	transcript_ENSUAMT00000006436
OG0014659	rna14939	transcript_ENSUAMT00000037843
OG0014660	rna14937	transcript_ENSUAMT00000038579
OG0014661	rna14927	transcript_ENSUAMT00000004800
OG0014662	rna45945	transcript_ENSUAMT00000016232
OG0014663	rna45940	transcript_ENSUAMT00000016231
OG0014664	rna45938	transcript_ENSUAMT00000000530
OG0014665	rna45937	transcript_ENSUAMT00000000509
OG0014666	rna45932	transcript_ENSUAMT00000000503
OG0014667	rna45931	transcript_ENSUAMT00000000498
OG0014668	rna45924	transcript_ENSUAMT00000000490
OG0014669	rna45923	transcript_ENSUAMT00000000448
OG0014670	rna45911	transcript_ENSUAMT00000000406
OG0014671	rna45908	transcript_ENSUAMT00000000372
OG0014672	rna45909	transcript_ENSUAMT00000000403
OG0014673	rna45902	transcript_ENSUAMT00000000356
OG0014674	rna14926	transcript_ENSUAMT00000004793
OG0014675	rna14918	transcript_ENSUAMT00000004789
OG0014676	rna14917	transcript_ENSUAMT00000035334
OG0014677	rna14914	transcript_ENSUAMT00000035341
OG0014678	rna14910	transcript_ENSUAMT00000035342
OG0014679	rna14904	transcript_ENSUAMT00000038636
OG0014680	rna14895	transcript_ENSUAMT00000033166
OG0014681	rna14892	transcript_ENSUAMT00000033033
OG0014682	rna14890	transcript_ENSUAMT00000033029
OG0014683	rna14888	transcript_ENSUAMT00000033028
OG0014684	rna14886	transcript_ENSUAMT00000033026
OG0014685	rna14884	transcript_ENSUAMT00000040154
OG0014686	rna14875	transcript_ENSUAMT00000021926
OG0014687	rna14869	transcript_ENSUAMT00000021909
OG0014688	rna14867	transcript_ENSUAMT00000021898
OG0014689	rna14859	transcript_ENSUAMT00000021894
OG0014690	rna14858	transcript_ENSUAMT00000021890
OG0014691	rna14854	transcript_ENSUAMT00000021885
OG0014692	rna14853	transcript_ENSUAMT00000024238
OG0014693	rna14852	transcript_ENSUAMT00000024235
OG0014694	rna14837	transcript_ENSUAMT00000014772
OG0014695	rna14829	transcript_ENSUAMT00000024860
OG0014696	rna14826	transcript_ENSUAMT00000024856
OG0014697	rna14825	transcript_ENSUAMT00000024854
OG0014698	rna14823	transcript_ENSUAMT00000024850
OG0014699	rna14819	transcript_ENSUAMT00000014199
OG0014700	rna14818	transcript_ENSUAMT00000002124
OG0014701	rna14817	transcript_ENSUAMT00000006033
OG0014702	rna14811	transcript_ENSUAMT00000014131
OG0014703	rna14809	transcript_ENSUAMT00000014116
OG0014704	rna14808	transcript_ENSUAMT00000014042
OG0014705	rna14803	transcript_ENSUAMT00000014037
OG0014706	rna14801	transcript_ENSUAMT00000027858
OG0014707	rna54210	transcript_ENSUAMT00000027860
OG0014708	rna53836, rna53837	transcript_ENSUAMT00000011010
OG0014709	rna41586	transcript_ENSUAMT00000029417
OG0014710	rna41585	transcript_ENSUAMT00000029462
OG0014711	rna41584	transcript_ENSUAMT00000029469
OG0014712	rna41583	transcript_ENSUAMT00000029472
OG0014713	rna41581	transcript_ENSUAMT00000029474
OG0014714	rna41580	transcript_ENSUAMT00000029489
OG0014715	rna41578	transcript_ENSUAMT00000029495
OG0014716	rna41571	transcript_ENSUAMT00000029512
OG0014717	rna41570	transcript_ENSUAMT00000029515
OG0014718	rna41569	transcript_ENSUAMT00000029517
OG0014719	rna41566	transcript_ENSUAMT00000029518
OG0014720	rna41563	transcript_ENSUAMT00000029528
OG0014721	rna41557	transcript_ENSUAMT00000029530
OG0014722	rna41556	transcript_ENSUAMT00000029533
OG0014723	rna41555	transcript_ENSUAMT00000029536
OG0014724	rna41550	transcript_ENSUAMT00000029569
OG0014725	rna41535	transcript_ENSUAMT00000039614
