Orthogroup	ursArc.longCDS.prots	ailMel.longCDS.prots
OG0014568	rna15323	rna-XM_002915612.4
OG0014569	rna15322	rna-XM_002915611.4
OG0014570	rna15320	rna-XM_002915610.4
OG0014571	rna15319	rna-XM_002915614.4
OG0014572	rna15314	rna-XM_019795715.2
OG0014573	rna15311	rna-XM_034644164.1
OG0014574	rna15309	rna-XM_011235174.3
OG0014575	rna15307	rna-XM_034644145.1
OG0014576	rna15306	rna-XM_019801168.2
OG0014577	rna15305	rna-XM_034644150.1
OG0014578	rna15302	rna-XM_002920639.4
OG0014579	rna15301	rna-XM_002920640.4
OG0014580	rna15300	rna-XM_011226758.3
OG0014581	rna15290	rna-XM_002920647.4
OG0014582	rna15281	rna-XM_011226764.3
OG0014583	rna15275	rna-XM_002920643.4
OG0014584	rna15268	rna-XM_019792893.2
OG0014585	rna15256	rna-XM_034643771.1
OG0014586	rna15250	rna-XM_002916779.4
OG0014587	rna15244	rna-XM_034644219.1
OG0014588	rna15243	rna-XM_002916777.4
OG0014589	rna15242	rna-XM_002916776.3
OG0014590	rna15240	rna-XM_034643732.1
OG0014591	rna15236	rna-XM_002919983.4
OG0014592	rna15232	rna-XM_019800442.2
OG0014593	rna15222	rna-XM_002919985.4
OG0014594	rna15214	rna-XM_034644477.1
OG0014595	rna15210	rna-XM_002927742.4
OG0014596	rna15209	rna-XM_002927740.4
OG0014597	rna15202	rna-XM_034644547.1
OG0014598	rna15200	rna-XM_019802241.2
OG0014599	rna15198	rna-XM_002921697.4
OG0014600	rna15197	rna-XM_034643543.1
OG0014601	rna15192	rna-XM_034643545.1
OG0014602	rna15187	rna-XM_019802245.2
OG0014603	rna15176	rna-XM_034643479.1
OG0014604	rna15179	rna-XM_002925752.4
OG0014605	rna15165	rna-XM_034643665.1
OG0014606	rna15164	rna-XM_011235021.3
OG0014607	rna15142	rna-XM_034643582.1
OG0014608	rna15130	rna-XM_019802341.2
OG0014609	rna15129	rna-XM_034643483.1
OG0014610	rna15125	rna-XM_002921782.4
OG0014611	rna15124	rna-XM_002921781.4
OG0014612	rna15121	rna-XM_034643715.1
OG0014613	rna15101	rna-XM_002919244.4
OG0014614	rna15099	rna-XM_002919243.4
OG0014615	rna15097	rna-XM_019799675.2
OG0014616	rna15094	rna-XM_034644280.1
OG0014617	rna15080	rna-XM_002919239.4
OG0014618	rna15075	rna-XM_019799671.2
OG0014619	rna15073	rna-XM_034643669.1
OG0014620	rna15071	rna-XM_002919248.4
OG0014621	rna15069	rna-XM_002919235.4
OG0014622	rna15068	rna-XM_002919234.4
OG0014623	rna15063	rna-XM_034644492.1
OG0014624	rna15055	rna-XM_034643813.1
OG0014625	rna15042	rna-XM_034644471.1
OG0014626	rna15033	rna-XM_002920277.4
OG0014627	rna15031	rna-XM_019800772.2
OG0014628	rna15028	rna-XM_034644179.1
OG0014629	rna15030	rna-XM_019810190.1
OG0014630	rna15027	rna-XM_034643424.1
OG0014631	rna15020	rna-XM_002928485.4
OG0014632	rna15018	rna-XM_011236363.3
OG0014633	rna15014	rna-XM_002928482.4
OG0014634	rna15012	rna-XM_034643673.1
OG0014635	rna15009	rna-XM_034644494.1
OG0014636	rna15007	rna-XM_002927515.4
OG0014637	rna15005	rna-XM_002927516.4
OG0014638	rna15004	rna-XM_034643674.1
OG0014639	rna15002	rna-XM_019808208.2
OG0014640	rna15000	rna-XM_019808212.2
OG0014641	rna14997	rna-XM_034644297.1
OG0014642	rna14993	rna-XM_034643808.1
OG0014643	rna14991	rna-XM_002915457.4
OG0014644	rna14988	rna-XM_011220035.3
OG0014645	rna14987	rna-XM_002915471.4
OG0014646	rna14986	rna-XM_034643675.1
OG0014647	rna14983	rna-XM_011220037.3
OG0014648	rna14976	rna-XM_002915455.4
OG0014649	rna14975	rna-XM_034644463.1
OG0014650	rna14974	rna-XM_034643408.1
OG0014651	rna14964	rna-XM_034643441.1
OG0014652	rna14963	rna-XM_011220048.3
OG0014653	rna14959	rna-XM_002915459.4
OG0014654	rna14958	rna-XM_011220049.3
OG0014655	rna14953	rna-XM_034644481.1
OG0014656	rna14946	rna-XM_011220056.3
OG0014657	rna14944	rna-XM_011220058.3
OG0014658	rna14942	rna-XM_034643616.1
OG0014659	rna14939	rna-XM_019795544.2
OG0014660	rna14937	rna-XM_002915468.4
OG0014661	rna14927	rna-XM_011233152.3
OG0014662	rna45945	rna-XM_002925871.4
OG0014663	rna45940	rna-XM_034643739.1
OG0014664	rna45938	rna-XM_002926431.4
OG0014665	rna45937	rna-XM_019807159.2
OG0014666	rna45932	rna-XM_034644415.1
OG0014667	rna45931	rna-XM_019807163.2
OG0014668	rna45924	rna-XM_019807155.2
OG0014669	rna45923	rna-XM_002926428.4
OG0014670	rna45911	rna-XM_011233835.3
OG0014671	rna45908	rna-XM_034644393.1
OG0014672	rna45909	rna-XM_034644395.1
OG0014673	rna45902	rna-XM_034644396.1
OG0014674	rna14926	rna-XM_034643728.1
OG0014675	rna14918	rna-XM_034643549.1
OG0014676	rna14917	rna-XM_002927641.4
OG0014677	rna14914	rna-XM_034644081.1
OG0014678	rna14910	rna-XM_019808358.2
OG0014679	rna14904	rna-XM_019808374.2
OG0014680	rna14895	rna-XM_002921531.4
OG0014681	rna14892	rna-XM_034643404.1
OG0014682	rna14890	rna-XM_002921529.4
OG0014683	rna14888	rna-XM_034644242.1
OG0014684	rna14886	rna-XM_034644237.1
OG0014685	rna14884	rna-XM_002921527.4
OG0014686	rna14875	rna-XM_002925578.2
OG0014687	rna14869	rna-XM_034643633.1
OG0014688	rna14867	rna-XM_034643684.1
OG0014689	rna14859	rna-XM_011232764.3
OG0014690	rna14858	rna-XM_034644012.1
OG0014691	rna14854	rna-XM_002925574.4
OG0014692	rna14853	rna-XM_002925573.4
OG0014693	rna14852	rna-XM_034643704.1
OG0014694	rna14837	rna-XM_034644166.1
OG0014695	rna14829	rna-XM_034643729.1
OG0014696	rna14826	rna-XM_019794442.2
OG0014697	rna14825	rna-XM_002914521.4
OG0014698	rna14823	rna-XM_002914522.3
OG0014699	rna14819	rna-XM_034643934.1
OG0014700	rna14818	rna-XM_019794495.2
OG0014701	rna14817	rna-XM_002914526.4
OG0014702	rna14811	rna-XM_011218805.3
OG0014703	rna14809	rna-XM_019794496.2
OG0014704	rna14808	rna-XM_034643721.1
OG0014705	rna14803	rna-XM_019794488.2
OG0014706	rna14801	rna-XM_034643726.1
OG0014707	rna54210	rna-XM_002914530.4
OG0014708	rna53836, rna53837	rna-XM_002914533.3
OG0014709	rna41586	rna-XM_002914534.4
OG0014710	rna41585	rna-XM_034643470.1
OG0014711	rna41584	rna-XM_034644103.1
OG0014712	rna41583	rna-XM_034644106.1
OG0014713	rna41581	rna-XM_034643861.1
OG0014714	rna41580	rna-XM_011218814.3
OG0014715	rna41578	rna-XM_034644163.1
OG0014716	rna41571	rna-XM_034644459.1
OG0014717	rna41570	rna-XM_002914540.3
OG0014718	rna41569	rna-XM_002914541.4
OG0014719	rna41566	rna-XM_034644008.1
OG0014720	rna41563	rna-XM_011218820.3
OG0014721	rna41557	rna-XM_034644380.1
OG0014722	rna41556	rna-XM_002914542.4
OG0014723	rna41555	rna-XM_034644379.1
OG0014724	rna41550	rna-XM_019794456.2
OG0014725	rna41535	rna-XM_034644442.1
OG0014726	rna41523	rna-XM_034643685.1
OG0014727	rna41520	rna-XM_002914581.4
OG0014728	rna41511	rna-XM_034643893.1
OG0014729	rna41508	rna-XM_034643894.1
OG0014730	rna41504	rna-XM_034643887.1
OG0014731	rna41502	rna-XM_034644015.1
OG0014732	rna41501	rna-XM_019794475.2
OG0014733	rna41494	rna-XM_034643686.1
OG0014734	rna41490	rna-XM_034644021.1
OG0014735	rna41481	rna-XM_034644530.1
OG0014736	rna41480	rna-XM_019794479.2
OG0014737	rna41475	rna-XM_019794480.2
OG0014738	rna41472	rna-XM_034643835.1
OG0014739	rna41470	rna-XM_002914558.4
OG0014740	rna41469	rna-XM_034643924.1
OG0014741	rna41467	rna-XM_002914587.4
OG0014742	rna41465	rna-XM_034643606.1
OG0014743	rna41459	rna-XM_034644327.1
OG0014744	rna41454	rna-XM_034644543.1
OG0014745	rna41451	rna-XM_034644538.1
OG0014746	rna41448	rna-XM_002927022.4
OG0014747	rna41447	rna-XM_002927023.4
OG0014748	rna41428	rna-XM_002927027.4
OG0014749	rna41426	rna-XM_034643632.1
OG0014750	rna41424	rna-XM_034644503.1
OG0014751	rna41421	rna-XM_034643797.1
OG0014752	rna41418	rna-XM_019807153.2
OG0014753	rna41416	rna-XM_034644085.1
OG0014754	rna41409	rna-XM_002929282.4
OG0014755	rna41408	rna-XM_034643900.1
OG0014756	rna41404	rna-XM_034643859.1
OG0014757	rna41403	rna-XM_019809970.2
OG0014758	rna41399	rna-XM_002929276.3
OG0014759	rna41398	rna-XM_034644294.1
OG0014760	rna41397	rna-XM_034643689.1
OG0014761	rna41393	rna-XM_034643945.1
OG0014762	rna41386	rna-XM_034644303.1
OG0014763	rna41384	rna-XM_002926674.4
OG0014764	rna41382	rna-XM_034644451.1
OG0014765	rna41379	rna-XM_002926675.4
OG0014766	rna41378	rna-XM_002926677.4
OG0014767	rna41368	rna-XM_034644565.1
OG0014768	rna41365	rna-XM_034644568.1
OG0014769	rna41361	rna-XM_011234149.3
OG0014770	rna41357	rna-XM_002926681.4
OG0014771	rna41355	rna-XM_034643604.1
OG0014772	rna41352	rna-XM_034644019.1
OG0014773	rna41342	rna-XM_034643937.1
OG0014774	rna41334	rna-XM_034644176.1
OG0014775	rna41330	rna-XM_034643433.1
OG0014776	rna41327	rna-XM_034643437.1
OG0014777	rna41326	rna-XM_034643691.1
OG0014778	rna41323	rna-XM_034643411.1
OG0014779	rna41322	rna-XM_002923356.4
OG0014780	rna41317	rna-XM_034644165.1
OG0014781	rna41315	rna-XM_002923354.4
OG0014782	rna41314	rna-XM_034644357.1
OG0014783	rna41312	rna-XM_034643628.1
OG0014784	rna41311	rna-XM_019803913.2
OG0014785	rna41308	rna-XM_011229518.3
OG0014786	rna41305	rna-XM_034643710.1
OG0014787	rna41303	rna-XM_034643941.1
OG0014788	rna41296	rna-XM_034644013.1
OG0014789	rna41295	rna-XM_011229514.3
OG0014790	rna41291	rna-XM_034643923.1
OG0014791	rna41287	rna-XM_034644226.1
OG0014792	rna41283	rna-XM_019803434.2
OG0014793	rna41276	rna-XM_002922912.4
OG0014794	rna41274	rna-XM_002922908.4
OG0014795	rna41268	rna-XM_034644421.1
OG0014796	rna41258	rna-XM_034643451.1
OG0014797	rna41250	rna-XM_034643453.1
OG0014798	rna41249	rna-XM_019803347.2
OG0014799	rna41247	rna-XM_011229409.3
OG0014800	rna41242	rna-XM_019803346.2
OG0014801	rna41236	rna-XM_034644011.1
OG0014802	rna41234	rna-XM_011229402.3
OG0014803	rna41227	rna-XM_034644032.1
OG0014804	rna41224	rna-XM_034643696.1
OG0014805	rna41218	rna-XM_034643978.1
OG0014806	rna41211	rna-XM_034644053.1
OG0014807	rna41209	rna-XM_034643698.1
OG0014808	rna41199	rna-XM_002917244.4
OG0014809	rna41198	rna-XM_034643699.1
OG0014810	rna41193	rna-XM_034643883.1
OG0014811	rna41188	rna-XM_011222348.3
OG0014812	rna41185	rna-XM_034644254.1
OG0014813	rna41180	rna-XM_011222350.3
OG0014814	rna41177	rna-XM_034644266.1
OG0014815	rna41171	rna-XM_034643795.1
OG0014816	rna41157	rna-XM_034643641.1
OG0014817	rna41150	rna-XM_034643654.1
OG0014818	rna41149	rna-XM_034643651.1
OG0014819	rna41147	rna-XM_011222364.3
OG0014820	rna41144	rna-XM_034643568.1
OG0014821	rna41138	rna-XM_002917271.4
OG0014822	rna41137	rna-XM_002917272.4
OG0014823	rna41129	rna-XM_002917253.4
OG0014824	rna41125	rna-XM_034644046.1
OG0014825	rna41123	rna-XM_019797509.2
OG0014856	rna35156	rna-XM_002915634.4
OG0014857	rna35100	rna-XM_011225374.2
OG0014858	rna35097	rna-XM_034646023.1
OG0014859	rna35079	rna-XM_034643541.1
OG0014860	rna35002	rna-XM_011228583.3
OG0014861	rna34997	rna-XM_002913283.4
OG0014862	rna34854	rna-XM_002913320.4
OG0014863	rna34842	rna-XM_002913326.4
OG0014864	rna34729	rna-XM_019804598.1
OG0014865	rna34715	rna-XM_034648304.1
OG0014866	rna34694	rna-XM_034648383.1
OG0014867	rna34687	rna-XM_034648517.1
OG0014868	rna34628	rna-XM_019802440.2
OG0014869	rna34571	rna-XM_034645196.1
OG0014870	rna34552	rna-XM_034649158.1
OG0014871	rna34539	rna-XM_002925157.4
OG0014872	rna34490	rna-XM_034649593.1
OG0014873	rna34442	rna-XM_034649905.1
OG0014874	rna34419	rna-XM_034650026.1
OG0014875	rna34411	rna-XM_019793786.2
OG0014876	rna13268	rna-XM_034650289.1
OG0014877	rna13219	rna-XM_002929420.3
OG0014878	rna13212	rna-XM_034654382.1
OG0014879	rna13194	rna-XM_011232754.3
OG0014880	rna13130	rna-XM_002926319.4
OG0014881	rna13076	rna-XM_034651762.1
OG0014882	rna13060	rna-XM_019799912.2
OG0014883	rna13057	rna-XM_034655070.1
OG0014884	rna13019	rna-XM_034655604.1
OG0014885	rna13005	rna-XM_034652232.1
OG0014886	rna12996	rna-XM_034652336.1
OG0014887	rna12994	rna-XM_011227828.3
OG0014888	rna12972	rna-XM_002915728.4
OG0014889	rna12931	rna-XM_002915734.4
OG0014890	rna12844	rna-XM_034653257.1
OG0014891	rna12838	rna-XM_034653329.1
OG0014892	rna12807	rna-XM_034641318.1
OG0014893	rna12768	rna-XM_034653609.1
OG0014894	rna12761	rna-XM_034653610.1
OG0014895	rna12757	rna-XM_034641368.1
OG0014896	rna12732	rna-XM_034653623.1
OG0014897	rna12688	rna-XM_002921949.4
OG0014898	rna12604	rna-XM_011221909.3
OG0014899	rna12602	rna-XM_034644748.1
OG0014900	rna12533	rna-XM_002922319.4
OG0014901	rna12498	rna-XM_019807606.2
OG0014903	rna12425	rna-XM_002931161.1
OG0014904	rna12375	rna-XM_034653854.1
OG0014905	rna12339	rna-XM_002929147.4
OG0014906	rna12317	rna-XM_034653914.1
OG0014907	rna12214	rna-XM_011226918.3
OG0014908	rna12205	rna-XM_034653980.1
OG0014909	rna46860	rna-XM_002928305.4
OG0014910	rna46835	rna-XM_034654015.1
OG0014911	rna46813	rna-XM_002919204.4
OG0014912	rna46764	rna-XM_002928298.3
OG0014913	rna45798	rna-XM_034654152.1
OG0014914	rna45796	rna-XM_034644004.1
OG0014915	rna45783	rna-XM_034644017.1
OG0014916	rna45771	rna-XM_034641761.1
OG0014917	rna45759	rna-XM_002924539.4
OG0014918	rna45741	rna-XM_034654185.1
OG0014919	rna51556	rna-XM_034643060.1
OG0014920	rna35535	rna-XM_034641865.1
OG0014921	rna48860	rna-XM_019793391.2
OG0014922	rna48857	rna-XM_002930430.2
OG0014923	rna48855	rna-XM_011217218.3
OG0014924	rna48854	rna-XM_019793218.1
OG0014925	rna48850	rna-XM_011217725.2
OG0014926	rna26903	rna-XM_002925423.4
OG0014927	rna26876	rna-XM_034654347.1
OG0014928	rna26762	rna-XM_034644133.1
OG0014929	rna26741	rna-XM_034654430.1
OG0014930	rna26715	rna-XM_034654463.1
OG0014931	rna26701	rna-XM_002920719.2
OG0014932	rna6751	rna-XM_034654563.1
OG0014933	rna6736	rna-XM_011233556.3
OG0014934	rna6716	rna-XM_002918725.3
OG0014935	rna6668	rna-XM_011232395.3
OG0014936	rna6657	rna-XM_002925276.4
OG0014937	rna6537	rna-XM_019796708.2
OG0014938	rna6525	rna-XM_034654698.1
OG0014939	rna6503	rna-XM_011221370.3
OG0014940	rna6489	rna-XM_034654719.1
OG0014941	rna6423	rna-XM_034654755.1
OG0014942	rna6380	rna-XM_034642334.1
OG0014943	rna6336	rna-XM_034654788.1
OG0014944	rna6102	rna-XM_034654892.1
OG0014945	rna6095	rna-XM_034654893.1
OG0014946	rna6067	rna-XM_034642468.1
OG0014947	rna5986	rna-XM_034654951.1
OG0014948	rna5931	rna-XM_034655024.1
OG0014949	rna5876	rna-XM_034655054.1
OG0014950	rna5817	rna-XM_034655080.1
OG0014951	rna5790	rna-XM_019802912.2
OG0014952	rna5753	rna-XM_034655144.1
OG0014953	rna5710	rna-XM_002913672.4
OG0014954	rna5674	rna-XM_034642539.1
OG0014955	rna5671	rna-XM_034642545.1
OG0014956	rna5608	rna-XM_011231781.2
OG0014957	rna5563	rna-XM_034655268.1
OG0014958	rna5558	rna-XM_034655270.1
OG0014959	rna5466	rna-XM_034655334.1
OG0014960	rna5436	rna-XM_034642650.1
OG0014961	rna5423	rna-XM_002917447.3
OG0014962	rna5390	rna-XM_034655410.1
OG0014963	rna5357	rna-XM_011223322.3
OG0014964	rna5319	rna-XM_019801666.2
OG0014965	rna5287	rna-XM_019806940.1
OG0014966	rna5279	rna-XM_034655464.1
OG0014967	rna5266	rna-XM_011233579.2
OG0014968	rna5257	rna-XM_034655502.1
OG0014969	rna5249	rna-XM_034655506.1
OG0014970	rna5206	rna-XM_002922472.3
OG0014971	rna5191	rna-XM_034655548.1
OG0014972	rna5187	rna-XM_011229786.3
OG0014973	rna52352	rna-XM_034650608.1
OG0014975	rna32084	rna-XM_034637858.1
OG0014976	rna32104	rna-XM_019803718.2
OG0014977	rna32198	rna-XM_034672841.1
OG0014978	rna32202	rna-XM_034638498.1
OG0014979	rna32254	rna-XM_034639659.1
OG0014980	rna32389	rna-XM_011226100.3
OG0014981	rna32451	rna-XM_034638573.1
OG0014983	rna32548	rna-XM_034638638.1
OG0014984	rna32562	rna-XM_002919674.4
OG0014985	rna32571	rna-XM_034672360.1
OG0014987	rna32627	rna-XM_011236797.3
OG0014988	rna32676	rna-XM_034637971.1
OG0014989	rna47056	rna-XM_002915549.4
OG0014990	rna46897	rna-XM_034638030.1
OG0014991	rna46888	rna-XM_034638909.1
OG0014992	rna51865	rna-XM_034672840.1
OG0014993	rna51871	rna-XM_034639396.1
OG0014994	rna51879	rna-XM_034638039.1
OG0014995	rna51901	rna-XM_034639382.1
OG0014996	rna51905	rna-XM_034639383.1
OG0014998	rna51908	rna-XM_019807830.1
OG0014999	rna54304, rna54303	rna-XM_011217823.3
OG0015000	rna51948	rna-XM_034638051.1
OG0015001	rna51949	rna-XM_034639561.1
OG0015002	rna51962	rna-XM_034639509.1
OG0015003	rna53188	rna-XM_002924722.4
OG0015004	rna53187	rna-XM_034638062.1, rna-XM_034639548.1
OG0015005	rna52685	rna-XM_019792687.2
OG0015006	rna50943	rna-XM_034639538.1
OG0015007	rna50941	rna-XM_034638084.1
OG0015008	rna50939	rna-XM_034638085.1
OG0015009	rna50892	rna-XM_034639312.1
OG0015011	rna50862	rna-XM_011218070.3
OG0015012	rna50859	rna-XM_034638102.1
OG0015013	rna50777	rna-XM_002927962.4
OG0015014	rna50620	rna-XM_034639150.1
OG0015015	rna50628	rna-XM_019808667.2
OG0015016	rna50702	rna-XM_011237885.3
OG0015017	rna50710	rna-XM_034638973.1
OG0015018	rna50711	rna-XM_034639179.1
OG0015019	rna43778	rna-XM_034639619.1
OG0015020	rna43780	rna-XM_002917826.4
OG0015022	rna43841	rna-XM_034639626.1
OG0015023	rna43843	rna-XM_011223216.3
OG0015024	rna43856	rna-XM_034638569.1, rna-XM_034650353.1
OG0015025	rna43868	rna-XM_034638979.1
OG0015026	rna43968	rna-XM_011229656.3
OG0015027	rna44007	rna-XM_034638220.1
OG0015028	rna44016	rna-XM_034638993.1
OG0015029	rna44023	rna-XM_019803593.2
OG0015030	rna44063	rna-XM_034638999.1
OG0015031	rna44099	rna-XM_034637850.1
OG0015032	rna44148	rna-XM_034637776.1
OG0015033	rna44155	rna-XM_019804881.2
OG0015034	rna44261	rna-XM_011230714.3
OG0015035	rna44208	rna-XM_034639443.1
OG0015036	rna44196	rna-XM_034639694.1
OG0015037	rna44333	rna-XM_019804313.2
OG0015038	rna44373	rna-XM_034638452.1
OG0015039	rna44391	rna-XM_011234951.3
OG0015040	rna44497	rna-XM_034638428.1
OG0015041	rna44499	rna-XM_019793387.2
OG0015042	rna46717	rna-XM_034638310.1
OG0015043	rna54150	rna-XM_034639017.1
OG0015044	rna46667	rna-XM_034638328.1
OG0015045	rna46637	rna-XM_011227130.3
OG0015046	rna46622	rna-XM_011227121.3
OG0015047	rna46602	rna-XM_034639019.1, rna-XM_034639021.1
OG0015048	rna46575	rna-XM_034638267.1
OG0015049	rna46538	rna-XM_034638323.1
OG0015050	rna46533	rna-XM_034638398.1
OG0015051	rna46492	rna-XM_011227054.3
OG0015052	rna46443	rna-XM_034638562.1
OG0015053	rna46438	rna-XM_034638453.1
OG0015054	rna46437	rna-XM_034639022.1
OG0015055	rna46419	rna-XM_019796244.2
OG0015056	rna46389	rna-XM_034672765.1
OG0015057	rna46378	rna-XM_034638460.1
OG0015058	rna46372	rna-XM_034639214.1
OG0015059	rna8819	rna-XM_034638894.1
OG0015060	rna8841	rna-XM_034638036.1
OG0015061	rna8877	rna-XM_019794108.2
OG0015062	rna8972	rna-XM_019797986.2
OG0015063	rna9008	rna-XM_034672912.1
OG0015064	rna9011	rna-XM_002912260.4
OG0015065	rna9028	rna-XM_034638655.1
OG0015066	rna9185	rna-XM_034638167.1
OG0015067	rna9243	rna-XM_011223953.3
OG0015069	rna9316	rna-XM_002923653.4
OG0015070	rna9371	rna-XM_002920949.3
OG0015071	rna9394	rna-XM_034638025.1
OG0015072	rna9420	rna-XM_034637758.1
OG0015073	rna9506	rna-XM_019810079.2
OG0015074	rna9507	rna-XM_034672903.1
OG0015075	rna8728	rna-XM_034639046.1
OG0015076	rna8714	rna-XM_002913373.4
OG0015078	rna8706	rna-XM_034672619.1
OG0015079	rna8695	rna-XM_034639050.1
OG0015080	rna36384	rna-XM_034665601.1, rna-XM_034652585.1
OG0015082	rna28647	rna-XM_034669005.1, rna-XM_034652505.1
OG0015083	rna36090	rna-XM_034667584.1, rna-XM_019793892.2
OG0015084	rna8261	rna-XM_034653171.1
OG0015085	rna39860	rna-XM_011226978.3
OG0015086	rna39822	rna-XM_034649823.1
OG0015087	rna42217	rna-XM_034649893.1
OG0015088	rna42194	rna-XM_002929253.3
OG0015089	rna42176	rna-XM_034649721.1
OG0015091	rna42107	rna-XM_011234119.3
OG0015092	rna30493	rna-XM_019807465.2
OG0015093	rna30499	rna-XM_034649157.1
OG0015094	rna30506	rna-XM_034649989.1
OG0015095	rna30539	rna-XM_002930974.4
OG0015096	rna30545	rna-XM_002922808.4
OG0015097	rna30555	rna-XM_034649559.1
OG0015098	rna54257	rna-XM_019804833.2, rna-XM_002927165.4
OG0015099	rna30561	rna-XM_011237602.3
OG0015101	rna30578	rna-XM_034649431.1
OG0015102	rna30597	rna-XM_034649984.1
OG0015103	rna30624	rna-XM_034648752.1
OG0015104	rna30653	rna-XM_034648781.1
OG0015105	rna30788	rna-XM_002917760.4
OG0015106	rna30790	rna-XM_011223093.3
OG0015107	rna30829	rna-XM_034649256.1
OG0015108	rna30838	rna-XM_034648941.1
OG0015109	rna30847	rna-XM_034649799.1
OG0015110	rna51830	rna-XM_002930512.1
OG0015111	rna47981	rna-XM_034650021.1
OG0015112	rna48012	rna-XM_034649574.1
OG0015113	rna48035	rna-XM_011237049.3
OG0015114	rna48042	rna-XM_019793392.2
OG0015115	rna49527	rna-XM_002929169.4
OG0015116	rna42024	rna-XM_002928760.4
OG0015117	rna42041	rna-XM_002927679.3
OG0015118	rna42059	rna-XM_034649030.1
OG0015119	rna42083	rna-XM_034649504.1
OG0015120	rna42090	rna-XM_011236261.2
OG0015121	rna45648	rna-XM_011232984.3
OG0015122	rna50566	rna-XM_034649538.1
OG0015123	rna40550	rna-XM_034649847.1
OG0015124	rna40560	rna-XM_011230841.1
OG0015125	rna40570	rna-XM_011230847.3
OG0015126	rna40618	rna-XM_034649543.1
OG0015127	rna40662	rna-XM_034649873.1
OG0015128	rna39022	rna-XM_011224123.3
OG0015129	rna39044	rna-XM_002918594.3
OG0015130	rna39048	rna-XM_002918601.1
OG0015131	rna39049	rna-XM_002918593.1
OG0015132	rna39050	rna-XM_002918592.2
OG0015133	rna39052	rna-XM_002922925.1
OG0015134	rna53354	rna-XM_034648929.1
OG0015135	rna41615	rna-XM_002919924.2
OG0015136	rna41632	rna-XM_002920360.3
OG0015137	rna41680	rna-XM_019799153.2
OG0015138	rna41682	rna-XM_034648984.1
OG0015139	rna49878	rna-XM_034649060.1
OG0015140	rna49870	rna-XM_034649061.1
OG0015141	rna49866	rna-XM_019805236.2
OG0015143	rna51699	rna-XM_019809769.2
OG0015144	rna51664	rna-XM_034649720.1
OG0015145	rna51653	rna-XM_034648805.1
OG0015146	rna51599	rna-XM_019793697.2
OG0015147	rna52316	rna-XM_019793085.2
OG0015148	rna52334	rna-XM_002930211.4
OG0015151	rna53135	rna-XM_034660147.1
OG0015152	rna53137	rna-XM_034660177.1
OG0015153	rna53139	rna-XM_034660215.1
OG0015154	rna52062	rna-XM_019809349.2
OG0015155	rna52111	rna-XM_002930187.1
OG0015156	rna52151	rna-XM_034660082.1
OG0015157	rna52159	rna-XM_002930269.2
