Orthogroup	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0013100	rna45658	rna23817
OG0013101	rna45660	rna23814
OG0013102	rna17923	rna29782
OG0013103	rna13458	rna22944
OG0013104	rna45994	rna15138
OG0013105	rna36031	rna16537
OG0013106	rna18	rna33161
OG0013107	rna19	rna33162
OG0013108	rna22	rna33163
OG0013109	rna23	rna33164
OG0013110	rna24	rna33165
OG0013111	rna26	rna33166
OG0013112	rna62	rna33180
OG0013113	rna70	rna33187
OG0013114	rna75	rna33190
OG0013115	rna77	rna33191
OG0013116	rna96	rna33200
OG0013117	rna103	rna33204
OG0013118	rna107	rna33205
OG0013119	rna118	rna33207
OG0013120	rna131	rna33214
OG0013121	rna135	rna33215
OG0013122	rna136	rna33216
OG0013123	rna137	rna33217
OG0013124	rna139	rna33218
OG0013125	rna157	rna33228
OG0013126	rna167	rna33237
OG0013127	rna169	rna33238
OG0013128	rna178	rna33243
OG0013129	rna181	rna33245
OG0013130	rna189	rna33251
OG0013131	rna190	rna33252
OG0013132	rna193	rna33254
OG0013133	rna198	rna33258
OG0013134	rna200	rna33259
OG0013135	rna201	rna33262
OG0013136	rna211	rna33266
OG0013137	rna212	rna33267
OG0013138	rna214	rna24098
OG0013139	rna216	rna24097
OG0013140	rna217	rna24096
OG0013141	rna221	rna24091
OG0013142	rna223	rna24090
OG0013143	rna230	rna24087
OG0013144	rna233	rna24085
OG0013145	rna241	rna24074
OG0013146	rna247	rna24066
OG0013147	rna253	rna24063
OG0013148	rna276	rna24056
OG0013149	rna278	rna24055
OG0013150	rna280	rna24054
OG0013151	rna281	rna24053
OG0013152	rna282	rna24052
OG0013153	rna283	rna24050
OG0013154	rna299	rna24025
OG0013155	rna326	rna24014
OG0013157	rna338	rna24004
OG0013158	rna339	rna24003
OG0013159	rna347	rna23995
OG0013160	rna353	rna23994
OG0013161	rna354	rna23993
OG0013162	rna359	rna23985
OG0013163	rna361	rna23984
OG0013164	rna362	rna23982
OG0013165	rna364	rna23981
OG0013166	rna367	rna23977
OG0013167	rna377	rna23969
OG0013168	rna378	rna23967
OG0013169	rna379	rna23966
OG0013170	rna382	rna23964
OG0013171	rna391	rna23961
OG0013172	rna393	rna23960
OG0013173	rna394	rna23959
OG0013174	rna398	rna23958
OG0013175	rna400	rna23957
OG0013176	rna403	rna23954
OG0013177	rna406	rna23953
OG0013178	rna407	rna23952
OG0013179	rna408	rna23951
OG0013180	rna421	rna23946
OG0013181	rna429	rna23938
OG0013182	rna432	rna23935
OG0013183	rna433	rna23934
OG0013184	rna434	rna23933
OG0013185	rna442	rna23931
OG0013186	rna453	rna23920
OG0013187	rna457	rna23917
OG0013188	rna461	rna23909
OG0013189	rna474	rna23898
OG0013190	rna475	rna23896
OG0013191	rna476	rna23894
OG0013192	rna483	rna23887
OG0013193	rna489	rna23884
OG0013194	rna493	rna23883
OG0013195	rna496	rna23882
OG0013196	rna502	rna23879
OG0013197	rna507	rna23878
OG0013198	rna511	rna23874
OG0013199	rna518	rna23868
OG0013200	rna521	rna23866
OG0013201	rna534	rna23857
OG0013202	rna542	rna23855
OG0013203	rna550	rna23848
OG0013204	rna552	rna23846
OG0013205	rna568	rna23836
OG0013206	rna572	rna2759
OG0013207	rna582	rna2755
OG0013208	rna586	rna2751
OG0013209	rna587	rna2749
OG0013210	rna588	rna2748
OG0013211	rna589	rna2747
OG0013212	rna592	rna2746
OG0013213	rna593	rna2744
OG0013214	rna594	rna2742
OG0013215	rna600	rna2730
OG0013216	rna602	rna2732
OG0013217	rna616	rna10129
OG0013218	rna617	rna10130
OG0013219	rna621	rna10131
OG0013220	rna623	rna10132
OG0013221	rna639	rna24102
OG0013222	rna640	rna24103
OG0013223	rna649	rna24114
OG0013224	rna657	rna24118
OG0013225	rna666	rna24123
OG0013226	rna670	rna24126
OG0013227	rna677	rna24150
OG0013228	rna680	rna24152
OG0013229	rna682	rna24154
OG0013230	rna687	rna24160
OG0013231	rna688	rna24161
OG0013232	rna689	rna24164
OG0013233	rna701	rna24166
OG0013234	rna710	rna24171
OG0013235	rna716	rna24173
OG0013236	rna719	rna24175
OG0013237	rna721	rna24177
OG0013238	rna723	rna24179
OG0013239	rna724	rna24182
OG0013240	rna727	rna24185
OG0013241	rna728	rna24186
OG0013242	rna741	rna29318
OG0013243	rna743	rna29314
OG0013244	rna754	rna29310
OG0013245	rna756	rna29308
OG0013246	rna772	rna29300
OG0013247	rna775	rna29297
OG0013248	rna776	rna29296
OG0013249	rna778	rna29294
OG0013250	rna779	rna29293
OG0013251	rna794	rna29288
OG0013252	rna795	rna29287
OG0013253	rna805	rna29282
OG0013254	rna812	rna29279
OG0013255	rna822	rna29278
OG0013256	rna823	rna29277
OG0013257	rna824	rna29276
OG0013258	rna825	rna29275
OG0013259	rna827	rna29273
OG0013260	rna835	rna29271
OG0013261	rna838	rna29269
OG0013262	rna844	rna29266
OG0013263	rna849	rna29264
OG0013264	rna854	rna29259
OG0013265	rna863	rna29258
OG0013266	rna867	rna29255
OG0013267	rna873	rna29254
OG0013268	rna878	rna29252
OG0013269	rna879	rna29251
OG0013270	rna880	rna29249
OG0013271	rna883	rna31134
OG0013272	rna884	rna31133
OG0013273	rna886	rna31132
OG0013274	rna890	rna31131
OG0013275	rna895	rna31130
OG0013276	rna898	rna31127
OG0013277	rna902	rna31126
OG0013278	rna906	rna31123
OG0013279	rna907	rna31121
OG0013280	rna931	rna31109
OG0013281	rna938	rna31102
OG0013282	rna941	rna31101
OG0013283	rna944	rna31098
OG0013284	rna947	rna31097
OG0013285	rna949	rna31095
OG0013286	rna951	rna31092
OG0013287	rna955	rna31089
OG0013288	rna960	rna31086
OG0013289	rna965	rna31085
OG0013290	rna967	rna31084
OG0013291	rna968	rna31083
OG0013292	rna969	rna31082
OG0013293	rna981	rna31076
OG0013294	rna983	rna31075
OG0013295	rna992	rna31073
OG0013296	rna993	rna31072
OG0013297	rna994	rna31071
OG0013298	rna995	rna31070
OG0013299	rna1000	rna31063
OG0013300	rna1001	rna31062
OG0013301	rna1005	rna31061
OG0013302	rna1009	rna31060
OG0013303	rna1011	rna31059
OG0013304	rna1015	rna31058
OG0013305	rna1017	rna31056
OG0013306	rna1020	rna31055
OG0013307	rna1023	rna31052
OG0013308	rna1030	rna31050
OG0013309	rna1031	rna31049
OG0013310	rna1037	rna31040
OG0013311	rna1038	rna31039
OG0013312	rna1044	rna31033
OG0013313	rna1058	rna31022
OG0013314	rna1065	rna31021
OG0013315	rna1089	rna31013
OG0013316	rna1090	rna31012
OG0013317	rna1095	rna31010
OG0013318	rna1103	rna31008
OG0013319	rna1110	rna31007
OG0013320	rna1112	rna31006
OG0013321	rna1116	rna31303
OG0013322	rna1121	rna31298
OG0013323	rna1130	rna31294
OG0013324	rna1131	rna31291
OG0013325	rna1132	rna31289
OG0013326	rna1140	rna31288
OG0013327	rna1146	rna31285
OG0013328	rna1153	rna31284
OG0013329	rna1161	rna31278
OG0013330	rna1162	rna31277
OG0013331	rna1163	rna31273
OG0013332	rna1170	rna31264
OG0013333	rna1175	rna31257
OG0013334	rna1178	rna31256
OG0013335	rna1179	rna31255
OG0013336	rna1181	rna31251
OG0013337	rna1182	rna31250
OG0013338	rna1189	rna31242
OG0013339	rna1193	rna31235
OG0013340	rna1201	rna31229
OG0013341	rna1210	rna31228
OG0013342	rna45671	rna23809
OG0013343	rna45674	rna23807
OG0013344	rna45677	rna23806
OG0013345	rna45680	rna23805
OG0013346	rna45681	rna23804
OG0013347	rna45682	rna23803
OG0013348	rna45684	rna23801
OG0013349	rna45686	rna23800
OG0013350	rna45691	rna23795
OG0013351	rna45718	rna2708
OG0013352	rna1219	rna31219
OG0013353	rna1223	rna31218
OG0013354	rna1231	rna31215
OG0013355	rna1233	rna27591
OG0013356	rna1236	rna27593
OG0013357	rna1243	rna27596
OG0013358	rna1248	rna27599
OG0013359	rna1249	rna27600
OG0013360	rna1263	rna27612
OG0013361	rna1268	rna27616
OG0013362	rna1269	rna27617
OG0013363	rna1272	rna27620
OG0013364	rna1275	rna27623
OG0013365	rna1276	rna27624
OG0013366	rna1277	rna27625
OG0013367	rna1278	rna27626
OG0013368	rna1279	rna27627
OG0013369	rna1280	rna27628
OG0013370	rna1281	rna27629
OG0013371	rna1282	rna27630
OG0013372	rna1284	rna27631
OG0013373	rna1288	rna27633
OG0013374	rna1313	rna27645
OG0013375	rna1321	rna27649
OG0013376	rna1323	rna27651
OG0013377	rna1329	rna27654
OG0013378	rna1341	rna27664
OG0013379	rna1353	rna27676
OG0013380	rna1363	rna27682
OG0013381	rna1364	rna27683
OG0013382	rna1365	rna27684
OG0013383	rna1367	rna27685
OG0013384	rna1370	rna27688
OG0013385	rna1372	rna27690
OG0013386	rna1380	rna27698
OG0013387	rna1389	rna27703
OG0013388	rna1396	rna27709
OG0013389	rna1399	rna27712
OG0013390	rna1404	rna27714
OG0013391	rna1405	rna27715
OG0013392	rna1407	rna27717
OG0013393	rna1411	rna27719
OG0013394	rna1418	rna27726
OG0013395	rna1420	rna27727
OG0013396	rna1422	rna27728
OG0013397	rna1428	rna27731
OG0013398	rna1429	rna27733
OG0013399	rna1436	rna27734
OG0013400	rna1440	rna27739
OG0013401	rna1443	rna27740
OG0013402	rna1444	rna27741
OG0013403	rna1449	rna27745
OG0013404	rna1461	rna27756
OG0013405	rna1462	rna27758
OG0013406	rna1472	rna27762
OG0013407	rna1487	rna27770
OG0013408	rna1493	rna27777
OG0013409	rna1495	rna27779
OG0013410	rna1508	rna27788
OG0013411	rna1510	rna27790
OG0013412	rna1514	rna27794
OG0013413	rna1517	rna27796
OG0013414	rna1518	rna27797
OG0013415	rna1521	rna27800
OG0013416	rna1525	rna27803
OG0013417	rna1527	rna27805
OG0013418	rna1537	rna27813
OG0013419	rna1541	rna27815
OG0013420	rna1543	rna27816
OG0013421	rna1568	rna27832
OG0013422	rna1569	rna27833
OG0013423	rna1573	rna27836
OG0013424	rna1575	rna27837
OG0013425	rna1576	rna27838
OG0013426	rna1581	rna27841
OG0013427	rna1608	rna27845
OG0013428	rna1611	rna27849
OG0013429	rna1614	rna27853
OG0013430	rna1618	rna27856
OG0013431	rna1619	rna27857
OG0013432	rna1621	rna27858
OG0013433	rna1624	rna27861
OG0013434	rna1630	rna27867
OG0013435	rna1631	rna27868
OG0013436	rna1632	rna27870
OG0013437	rna1634	rna33307
OG0013438	rna1637	rna33308
OG0013439	rna1641	rna33313
OG0013440	rna1644	rna33315
OG0013441	rna1645	rna33317
OG0013442	rna1661	rna33326
OG0013443	rna1671	rna33329
OG0013444	rna1672	rna33331
OG0013445	rna1676	rna33334
OG0013446	rna12166	rna13106
OG0013447	rna12164	rna13105
OG0013448	rna12148	rna2954
OG0013449	rna12137	rna2961
OG0013450	rna12117	rna2967
OG0013451	rna12116	rna2969
OG0013452	rna12110	rna2971
OG0013453	rna12108	rna2975
OG0013454	rna12098	rna2981
OG0013455	rna12085	rna2988
OG0013456	rna12079	rna2991
OG0013457	rna12080	rna2992
OG0013458	rna12077	rna2994
OG0013459	rna12057	rna2997
OG0013460	rna12068	rna2998
OG0013461	rna12048	rna3003
OG0013462	rna12044	rna3007
OG0013463	rna12041	rna3011
OG0013464	rna12036	rna3016
OG0013465	rna12034	rna3018
OG0013466	rna12030	rna3019
OG0013467	rna12009	rna3029
OG0013468	rna12004	rna3032
OG0013469	rna11991	rna3038
OG0013470	rna11978	rna3048
OG0013471	rna11975	rna3051
OG0013472	rna11972	rna3055
OG0013473	rna11971	rna3058
OG0013474	rna11968	rna3059
OG0013475	rna11965	rna3060
OG0013476	rna11962	rna3062
OG0013477	rna11961	rna3063
OG0013478	rna11960	rna3064
OG0013479	rna11957	rna3066
OG0013480	rna1795	rna25818
OG0013481	rna1794	rna25817
OG0013482	rna1788	rna25814
OG0013483	rna1778	rna25811
OG0013484	rna1776	rna25809
OG0013485	rna1771	rna25806
OG0013486	rna1757	rna25799
OG0013487	rna1756	rna25798
OG0013488	rna1751	rna25797
OG0013489	rna1750	rna25796
OG0013490	rna1749	rna25795
OG0013491	rna1748	rna25794
OG0013492	rna1747	rna25792
OG0013493	rna1737	rna25788
OG0013494	rna1733	rna25786
OG0013495	rna1732	rna25785
OG0013496	rna1731	rna25784
OG0013497	rna1727	rna25779
OG0013498	rna1726	rna25778
OG0013499	rna1723	rna25776
OG0013500	rna1719	rna25773
OG0013501	rna1711	rna25769
OG0013502	rna1709	rna25764
OG0013503	rna1707	rna25763
OG0013504	rna1701	rna25761
OG0013505	rna1696	rna17795, rna25760
OG0013506	rna1692	rna25758
OG0013507	rna1691	rna25757
OG0013508	rna1685	rna25755
OG0013509	rna1683	rna25754
OG0013510	rna1821	rna25841
OG0013511	rna1823	rna25843
OG0013512	rna1825	rna25845
OG0013513	rna1828	rna25846
OG0013514	rna1830	rna25847
OG0013515	rna1835	rna25854
OG0013516	rna1841	rna25855
OG0013517	rna1843	rna25856
OG0013518	rna1846	rna25857
OG0013519	rna1851	rna25861
OG0013520	rna1855	rna25864
OG0013521	rna1856	rna25865
OG0013522	rna1863	rna25872
OG0013523	rna1875	rna25884
OG0013524	rna1877	rna25885
OG0013525	rna1881	rna25888
OG0013526	rna1883	rna25889
OG0013527	rna16164, rna1885	rna25890
OG0013528	rna1897	rna25895
OG0013529	rna1907	rna25903
OG0013530	rna1910	rna25904
OG0013531	rna1914	rna25907
OG0013532	rna1917	rna25910
OG0013533	rna1918	rna25911
OG0013534	rna1919	rna25914
OG0013535	rna1923	rna25917
OG0013536	rna1929	rna25923
OG0013537	rna1932	rna25924
OG0013538	rna1936	rna25928
OG0013539	rna1940	rna25932
OG0013540	rna1953	rna25949
OG0013541	rna1956	rna25954
OG0013542	rna1963	rna25958
OG0013543	rna1966	rna25964
OG0013544	rna1968	rna25966
OG0013545	rna1969	rna5890
OG0013546	rna1978	rna5896
OG0013547	rna1980	rna5897
OG0013548	rna1984	rna5898
OG0013549	rna1993	rna5906
OG0013550	rna1998	rna5909
OG0013551	rna2002	rna5910
OG0013552	rna2003	rna5913
OG0013553	rna2005	rna5914
OG0013554	rna2010	rna5916
OG0013555	rna2018	rna5921
OG0013556	rna2019	rna5922
OG0013557	rna2020	rna5923
OG0013558	rna2036	rna5945
OG0013559	rna2039	rna5948
OG0013560	rna2042	rna5949
OG0013561	rna2049	rna5954
OG0013562	rna2050	rna5958
OG0013563	rna2052	rna5960
OG0013564	rna2055	rna5997
OG0013565	rna2060	rna5966
OG0013566	rna2063	rna5968
OG0013567	rna2066	rna5970
OG0013568	rna2078	rna5981
OG0013569	rna2084	rna5985
OG0013570	rna2086	rna5987
OG0013571	rna2087	rna5988
OG0013572	rna2095	rna5989
OG0013573	rna2097	rna5991
OG0013574	rna2103	rna5996
OG0013575	rna2114	rna5999
OG0013576	rna2116	rna6000
OG0013577	rna2124	rna6004
OG0013578	rna2125	rna6005
OG0013579	rna2136	rna6015
OG0013580	rna2144	rna6016
OG0013581	rna2145	rna6017
OG0013582	rna2148	rna6018
OG0013583	rna2150	rna6022
OG0013584	rna2159	rna6025
OG0013585	rna2161	rna6028
OG0013586	rna2165	rna6031
OG0013587	rna2169	rna6035
OG0013588	rna2174	rna6038
OG0013589	rna2186	rna6040
OG0013590	rna2188	rna6041
OG0013591	rna2192	rna6051
OG0013592	rna2190	rna6048
OG0013593	rna2194	rna6052
OG0013594	rna2195	rna6053
OG0013595	rna2211	rna6057
OG0013596	rna2215	rna6059
OG0013597	rna2218	rna6061
OG0013598	rna2233	rna6066
OG0013599	rna2236	rna6068
OG0013600	rna2241	rna6072
OG0013601	rna2257	rna6082
OG0013602	rna2258	rna6083
OG0013603	rna2259	rna6084
OG0013604	rna2260	rna6085
OG0013605	rna2268	rna6090
OG0013606	rna2271	rna6093
OG0013607	rna2278	rna6098
OG0013608	rna2280	rna6101
OG0013609	rna2283	rna6107
OG0013610	rna2284	rna6110
OG0013611	rna2294	rna6113
OG0013612	rna2297	rna6114
OG0013613	rna2298	rna6116
OG0013614	rna2319	rna6131
OG0013615	rna2325	rna6133
OG0013616	rna2330	rna6136
OG0013617	rna2337	rna6141
OG0013618	rna2350	rna6152
OG0013619	rna2352	rna6153
OG0013620	rna2371	rna6160
OG0013621	rna2372	rna6161
OG0013622	rna2373	rna6163
OG0013623	rna2375	rna6165
OG0013624	rna2382	rna6169
OG0013625	rna2392	rna6177
OG0013626	rna2395	rna6180
OG0013627	rna2397	rna6181
OG0013628	rna2400	rna6184
OG0013629	rna2404	rna6185
OG0013630	rna2418	rna6196
OG0013631	rna2427	rna6198
OG0013632	rna2429	rna6199
OG0013633	rna2448	rna6213
OG0013634	rna2452	rna6215
OG0013635	rna2457	rna6220
OG0013636	rna2463	rna6225
OG0013637	rna2476	rna6233
OG0013638	rna2482	rna6238
OG0013639	rna2492	rna6240
OG0013640	rna2498	rna6245
OG0013641	rna2501	rna6247
OG0013642	rna2506	rna6253
OG0013643	rna2507	rna6254
OG0013644	rna2518	rna6263
OG0013645	rna2528	rna6272
OG0013646	rna2535	rna6276
OG0013647	rna2539	rna6279
OG0013648	rna2542	rna6282
OG0013649	rna2549	rna868
OG0013650	rna2552	rna6285
OG0013651	rna2559	rna6288
OG0013652	rna2563	rna6290
OG0013653	rna2572	rna6295
OG0013654	rna2580	rna6303
OG0013655	rna2584	rna6307
OG0013656	rna2602	rna6314
OG0013657	rna2603	rna6315
OG0013658	rna2605	rna6316
OG0013659	rna2621	rna6318
OG0013660	rna2625	rna6319
OG0013661	rna2628	rna6322
OG0013662	rna2630	rna6324
OG0013663	rna2637	rna6326
OG0013664	rna2639	rna6328
OG0013665	rna2640	rna6329
OG0013666	rna2641	rna6330
OG0013667	rna2642	rna6331
OG0013668	rna2648	rna6336
OG0013669	rna2651	rna6340
OG0013670	rna2653	rna6342
OG0013671	rna2658	rna6346
OG0013672	rna2659	rna6347
OG0013673	rna2665	rna6352
OG0013674	rna2674	rna6359
OG0013675	rna2677	rna6362
OG0013676	rna2681	rna6368
OG0013677	rna2684	rna6371
OG0013678	rna2687	rna6381
OG0013679	rna2697	rna6388
OG0013680	rna2698	rna6389
OG0013681	rna2700	rna6393
OG0013682	rna2710	rna6400
OG0013683	rna2711	rna6401
OG0013684	rna2717	rna6404
OG0013685	rna2725	rna6405
OG0013686	rna2729	rna6407
OG0013687	rna2731	rna6408
OG0013688	rna2732	rna6410
OG0013689	rna2733	rna6411
OG0013690	rna2737	rna6415
OG0013691	rna2741	rna6419
OG0013692	rna2755	rna36063
OG0013694	rna2763	rna28347
OG0013695	rna2767	rna28348
OG0013696	rna2769	rna28349
OG0013697	rna2771	rna28351
OG0013698	rna2773	rna28353
OG0013699	rna2788	rna28366
OG0013700	rna2789	rna28367
OG0013701	rna2792	rna28368
OG0013702	rna2793	rna28369
OG0013703	rna2800	rna28373
OG0013704	rna2804	rna28376
OG0013705	rna2812	rna28381
OG0013706	rna2813	rna28382
OG0013707	rna2815	rna28385
OG0013708	rna2816	rna28387
OG0013709	rna2819	rna28389
OG0013710	rna2820	rna28390
OG0013711	rna2823	rna28392
OG0013712	rna2831	rna28394
OG0013713	rna2832	rna28395
OG0013714	rna2834	rna28397
OG0013715	rna2835	rna28398
OG0013716	rna2837	rna28400
OG0013717	rna2838	rna28401
OG0013718	rna2842	rna28405
OG0013719	rna2843	rna28406
OG0013720	rna2844	rna28407
OG0013721	rna2848	rna28408
OG0013722	rna2867	rna28418
OG0013723	rna2869	rna28419
OG0013724	rna2871	rna28421
OG0013725	rna2872	rna28422
OG0013726	rna2873	rna28423
OG0013727	rna2874	rna28424
OG0013728	rna2878	rna28429
OG0013729	rna2882	rna28430
OG0013730	rna2893	rna28433
OG0013731	rna2894	rna28434
OG0013732	rna2895	rna28435
OG0013733	rna2896	rna28436
OG0013734	rna2899	rna28440
OG0013735	rna2901	rna28442
OG0013736	rna2909	rna28450
OG0013737	rna2914	rna28452
OG0013738	rna2916	rna28454
OG0013739	rna2919	rna28455
OG0013740	rna2921	rna28457
OG0013741	rna2924	rna28458
OG0013742	rna2940	rna28466
OG0013743	rna2946	rna28470
OG0013744	rna2948	rna28471
OG0013745	rna2950	rna28473
OG0013746	rna2952	rna28476
OG0013747	rna2954	rna28478
OG0013748	rna2957	rna28480
OG0013749	rna2958	rna28481
OG0013750	rna2960	rna28483
OG0013751	rna2963	rna28486
OG0013752	rna2969	rna35197
OG0013753	rna2983	rna35191
OG0013754	rna2995	rna35188
OG0013755	rna3006	rna30384
OG0013756	rna3008	rna30385
OG0013757	rna3016	rna30393
OG0013758	rna3018	rna30395
OG0013759	rna3027	rna30402
OG0013760	rna3037	rna30406
OG0013761	rna3040	rna30409
OG0013762	rna3041	rna30410
OG0013763	rna3048	rna30417
OG0013764	rna3052	rna30419
OG0013765	rna3053	rna30420
OG0013766	rna3054	rna30421
OG0013767	rna3060	rna30422
OG0013768	rna3063	rna30425
OG0013769	rna3065	rna18973
OG0013770	rna3072	rna18972
OG0013771	rna3074	rna18970
OG0013772	rna3076	rna18969
OG0013773	rna3080	rna18967
OG0013774	rna3082	rna18966
OG0013775	rna3101	rna18962
OG0013776	rna3102	rna18961
OG0013777	rna3105	rna18959
OG0013778	rna3106	rna18957
OG0013779	rna3112	rna18954
OG0013780	rna3121	rna18949
OG0013781	rna3127	rna18941
OG0013782	rna3129	rna18940
OG0013783	rna3131	rna18939
OG0013784	rna3134	rna18935
OG0013785	rna3140	rna18932
OG0013786	rna3143	rna18931
OG0013787	rna3145	rna18929
OG0013788	rna3152	rna18926
OG0013789	rna3155	rna18920
OG0013790	rna3158	rna18918
OG0013791	rna3160	rna18917
OG0013792	rna3162	rna18914
OG0013793	rna3165	rna18911
OG0013794	rna3167	rna18910
OG0013795	rna3168	rna18908
OG0013796	rna3176	rna18907
OG0013797	rna3181	rna18905
OG0013798	rna3183	rna18904
OG0013799	rna3187	rna18903
OG0013800	rna3188	rna18902
OG0013801	rna3194	rna18898
OG0013802	rna3207	rna18887
OG0013803	rna3211	rna18884
OG0013804	rna3217	rna18882
OG0013805	rna3224	rna18876
OG0013806	rna3226	rna18874
OG0013807	rna3227	rna18873
OG0013808	rna3229	rna18871
OG0013809	rna3231	rna18870
OG0013810	rna3233	rna18866
OG0013811	rna3237	rna18862
OG0013812	rna3238	rna18861
OG0013813	rna3241	rna18859
OG0013814	rna3244	rna18857
OG0013815	rna3260	rna18842
OG0013816	rna40896	rna18830
OG0013817	rna40897	rna18829
OG0013818	rna40904	rna18827
OG0013819	rna40922	rna18814
OG0013820	rna40924	rna18813
OG0013822	rna40931	rna18806
OG0013823	rna40935	rna18804
OG0013824	rna40946	rna18793
OG0013825	rna40947	rna18792
OG0013826	rna40952	rna18791
OG0013827	rna40953	rna18790
OG0013828	rna40955	rna18786
OG0013829	rna40957	rna18788
OG0013830	rna40958	rna18784
OG0013831	rna40960	rna18783
OG0013832	rna40970	rna8847
