Orthogroup	homSap.longCDS.prots	ursMar.longCDS.prots
OG0013963	ENST00000231512.4	rna12451
OG0013964	ENST00000395029.5	rna12446
OG0013965	ENST00000265334.8	rna12440
OG0013966	ENST00000458198.2	rna12437
OG0013967	ENST00000282605.8	rna12435
OG0013968	ENST00000297156.3	rna12431
OG0013969	ENST00000452510.6	rna12430
OG0013970	ENST00000338051.4	rna12429
OG0013971	ENST00000358387.8	rna12428
OG0013972	ENST00000282611.7	rna12426
OG0013973	ENST00000265340.11	rna12425
OG0013974	ENST00000511689.5	rna12421
OG0013975	ENST00000537858.1	rna12420
OG0013976	ENST00000337225.5	rna12419
OG0013977	ENST00000274513.9	rna12415
OG0013978	ENST00000274507.5	rna12412
OG0013979	ENST00000239926.8	rna12405
OG0013980	ENST00000508883.5	rna12403
OG0013981	ENST00000033079.7	rna12397
OG0013982	ENST00000506684.5	rna12396
OG0013983	ENST00000265191.3	rna12394
OG0013984	ENST00000254900.9	rna12385
OG0013985	ENST00000394894.7	rna12383
OG0013986	ENST00000394886.6	rna12381
OG0013987	ENST00000274721.7	rna12379
OG0013988	ENST00000434981.6	rna12376
OG0013989	ENST00000314358.9	rna12375
OG0013990	ENST00000378339.6	rna12374
OG0013991	ENST00000239938.4	rna12373
OG0013992	ENST00000360541.9	rna12372
OG0013993	ENST00000297185.7	rna12371
OG0013994	ENST00000274711.6	rna12370
OG0013995	ENST00000509534.5	rna12364
OG0013996	ENST00000265192.8	rna12357
OG0013997	ENST00000302125.8	rna12355
OG0013998	ENST00000434752.3	rna12354
OG0013999	ENST00000302091.9	rna12353
OG0014000	ENST00000302060.9	rna12352
OG0014001	ENST00000330794.8	rna12348
OG0014002	ENST00000302517.7	rna12345
OG0014003	ENST00000274710.3	rna12344
OG0014004	ENST00000333305.4	rna12340
OG0014005	ENST00000230990.6	rna12335
OG0014006	ENST00000507527.1	rna12333
OG0014007	ENST00000310331.2	rna12331
OG0014008	ENST00000336283.7	rna12330
OG0014009	ENST00000354402.9	rna12324
OG0014010	ENST00000323146.7	rna12322
OG0014011	ENST00000252100.6	rna12318
OG0014012	ENST00000252102.8	rna12316
OG0014013	ENST00000417647.6	rna12315
OG0014014	ENST00000358337.9	rna12314
OG0014015	ENST00000542735.1	rna12313
OG0014016	ENST00000274712.7	rna12310
OG0014017	ENST00000289269.6	rna12300
OG0014018	ENST00000306549.5	rna12299
OG0014019	ENST00000313368.7	rna12272
OG0014020	ENST00000389054.7	rna12261
OG0014021	ENST00000305264.7	rna12259
OG0014022	ENST00000444782.5	rna12258
OG0014023	ENST00000239440.8	rna12256
OG0014024	ENST00000287008.7	rna12251
OG0014025	ENST00000432126.6	rna12250
OG0014026	ENST00000231484.3	rna12249
OG0014027	ENST00000394519.5	rna12243
OG0014028	ENST00000253814.5	rna12239
OG0014029	ENST00000344120.4	rna12238
OG0014030	ENST00000359370.10	rna12234
OG0014031	ENST00000504572.5	rna12229
OG0014032	ENST00000274496.9	rna12224
OG0014033	ENST00000334744.8	rna12219
OG0014034	ENST00000377976.2	rna12216
OG0014035	ENST00000359120.8	rna12212
OG0014036	ENST00000394434.6	rna12209
OG0014037	ENST00000296702.9	rna12204
OG0014038	ENST00000311104.2	rna12203
OG0014039	ENST00000296695.9	rna12192
OG0014040	ENST00000296694.4	rna12191
OG0014041	ENST00000318315.4	rna12189
OG0014042	ENST00000359874.7	rna12188
OG0014043	ENST00000356972.1	rna12187
OG0014044	ENST00000621437.4	rna12186
OG0014046	ENST00000274306.6	rna12185
OG0014047	ENST00000503787.5	rna12184
OG0014048	ENST00000513312.1	rna12179
OG0014049	ENST00000282572.4	rna12178
OG0014050	ENST00000621106.4	rna12177
OG0014051	ENST00000230640.9	rna12176
OG0014052	ENST00000264775.9	rna12174
OG0014053	ENST00000396865.6	rna12171
OG0014054	ENST00000505374.5	rna12170
OG0014055	ENST00000447346.6	rna12169
OG0014056	ENST00000381298.6	rna12166
OG0014057	ENST00000341048.8	rna12165
OG0014058	ENST00000399503.3	rna12164
OG0014059	ENST00000285947.4	rna12163
OG0014060	ENST00000381226.7	rna12161
OG0014061	ENST00000424459.7	rna12159
OG0014062	ENST00000274289.7	rna12156
OG0014063	ENST00000396776.6	rna12155
OG0014064	ENST00000265036.9	rna12147
OG0014065	ENST00000508821.5	rna12146
OG0014066	ENST00000265038.9	rna12142
OG0014067	ENST00000296597.9	rna12141
OG0014068	ENST00000407818.7	rna12135
OG0014069	ENST00000199320.8	rna12133
OG0014070	ENST00000409296.7	rna12127
OG0014071	ENST00000389100.8	rna12124
OG0014072	ENST00000334025.2	rna12123
OG0014073	ENST00000389074.5	rna12121
OG0014074	ENST00000381070.7	rna12119
OG0014075	ENST00000231524.13	rna12112
OG0014076	ENST00000438419.6	rna12110
OG0014077	ENST00000381007.8	rna12107
OG0014078	ENST00000506030.5	rna12103
OG0014079	ENST00000334121.10	rna12094
OG0014080	ENST00000403625.6	rna12090
OG0014081	ENST00000256447.5	rna12088
OG0014082	ENST00000521381.5	rna12084
OG0014083	ENST00000396591.7	rna12081
OG0014084	ENST00000256442.9	rna12080
OG0014085	ENST00000256441.4	rna12078
OG0014086	ENST00000256443.7	rna12077
OG0014087	ENST00000396496.6	rna12072
OG0014088	ENST00000380822.8	rna12069
OG0014089	ENST00000506736.1	rna12070
OG0014090	ENST00000509734.5	rna12065
OG0014091	ENST00000325631.9	rna12064
OG0014092	ENST00000355237.6	rna12063
OG0014093	ENST00000358731.8	rna12057
OG0014094	ENST00000340941.10	rna12056
OG0014095	ENST00000296777.4	rna12055
OG0014096	ENST00000296755.11	rna12049
OG0014097	ENST00000513900.5	rna12048
OG0014098	ENST00000380639.9	rna12047
OG0014099	ENST00000318442.5	rna12046
OG0014100	ENST00000430046.6	rna12041
OG0014101	ENST00000454765.6	rna12040
OG0014102	ENST00000296776.5	rna12039
OG0014103	ENST00000296785.7	rna12034
OG0014104	ENST00000509005.5	rna12033
OG0014105	ENST00000296805.7	rna12021
OG0014106	ENST00000389156.8	rna12018
OG0014107	ENST00000322348.5	rna12016
OG0014108	ENST00000511206.5	rna12011
OG0014109	ENST00000380494.9	rna12009
OG0014110	ENST00000241436.8	rna12008
OG0014111	ENST00000601380.2	rna12007
OG0014112	ENST00000296641.4	rna11997
OG0014113	ENST00000319211.4	rna11995
OG0014114	ENST00000274368.8	rna11990
OG0014115	ENST00000312916.11	rna11985
OG0014116	ENST00000296679.8	rna11982
OG0014117	ENST00000306422.4	rna11976
OG0014118	ENST00000518338.6	rna11975
OG0014119	ENST00000621999.4	rna34075
OG0014120	ENST00000515007.6	rna34076
OG0014121	ENST00000264914.8	rna34079
OG0014122	ENST00000255189.7	rna34080
OG0014123	ENST00000396137.4	rna34083
OG0014124	ENST00000334082.10	rna34084
OG0014125	ENST00000453514.5	rna34086
OG0014126	ENST00000446378.2	rna34089
OG0014127	ENST00000512528.1	rna34091
OG0014128	ENST00000507668.6	rna34094
OG0014129	ENST00000296739.5	rna34095
OG0014130	ENST00000338008.9	rna34096
OG0014131	ENST00000282226.4	rna34099
OG0014132	ENST00000338682.7	rna34101
OG0014133	ENST00000265081.6	rna34104
OG0014134	ENST00000254037.6	rna34115
OG0014135	ENST00000307624.7	rna34117
OG0014136	ENST00000282185.7	rna34138
OG0014137	ENST00000380167.8	rna34156
OG0014138	ENST00000502346.1	rna29015
OG0014139	ENST00000338635.10	rna29016
OG0014140	ENST00000265077.7	rna29024
OG0014141	ENST00000296591.9	rna29030
OG0014142	ENST00000274376.10	rna22822
OG0014143	ENST00000256897.8	rna22825
OG0014144	ENST00000514135.5	rna22826
OG0014145	ENST00000340208.9	rna22829
OG0014146	ENST00000522083.5	rna22850
OG0014147	ENST00000399107.5	rna22851
OG0014148	ENST00000316610.6	rna22852
OG0014149	ENST00000315948.10	rna22853
OG0014150	ENST00000405460.7	rna22854
OG0014151	ENST00000265140.9	rna22894
OG0014152	ENST00000358746.6	rna22907
OG0014153	ENST00000380009.8	rna22909
OG0014154	ENST00000316087.12	rna22914
OG0014155	ENST00000379982.7	rna22915
OG0014156	ENST00000508780.5	rna22917
OG0014157	ENST00000311106.7	rna22922
OG0014158	ENST00000437043.7	rna22929
OG0014159	ENST00000231368.9	rna22931
OG0014160	ENST00000274382.8	rna22938
OG0014161	ENST00000283109.7	rna22941
OG0014162	ENST00000312637.4	rna22955
OG0014163	ENST00000304400.11	rna35895
OG0014164	ENST00000399004.6	rna35896
OG0014165	ENST00000319933.6	rna35906
OG0014166	ENST00000230792.6	rna35911
OG0014167	ENST00000333274.10	rna27329
OG0014168	ENST00000542267.5	rna27330
OG0014169	ENST00000281092.8	rna27332
OG0014170	ENST00000361189.6	rna27334
OG0014171	ENST00000455884.6	rna27339
OG0014172	ENST00000355943.7	rna27342
OG0014173	ENST00000420978.6	rna27343
OG0014174	ENST00000506538.6	rna27344
OG0014175	ENST00000512453.5	rna27345
OG0014176	ENST00000296632.7	rna27346
OG0014177	ENST00000621003.4	rna27351
OG0014178	ENST00000505459.5	rna27356
OG0014179	ENST00000389063.2	rna27359
OG0014180	ENST00000408903.6	rna27365
OG0014181	ENST00000514747.5	rna13110
OG0014182	ENST00000330503.11	rna13112
OG0014183	ENST00000357198.8	rna13113
OG0014184	ENST00000355841.6	rna13114
OG0014185	ENST00000393565.5	rna13116
OG0014186	ENST00000253496.3	rna13119
OG0014187	ENST00000358571.2	rna13120
OG0014188	ENST00000324417.5	rna13121
OG0014189	ENST00000408923.7	rna13126
OG0014190	ENST00000303127.11	rna13128
OG0014191	ENST00000423571.6	rna13131
OG0014192	ENST00000303204.8	rna13132
OG0014193	ENST00000393611.6	rna13134
OG0014194	ENST00000439151.6	rna13136
OG0014195	ENST00000503039.1	rna13142
OG0014196	ENST00000377227.8	rna13143
OG0014197	ENST00000292432.9	rna13145
OG0014198	ENST00000329542.8	rna13147
OG0014199	ENST00000318682.10	rna13149
OG0014200	ENST00000310112.7	rna13150
OG0014201	ENST00000303991.4	rna13152
OG0014202	ENST00000510636.5	rna13153
OG0014203	ENST00000274811.8	rna13154
OG0014204	ENST00000261942.6	rna13156
OG0014205	ENST00000310418.8	rna13158
OG0014206	ENST00000619979.4	rna13161
OG0014207	ENST00000310389.5	rna13162
OG0014208	ENST00000429602.6	rna13167
OG0014209	ENST00000265097.8	rna13168
OG0014210	ENST00000636584.1	rna13170
OG0014211	ENST00000393752.2	rna13175
OG0014212	ENST00000239243.6	rna13176
OG0014213	ENST00000303177.7	rna13177
OG0014214	ENST00000265085.9	rna13179
OG0014215	ENST00000265087.8	rna13189
OG0014216	ENST00000329198.4	rna13194
OG0014217	ENST00000231668.13	rna13199
OG0014218	ENST00000296953.6	rna13201
OG0014219	ENST00000393784.7	rna13209
OG0014220	ENST00000239223.3	rna13211
OG0014221	ENST00000369800.5	rna13214
OG0014222	ENST00000311601.5	rna13219
OG0014223	ENST00000393792.2	rna13220
OG0014224	ENST00000176763.9	rna13222
OG0014225	ENST00000274625.5	rna13226
OG0014226	ENST00000434108.5	rna13233
OG0014227	ENST00000274629.8	rna13236
OG0014228	ENST00000046794.9	rna13238
OG0014229	ENST00000306268.6	rna13241
OG0014230	ENST00000377365.3	rna13243
OG0014231	ENST00000231572.7	rna13250
OG0014232	ENST00000393915.8	rna13254
OG0014233	ENST00000302764.8	rna13255
OG0014234	ENST00000393929.5	rna13256
OG0014235	ENST00000393975.3	rna13273
OG0014236	ENST00000393977.7	rna13277
OG0014237	ENST00000307063.8	rna13282
OG0014238	ENST00000522793.5	rna13289
OG0014239	ENST00000231228.2	rna13292
OG0014240	ENST00000296786.7	rna13293
OG0014241	ENST00000523908.5	rna13299
OG0014242	ENST00000286307.5	rna13301
OG0014243	ENST00000231198.11	rna13302
OG0014244	ENST00000517905.1	rna13304
OG0014245	ENST00000311946.7	rna13307
OG0014246	ENST00000312349.4	rna13310
OG0014247	ENST00000422843.7	rna13311
OG0014248	ENST00000302938.4	rna13312
OG0014249	ENST00000286317.5	rna13313
OG0014250	ENST00000307851.8	rna13315
OG0014251	ENST00000522693.5	rna13318
OG0014252	ENST00000274532.6	rna13321
OG0014253	ENST00000439747.7	rna13328
OG0014254	ENST00000285873.7	rna13329
OG0014255	ENST00000517876.5	rna13331
OG0014256	ENST00000326080.9	rna13332
OG0014257	ENST00000336314.8	rna13335
OG0014258	ENST00000231121.2	rna13338
OG0014259	ENST00000322602.9	rna13343
OG0014260	ENST00000351797.8	rna13344
OG0014261	ENST00000255262.3	rna13350
OG0014262	ENST00000394123.7	rna13358
OG0014263	ENST00000377713.3	rna13374
OG0014264	ENST00000357164.3	rna13375
OG0014265	ENST00000355417.6	rna13376
OG0014266	ENST00000315050.11	rna13379
OG0014267	ENST00000388825.8	rna13382
OG0014268	ENST00000526627.1	rna13389
OG0014269	ENST00000446090.6	rna13396
OG0014270	ENST00000517768.5	rna13398
OG0014271	ENST00000394243.5	rna13399
OG0014272	ENST00000518797.5	rna13403
OG0014273	ENST00000377797.7	rna13404
OG0014274	ENST00000328668.7	rna13406
OG0014275	ENST00000524041.1	rna13409
OG0014276	ENST00000231656.12	rna13410
OG0014277	ENST00000261799.8	rna13411
OG0014278	ENST00000286301.7	rna13413
OG0014279	ENST00000613459.4	rna13414
OG0014280	ENST00000296736.3	rna13416
OG0014281	ENST00000286298.4	rna13417
OG0014282	ENST00000333677.6	rna13421
OG0014283	ENST00000261796.3	rna13431
OG0014284	ENST00000274569.8	rna13432
OG0014285	ENST00000296721.8	rna13434
OG0014286	ENST00000515425.5	rna13442
OG0014287	ENST00000305988.5	rna13443
OG0014288	ENST00000360693.7	rna13445
OG0014289	ENST00000340253.9	rna13446
OG0014290	ENST00000511717.6	rna13448
OG0014291	ENST00000231009.2	rna13452
OG0014292	ENST00000381405.4	rna13453
OG0014293	ENST00000343017.11	rna13465
OG0014294	ENST00000302005.2	rna13466
OG0014295	ENST00000296684.9	rna13476
OG0014296	ENST00000256759.7	rna13480
OG0014297	ENST00000396954.7	rna13482
OG0014298	ENST00000296585.9	rna13483
OG0014299	ENST00000282588.6	rna13484
OG0014300	ENST00000505697.6	rna13488
OG0014301	ENST00000303221.9	rna13490
OG0014302	ENST00000507110.5	rna13492
OG0014303	ENST00000264664.4	rna13493
OG0014304	ENST00000264663.9	rna13494
OG0014305	ENST00000306846.7	rna13495
OG0014306	ENST00000306862.6	rna13496
OG0014307	ENST00000500337.6	rna13497
OG0014308	ENST00000489442.5	rna13506
OG0014309	ENST00000325110.10	rna13507
OG0014310	ENST00000326035.6	rna13508
OG0014311	ENST00000509156.5	rna13513
OG0014312	ENST00000514985.5	rna13516
OG0014313	ENST00000361970.9	rna13517
OG0014314	ENST00000620156.4	rna13520
OG0014315	ENST00000281623.7	rna13526
OG0014316	ENST00000381647.6	rna13527
OG0014317	ENST00000377801.7	rna13530
OG0014318	ENST00000337836.9	rna13532
OG0014319	ENST00000399564.4	rna13533
OG0014320	ENST00000313164.9	rna13534
OG0014321	ENST00000254691.9	rna13535
OG0014322	ENST00000274242.9	rna13536
OG0014323	ENST00000337702.4	rna13543
OG0014324	ENST00000302472.3	rna13547
OG0014325	ENST00000320816.10	rna13555
OG0014326	ENST00000512982.2	rna13561
OG0014327	ENST00000296782.9	rna13569
OG0014328	ENST00000274276.7	rna13570
OG0014329	ENST00000263409.8	rna13576
OG0014330	ENST00000354891.7	rna13577
OG0014331	ENST00000427982.5	rna13579
OG0014332	ENST00000265107.8	rna13580
OG0014333	ENST00000231498.7	rna13581
OG0014334	ENST00000508244.5	rna13582
OG0014335	ENST00000282516.12	rna13583
OG0014336	ENST00000502994.5	rna13591
OG0014337	ENST00000381937.8	rna13595
OG0014338	ENST00000546211.5	rna13597
OG0014339	ENST00000397367.6	rna13608
OG0014340	ENST00000231420.10	rna13614
OG0014341	ENST00000382021.2	rna13615
OG0014342	ENST00000336767.5	rna13616
OG0014343	ENST00000505624.5	rna13618
OG0014344	ENST00000515799.5	rna13620
OG0014345	ENST00000382085.7	rna13625
OG0014346	ENST00000296589.8	rna13626
OG0014347	ENST00000265074.12	rna13634
OG0014348	ENST00000506237.5	rna13635
OG0014349	ENST00000265069.12	rna13636
OG0014350	ENST00000382142.7	rna13638
OG0014351	ENST00000265070.6	rna13639
OG0014352	ENST00000438447.1	rna13640
OG0014353	ENST00000325366.13	rna13644
OG0014354	ENST00000511367.6	rna13647
OG0014355	ENST00000274203.13	rna10357
OG0014356	ENST00000306320.9	rna10359
OG0014357	ENST00000308683.2	rna10364
OG0014358	ENST00000504595.1	rna10367
OG0014359	ENST00000284268.6	rna10369
OG0014360	ENST00000284274.4	rna10370
OG0014361	ENST00000274217.3	rna10372
OG0014362	ENST00000304623.12	rna10380
OG0014363	ENST00000503804.5	rna10385
OG0014364	ENST00000274140.9	rna10386
OG0014365	ENST00000511437.5	rna10389
OG0014366	ENST00000382492.3	rna10392
OG0014367	ENST00000264668.6	rna10397
OG0014368	ENST00000264669.9	rna10398
OG0014369	ENST00000230859.7	rna31656
OG0014370	ENST00000274192.6	rna31658
OG0014371	ENST00000264670.10	rna31660
OG0014372	ENST00000255764.3	rna31662
OG0014373	ENST00000302006.3	rna31670
OG0014374	ENST00000382611.10	rna31674
OG0014375	ENST00000613726.4	rna31675
OG0014376	ENST00000475622.5	rna31684
OG0014377	ENST00000320895.9	rna31686
OG0014378	ENST00000310581.9	rna31687
OG0014379	ENST00000324642.3	rna31688
OG0014380	ENST00000304460.10	rna31689
OG0014381	ENST00000166345.7	rna31694
OG0014382	ENST00000467963.5	rna31695
OG0014383	ENST00000264935.5	rna31699
OG0014384	ENST00000264938.7	rna31700
OG0014385	ENST00000512944.5	rna31701
OG0014386	ENST00000316418.9	rna31702
OG0014387	ENST00000264933.8	rna31703
OG0014388	ENST00000264932.10	rna31704
OG0014389	ENST00000296824.3	rna31705
OG0014390	ENST00000328278.3	rna31706
OG0014391	ENST00000637938.1	rna31707
OG0014392	ENST00000331427.8	rna14904
OG0014393	ENST00000397962.8	rna25057
OG0014394	ENST00000612396.4	rna25066
OG0014395	ENST00000358220.5	rna25070
OG0014396	ENST00000381312.5	rna25074
OG0014397	ENST00000380989.6	rna25076
OG0014398	ENST00000298375.11	rna27891
OG0014399	ENST00000380433.4	rna27893
OG0014400	ENST00000355029.8	rna27895
OG0014401	ENST00000357700.10	rna27898
OG0014402	ENST00000328090.9	rna27899
OG0014403	ENST00000380094.9	rna27904
OG0014404	ENST00000379999.6	rna27905
OG0014405	ENST00000397248.6	rna27906
OG0014406	ENST00000379959.7	rna27907
OG0014407	ENST00000379888.8	rna27910
OG0014408	ENST00000361972.8	rna27921
OG0014409	ENST00000397146.6	rna27923
OG0014410	ENST00000358415.8	rna27924
OG0014411	ENST00000344293.5	rna27929
OG0014412	ENST00000379328.7	rna27930
OG0014413	ENST00000379215.8	rna27951
OG0014414	ENST00000277570.9	rna27952
OG0014415	ENST00000356352.6	rna27953
OG0014416	ENST00000263035.8	rna27955
OG0014417	ENST00000378825.4	rna27962
OG0014418	ENST00000263036.9	rna27968
OG0014419	ENST00000484800.6	rna27969
OG0014420	ENST00000378681.7	rna27971
OG0014421	ENST00000341083.7	rna12765
OG0014422	ENST00000357447.6	rna12770
OG0014423	ENST00000181796.6	rna12771
OG0014424	ENST00000465530.1	rna12777
OG0014425	ENST00000378372.7	rna12779
OG0014426	ENST00000407572.5	rna12783
OG0014427	ENST00000356189.5	rna12785
OG0014428	ENST00000378203.5	rna12788
OG0014429	ENST00000378116.8	rna12793
OG0014430	ENST00000378076.3	rna12794
OG0014431	ENST00000277632.7	rna12797
OG0014432	ENST00000535784.6	rna12799
OG0014433	ENST00000298943.3	rna12802
OG0014434	ENST00000377921.7	rna12803
OG0014435	ENST00000377833.8	rna12804
OG0014436	ENST00000377799.7	rna12810
OG0014437	ENST00000377602.4	rna12813
OG0014438	ENST00000569591.2	rna12824
OG0014439	ENST00000324631.11	rna12828
OG0014440	ENST00000377304.6	rna12831
OG0014441	ENST00000377275.3	rna12834
OG0014442	ENST00000454679.6	rna12835
OG0014443	ENST00000377252.4	rna12837
OG0014444	ENST00000631589.1	rna12847
OG0014445	ENST00000376836.7	rna12850
OG0014446	ENST00000376624.7	rna12853
OG0014447	ENST00000298032.9	rna23430
OG0014448	ENST00000376510.7	rna23432
OG0014449	ENST00000376454.7	rna23436
OG0014450	ENST00000396432.6	rna23437
OG0014451	ENST00000331161.8	rna34070
OG0014452	ENST00000524413.5	rna34069
OG0014453	ENST00000376236.8	rna32665
OG0014454	ENST00000375888.5	rna32650
OG0014455	ENST00000375940.8	rna32647
OG0014456	ENST00000438700.7	rna35918
OG0014457	ENST00000423465.1	rna35920
OG0014458	ENST00000305242.9	rna35923
OG0014459	ENST00000337532.9	rna35927
OG0014460	ENST00000354911.8	rna35930
OG0014461	ENST00000375533.5	rna35932
OG0014462	ENST00000263056.5	rna35940
OG0014463	ENST00000263063.8	rna35941
OG0014464	ENST00000375377.1	rna35943
OG0014465	ENST00000355867.8	rna35946
OG0014466	ENST00000361310.7	rna35947
OG0014467	ENST00000361642.9	rna35951
OG0014468	ENST00000344936.6	rna35954
OG0014469	ENST00000263062.8	rna35958
OG0014470	ENST00000265371.8	rna35967
OG0014471	ENST00000374789.7	rna35979
OG0014472	ENST00000421317.4	rna35980
OG0014473	ENST00000429130.7	rna35981
OG0014474	ENST00000321660.1	rna35996
OG0014475	ENST00000614691.1	rna3577
OG0014476	ENST00000555728.5	rna3579
OG0014477	ENST00000257895.9	rna3581
OG0014478	ENST00000257868.9	rna3583
OG0014479	ENST00000552080.1	rna3584
OG0014481	ENST00000322569.8	rna3590
OG0014482	ENST00000408946.6	rna3591
OG0014483	ENST00000331886.9	rna3593
OG0014484	ENST00000449260.6	rna3594
OG0014485	ENST00000356124.8	rna3598
OG0014486	ENST00000262032.9	rna3604
OG0014487	ENST00000267101.7	rna3606
