Orthogroup	homSap.longCDS.prots	ursArc.longCDS.prots
OG0013526	ENST00000379028.7	rna1883
OG0013527	ENST00000205386.8	rna16164, rna1885
OG0013528	ENST00000340010.9	rna1897
OG0013529	ENST00000265715.7	rna1907
OG0013530	ENST00000445771.6	rna1910
OG0013531	ENST00000265720.7	rna1914
OG0013532	ENST00000297135.7	rna1917
OG0013533	ENST00000304402.5	rna1918
OG0013534	ENST00000468410.5	rna1919
OG0013535	ENST00000440650.6	rna1923
OG0013536	ENST00000222553.7	rna1929
OG0013537	ENST00000011473.6	rna1932
OG0013538	ENST00000317716.13	rna1936
OG0013539	ENST00000419735.7	rna1940
OG0013540	ENST00000257700.6	rna1953
OG0013541	ENST00000393651.7	rna1956
OG0013542	ENST00000311117.7	rna1963
OG0013543	ENST00000297431.8	rna1966
OG0013544	ENST00000428762.5	rna1968
OG0013545	ENST00000354356.8	rna1969
OG0013546	ENST00000379263.7	rna1978
OG0013547	ENST00000428154.5	rna1980
OG0013548	ENST00000341533.8	rna1984
OG0013549	ENST00000339431.8	rna1993
OG0013550	ENST00000413034.2	rna1998
OG0013551	ENST00000285871.4	rna2002
OG0013552	ENST00000248598.5	rna2003
OG0013553	ENST00000257626.11	rna2005
OG0013554	ENST00000248594.10	rna2010
OG0013555	ENST00000334955.12	rna2018
OG0013556	ENST00000257663.3	rna2019
OG0013557	ENST00000416283.6	rna2020
OG0013558	ENST00000435819.5	rna2036
OG0013559	ENST00000265361.7	rna2039
OG0013560	ENST00000222390.9	rna2042
OG0013561	ENST00000333891.13	rna2049
OG0013562	ENST00000307792.7	rna2050
OG0013563	ENST00000284136.10	rna2052
OG0013565	ENST00000331242.11	rna2060
OG0013566	ENST00000423734.1	rna2063
OG0013567	ENST00000419147.6	rna2066
OG0013568	ENST00000338056.7	rna2078
OG0013569	ENST00000341119.9	rna2084
OG0013570	ENST00000265728.5	rna2086
OG0013571	ENST00000265727.11	rna2087
OG0013572	ENST00000265729.6	rna2095
OG0013573	ENST00000380079.8	rna2097
OG0013574	ENST00000297203.2	rna2103
OG0013575	ENST00000287908.7	rna2114
OG0013576	ENST00000389297.8	rna2116
OG0013577	ENST00000222511.10	rna2124
OG0013578	ENST00000496677.5	rna2125
OG0013579	ENST00000359028.6	rna2136
OG0013580	ENST00000003100.12	rna2144
OG0013581	ENST00000458448.5	rna2145
OG0013582	ENST00000394507.5	rna2148
OG0013583	ENST00000265742.7	rna2150
OG0013584	ENST00000287957.3	rna2159
OG0013585	ENST00000248633.8	rna2161
OG0013586	ENST00000481551.5	rna2165
OG0013587	ENST00000265734.8	rna2169
OG0013588	ENST00000453812.2	rna2174
OG0013589	ENST00000305866.9	rna2186
OG0013590	ENST00000359558.6	rna2188
OG0013591	ENST00000248572.9	rna2192
OG0013592	ENST00000222543.9	rna2190
OG0013593	ENST00000248564.5	rna2194
OG0013594	ENST00000457139.5	rna2195
OG0013595	ENST00000297273.8	rna2211
OG0013596	ENST00000415788.2	rna2215
OG0013597	ENST00000433360.5	rna2218
OG0013598	ENST00000222381.7	rna2233
OG0013599	ENST00000265627.9	rna2236
OG0013600	ENST00000325885.5	rna2241
OG0013601	ENST00000518156.2	rna2257
OG0013602	ENST00000222598.4	rna2258
OG0013603	ENST00000432641.2	rna2259
OG0013604	ENST00000319273.9	rna2260
OG0013605	ENST00000175506.8	rna2268
OG0013606	ENST00000436587.6	rna2271
OG0013607	ENST00000340080.8	rna2278
OG0013608	ENST00000223129.8	rna2280
OG0013609	ENST00000223145.9	rna2283
OG0013610	ENST00000422063.6	rna2284
OG0013611	ENST00000405863.5	rna2294
OG0013612	ENST00000339600.5	rna2297
OG0013613	ENST00000634607.1	rna2298
OG0013614	ENST00000396668.7	rna2319
OG0013615	ENST00000275358.7	rna2325
OG0013616	ENST00000396662.5	rna2330
OG0013617	ENST00000405358.8	rna2337
OG0013618	ENST00000342526.7	rna2350
OG0013619	ENST00000262041.5	rna2352
OG0013620	ENST00000396652.1	rna2371
OG0013621	ENST00000401542.2	rna2372
OG0013622	ENST00000306999.6	rna2373
OG0013623	ENST00000262067.4	rna2375
OG0013624	ENST00000428135.7	rna2382
OG0013625	ENST00000275461.3	rna2392
OG0013626	ENST00000222567.5	rna2395
OG0013627	ENST00000405844.5	rna2397
OG0013628	ENST00000400331.9	rna2400
OG0013629	ENST00000222573.4	rna2404
OG0013630	ENST00000222584.7	rna2418
OG0013631	ENST00000406877.7	rna2427
OG0013632	ENST00000344041.10	rna2429
OG0013633	ENST00000339077.9	rna2448
OG0013634	ENST00000413919.1	rna2452
OG0013635	ENST00000381990.6	rna2457
OG0013636	ENST00000307471.7	rna2463
OG0013637	ENST00000344962.8	rna2476
OG0013638	ENST00000242152.6	rna2482
OG0013639	ENST00000342947.7	rna2492
OG0013640	ENST00000313367.6	rna2498
OG0013641	ENST00000305786.6	rna2501
OG0013642	ENST00000409280.5	rna2506
OG0013643	ENST00000222674.2	rna2507
OG0013644	ENST00000056233.3	rna2518
OG0013645	ENST00000446848.6	rna2528
OG0013646	ENST00000345317.6	rna2535
OG0013647	ENST00000343060.4	rna2539
OG0013648	ENST00000222718.6	rna2542
OG0013649	ENST00000610970.1	rna2549
OG0013650	ENST00000222728.3	rna2552
OG0013651	ENST00000343483.6	rna2559
OG0013652	ENST00000006015.3	rna2563
OG0013653	ENST00000265395.6	rna2572
OG0013654	ENST00000357727.6	rna2580
OG0013655	ENST00000265394.9	rna2584
OG0013656	ENST00000434476.6	rna2602
OG0013657	ENST00000222803.9	rna2603
OG0013658	ENST00000440706.2	rna2605
OG0013659	ENST00000222823.8	rna2621
OG0013660	ENST00000598361.4, ENST00000275428.8	rna2625
OG0013661	ENST00000389266.7	rna2628
OG0013662	ENST00000265299.6	rna2630
OG0013663	ENST00000326139.6	rna2637
OG0013664	ENST00000409489.5	rna2639
OG0013665	ENST00000297142.3	rna2640
OG0013666	ENST00000451887.6	rna2641
OG0013667	ENST00000342032.7	rna2642
OG0013668	ENST00000450169.6	rna2648
OG0013669	ENST00000318709.8	rna2651
OG0013670	ENST00000304056.8	rna2653
OG0013671	ENST00000538336.5	rna2658
OG0013672	ENST00000620705.4	rna2659
OG0013673	ENST00000242067.10	rna2665
OG0013674	ENST00000297161.6	rna2674
OG0013675	ENST00000381539.3	rna2677
OG0013676	ENST00000408931.3	rna2681
OG0013677	ENST00000396081.5	rna2684
OG0013678	ENST00000350320.10	rna2687
OG0013679	ENST00000297063.10	rna2697
OG0013680	ENST00000265748.6	rna2698
OG0013681	ENST00000617267.4	rna2700
OG0013682	ENST00000415914.3	rna2710
OG0013683	ENST00000249356.3	rna2711
OG0013684	ENST00000405709.6	rna2717
OG0013685	ENST00000308478.9	rna2725
OG0013686	ENST00000361822.7	rna2729
OG0013687	ENST00000005558.8	rna2731
OG0013688	ENST00000439068.6	rna2732
OG0013689	ENST00000312814.10	rna2733
OG0013690	ENST00000610164.1	rna2737
OG0013691	ENST00000284601.3	rna2741
OG0013692	ENST00000408937.7	rna2755
OG0013693	ENST00000257724.7	rna2756
OG0013694	ENST00000265440.11	rna2763
OG0013695	ENST00000358204.8	rna2767
OG0013696	ENST00000222693.4	rna2769
OG0013697	ENST00000341049.6	rna2771
OG0013698	ENST00000318493.10	rna2773
OG0013699	ENST00000265441.7	rna2788
OG0013700	ENST00000284629.6	rna2789
OG0013701	ENST00000003084.10	rna2792
OG0013702	ENST00000160373.7	rna2793
OG0013703	ENST00000417525.5	rna2800
OG0013704	ENST00000222747.7	rna2804
OG0013705	ENST00000315870.9	rna2812
OG0013706	ENST00000310396.9	rna2813
OG0013707	ENST00000222462.2	rna2815
OG0013708	ENST00000359943.7	rna2816
OG0013709	ENST00000393386.6	rna2819
OG0013710	ENST00000393376.5	rna2820
OG0013711	ENST00000442488.6	rna2823
OG0013712	ENST00000340112.2	rna2831
OG0013713	ENST00000434824.1	rna2832
OG0013714	ENST00000194130.6	rna2834
OG0013715	ENST00000466202.5	rna2835
OG0013716	ENST00000451558.5	rna2837
OG0013717	ENST00000458573.2	rna2838
OG0013718	ENST00000223026.8	rna2842
OG0013719	ENST00000340011.9	rna2843
OG0013720	ENST00000455783.2	rna2844
OG0013721	ENST00000303921.2	rna2848
OG0013722	ENST00000393313.5	rna2867
OG0013723	ENST00000321407.2	rna2869
OG0013724	ENST00000265825.5	rna2871
OG0013725	ENST00000639438.1	rna2872
OG0013726	ENST00000354725.7	rna2873
OG0013727	ENST00000249363.3	rna2874
OG0013728	ENST00000308868.4	rna2878
OG0013729	ENST00000223073.6	rna2882
OG0013730	ENST00000435296.2	rna2893
OG0013731	ENST00000477515.2	rna2894
OG0013732	ENST00000315184.9	rna2895
OG0013733	ENST00000542996.6	rna2896
OG0013734	ENST00000249389.2	rna2899
OG0013735	ENST00000297788.8	rna2901
OG0013736	ENST00000492758.1	rna2909
OG0013737	ENST00000610776.4	rna2914
OG0013738	ENST00000489702.6	rna2916
OG0013739	ENST00000627585.2	rna2919
OG0013740	ENST00000486685.2	rna2921
OG0013741	ENST00000249373.7	rna2924
OG0013742	ENST00000311967.6	rna2940
OG0013743	ENST00000355621.7	rna2946
OG0013744	ENST00000358303.8	rna2948
OG0013745	ENST00000335420.9	rna2950
OG0013746	ENST00000397622.6	rna2952
OG0013747	ENST00000297819.3	rna2954
OG0013748	ENST00000222482.8	rna2957
OG0013749	ENST00000461828.5	rna2958
OG0013750	ENST00000223208.9	rna2960
OG0013751	ENST00000223215.8	rna2963
OG0013752	ENST00000456951.5	rna2969
OG0013753	ENST00000352689.10	rna2983
OG0013754	ENST00000378555.7	rna2995
OG0013755	ENST00000253861.4	rna3006
OG0013756	ENST00000285928.2	rna3008
OG0013757	ENST00000344924.7	rna3016
OG0013758	ENST00000361675.6	rna3018
OG0013759	ENST00000436302.6	rna3027
OG0013760	ENST00000275767.3	rna3037
OG0013761	ENST00000354475.4	rna3040
OG0013762	ENST00000275764.3	rna3041
OG0013763	ENST00000541284.5	rna3048
OG0013764	ENST00000285968.10	rna3052
OG0013765	ENST00000507606.2	rna3053
OG0013766	ENST00000354042.8	rna3054
OG0013767	ENST00000338588.7	rna3060
OG0013768	ENST00000393085.3	rna3063
OG0013769	ENST00000445907.6	rna3065
OG0013770	ENST00000348225.6	rna3072
OG0013771	ENST00000330387.10	rna3074
OG0013772	ENST00000242375.7	rna3076
OG0013773	ENST00000343526.8	rna3080
OG0013774	ENST00000419765.3	rna3082
OG0013775	ENST00000275766.1	rna3101
OG0013776	ENST00000464606.5	rna3102
OG0013777	ENST00000464848.5	rna3105
OG0013778	ENST00000473989.7	rna3106
OG0013779	ENST00000297534.6	rna3112
OG0013780	ENST00000422142.6	rna3121
OG0013781	ENST00000416849.6	rna3127
OG0013782	ENST00000263549.7	rna3129
OG0013783	ENST00000397560.6	rna3131
OG0013784	ENST00000326232.13	rna3134
OG0013785	ENST00000537763.5	rna3140
OG0013786	ENST00000255977.6	rna3143
OG0013787	ENST00000275884.10	rna3145
OG0013788	ENST00000072869.8	rna3152
OG0013789	ENST00000476279.5	rna3155
OG0013790	ENST00000288602.10	rna3158
OG0013791	ENST00000324787.9	rna3160
OG0013792	ENST00000565468.5	rna3162
OG0013793	ENST00000536163.5	rna3165
OG0013794	ENST00000397541.6	rna3167
OG0013795	ENST00000265304.10	rna3168
OG0013796	ENST00000247879.2	rna3176
OG0013797	ENST00000247883.5	rna3181
OG0013798	ENST00000350549.7	rna3183
OG0013799	ENST00000546910.5	rna3187
OG0013800	ENST00000547270.1	rna3188
OG0013801	ENST00000547058.6	rna3194
OG0013802	ENST00000619012.4	rna3207
OG0013803	ENST00000458732.1	rna3211
OG0013804	ENST00000355265.6	rna3217
OG0013805	ENST00000418316.1	rna3224
OG0013806	ENST00000291009.3	rna3226
OG0013807	ENST00000446620.1	rna3227
OG0013808	ENST00000479303.1	rna3229
OG0013809	ENST00000409102.5	rna3231
OG0013810	ENST00000310447.9	rna3233
OG0013811	ENST00000443739.6	rna3237
OG0013812	ENST00000322764.9	rna3238
OG0013813	ENST00000275815.3	rna3241
OG0013814	ENST00000408916.1	rna3244
OG0013815	ENST00000408922.3	rna3260
OG0013816	ENST00000467773.1	rna40896
OG0013817	ENST00000360057.7	rna40897
OG0013818	ENST00000409469.5	rna40904
OG0013819	ENST00000475153.5	rna40922
OG0013820	ENST00000335870.6	rna40924
OG0013821	ENST00000434415.5	rna40925
OG0013822	ENST00000247930.4	rna40931
OG0013823	ENST00000458143.6	rna40935
OG0013824	ENST00000496259.5	rna40946
OG0013825	ENST00000302017.3	rna40947
OG0013826	ENST00000378016.4	rna40952
OG0013827	ENST00000223210.4	rna40953
OG0013828	ENST00000323078.7	rna40955
OG0013829	ENST00000343855.5	rna40957
OG0013830	ENST00000223271.7	rna40958
OG0013831	ENST00000489432.6	rna40960
OG0013832	ENST00000492607.5	rna40970
OG0013833	ENST00000484928.5	rna40972
OG0013834	ENST00000416793.6	rna40974
OG0013835	ENST00000605952.5	rna40978
OG0013836	ENST00000297504.10	rna40979
OG0013837	ENST00000485972.5	rna40984
OG0013838	ENST00000297532.10	rna40993
OG0013839	ENST00000297533.8	rna40994
OG0013840	ENST00000297537.4	rna40996
OG0013841	ENST00000420175.2	rna40997
OG0013842	ENST00000615129.4	rna40998
OG0013843	ENST00000222388.6	rna41000
OG0013844	ENST00000035307.6	rna41001
OG0013845	ENST00000568733.5	rna41004
OG0013846	ENST00000469830.2	rna41006
OG0013847	ENST00000337323.2	rna41010
OG0013848	ENST00000262187.9	rna41012
OG0013849	ENST00000287878.8	rna41018
OG0013850	ENST00000431418.6	rna41027
OG0013851	ENST00000430044.6	rna41028
OG0013852	ENST00000262189.10	rna41038
OG0013853	ENST00000359963.4	rna41039
OG0013854	ENST00000359321.1	rna41042
OG0013855	ENST00000377770.7	rna41052
OG0013856	ENST00000404141.5	rna41055
OG0013857	ENST00000287907.2	rna41056
OG0013858	ENST00000401878.7	rna41065
OG0013859	ENST00000432459.6	rna41072
OG0013860	ENST00000415428.5	rna41074
OG0013861	ENST00000275820.3	rna41079
OG0013862	ENST00000348165.9	rna41083
OG0013863	ENST00000459889.5	rna41089
OG0013864	ENST00000409339.3	rna41093
OG0013865	ENST00000613624.1	rna41096
OG0013866	ENST00000402066.5	rna41107
OG0013867	ENST00000272322.8	rna4547
OG0013868	ENST00000445915.6	rna4553
OG0013869	ENST00000379925.7	rna8924
OG0013870	ENST00000526683.5	rna51371
OG0013871	ENST00000399810.6	rna22659
OG0013872	ENST00000540921.5	rna53272
OG0013873	ENST00000543160.5	rna53280
OG0013875	ENST00000246174.6	rna45728
OG0013876	ENST00000415986.5	rna45729
OG0013877	ENST00000457056.5	rna45731
OG0013878	ENST00000409687.4	rna52876, rna52788
OG0013879	ENST00000587345.1	rna42999
OG0013880	ENST00000417934.6	rna47292
OG0013882	ENST00000445307.4	rna39810
OG0013884	ENST00000396077.7	rna11210
OG0013885	ENST00000305943.7	rna51001
OG0013886	ENST00000366697.6	rna50994
OG0013887	ENST00000366757.3	rna50968
OG0013888	ENST00000366759.8	rna50967
OG0013889	ENST00000366758.7	rna50964
OG0013890	ENST00000344889.3	rna23785
OG0013891	ENST00000342623.4	rna23794
OG0013892	ENST00000590317.3	rna23802
OG0013893	ENST00000366472.5	rna23803
OG0013894	ENST00000306562.7	rna23804
OG0013895	ENST00000451251.5	rna23812
OG0013896	ENST00000329291.5	rna23816
OG0013897	ENST00000333055.8	rna23821
OG0013898	ENST00000502412.1	rna23832
OG0013899	ENST00000274773.11	rna23846
OG0013900	ENST00000315073.9	rna23858
OG0013901	ENST00000611618.1	rna23864
OG0013902	ENST00000261937.10	rna23904
OG0013903	ENST00000292641.3	rna23905
OG0013904	ENST00000361132.8	rna23914
OG0013905	ENST00000522208.6	rna23915
OG0013906	ENST00000389805.8	rna23920
OG0013907	ENST00000337755.9	rna23923
OG0013908	ENST00000292599.3	rna23926
OG0013909	ENST00000319449.8	rna23944
OG0013910	ENST00000308304.2	rna23964
OG0013911	ENST00000274606.7	rna23987
OG0013912	ENST00000274605.5	rna23992
OG0013913	ENST00000161863.8	rna23999
OG0013914	ENST00000282369.7	rna24012
OG0013915	ENST00000419445.5	rna24014
OG0013916	ENST00000379611.9	rna24017
OG0013917	ENST00000274457.4	rna24020
OG0013918	ENST00000250535.4	rna24028
OG0013919	ENST00000509910.1	rna24029
OG0013920	ENST00000357872.8	rna24035
OG0013921	ENST00000274458.8	rna24037
OG0013922	ENST00000257414.12	rna24042
OG0013923	ENST00000510708.5	rna24054
OG0013924	ENST00000513374.1	rna24061
OG0013925	ENST00000504811.5	rna24069
OG0013926	ENST00000407149.6	rna24080
OG0013927	ENST00000321339.2	rna24083
OG0013928	ENST00000339397.4	rna24085
OG0013929	ENST00000231004.4	rna24090
OG0013930	ENST00000296600.4	rna24093
OG0013931	ENST00000261367.11	rna24095
OG0013932	ENST00000379516.6	rna24100
OG0013933	ENST00000306442.4	rna24106
OG0013934	ENST00000407847.4	rna24107
OG0013935	ENST00000306467.9	rna24109
OG0013936	ENST00000306315.9	rna24125
OG0013937	ENST00000513040.5	rna24135
OG0013938	ENST00000636879.1	rna24139
OG0013939	ENST00000357147.3	rna24145
OG0013940	ENST00000308660.5	rna24147
OG0013941	ENST00000535381.5	rna24149
OG0013942	ENST00000503335.6	rna24148
OG0013943	ENST00000512635.2	rna24151
OG0013944	ENST00000379445.7	rna24153
OG0013945	ENST00000262462.8	rna24160
OG0013946	ENST00000173527.5	rna24163
OG0013947	ENST00000564719.1	rna24170
OG0013948	ENST00000395246.5	rna24176
OG0013949	ENST00000510461.5	rna24189
OG0013950	ENST00000253754.7	rna24220
OG0013951	ENST00000245414.8	rna24232
OG0013952	ENST00000378823.7	rna24235
OG0013953	ENST00000231454.5	rna24234
OG0013954	ENST00000304506.7	rna24236
OG0013955	ENST00000231449.6	rna24237
OG0013956	ENST00000403231.5	rna24239
OG0013957	ENST00000378679.7	rna24248
OG0013958	ENST00000378673.2	rna24250
OG0013959	ENST00000378670.7	rna24252
OG0013960	ENST00000296877.2	rna24255
OG0013961	ENST00000265343.9	rna24258
OG0013962	ENST00000509437.5	rna24260
OG0013963	ENST00000231512.4	rna24264
OG0013964	ENST00000395029.5	rna24269
OG0013965	ENST00000265334.8	rna24282
OG0013966	ENST00000458198.2	rna24288
OG0013967	ENST00000282605.8	rna24292
OG0013968	ENST00000297156.3	rna24307
OG0013969	ENST00000452510.6	rna24308
OG0013970	ENST00000338051.4	rna24309
OG0013971	ENST00000358387.8	rna24310
OG0013972	ENST00000282611.7	rna24315
OG0013973	ENST00000265340.11	rna24316
OG0013974	ENST00000511689.5	rna24320
OG0013975	ENST00000537858.1	rna24321
OG0013976	ENST00000337225.5	rna24323
OG0013977	ENST00000274513.9	rna24328
OG0013978	ENST00000274507.5	rna24338
OG0013979	ENST00000239926.8	rna24362
OG0013980	ENST00000508883.5	rna24364
OG0013981	ENST00000033079.7	rna24370
OG0013982	ENST00000506684.5	rna24371
OG0013983	ENST00000265191.3	rna24372
OG0013984	ENST00000254900.9	rna24379
OG0013985	ENST00000394894.7	rna24381
OG0013986	ENST00000394886.6	rna24383
OG0013987	ENST00000274721.7	rna24385
OG0013988	ENST00000434981.6	rna24387
OG0013989	ENST00000314358.9	rna24388
OG0013990	ENST00000378339.6	rna24390
OG0013991	ENST00000239938.4	rna24392
OG0013992	ENST00000360541.9	rna24393
OG0013993	ENST00000297185.7	rna24394
OG0013994	ENST00000274711.6	rna24398
OG0013995	ENST00000509534.5	rna24399
OG0013996	ENST00000265192.8	rna24413
OG0013997	ENST00000302125.8	rna24417
OG0013998	ENST00000434752.3	rna24418
OG0013999	ENST00000302091.9	rna24419
OG0014000	ENST00000302060.9	rna24422
OG0014001	ENST00000330794.8	rna24427
OG0014002	ENST00000302517.7	rna24430
OG0014003	ENST00000274710.3	rna24434
OG0014004	ENST00000333305.4	rna24459
OG0014005	ENST00000230990.6	rna24463
OG0014006	ENST00000507527.1	rna24466
OG0014007	ENST00000310331.2	rna24471
OG0014008	ENST00000336283.7	rna24472
OG0014009	ENST00000354402.9	rna24476
OG0014010	ENST00000323146.7	rna24481
OG0014011	ENST00000252100.6	rna24486
OG0014012	ENST00000252102.8	rna24488
OG0014013	ENST00000417647.6	rna24489
OG0014014	ENST00000358337.9	rna24490
OG0014015	ENST00000542735.1	rna24491
OG0014016	ENST00000274712.7	rna24494
OG0014017	ENST00000289269.6	rna24498
OG0014018	ENST00000306549.5	rna24499
OG0014019	ENST00000313368.7	rna24511
OG0014020	ENST00000389054.7	rna14152
OG0014021	ENST00000305264.7	rna14150
OG0014022	ENST00000444782.5	rna14149
OG0014023	ENST00000239440.8	rna14142
OG0014024	ENST00000287008.7	rna14138
OG0014025	ENST00000432126.6	rna14137
OG0014026	ENST00000231484.3	rna14136
OG0014027	ENST00000394519.5	rna14128
OG0014028	ENST00000253814.5	rna14124
OG0014029	ENST00000344120.4	rna14122
OG0014030	ENST00000359370.10	rna14114
OG0014031	ENST00000504572.5	rna14102
OG0014032	ENST00000274496.9	rna14095
OG0014033	ENST00000334744.8	rna14089
OG0014034	ENST00000377976.2	rna14086
OG0014035	ENST00000359120.8	rna14085
OG0014036	ENST00000394434.6	rna14081
OG0014037	ENST00000296702.9	rna14068
OG0014038	ENST00000311104.2	rna14066
OG0014039	ENST00000296695.9	rna14053
OG0014040	ENST00000296694.4	rna14052
OG0014041	ENST00000318315.4	rna14051
OG0014042	ENST00000359874.7	rna14050
OG0014043	ENST00000356972.1	rna14049
OG0014044	ENST00000621437.4	rna14048
OG0014046	ENST00000274306.6	rna14044
OG0014047	ENST00000503787.5	rna14041
OG0014048	ENST00000513312.1	rna14036
OG0014049	ENST00000282572.4	rna14035
OG0014050	ENST00000621106.4	rna14034
OG0014051	ENST00000230640.9	rna14033
OG0014052	ENST00000264775.9	rna14031
OG0014053	ENST00000396865.6	rna14026
OG0014054	ENST00000505374.5	rna14025
OG0014055	ENST00000447346.6	rna14024
OG0014056	ENST00000381298.6	rna14020
OG0014057	ENST00000341048.8	rna14018
OG0014058	ENST00000399503.3	rna14016
OG0014059	ENST00000285947.4	rna14013
OG0014060	ENST00000381226.7	rna14011
